,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
129,62.68698234065732,221674.4009236765,155.42373002714362,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,129.0,81.0,1,102.9279160285635
130,62.851345507475855,233025.70535548023,166.68806655924863,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,130.0,81.0,1,94.31951132580215
131,67.45395822425044,237122.03345249055,172.32930006611667,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,131.0,81.0,1,89.18938279620664
132,35.309186283057926,86976.16530142131,58.76982511119078,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,132.0,31.0,1,42.883696217578176
133,59.288733627857326,216533.8418972304,149.7412643319534,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_56_65,sex_female,133.0,51.0,1,23.627293596249014
134,27.03537748277865,73085.71209732772,47.63802243210721,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_26_35,sex_female,134.0,1.0,1,30.864671949449495
135,63.66228154731742,248149.19653962625,181.37367345042625,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_26_35,sex_male,135.0,51.0,1,40.84083145923613
136,39.485778090617245,125077.39406805712,96.45839685912495,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_36_45,sex_male,136.0,1.0,1,65.20698136505071
137,60.98433502598353,265938.494122534,192.36944572811333,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_7,age_26_35,sex_male,137.0,81.0,1,68.84427053036482
138,66.69540017176946,219870.679271756,155.98391154067502,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,138.0,81.0,1,52.39688969019343
139,43.669856551383724,125633.87900318131,97.09116202019669,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,139.0,31.0,1,42.883696217578176
141,45.648682080220205,146317.26540253364,108.0580334569587,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,141.0,31.0,1,64.58151708069788
142,56.75468521557764,182147.1415599834,132.95161627421857,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,142.0,81.0,1,50.08728338896927
143,58.55692789017298,229477.9666875648,163.80732621599992,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,143.0,51.0,1,110.42277272680755
144,49.486837823631674,157759.1942290091,116.74530320820772,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,144.0,31.0,1,89.52054904515833
146,47.68541509992734,160481.05834515346,121.00729377726007,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_26_35,sex_female,146.0,31.0,1,30.747345538324126
147,39.561969156655564,110103.35622587599,71.14524271244214,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,147.0,31.0,1,89.52054904515833
148,69.91078313268271,261839.16681860323,186.1884460725388,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,148.0,81.0,1,49.9548029817899
149,30.86704007522449,112643.46592502555,86.12751803558649,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,149.0,31.0,1,73.90222376939553
150,62.42237314968088,237267.599821106,172.25902056020982,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_26_35,sex_male,150.0,81.0,1,20.987343163194357
151,46.28798058883568,140038.73867449685,91.20207928231987,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_56_65,sex_male,151.0,31.0,1,9.133141559385292
152,75.64366287291398,152662.07663673186,118.42135764897469,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_66_75,sex_male,152.0,31.0,1,2.4658649499758853
153,68.12488642323413,259865.18249732378,187.74335406027043,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_26_35,sex_female,153.0,81.0,1,25.836202440746145
154,39.519610836848265,141783.86554284274,107.8584497457323,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_46_55,sex_male,154.0,1.0,1,63.8270797304916
155,51.089702215901134,185459.6781998945,119.73293242569319,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,155.0,81.0,1,97.79778749896805
157,39.21524241042247,125448.85572801506,82.63317728690721,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,157.0,31.0,1,55.78452342344697
158,49.848794799588106,153113.02985781242,112.26803127214251,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_56_65,sex_male,158.0,1.0,1,53.49392379099184
159,63.63221672567534,251659.9790651432,176.31661809287553,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,159.0,51.0,1,58.551360355494396
160,57.37543255449558,220680.8388566164,163.8253342270657,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,160.0,51.0,1,68.22195013210015
161,32.12209560107745,99703.63635907914,68.068297099389,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_46_55,sex_male,161.0,1.0,1,63.8270797304916
162,33.81595181970513,103024.34713296373,64.9752492995445,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_female,162.0,1.0,1,86.6353384347155
163,65.92752470590871,227592.31334104325,164.1135119222714,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,163.0,81.0,1,87.57407862441052
164,69.95322917790915,269241.9939104079,196.24591064503082,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_56_65,sex_male,164.0,81.0,1,8.801975310433606
165,60.95890396148021,203825.05961480655,151.28903519031238,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,165.0,81.0,1,56.97686653881972
166,46.88223229929214,154375.1318919932,115.0684148188001,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_4,age_26_35,sex_male,166.0,1.0,1,33.94349463998559
167,57.209979833493044,168102.21454881175,123.97313478497934,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,167.0,51.0,1,98.40776558581841
168,91.65385429409734,214450.2639269747,158.6873864838073,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_56_65,sex_male,168.0,81.0,1,0.3488941287981301
169,90.92363610322901,222615.64885674606,162.3553046300699,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,169.0,81.0,1,35.058880014189825
170,79.3550026081853,191270.2842852746,138.59767573851343,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_7,age_36_45,sex_male,170.0,61.0,1,92.8052273357621
171,107.84520311151886,293572.7726084289,206.03448027689416,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_8,age_46_55,sex_male,171.0,51.0,1,93.72807187475216
172,99.75673381634128,281109.7539202073,207.32721772425904,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_male,172.0,51.0,1,96.4906416118886
173,82.57943703945534,183463.93778275535,133.73523952347392,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_6,age_36_45,sex_male,173.0,31.0,1,54.18134948533887
174,50.11038035052803,37357.09988287681,20.368269711595772,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_1,age_26_35,sex_male,174.0,1.0,1,8.335431686470285
175,44.95586519543159,127334.71291142773,83.54106831244358,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,175.0,51.0,1,33.77395379794205
177,51.09526509720732,197128.81754830023,131.11091773909627,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,177.0,51.0,1,67.15976505825574
178,55.26355934888284,173244.665150927,127.7380138151003,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_female,178.0,31.0,1,39.08122335160419
179,46.55443591566391,158546.07580852267,116.41030553516987,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,179.0,31.0,1,107.55778987409781
180,29.790877715521372,80750.42233125473,52.282168487756394,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,180.0,31.0,1,87.23659910300161
181,53.188342597537186,191423.01561522885,134.61816723422172,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,181.0,81.0,1,23.42942987159789
182,59.720995422513504,203935.8695237562,151.9017112190351,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,182.0,81.0,1,101.06030563078829
183,52.85317968178214,201981.6413398122,147.8932282420194,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_7,age_46_55,sex_male,183.0,31.0,1,95.32770395952507
184,61.32948328307381,260330.7899966519,183.44610589449027,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,184.0,51.0,1,62.57978820962946
185,67.90779957716444,225747.3122393729,170.21374843778582,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,185.0,81.0,1,101.27438650464195
186,67.30466911370699,265662.30582325545,186.23410840441173,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,186.0,81.0,1,42.53443941656254
187,49.571392200002975,212418.0214047781,155.83380324336764,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_female,187.0,51.0,1,70.52042911073836
188,32.48910359516794,107025.1970533015,80.42316445368839,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_36_45,sex_male,188.0,1.0,1,108.46998903360253
189,79.81187529862672,286239.89315178234,209.0677227732544,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_76_85,sex_male,189.0,81.0,1,32.73734137554822
190,57.14615231773181,182422.77531674612,137.9736339255939,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_76_85,sex_male,190.0,61.0,1,69.10301222484951
191,64.7384120094226,212395.3487618221,151.52982651858215,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_56_65,sex_male,191.0,81.0,1,4.0155589506349125
192,65.84859851356272,227717.2733667316,158.81940717891368,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_66_75,sex_male,192.0,81.0,1,15.590340324826707
194,50.66456646671453,155993.84699033241,101.70955001606069,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,194.0,51.0,1,48.36846183605838
195,50.07198771901658,165415.79917357338,119.48764691500385,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,195.0,31.0,1,45.167646159734886
196,62.40308031665658,228490.27709492075,165.74746941268762,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,196.0,81.0,1,87.57407862441052
197,75.32798837720549,180349.14232251488,128.35307069097604,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,197.0,81.0,1,59.15087370444142
198,70.66806043890216,144903.69217242787,106.56493308381796,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,198.0,31.0,1,86.28868231562882
199,72.53620620474297,130252.25117114693,86.60391412955116,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,199.0,51.0,1,25.04434882469978
200,61.28233749984455,240487.3095353043,171.0692336586042,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,200.0,81.0,1,54.53477983041621
201,60.82166251689472,91641.75341888651,60.07328376448973,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,201.0,31.0,1,22.93342836524793
202,72.70964618486681,113818.89965810845,85.30834071400237,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,202.0,31.0,1,74.20828653317676
203,58.464842524731495,236371.04448578024,165.57645202329564,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,203.0,81.0,1,89.18938279620664
204,38.89862731922896,157885.01607208402,118.10377358917748,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_56_65,sex_male,204.0,1.0,1,54.68196492852583
205,38.86586693676424,102437.66712645744,78.09911217777676,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_26_35,sex_female,205.0,1.0,1,80.0526808959762
206,46.12772028035599,161170.3571230479,116.97233940301123,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,206.0,31.0,1,54.865946079367895
207,59.416592389621286,205079.84643508968,149.76572775945456,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,207.0,81.0,1,48.36846183605838
208,80.22091773223305,178712.61497608628,135.08749268146934,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_56_65,sex_female,208.0,31.0,1,2.6038696441188773
209,62.27891464389075,90902.16456281065,62.662226354077504,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,209.0,31.0,1,44.672822587385646
210,69.9752613562708,135501.73220097314,92.91992418077105,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_66_75,sex_female,210.0,31.0,1,51.33508423758821
211,66.78889834129048,122742.12307674726,81.58863205586731,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_56_65,sex_male,211.0,31.0,1,37.55996980542054
213,88.59906534307552,203982.60225211646,155.62202584552324,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_1,age_46_55,sex_male,213.0,81.0,1,34.687265824731554
214,28.611327623367977,70928.53478551062,45.088669182291476,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_56_65,sex_female,214.0,1.0,1,60.63880997501322
215,41.56621333276252,142680.30961872305,108.71001052672894,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,215.0,31.0,1,51.202094502652045
216,52.742531536373384,164366.29081711915,119.12943990654665,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,216.0,31.0,1,46.25754137660653
217,24.446184112600058,59172.63030721104,36.37904044282176,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,217.0,31.0,1,91.54629620918035
218,58.14388738790879,189360.10563670087,125.21353184530884,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,218.0,81.0,1,94.31951132580215
221,76.24238370982816,152745.36369833074,100.18132303639798,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_female,221.0,51.0,1,24.128661024533702
223,62.752124110759794,101686.10049972916,63.528578144735526,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,223.0,1.0,1,68.47689733529512
224,79.45166275144467,177253.88585744036,113.09398020803064,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,224.0,21.0,1,68.14573108634346
225,94.97818729219686,231172.22148646755,162.0216070720443,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_26_35,sex_male,225.0,51.0,1,24.882723417791638
226,64.00341449759323,98282.33403322437,75.72175415901835,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_26_35,sex_male,226.0,1.0,1,61.89423979655582
227,81.37936721038926,173967.29503781983,128.67450015807708,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_26_35,sex_male,227.0,21.0,1,66.28911019816438
228,76.87838419513326,164653.82571068784,117.10120090112024,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_36_45,sex_male,228.0,21.0,1,46.27773875530068
229,95.8009189088628,258905.05885242345,188.47827178125576,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,229.0,51.0,1,57.05025845045435
230,69.63034654149052,118630.22637135554,80.62394055524162,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,230.0,31.0,1,26.21433231193512
231,59.50640925602298,91339.89418269263,67.73475489503234,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_19_25,sex_male,231.0,1.0,1,14.359909984738437
232,76.76321702073649,139561.71637592078,103.84062198346388,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,232.0,31.0,1,85.10064117809486
233,60.816368232427465,232000.51094836212,178.71763235598624,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,233.0,51.0,1,69.54646884705805
234,93.01465315418476,241623.1835732823,174.209192722546,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_56_65,sex_male,234.0,51.0,1,54.57982543486865
235,56.26323798567624,193151.6395882605,142.53004251549243,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_6,age_56_65,sex_male,235.0,31.0,1,9.949646870396316
236,57.59872276036519,203069.55282941667,147.89876471844542,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,236.0,81.0,1,47.278566619186726
238,24.71368294436089,103258.1887170075,79.26054485711963,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_1,age_46_55,sex_female,238.0,1.0,1,52.620945887885114
239,63.589270492135846,215004.96579121737,154.0729595023187,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,239.0,81.0,1,55.596964904260616
240,60.757852617820724,210572.1075884196,155.32901954246594,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,240.0,81.0,1,47.60021545584155
241,50.05112940175304,180777.4235729601,132.21683125952464,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_56_65,sex_male,241.0,61.0,1,43.52700504152639
242,29.620831414138888,53715.636153867315,33.206742304718084,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,242.0,31.0,1,91.54629620918035
243,50.25918244785366,178130.26748207933,131.82552298882348,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,243.0,51.0,1,95.94116661078895
244,36.87278055566273,111430.56912907923,85.59753470652299,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,244.0,31.0,1,95.845003805763
245,39.92161667581864,113371.98225978852,76.87529350623713,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,245.0,31.0,1,98.94938517133642
246,24.169552994188482,67489.69618944218,41.951611650970406,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,246.0,1.0,1,95.5628767342586
247,51.14434224864603,193380.70250309625,142.47359294031787,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_female,247.0,81.0,1,110.70322263082005
249,84.91772511808678,187716.67883183915,136.55582251296914,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_26_35,sex_male,249.0,51.0,1,10.719655975014728
251,87.95722271597491,191694.02143248467,124.23988088969949,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_26_35,sex_male,251.0,51.0,1,24.882723417791638
252,46.54058623716318,191115.6972625039,139.81033632315868,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_56_65,sex_female,252.0,61.0,1,19.750018823097392
253,59.552973104507316,184832.2799014847,136.94376473632414,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,253.0,81.0,1,42.97985902260415
254,40.75760461445118,114057.09955464178,89.55007393346935,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_56_65,sex_male,254.0,1.0,1,51.20997384883514
256,41.204321449599036,137604.59432850778,103.64006346533242,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,256.0,31.0,1,51.202094502652045
257,41.412274827443454,130603.62994902686,97.86029997750843,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_56_65,sex_male,257.0,1.0,1,55.50868144541772
258,55.00249568239693,191316.5083131361,129.5430832614228,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,258.0,81.0,1,107.22662362514612
259,55.44306944975466,175795.19752767106,117.18220957260786,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,259.0,51.0,1,64.25035083174618
260,35.39305845203935,157189.13136827346,105.22726289696637,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,260.0,51.0,1,57.895443882898796
261,53.270248797108344,162017.3102512585,116.1808266191434,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,261.0,31.0,1,45.167646159734886
262,47.726878563518774,198285.5992411896,146.2670996128301,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,262.0,81.0,1,58.16490767635374
