,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
127,182,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,215022.46225205582,85.3379548496295,155.08444340550142,63.69399707174232,178.7034738729101
128,183,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174586.22197200722,83.65594530746218,124.4686443743189,63.69399707174232,185.3269943916943
129,184,sex_male,Size_7,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,258500.67886755968,94.99186440415329,186.96646794338523,63.69399707174232,10.166973152781603
130,185,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179313.6740850145,82.73394820089922,133.7588417845587,63.69399707174232,185.3269943916943
131,188,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,187325.56668886828,80.6115510004649,133.9889580463673,63.69399707174232,212.38759145928853
132,189,sex_male,Size_8,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,230883.39160856028,97.02134568612361,156.04178120206967,63.69399707174232,24.71435772615027
133,192,sex_male,Size_9,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210205.1419065199,84.79546499745838,158.399888795253,63.69399707174232,123.84371238545009
134,193,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,112574.90463220172,67.29642485558854,88.0880141809969,63.69399707174232,210.47067981147984
135,196,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223457.30817569463,95.84739883777415,159.06043845280928,63.69399707174232,178.8715785518276
136,197,sex_female,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,118990.01475028542,69.89309904624585,91.66724435542145,63.69399707174232,13.77894871770369
137,198,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180899.29063030877,81.7220141360555,131.7433907645488,63.69399707174232,185.3269943916943
138,199,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,194673.83183976897,89.22659046067182,139.3723062819195,63.69399707174232,23.552298068516553
139,200,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154869.69234387585,74.06794293707877,112.60895309636534,63.69399707174232,62.86728351417867
140,201,sex_male,Size_4,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,217598.16072437202,87.93725713051832,152.3606244250884,63.69399707174232,0.0
141,202,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,214154.6572408088,91.19723754539086,154.45930390310298,63.69399707174232,93.40086611171174
142,207,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,257893.81694045116,91.67864200881442,184.03744157473747,63.69399707174232,0.0
143,211,sex_male,Size_3,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,135995.85525556284,71.80573147868651,99.00210023485769,63.69399707174232,131.59106333711898
144,212,sex_male,Size_3,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,112024.2900596713,71.76095328011547,85.10043269584335,63.69399707174232,35.76391907956592
145,213,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222678.19564289498,92.12460328894309,161.4850155390766,63.69399707174232,128.96262701945062
146,215,sex_male,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,201343.94850547466,87.0622316521543,149.09297950276198,63.69399707174232,0.0
147,216,sex_male,Size_7,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154460.63299406916,75.34536278988746,115.33731285947994,63.69399707174232,76.54499236159074
148,217,sex_male,Size_7,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,247656.87558947012,98.2237857798692,172.21531997694905,63.69399707174232,0.0
149,218,sex_female,Size_3,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,168265.31920965115,82.83193003949529,119.80198379651021,63.69399707174232,0.0
150,220,sex_female,Size_3,age_0_18,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,165335.44763143483,75.25081204388356,118.94507025507224,63.69399707174232,39.436293804839615
151,221,sex_female,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,53733.62829828753,51.621113382728886,33.51504161576703,63.69399707174232,160.39362360018532
152,223,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210969.83375331556,93.93247342588104,149.54526553346582,63.69399707174232,136.51284322209617
153,224,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,153443.09898206085,81.8860953644915,113.02231252889209,63.69399707174232,0.0
154,225,sex_male,Size_3,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,164080.7698906111,76.48329278720952,116.50366835741929,63.69399707174232,198.1894733927265
155,230,sex_female,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216153.5114551677,87.53539997753566,160.63167349774548,63.69399707174232,43.20118243445319
156,231,sex_male,Size_7,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,264632.4008607435,103.0184682910097,186.38645770500202,63.69399707174232,44.945891101938756
157,232,sex_female,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,213898.23766633784,94.63096662871212,152.67624597602403,63.69399707174232,0.0
158,233,sex_male,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,259053.47625800606,91.18794894599351,181.27010150888867,63.69399707174232,15.0061013255061
159,234,sex_female,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,163779.12294350727,77.34323670036778,119.21587177804668,63.69399707174232,47.737249930958605
160,235,sex_female,Size_2,age_76_85,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242919.68834776102,92.72119544536817,171.90458812560897,63.69399707174232,0.0
161,236,sex_male,Size_7,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,253489.79748045842,106.62249162322415,178.70562972110818,63.69399707174232,0.0
162,237,sex_female,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180131.64260680447,81.2582409668062,116.82270781338288,63.69399707174232,0.0
163,239,sex_female,Size_2,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,160751.2321668758,85.13445207705423,119.35077850543055,63.69399707174232,32.12979934631644
164,240,sex_male,Size_4,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,144314.8846969699,77.76337782076561,102.18940593228214,63.69399707174232,0.0
165,241,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,200175.6681179014,84.09232847471202,144.0090213146144,63.69399707174232,0.0
166,242,sex_female,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154376.74459242914,82.2804232552844,111.7533679791181,63.69399707174232,12.958331981801672
167,243,sex_female,Size_8,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,150369.16941818624,78.53557424592353,98.74918431779732,63.69399707174232,40.362808666680394
168,244,sex_female,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,266733.7938501952,98.09441215213175,193.7805255140878,63.69399707174232,0.0
169,247,sex_male,Size_5,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,161194.44558042331,77.92138357081808,123.9179555447457,63.69399707174232,47.87536675239984
170,248,sex_male,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,131824.81600016868,72.94204208564037,97.2492034071575,63.69399707174232,48.69598348830208
171,249,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,185749.6529732673,79.56630548016636,135.77942075024617,63.69399707174232,204.97587875763116
172,250,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,174505.21834079784,77.98813089833416,124.87413753962765,63.69399707174232,192.73870709335168
173,251,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,181969.68524281838,83.94979258269669,121.15409489216923,63.69399707174232,178.8715785518276
174,252,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,175217.86010431175,78.45232298039983,115.28942550815604,63.69399707174232,144.09266060267072
175,255,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,150049.22410595728,77.89403177378718,99.87106549860677,63.69399707174232,45.39915160893755
176,257,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,156758.32959843686,77.97302251918279,110.33465451025302,63.69399707174232,127.05538252016058
177,259,sex_male,Size_4,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,175362.5344361565,88.81298761788204,125.12040882223684,63.69399707174232,0.0
178,262,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,99096.88218982308,68.26132545488194,73.73358736627654,63.69399707174232,175.69176186232292
179,263,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,225744.5773371042,90.10995279025865,158.6926005291984,63.69399707174232,136.37433972110787
180,264,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174434.3524178743,83.60399977433408,123.81777478596848,63.69399707174232,185.3269943916943
181,273,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218759.9432981513,89.40739570090194,159.12316886026372,63.69399707174232,144.09266060267072
182,274,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225693.8210853026,93.62431621582881,161.9537528761937,63.69399707174232,178.8715785518276
183,275,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,216296.6079000436,81.42771168693935,155.88153684510792,63.69399707174232,0.0
184,276,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210235.82826578044,90.57604136446024,148.4218248426709,63.69399707174232,93.40086611171174
185,277,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,229211.27144156635,95.17423325588616,160.7819707679705,63.69399707174232,20.859777558471606
186,278,sex_male,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154916.698330837,75.9212654397143,102.69321448759045,63.69399707174232,65.29549957538492
187,280,sex_male,Size_2,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,84405.84283370884,64.54036756707303,63.97670098464156,63.69399707174232,117.42014999078918
188,282,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208377.2040456648,89.46940808850906,151.99441743641182,63.69399707174232,93.40086611171174
189,284,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179421.82294414894,80.59739101530232,133.3621062186808,63.69399707174232,197.39606137705636
190,286,sex_male,Size_4,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215433.10179076213,88.56975543982739,147.93160134680633,63.69399707174232,0.0
191,288,sex_male,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,205736.02209944613,90.10584066026877,154.56374468984896,63.69399707174232,65.29549957538492
192,291,sex_female,Size_6,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207220.1959699332,91.79995088818538,148.01624335782046,63.69399707174232,0.0
193,292,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,135322.14515779124,71.82603625829904,90.78502928879136,63.69399707174232,0.0
194,293,sex_female,Size_4,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,121956.44381661671,67.74794544605322,78.71324219150343,63.69399707174232,0.0
195,294,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,213396.83745596267,88.7008339988238,152.43140402769637,63.69399707174232,136.51284322209617
196,295,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206534.13175831933,89.12381834865236,144.35442867525316,63.69399707174232,136.51284322209617
197,296,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224424.49317845487,93.99094806139581,163.41434357392143,63.69399707174232,128.96262701945062
198,298,sex_male,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,152572.88390153044,76.98058082512976,111.80882717084017,63.69399707174232,34.94330234366391
199,299,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235555.41706606263,94.22163785538987,166.95815095293068,63.69399707174232,4.164817819913712
200,300,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215874.62161606233,88.82162180829724,156.56525590610048,63.69399707174232,144.09266060267072
201,301,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216755.5789505223,90.4495296865062,156.99100616884743,63.69399707174232,144.09266060267072
202,302,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179887.74394577948,81.7385511665355,118.33666543957965,63.69399707174232,128.96262701945062
203,303,sex_female,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,212983.32838391603,87.39177421306226,157.36500405162056,63.69399707174232,0.0
204,305,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179545.73218331792,87.21399554180589,126.54729155448834,63.69399707174232,185.3269943916943
205,306,sex_male,Size_2,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,126911.3734646846,73.18396042742994,94.5289504065004,63.69399707174232,116.59953325488694
206,307,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,178042.33149399605,82.54059565155026,130.00244073069302,63.69399707174232,170.19696080847424
207,310,sex_female,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,230944.71941659358,86.2365562260853,172.2393719533978,63.69399707174232,0.0
208,311,sex_female,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238343.6520615192,92.54294594986338,173.680946992967,63.69399707174232,0.0
209,312,sex_female,Size_9,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,291900.5919446376,112.26451460208145,211.20120666707936,63.69399707174232,43.156276329322885
210,314,sex_male,Size_8,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,233465.96500840574,92.28382087297163,175.43288511249955,63.69399707174232,65.94869151517389
211,316,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,250052.76455455754,98.65746975870117,183.11004189297392,63.69399707174232,0.0
212,317,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,199843.8827169946,89.13441773472745,147.89230819786508,63.69399707174232,0.0
213,318,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,237766.3552818686,92.96693137335166,170.15807761751176,63.69399707174232,39.50051169208574
214,319,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,194008.58279500486,85.18394283291128,140.55014683763844,63.69399707174232,212.38759145928853
215,322,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,169469.35875685985,73.99522224181244,112.76450085701941,63.69399707174232,14.0498044637153
216,324,sex_female,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,205278.61186163226,92.56713113102595,151.2631494530875,63.69399707174232,8.42226448529648
217,325,sex_female,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215995.14467917828,93.21161089263177,159.44379905672986,63.69399707174232,0.0
218,326,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,202400.911264398,88.79431441870304,141.25302925600639,63.69399707174232,85.82104873113697
219,327,sex_male,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177128.606873736,82.6821497615828,125.15994673734158,63.69399707174232,0.0
220,328,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172590.14339463323,83.93011659081606,108.60426866780269,63.69399707174232,93.40086611171174
221,329,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172018.5948352693,83.6344142175119,121.34511452937097,63.69399707174232,134.63519990073533
222,330,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223228.05127045602,96.8574664967594,155.49741447575897,63.69399707174232,144.09266060267072
223,331,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174770.90900652768,91.67349132015678,124.61677385369585,63.69399707174232,179.31210316645738
224,332,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174302.7851634409,79.40082755089729,128.51731887641722,63.69399707174232,197.39606137705636
225,333,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,153072.7394795118,76.62001549065252,110.41351476784834,63.69399707174232,0.0
226,334,sex_male,Size_2,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,187358.18545911746,90.15263757152314,137.42118712033505,63.69399707174232,74.41064193336783
227,335,sex_female,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,123014.59946265732,74.00115325726911,80.00202674838704,63.69399707174232,111.92534893694051
228,336,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198905.53361146274,84.43533683575345,145.22760480097963,63.69399707174232,30.26911802571748
229,337,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206012.88728110812,86.16893696021076,149.98251959890752,63.69399707174232,58.331216017673256
230,338,sex_male,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,167242.5127109882,75.12197880445144,119.54285437758433,63.69399707174232,11.005667900099137
231,340,sex_male,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,108912.21250182198,73.92010764436354,70.12214735074792,63.69399707174232,44.78332530357942
232,341,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,116008.07425766939,67.54491671162444,87.61172330477451,63.69399707174232,63.68790025008093
233,342,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,190257.24751080456,79.05334512579417,136.51153312240854,63.69399707174232,0.0
234,347,sex_male,Size_5,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,106100.82027929313,68.33019512706458,68.52662226751141,63.69399707174232,0.0
235,348,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,112350.27918127424,71.77531699391973,85.50374235690308,63.69399707174232,28.908982300923764
236,352,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195320.86401485707,86.73433878445978,145.2460671103129,63.69399707174232,23.414181247075316
237,353,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227981.78825723717,93.81367452511405,165.27935995299362,63.69399707174232,0.0
238,354,sex_female,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,129460.33946461874,69.92652398465107,95.20817053830208,63.69399707174232,48.557866666860846
239,355,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,159847.54006999417,78.61813787046526,112.16756784437733,63.69399707174232,62.86728351417867
240,356,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,249496.99658792553,97.85471445896641,169.93606691940548,63.69399707174232,17.096882228649648
241,358,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,230668.41311867794,89.21762064212697,167.72585694791493,63.69399707174232,0.0
242,359,sex_male,Size_4,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221644.14531167792,91.33105360541238,164.52587234403492,63.69399707174232,0.0
243,360,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,228751.04129527108,90.3615321839491,168.47554337001512,63.69399707174232,0.0
244,362,sex_female,Size_3,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,152959.0407788323,79.1535553874116,115.48559368359561,63.69399707174232,194.52002949235762
245,363,sex_male,Size_4,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,127299.98411268291,68.76005563287643,97.0759723279254,63.69399707174232,0.0
246,364,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,205448.37684212273,79.52787686888269,150.0840991953711,63.69399707174232,30.96401077017381
247,366,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209133.63603511793,87.1700858369099,153.10400247565303,63.69399707174232,136.51284322209617
248,367,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172516.42180859676,78.91094743846874,116.21685806120297,63.69399707174232,121.38280963887607
249,369,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,181897.57830911755,85.44392642834194,132.6874640753732,63.69399707174232,126.91687901917253
250,370,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,240932.22351011998,92.96366184979068,171.02047524726174,63.69399707174232,0.0
251,372,sex_male,Size_5,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,74431.17995610497,58.72999482910172,47.65003129262564,63.69399707174232,0.0
252,376,sex_female,Size_6,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,168875.3902064893,81.95879717726336,126.92451933322836,63.69399707174232,0.0
253,378,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,229920.2509728088,95.3360993468936,160.91169464320762,63.69399707174232,0.0
254,379,sex_female,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,115872.0393811146,70.35701336115238,89.08306078155613,63.69399707174232,13.77894871770369
