,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
127,199,sex_male,Size_3,age_0_18,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,160156.13814784758,85.75427998075276,115.50929717106789,67.96774193548387,0.006605365211038649
128,200,sex_female,Size_2,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224447.98366268884,91.48321549166052,158.48863183863318,67.96774193548387,202.36103201981794
129,202,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176169.24106474165,78.30351100564123,130.66808294387917,67.96774193548387,134.92925670839125
130,203,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172813.3843968523,81.3202074893102,127.16605023243876,67.96774193548387,131.45138356410152
131,204,sex_female,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206063.15832275504,90.80355005912016,149.02356966369265,67.96774193548387,8.90744737380065
132,205,sex_female,Size_8,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238111.37553943298,98.12629880601588,159.8683623023314,67.96774193548387,103.3963437399297
133,206,sex_male,Size_5,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,154596.5818883773,74.13723008017759,112.81088632004544,67.96774193548387,0.0
134,208,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,247339.06968119257,91.27944400990798,173.50307929477862,67.96774193548387,0.0
135,209,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,236122.6482432614,91.72568628996784,160.96586979794887,67.96774193548387,57.502986054217864
136,212,sex_male,Size_2,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195367.71090888727,85.31683759947477,141.3170714938456,67.96774193548387,0.0
137,217,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,191816.64019718152,86.15503235758878,138.65743866677866,67.96774193548387,0.0
138,218,sex_female,Size_6,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,252891.16260176725,97.48473723493323,191.4525394421961,67.96774193548387,28.940617260469523
139,219,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,237415.59333350023,97.2152797005624,170.6000732603648,67.96774193548387,56.81070700880446
140,220,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196272.45539201246,83.52984663386411,145.85189107222138,67.96774193548387,2.18013010008078
141,222,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,150245.03271549064,80.04737576898529,107.51227151189566,67.96774193548387,0.0
142,223,sex_male,Size_3,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,149842.35429382863,77.27995832809333,99.03114943584833,67.96774193548387,0.0
143,224,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235571.68257326097,96.18880300978424,165.25460795049386,67.96774193548387,25.559615908832125
144,225,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,250743.2779401221,98.91268242718854,179.45246675148485,67.96774193548387,0.0
145,226,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,249775.6928158937,95.38108450766103,179.3928257874214,67.96774193548387,28.20121410413711
146,227,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242966.3154497477,97.19965950587978,177.68830859651908,67.96774193548387,0.0
147,230,sex_female,Size_5,age_76_85,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,278526.4763204939,109.54395564613417,196.87492393782114,67.96774193548387,29.003062330489566
148,231,sex_female,Size_7,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,281857.44357569603,111.15502922353956,206.93939100842485,67.96774193548387,0.0
149,233,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,165355.85871019107,79.93207027915899,111.88704811834245,67.96774193548387,0.0
150,234,sex_male,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,129964.3485910375,72.45067107668288,97.94714494799378,67.96774193548387,11.717141226970831
151,235,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,193084.50476269762,85.5081531802578,139.85229603929164,67.96774193548387,0.0
152,236,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208778.14937753326,90.5631481265788,151.62182226186718,67.96774193548387,0.0
153,240,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,187994.62168151556,89.66079667475174,133.77679661128929,67.96774193548387,349.0377150215292
154,241,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,170408.864983458,78.49907065014136,126.55686064218595,67.96774193548387,103.96274352169934
155,242,sex_female,Size_6,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251075.5244339266,101.45214825077421,185.42916729684197,67.96774193548387,0.0
156,243,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,168790.64268423963,77.93395147053067,114.45113338629221,67.96774193548387,154.2230234387277
157,245,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208998.62515195628,88.91128262057163,148.75600187319367,67.96774193548387,5.429574229510946
158,246,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,146494.30385018716,75.91818572767517,94.07171122592999,67.96774193548387,0.0
159,248,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,230154.84163159688,88.97980811448265,169.07106149230702,67.96774193548387,40.61606857309997
160,249,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,178389.2560313084,87.14180643942628,118.44357488657148,67.96774193548387,0.0
161,251,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,205762.05804869943,84.6409377146234,147.8093867914702,67.96774193548387,0.0
162,252,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,157346.6540324594,80.92465546919232,99.10353803195441,67.96774193548387,0.0
163,255,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,211071.554693155,86.71226514968318,152.2449810527438,67.96774193548387,133.8582328133202
164,256,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,166329.60530495388,83.29399212158941,120.20076873761116,67.96774193548387,145.81555718295607
165,261,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218038.28504963618,95.91838478658133,160.2817074921762,67.96774193548387,0.0
166,262,sex_female,Size_8,age_86_100,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,262758.9332098689,105.99429794652085,191.0972964263777,67.96774193548387,29.002042497624018
167,263,sex_male,Size_8,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,252878.9315989251,93.80052115874918,184.14388927044644,67.96774193548387,0.0
168,265,sex_female,Size_6,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,245488.66307982968,93.9496928741147,191.926509544199,67.96774193548387,43.997069924737495
169,273,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216529.53201811295,94.00250225342215,154.64228466008305,67.96774193548387,351.44456427074795
170,274,sex_female,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,209060.86886588405,91.751468553186,153.31996982834735,67.96774193548387,25.79436485491842
171,279,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,175794.5494285554,78.96829533929653,130.77196127642128,67.96774193548387,183.75954433489474
172,280,sex_female,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195841.8977390628,82.68816194416524,142.97075978142047,67.96774193548387,0.0
173,281,sex_female,Size_6,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238022.1387872305,91.46695316878676,179.8764277838255,67.96774193548387,0.0
174,283,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,102101.95208041919,68.76744372802786,77.29381895493455,67.96774193548387,369.68945563784365
175,287,sex_female,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,162559.74341042107,83.68562042701926,121.85986801149735,67.96774193548387,0.0
176,288,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180024.7598772375,80.90168856675781,132.62172967943474,67.96774193548387,332.1507975404115
177,290,sex_female,Size_3,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,218639.93592337894,87.66190453362837,160.02814680335678,67.96774193548387,186.45097149739388
178,293,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215571.21323718192,91.66982820254498,157.56720866172705,67.96774193548387,0.0
179,294,sex_female,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,262404.29244872,96.97057521496075,187.0901371882336,67.96774193548387,0.0
180,295,sex_female,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,264246.51862806483,105.3621256870935,194.89083311007147,67.96774193548387,0.0
181,296,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,202850.93466120088,84.11718732929324,148.13909958937927,67.96774193548387,5.429574229510946
182,297,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,178005.71252767727,82.26264958072738,128.70644046432136,67.96774193548387,364.0941676857972
183,300,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,169462.64685210533,79.08222748496567,119.8323318297191,67.96774193548387,83.59795289629182
184,301,sex_male,Size_5,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242286.8962169087,93.16226636385586,186.7284493951615,67.96774193548387,0.0
185,302,sex_male,Size_6,age_26_35,Education_Post_Graduate,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,234124.86475404812,97.18384833339151,178.65495236612423,67.96774193548387,0.0
186,307,sex_male,Size_5,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,233934.81405086565,93.30626066337457,180.31422114368956,67.96774193548387,0.0
187,308,sex_female,Size_7,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,260492.19397892206,99.95891028375145,181.82939277172403,67.96774193548387,0.0
188,309,sex_female,Size_7,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,252996.9226546776,97.01240170211507,178.78803149741975,67.96774193548387,0.0
189,310,sex_female,Size_7,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,257673.99197194385,104.78632500589572,183.61788521868704,67.96774193548387,0.0
190,311,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180563.95529573178,86.57084032982623,131.36794826894007,67.96774193548387,332.1507975404115
191,312,sex_female,Size_4,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,184271.9247956548,88.994489177456,123.7094833614836,67.96774193548387,0.0
192,313,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,218208.5441449608,99.71775546036766,157.82120424582234,67.96774193548387,185.47411453870015
193,314,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176837.36895594746,87.5866523172495,129.07044881453103,67.96774193548387,131.45138356410152
194,316,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,183991.1561413132,91.43670779903216,133.40536933284864,67.96774193548387,0.0
195,317,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,237301.40907242123,97.85835968222511,172.34998027339407,67.96774193548387,25.559615908832125
196,318,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,195274.7846179681,84.1827525122337,138.61439415050194,67.96774193548387,2.18013010008078
197,319,sex_male,Size_5,age_66_75,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,261596.51021287055,100.7900485171477,184.85034202587332,67.96774193548387,0.0
198,321,sex_male,Size_5,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,221988.9875444168,96.19038287176699,169.4818513537617,67.96774193548387,0.0
199,322,sex_male,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,151178.2239267861,72.87761430762032,114.60549529058605,67.96774193548387,0.0
200,323,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,102847.06135683626,60.62610850112062,76.06903867327861,67.96774193548387,338.43836453787134
201,324,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215655.7178165263,91.64223713057298,153.75069177335766,67.96774193548387,0.0
202,325,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,216017.88240727055,93.51605298256516,157.4234750631221,67.96774193548387,0.0
203,327,sex_female,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,254971.8874062807,99.61487015066962,181.49051224977129,67.96774193548387,21.467239591242503
204,328,sex_male,Size_6,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,236290.86439014427,92.29052304494944,161.51028336210572,67.96774193548387,0.0
205,329,sex_female,Size_5,age_56_65,Education_Post_Graduate,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,247671.56121347248,98.90345963544995,195.83524541488646,67.96774193548387,0.0
206,330,sex_female,Size_6,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,264293.1469715747,101.11421667516646,190.39452724289615,67.96774193548387,38.35415707236039
207,331,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223910.7077746967,100.98257875976095,158.4836149407123,67.96774193548387,0.0
208,332,sex_female,Size_4,age_66_75,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246350.8745982543,93.35122312956496,191.3919768360276,67.96774193548387,0.0
209,335,sex_female,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,161141.05931678205,80.29367850938468,107.0682992382839,67.96774193548387,57.04545595489087
210,339,sex_female,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,201732.95167432888,86.91792163678909,142.3439579140309,67.96774193548387,0.0
211,342,sex_female,Size_5,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,253279.8668753676,104.1303627885323,182.32560868629085,67.96774193548387,0.0
212,343,sex_female,Size_7,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,273970.44638296164,103.71106098293984,201.08306527950532,67.96774193548387,0.0
213,344,sex_male,Size_8,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226644.28535482532,87.86020713354863,165.52573701332184,67.96774193548387,0.0
214,345,sex_female,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,202610.15772744984,86.19539579147202,145.66545046959297,67.96774193548387,0.0
215,346,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,194738.58367097075,85.19430444314432,146.44626258705995,67.96774193548387,6.265849178495542
216,348,sex_female,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,196755.601363197,89.97711088564408,136.8108582880666,67.96774193548387,0.0
217,349,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,257113.45423804852,95.45464050006707,187.72188893325583,67.96774193548387,45.088131585255
218,350,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177670.1593552521,80.93545422063329,127.22979667801965,67.96774193548387,332.1507975404115
219,351,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,168034.90921657975,79.13209092103098,119.99943916852627,67.96774193548387,114.56446608298376
220,353,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,173062.884446442,83.95903620771321,126.33999550012052,67.96774193548387,162.70247466407397
221,355,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,101502.59963195756,65.85394661171729,77.75105534943799,67.96774193548387,137.7389505615614
222,356,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,159519.39914939442,79.6229976979281,116.34347295908675,67.96774193548387,0.0
223,357,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,168707.71960300996,82.07868458993508,122.09488186964641,67.96774193548387,145.81555718295607
224,360,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,188755.98706554575,78.28747129312279,124.9311367653942,67.96774193548387,0.0
225,361,sex_male,Size_2,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,227763.2543506693,98.14856344444955,162.03750101345895,67.96774193548387,0.0
226,363,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,201934.70548475615,96.48176771765118,147.68168578547613,67.96774193548387,0.0
227,364,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,205978.49708081616,85.27108601568295,146.29684870728036,67.96774193548387,0.0
228,366,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,169601.59689988574,79.71830620233976,123.67229610691238,67.96774193548387,166.87262685377698
229,367,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225101.87672171014,88.53771471503242,159.23890446216583,67.96774193548387,0.0
230,368,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,213870.0559009526,93.99565070823614,152.719327978885,67.96774193548387,102.89171962662834
231,370,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,235290.87675134937,103.64254336410082,172.64687863190696,67.96774193548387,56.81070700880446
232,374,sex_female,Size_6,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,245817.96181981856,96.62097827612362,178.69070274828206,67.96774193548387,0.0
233,375,sex_male,Size_6,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177774.41227973707,77.22022655275933,132.03168187467642,67.96774193548387,0.0
234,376,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176405.0339166624,84.14982013424311,129.08011978995748,67.96774193548387,134.92925670839125
235,377,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243102.0606513924,92.09040253325368,169.79286575802175,67.96774193548387,24.723340959847526
236,378,sex_male,Size_9,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,275873.203099089,103.384357953012,194.60802711653741,67.96774193548387,0.0
237,379,sex_male,Size_7,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225169.7030782427,96.22099204808322,161.5336889195485,67.96774193548387,43.01289990692927
238,382,sex_female,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,225541.93999637783,87.18326348517445,164.60574518939217,67.96774193548387,171.1099409198456
239,384,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,211443.70487658307,88.09814131890704,154.77026714051024,67.96774193548387,166.08618087198641
240,385,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,132976.3143527193,75.2037047020427,87.8421108324242,67.96774193548387,363.4018886403838
241,386,sex_male,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246710.55460335652,98.73533967392916,173.80972442102103,67.96774193548387,0.0
242,387,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,172101.73993329777,88.36189411294396,124.32802265135759,67.96774193548387,162.70247466407397
243,389,sex_male,Size_5,age_66_75,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,244101.24231014433,91.02645057592204,190.74888937413306,67.96774193548387,0.0
244,392,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,138424.43984035455,71.16971456366399,89.4238870697809,67.96774193548387,349.0377150215292
245,393,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,219204.54161050316,92.25473319421138,157.95381214213614,67.96774193548387,351.44456427074795
246,394,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179256.92434461124,81.6035265503738,129.48089224248167,67.96774193548387,103.96274352169934
247,395,sex_male,Size_3,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,159074.76480018845,71.17361519888638,114.51749095954288,67.96774193548387,93.47817981473753
248,396,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,183662.66658205914,87.6954176029011,136.14596853216497,67.96774193548387,349.0377150215292
249,397,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,194698.46809201394,86.64069178764244,144.4088717986647,67.96774193548387,13.758709620059049
250,399,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,252950.92203884057,96.36485038401784,184.14475362055384,67.96774193548387,77.03150173064074
251,402,sex_female,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246496.1595968072,90.53251158773371,175.48439210525942,67.96774193548387,28.20121410413711
252,403,sex_female,Size_3,age_36_45,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,224043.28004849685,94.74714338308378,156.10448457029807,67.96774193548387,403.0604459961278
253,405,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,238286.26305073072,91.90352825437786,170.8161875651381,67.96774193548387,1.109106205009832
254,406,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,207620.6054072322,85.63420029714348,148.6426488316611,67.96774193548387,5.429574229510946
255,408,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,184118.87497263335,85.50749279381525,119.8080785016451,67.96774193548387,59.89981738804704
