,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
200,69.49925093773834,120353.48493219775,92.17120314167904,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_male,200.0,1.0,1,178.55446518568272
201,67.6297921791722,108929.43317829684,81.28362462323827,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,201.0,31.0,1,142.47517582995403
202,89.05418936211233,224386.9911027117,157.7004013216559,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,202.0,81.0,1,50.31473543473112
203,83.23781291838853,182153.1626532948,120.66004012709372,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,203.0,81.0,1,86.48259570532366
204,89.25588949508855,212712.20395692837,165.5871764527366,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,204.0,81.0,1,91.12886298774245
205,87.16112288651274,219991.51239296104,157.12404505095532,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,205.0,51.0,1,96.19446946752839
206,84.08349912091863,185644.64230888864,135.00932312318415,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,206.0,81.0,1,73.70703440664067
207,80.34767029631061,167989.66200617058,119.10064623176405,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,207.0,51.0,1,93.28947080334436
209,63.92922063487173,108287.64424978699,82.63753890933533,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,209.0,31.0,1,69.20696367661013
210,71.88044912998157,142493.83537132354,95.301385285652,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,210.0,51.0,1,120.64677847379016
211,72.07728760357594,138734.86044877252,93.1744439638404,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,211.0,51.0,1,106.54642659103891
212,79.33496926942391,161324.52745997894,107.13517158324717,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,212.0,51.0,1,130.1748018829161
213,83.33656612512058,196437.846496224,142.6928631984585,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_male,213.0,51.0,1,14.584113576961226
215,98.973998591194,250689.2825540345,180.20023245796685,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,215.0,81.0,1,36.31149496514183
216,84.51387266271492,207797.7083888482,141.36825687018776,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_2,age_86_100,sex_male,216.0,51.0,1,57.1989788606563
218,76.7620154116261,148779.26686823482,98.98033717650034,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,218.0,51.0,1,130.33048627055226
219,74.79476497595495,157555.28999426455,107.73660368714495,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_female,219.0,21.0,1,163.57038344188283
220,77.37992678640515,165748.11899262722,123.49111963879908,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,220.0,31.0,1,29.896234739001386
221,91.19032265188277,222068.11086791113,160.5690476065296,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,221.0,81.0,1,81.79888790856174
222,92.7355157234262,223970.7275485889,160.86392676802419,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,222.0,81.0,1,87.48259570532366
223,84.96153870023873,176811.42048501762,128.8747439717538,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,223.0,51.0,1,13.70620751579288
224,75.19885996573547,171694.15328361286,125.67090824450581,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,224.0,21.0,1,18.10178907475957
225,89.46381084613549,197670.59209031312,140.56547638432855,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,225.0,81.0,1,108.33048627055226
226,90.53676998968187,213118.41971435797,152.79904384491337,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,226.0,81.0,1,45.53067575521777
227,85.50868992638719,179221.23860989496,119.20818290631159,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,227.0,51.0,1,105.79888790856174
228,90.65559445336706,206413.48539257637,159.0791664871545,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,228.0,81.0,1,83.4451551909805
229,76.45861538879942,142015.95567007206,104.96351386746748,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,229.0,31.0,1,122.57042151528381
230,58.317272505553476,58159.20403583482,35.940098714108146,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,230.0,31.0,1,103.6911161504407
234,67.44717618018636,90818.51049275867,71.62441337468266,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,234.0,31.0,1,0.8508970751947001
235,62.321465464738786,91166.75148673404,68.62088895627508,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,235.0,31.0,1,-0.14910292480529985
237,83.49164824777445,201029.1519810407,133.56626455310973,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,237.0,51.0,1,14.364598303609807
238,82.95364233809462,186798.67111499005,134.25498871213705,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,238.0,81.0,1,48.222881932810196
239,84.62597763094037,176966.13148780575,114.21663144787479,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,239.0,51.0,1,84.79888790856174
241,85.84879590417236,178152.57679366172,127.124376335337,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,241.0,21.0,1,77.77414787941305
242,79.75993075809957,194676.8107816472,144.74368629240524,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,242.0,51.0,1,141.72606782951888
243,97.05526171678166,223825.9211012361,155.383569881133,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,243.0,81.0,1,89.48259570532366
246,87.21744125169205,216583.8067067107,154.88008341403255,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,246.0,81.0,1,0.03840250351761767
247,87.34177350893948,206219.80733814536,158.48172977736954,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_male,247.0,51.0,1,96.84073674994721
248,87.13632154227669,208622.32416134325,153.4025137596316,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,248.0,81.0,1,11.95866883331568
249,94.74761243279393,241239.83573351914,175.72006472173425,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,249.0,81.0,1,27.62778716837989
250,81.41373563314235,175041.18355556438,125.38928540288673,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,250.0,51.0,1,36.59450664093303
251,93.53936852609085,201019.91535334795,134.98541489858803,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,251.0,81.0,1,32.628726002210044
252,88.08690308650792,222733.22977719075,161.447782946116,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,252.0,51.0,1,104.19446946752839
255,101.29882439836996,241816.00907757532,175.49866749618963,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,255.0,81.0,1,22.124701132279288
256,91.00430556266402,215304.5712871175,153.59787349910602,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,256.0,81.0,1,11.96108601483959
257,86.88736038076775,182316.77434716476,131.9861566839576,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,257.0,81.0,1,70.88259119037698
258,87.84313025010358,186787.62741494246,133.8108832874425,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,258.0,81.0,1,109.64677847379016
263,90.12386092662493,196599.31428271922,130.02574375994078,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_male,263.0,81.0,1,13.188007253236968
264,84.85077262976391,188783.08651849296,134.80711380118953,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,264.0,51.0,1,99.94200815000559
266,94.19621882772185,227942.65001400872,165.8584459452604,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,266.0,81.0,1,81.48259570532366
267,83.08912529874256,192120.78179613923,143.28960594091066,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,267.0,51.0,1,136.72606782951888
268,80.21297472284972,186973.3537829817,131.77946983344953,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,268.0,81.0,1,93.64677847379016
269,95.47845098732648,233608.02389678065,167.73053596591978,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,269.0,81.0,1,101.26665538483695
270,81.18445817889311,176141.38302031948,127.04201337025096,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,270.0,51.0,1,33.43882225329684
271,99.15652782500895,246515.8968435364,183.1313763939263,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,271.0,81.0,1,12.969016744643106
273,94.97421395623627,253180.10216326985,179.64669655549602,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,273.0,81.0,1,18.969016744643106
274,97.2653194635609,204219.35588330464,147.42646939224656,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,274.0,81.0,1,29.848241275561456
275,84.19225190665489,192718.90632480985,142.03878901483637,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,275.0,81.0,1,105.49109408615402
277,78.47479013083306,183584.9538830807,129.9245454487431,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,277.0,81.0,1,104.64677847379016
278,86.08185342422799,219861.22681510376,155.29657196392955,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,278.0,81.0,1,58.31473543473112
279,98.20849550348238,250340.26985939636,175.7267667760583,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,279.0,81.0,1,49.79651014901398
282,96.912844223118,266214.76818613184,184.2843089265279,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,282.0,81.0,1,21.093658718609305
284,73.36713458573823,142358.72647556706,108.23958256059507,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,284.0,31.0,1,48.37244618765493
285,89.71412296035541,222513.5816297345,162.6182560306076,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,285.0,81.0,1,22.157489604324553
287,85.69114183581662,189329.67992458254,127.37140102015331,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,287.0,81.0,1,109.26665538483695
290,100.37775206324598,263280.992753457,191.7897343119929,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,290.0,81.0,1,29.093658718609305
291,92.83023457216491,251127.6930864953,180.54532391932585,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,291.0,51.0,1,40.70707652410852
293,89.10895815644693,202405.64589034492,127.66224277840746,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,293.0,81.0,1,46.79651014901398
295,80.7436988098437,165061.56406404663,117.80721940014507,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Graduate,Size_1,age_46_55,sex_female,295.0,21.0,1,7.528541083826955
296,95.80751386190478,271837.40846907854,196.1585729592949,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,296.0,81.0,1,20.937974330973134
297,82.68767164528587,206966.48694301985,156.4483588018079,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,297.0,51.0,1,45.255922593695814
298,75.75006155041801,136158.67418875886,88.19529612394152,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,298.0,51.0,1,97.86271879427687
302,83.83357074099544,201982.082531446,137.42825201165542,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,302.0,81.0,1,104.11097099720084
303,76.07347199668101,198245.6507758187,141.81197145347463,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_female,303.0,51.0,1,127.57038344188283
304,74.83732763292109,169530.63726863227,117.51448886742013,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,304.0,51.0,1,0.301376757272714
308,82.40018821471676,181066.89019466995,118.52617468989028,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,308.0,81.0,1,62.31473543473112
309,90.50196059597206,218955.2108335944,157.86530246493714,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,309.0,81.0,1,0.03840250351761767
310,87.68593023967433,236435.6855855388,166.41805678471738,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,310.0,81.0,1,103.42726320043892
311,89.21788265576673,213399.87942740085,150.72188241507422,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,311.0,81.0,1,18.462693703246323
313,72.73891177104684,130190.94123760208,84.44654425823374,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,313.0,51.0,1,12.70620751579288
314,89.50080030153498,228253.4494532007,162.62180691406655,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_female,314.0,51.0,1,19.397386775655065
315,106.63155415681456,267614.1705977135,186.80881053517703,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,315.0,81.0,1,38.753367976176236
318,88.930944093281,200196.0565962611,142.57090274719425,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,318.0,81.0,1,17.691618054095024
319,72.03278890006317,130740.93146248194,100.01018786379042,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,319.0,31.0,1,33.20372320702086
321,89.4484833778569,205367.27802530862,151.88249017066312,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,321.0,81.0,1,33.375325850857074
323,79.85534774423104,179394.5481001792,128.8038174270053,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,323.0,51.0,1,70.37856632044635
325,76.362273691126,105457.78947332734,83.07039668137149,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_46_55,sex_female,325.0,31.0,1,6.3789204843204725
328,98.4461999729098,254617.27687222487,188.0294864396633,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_male,328.0,81.0,1,79.99999682689224
330,100.50490238887771,263024.1046958325,187.058208349872,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,330.0,81.0,1,13.409950921847358
331,92.81944571401344,222406.88670082946,165.41904621726562,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,331.0,81.0,1,20.157489604324553
332,103.2459621114402,261720.76307448486,189.39126839063042,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,332.0,81.0,1,22.409950921847358
333,83.61287740956922,173241.36470274435,121.07212868968615,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,333.0,51.0,1,13.70620751579288
334,69.27649512387416,135652.11789760258,88.09962926561138,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,334.0,51.0,1,11.550523128156705
335,78.77051791441869,171981.1743497233,122.3967148582877,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_male,335.0,51.0,1,13.70620751579288
337,86.09950746611675,161690.46883116884,107.40442590964905,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,337.0,51.0,1,40.86034103472912
339,77.02211344941661,152177.14996139565,115.30948489320595,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,339.0,31.0,1,130.0984449244096
340,90.88172649864364,229667.1210185936,170.47073801099387,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,340.0,81.0,1,95.32691131768746
341,78.48915712362667,202281.65662785448,149.64356195764395,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,341.0,81.0,1,104.17480188291611
342,78.62818647608422,175122.1978720184,115.90224996911164,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,342.0,51.0,1,20.48669224244145
343,52.317022387286265,69670.45626841621,45.72397296173002,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_female,343.0,1.0,1,132.61472111853314
345,85.4504789720892,165434.33087886925,122.84368758415664,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,345.0,51.0,1,25.68220897659775
346,96.13056802210559,245545.75312901058,177.3574509329721,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,346.0,51.0,1,58.366785781675446
347,62.89904610091453,86658.75258131219,57.704612386728236,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,347.0,31.0,1,33.20372320702086
350,80.97874778202312,185351.32941910363,137.98997360339868,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,350.0,51.0,1,109.94200815000559
353,84.93649541284921,188870.67186096145,134.65307695678234,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,353.0,81.0,1,83.54642659103891
354,80.052274783327,173150.48465382252,127.04473077180128,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,354.0,31.0,1,36.43382185806276
355,75.791296105866,127885.55584679164,95.76449956460851,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_female,355.0,31.0,1,151.00319923907986
356,93.98255565770701,233777.3493330291,163.19197138749252,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,356.0,81.0,1,107.58294758807503
357,81.81445554868225,169701.55652004277,119.31175437047202,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,357.0,51.0,1,10.022499719030817
360,89.36269459557856,197952.47239955407,140.89960658279847,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,360.0,81.0,1,23.691618054095024
361,95.97664019231672,208282.466786558,156.4073598675125,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,361.0,81.0,1,40.87935072078773
362,95.51261289408151,206600.66010280774,149.82207977591412,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,362.0,81.0,1,20.219641463220903
363,87.83497379975935,228103.72213279342,167.27677617212038,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_female,363.0,81.0,1,7.017354909742355
364,102.32273029382952,273277.90080012736,196.86197321495652,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_female,364.0,81.0,1,59.221736177371056
365,101.6226443443363,250625.04620443954,179.32266736584248,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,365.0,81.0,1,50.456219406580786
367,71.14815906745767,115278.92173047435,87.77111036557741,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_female,367.0,1.0,1,133.61472111853314
368,73.91855424399928,111577.14986018869,84.50242074600025,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,368.0,31.0,1,100.53543176280456
373,88.16240187257385,191388.95869303212,140.17963976210402,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,373.0,81.0,1,81.39074220340274
374,84.48562471085552,177349.18909677,123.50836006556021,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,374.0,51.0,1,85.03827557801316
375,88.9172200545671,218805.06967395602,156.91451497646486,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,375.0,81.0,1,48.54404883149118
376,96.82624494262994,209453.44049313612,150.33688123018558,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,376.0,81.0,1,42.87935072078773
377,86.58836813030081,201718.59666217773,152.9068738748444,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,377.0,81.0,1,14.188532017994532
378,90.79412167851679,231246.6819025751,173.4640320822705,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,378.0,81.0,1,11.770968414698093
379,98.28771119980343,240707.5382102725,174.74813656290428,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,379.0,81.0,1,14.124701132279288
380,92.46589126029207,242860.42365393,176.1195039580609,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,380.0,81.0,1,27.311494965141833
381,70.4366380800013,115844.83197405413,75.41136484622662,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,381.0,31.0,1,25.896234739001386
383,72.82673139641246,124900.29727207529,96.90015319899851,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,383.0,31.0,1,146.158883626716
384,78.47662551295767,170820.75636146867,126.51602437559822,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,384.0,1.0,1,58.478610130830624
385,89.17835253555941,234565.5545320439,169.9281631264586,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,385.0,51.0,1,127.66223694380366
386,94.92434706806671,220750.17676420946,153.87749010907922,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,386.0,81.0,1,56.31473543473112
387,97.52465138577914,249389.08192555737,181.34944343603095,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,387.0,81.0,1,15.124701132279288
389,74.40087369403048,153151.78378704088,110.4758308927384,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,389.0,31.0,1,155.0381889915591
390,66.66813386114492,129551.81996020276,87.49799467777159,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,390.0,51.0,1,1.8668153313946414
391,77.5893285318322,171538.7572076307,109.37732811995485,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,391.0,21.0,1,11.1985660046462
392,61.49153640438427,82761.84307824635,51.05333275465691,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,392.0,31.0,1,19.730202440037786
393,68.02370016944064,112840.01161772016,86.33645604255125,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,393.0,31.0,1,143.47517582995403
394,81.20968229942005,188652.96537276858,138.26663997064065,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,394.0,51.0,1,125.04236003275687
395,85.17962644582016,187825.95565222373,140.16998890177743,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,395.0,81.0,1,105.64677847379016
396,69.22427205579953,138632.66831356473,103.07811679522652,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,Education_High_School,Size_3,age_19_25,sex_male,396.0,1.0,1,5.20551766920635
