,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Urban,Income,Electricity,Water,w,wf
140,193,sex_female,Size_6,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,135057.39091077738,75.60565159751812,102.86584768629046,65.28655834564255,0.0
141,194,sex_female,Size_1,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,208842.32079850248,85.97551582599318,150.63854744977698,65.28655834564255,0.0
142,196,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,119084.68598465483,71.33539306005228,74.15912177425956,65.28655834564255,10.022499719030817
143,197,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,126756.26668711935,69.90806144644878,83.12007346917441,65.28655834564255,20.706207515792876
144,198,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,184384.8316449698,84.97294447138447,138.03283489745573,65.28655834564255,94.22288193281018
145,199,sex_female,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,135348.8415702322,72.91482904339225,106.29626932018577,65.28655834564255,33.44362037835136
146,200,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,245283.14332350338,99.36675350148312,180.12726396168324,65.28655834564255,55.311494965141826
147,201,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,195560.24738073826,85.24140060581144,138.35845621241992,65.28655834564255,36.691618054095024
148,202,sex_male,Size_4,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,175981.3908748043,77.98721482471521,129.36186401129194,65.28655834564255,0.0
149,204,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,171230.60628526288,78.1362229097181,124.25552312702833,65.28655834564255,20.706207515792876
150,205,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,183893.34710854717,86.5563151011946,133.36290024408459,65.28655834564255,175.20613584860573
151,206,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183153.6958801042,81.30844194795539,132.30258290825725,65.28655834564255,133.70703440664067
152,207,sex_male,Size_7,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,233259.19466107417,88.05108424860387,167.13145909638223,65.28655834564255,96.83683300968904
153,208,sex_male,Size_7,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,195988.30804470347,95.07504789645164,145.2969504027074,65.28655834564255,121.83266196849128
154,209,sex_male,Size_5,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,173522.73930151388,91.93200669867713,127.72278438510449,65.28655834564255,79.56804375573608
155,210,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,105257.9844408214,70.64602958510545,79.15839709716194,65.28655834564255,128.69111615044073
156,211,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183915.93347469816,88.12826013689282,136.0764802233119,65.28655834564255,148.5464265910389
157,212,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,170151.55669107012,88.22793942439864,129.15231791396084,65.28655834564255,36.68220897659775
158,213,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,162705.34956063944,78.00954378147573,117.31354930223165,65.28655834564255,0.0
159,215,sex_female,Size_1,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,107461.50940189562,71.07136586176817,82.32054473216961,65.28655834564255,7.378920484320472
160,217,sex_female,Size_1,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,114889.59052864276,70.05442560528509,86.78142536070092,65.28655834564255,0.0
161,218,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,190149.6539642483,85.44933727507974,135.67787532800668,65.28655834564255,8.064181596048126
162,219,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,212077.43248250955,89.59797486641348,153.44725835503513,65.28655834564255,0.0
163,220,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,178693.54538214326,84.19161548308567,129.51280106147482,65.28655834564255,0.0
164,221,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,192028.66148056005,84.521060098135,141.20712657497975,65.28655834564255,0.0
165,224,sex_male,Size_5,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,234397.16375382515,92.30974434634857,170.84830262656834,65.28655834564255,0.0
166,225,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,220929.33891393236,89.92548113417119,162.1503229191814,65.28655834564255,0.0
167,227,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,225366.20548242566,95.0867193738366,167.84239689434332,65.28655834564255,0.0
168,228,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,188148.49385507763,80.2747688409038,135.77119915814234,65.28655834564255,0.0
169,230,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,173987.53350513097,82.31317875024001,125.11622217521698,65.28655834564255,20.706207515792876
170,231,sex_male,Size_1,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,168429.3625400022,79.56334185031616,118.88791148107468,65.28655834564255,10.022499719030817
171,232,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,194625.6852952521,85.35883022766195,141.19304649571143,65.28655834564255,190.33048627055226
172,234,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183573.8240920734,78.66219271151066,134.09141721654845,65.28655834564255,133.70703440664067
173,235,sex_female,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,177424.24342475663,83.48406858770662,131.904768158673,65.28655834564255,16.550523128156705
174,237,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,203127.78804487878,80.74597956027512,129.03082558391873,65.28655834564255,31.124701132279284
175,240,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Urbanity_Urban,176886.387334022,52.116067579930316,127.43765360340227,65.28655834564255,0.0
176,241,sex_male,Size_4,age_26_35,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,177857.7416071008,84.19098859770399,128.57373692705377,65.28655834564255,0.0
177,242,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,167939.16331437003,78.88996403298009,119.49215556654774,65.28655834564255,55.990088199899716
178,247,sex_male,Size_1,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,142809.73612659704,72.55115889738593,105.90171901998453,65.28655834564255,0.0
179,248,sex_female,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,232692.1940558058,91.81818996697129,166.45489175303058,65.28655834564255,0.0
180,249,sex_male,Size_5,age_76_85,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,265982.8666798445,95.31289489625348,197.66013892718257,65.28655834564255,0.0
181,250,sex_female,Size_5,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,269942.0583244766,101.87692342140797,192.55841087966505,65.28655834564255,0.0
182,251,sex_female,Size_4,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,124124.3624958538,73.3642046217565,96.052104446474,65.28655834564255,0.0
183,252,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,238944.4413164982,93.34057293192494,170.77042810072973,65.28655834564255,44.62778716837989
184,255,sex_male,Size_3,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,225731.70787031244,83.43056167275616,163.33019525319725,65.28655834564255,186.97852914704174
185,259,sex_female,Size_3,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,259969.95307958024,96.10357835924103,191.43081195855518,65.28655834564255,35.50660386370448
186,260,sex_male,Size_3,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,221067.23710210976,87.72563181192098,162.61914986344146,65.28655834564255,0.301376757272714
187,261,sex_male,Size_5,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,235415.3085268264,90.72700405968565,173.69956783614663,65.28655834564255,0.0
188,262,sex_female,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,229410.6698687815,93.52978132937525,157.42745058691077,65.28655834564255,102.15905104709493
189,265,sex_female,Size_2,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,217552.2941760319,90.2869020755157,170.3959687164912,65.28655834564255,140.9731786001063
190,267,sex_female,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,72850.71092766941,63.719891913853104,47.17266306838581,65.28655834564255,166.31949144231788
191,268,sex_female,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,218865.70954630768,96.41314086590364,159.21228400351083,65.28655834564255,60.37499136758159
192,269,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,182888.08270633104,93.3106896070195,135.83419136849102,65.28655834564255,120.88259119037698
193,270,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,215575.62377487522,88.06293354895077,148.62218851407943,65.28655834564255,84.48021794577593
194,274,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,119150.7101271947,65.98954203445254,93.1783552490442,65.28655834564255,181.158883626716
195,275,sex_female,Size_1,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,132929.09314173416,74.89459456235906,95.92691603340415,65.28655834564255,19.574518052401608
196,276,sex_female,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,232188.1099164519,89.71130034029257,167.27780443520768,65.28655834564255,0.0
197,277,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,237192.85722329974,96.70819398413859,171.77559259637601,65.28655834564255,197.66223694380372
198,278,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,193022.48533783213,91.38526818180532,140.9585002246534,65.28655834564255,190.33048627055226
199,279,sex_male,Size_3,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,217235.80057458932,90.46026949997321,155.0247157351449,65.28655834564255,0.03840250351761767
200,280,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,120353.48493219777,69.49925093773834,92.17120314167903,65.28655834564255,180.55446518568272
201,282,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,108929.43317829684,67.6297921791722,81.28362462323827,65.28655834564255,170.47517582995405
202,283,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,224386.99110271173,89.05418936211233,157.7004013216559,65.28655834564255,106.31473543473112
203,286,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,182153.16265329477,83.23781291838853,120.66004012709371,65.28655834564255,156.48259570532366
204,287,sex_male,Size_2,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,212712.20395692834,89.25588949508857,165.5871764527366,65.28655834564255,145.12886298774248
205,288,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,219991.51239296104,87.16112288651274,157.1240450509553,65.28655834564255,145.1944694675284
206,289,sex_female,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,185644.64230888864,84.08349912091862,135.00932312318415,65.28655834564255,133.70703440664067
207,290,sex_female,Size_2,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,167989.66200617058,80.34767029631061,119.10064623176403,65.28655834564255,130.28947080334436
208,292,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,234995.57440820677,91.06744092830579,169.17881921116052,65.28655834564255,0.0
209,293,sex_male,Size_3,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,108287.64424978699,63.92922063487173,82.63753890933533,65.28655834564255,89.20696367661013
210,294,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,142493.83537132354,71.88044912998156,95.30138528565199,65.28655834564255,179.6467784737902
211,295,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,138734.86044877252,72.07728760357593,93.1744439638404,65.28655834564255,148.5464265910389
212,296,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,161324.52745997894,79.3349692694239,107.13517158324717,65.28655834564255,186.17480188291606
213,298,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,196437.84649622397,83.33656612512058,142.6928631984585,65.28655834564255,22.584113576961222
214,299,sex_female,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183300.79906855366,90.20776377833462,122.70828111514213,65.28655834564255,0.0
215,302,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,250689.28255403452,98.97399859119399,180.20023245796685,65.28655834564255,55.311494965141826
216,303,sex_male,Size_2,age_86_100,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,207797.7083888482,84.51387266271492,141.36825687018774,65.28655834564255,73.1989788606563
217,305,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,223825.06670990528,90.80470376392135,167.20496601985445,65.28655834564255,0.0
218,311,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,148779.2668682348,76.7620154116261,98.98033717650034,65.28655834564255,190.33048627055226
219,313,sex_female,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,157555.28999426457,74.79476497595496,107.73660368714495,65.28655834564255,185.57038344188277
220,314,sex_male,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,165748.11899262722,77.37992678640515,123.49111963879908,65.28655834564255,36.89623473900138
221,315,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,222068.11086791113,91.19032265188275,160.5690476065296,65.28655834564255,145.79888790856174
222,316,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,223970.72754858894,92.73551572342619,160.8639267680242,65.28655834564255,156.48259570532366
223,317,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,176811.42048501762,84.96153870023873,128.8747439717538,65.28655834564255,20.706207515792876
224,318,sex_male,Size_1,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,171694.15328361283,75.19885996573547,125.67090824450581,65.28655834564255,20.10178907475957
225,319,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,197670.59209031312,89.46381084613549,140.56547638432855,65.28655834564255,190.33048627055226
226,321,sex_male,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,213118.41971435794,90.53676998968189,152.79904384491337,65.28655834564255,64.53067575521777
227,322,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,179221.23860989494,85.50868992638718,119.2081829063116,65.28655834564255,145.79888790856174
228,323,sex_male,Size_2,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,206413.48539257635,90.65559445336706,159.0791664871545,65.28655834564255,134.44515519098053
229,324,sex_male,Size_2,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,142015.95567007203,76.45861538879942,104.96351386746748,65.28655834564255,151.5704215152838
230,325,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,58159.204035834824,58.31727250555348,35.940098714108146,65.28655834564255,128.69111615044073
231,326,sex_male,Size_4,age_19_25,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,149656.2621897285,77.82308650648551,109.4183631646447,65.28655834564255,0.0
232,327,sex_male,Size_2,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,199657.06620749205,88.91988145382525,145.15027709148626,65.28655834564255,0.0
233,328,sex_female,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,171712.08420782938,78.51301355514694,124.63436171336832,65.28655834564255,0.0
234,330,sex_male,Size_1,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,90818.51049275868,67.44717618018637,71.62441337468265,65.28655834564255,0.8508970751947001
235,331,sex_male,Size_1,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,91166.75148673404,62.321465464738786,68.62088895627508,65.28655834564255,0.8508970751947001
236,332,sex_male,Size_3,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,172602.3348000267,81.77267385296092,122.426471217049,65.28655834564255,0.0
237,335,sex_female,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,201029.1519810407,83.49164824777445,133.56626455310973,65.28655834564255,26.364598303609803
238,338,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,186798.67111499005,82.95364233809462,134.25498871213705,65.28655834564255,94.22288193281018
239,340,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,176966.13148780575,84.62597763094037,114.2166314478748,65.28655834564255,145.79888790856174
240,341,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,143925.8616952323,71.88350908355687,95.40689643119649,65.28655834564255,0.0
241,342,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,178152.5767936617,85.84879590417236,127.12437633533702,65.28655834564255,97.77414787941305
242,343,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,194676.8107816472,79.75993075809957,144.74368629240524,65.28655834564255,189.72606782951894
243,344,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,223825.92110123608,97.05526171678166,155.38356988113304,65.28655834564255,156.48259570532366
244,345,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,238142.65421631245,95.039035070518,164.49166721351315,65.28655834564255,0.0
245,346,sex_male,Size_2,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,241483.61312291314,96.93495492048761,169.44599461922192,65.28655834564255,0.0
246,347,sex_male,Size_3,age_19_25,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,216583.8067067107,87.21744125169205,154.88008341403255,65.28655834564255,0.03840250351761767
247,349,sex_male,Size_2,age_36_45,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,206219.80733814536,87.34177350893948,158.48172977736954,65.28655834564255,133.8407367499472
248,352,sex_male,Size_1,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,208622.32416134325,87.13632154227668,153.4025137596316,65.28655834564255,17.958668833315684
249,354,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,241239.83573351914,94.74761243279391,175.72006472173422,65.28655834564255,44.62778716837989
250,355,sex_male,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,175041.18355556438,81.41373563314234,125.38928540288674,65.28655834564255,56.59450664093302
251,356,sex_female,Size_3,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,201019.91535334795,93.53936852609084,134.98541489858803,65.28655834564255,53.628726002210044
252,357,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,222733.22977719075,88.0869030865079,161.447782946116,65.28655834564255,145.1944694675284
253,362,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,233975.08580253323,93.26597483209738,166.69982332061963,65.28655834564255,0.0
254,363,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,190018.40698716624,82.79742267020212,137.75653024953326,65.28655834564255,0.0
255,364,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,241816.00907757526,101.29882439836996,175.49866749618965,65.28655834564255,31.124701132279284
256,365,sex_male,Size_3,age_76_85,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,215304.5712871175,91.00430556266402,153.597873499106,65.28655834564255,26.96108601483959
257,366,sex_female,Size_3,age_26_35,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,182316.77434716473,86.88736038076775,131.9861566839576,65.28655834564255,120.88259119037698
258,367,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,186787.62741494252,87.8431302501036,133.8108832874425,65.28655834564255,179.6467784737902
259,371,sex_male,Size_2,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,156730.81619418404,74.81885298824135,114.99015604216011,65.28655834564255,0.0
260,372,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,163852.47209851263,82.94588545134053,120.27852183625455,65.28655834564255,0.0
261,373,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,222966.91662496346,88.51937910975849,165.55775589529355,65.28655834564255,0.0
262,374,sex_male,Size_5,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,215549.39286242836,90.16544216317288,147.3523698933587,65.28655834564255,0.0
263,375,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,196599.31428271916,90.12386092662491,130.02574375994078,65.28655834564255,19.18800725323697
264,376,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,188783.08651849296,84.85077262976391,134.80711380118953,65.28655834564255,147.9420081500056
265,377,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,191897.1754208173,83.02120681971378,141.3548075857566,65.28655834564255,0.0
266,378,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,227942.6500140087,94.19621882772184,165.8584459452604,65.28655834564255,156.48259570532366
267,379,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Rural,192120.78179613917,83.08912529874257,143.28960594091066,65.28655834564255,189.72606782951894
268,381,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,186973.35378298172,80.21297472284972,131.77946983344953,65.28655834564255,179.6467784737902
269,382,sex_male,Size_3,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,233608.02389678065,95.47845098732647,167.73053596591978,65.28655834564255,198.26665538483698
270,383,sex_female,Size_2,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,176141.38302031948,81.18445817889311,127.04201337025096,65.28655834564255,52.43882225329684
271,384,sex_female,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,246515.89684353638,99.15652782500894,183.1313763939263,65.28655834564255,26.969016744643106
272,385,sex_female,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,190019.43035664724,78.7973258773898,136.86419922588638,65.28655834564255,0.0
273,386,sex_female,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,253180.10216326982,94.97421395623626,179.64669655549605,65.28655834564255,26.969016744643106
274,389,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,204219.35588330464,97.2653194635609,147.42646939224656,65.28655834564255,49.84824127556146
275,390,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,192718.90632480982,84.19225190665489,142.03878901483637,65.28655834564255,175.49109408615402
276,391,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,208434.52791890403,88.32589203139663,148.4956234009849,65.28655834564255,0.0
277,392,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,183584.9538830807,78.47479013083306,129.9245454487431,65.28655834564255,179.6467784737902
278,393,sex_male,Size_3,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,219861.22681510376,86.08185342422799,155.29657196392955,65.28655834564255,106.31473543473112
279,394,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Urbanity_Urban,250340.26985939633,98.20849550348238,175.7267667760583,65.28655834564255,73.79651014901398
280,395,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_yes,Lighting_yes,Urbanity_Urban,211559.12738275772,93.06981198761358,143.54324237268438,65.28655834564255,0.0
