,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
313,91.72874594752984,197787.30159826844,143.9993471160314,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,313.0,81.0,1,40.27738501438531
314,92.29705612795486,197741.96190607906,143.7756965507576,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,314.0,81.0,1,38.27738501438531
316,82.25961104841022,210564.02223101165,151.05808349027322,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,316.0,51.0,1,34.7896827772649
319,67.70182100371369,127948.77459343955,84.08791428914195,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_male,319.0,21.0,1,70.64421039570513
323,65.9740429063727,110157.01870507716,73.58618095002142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,323.0,31.0,1,46.55256001294402
324,70.6995870803473,144937.0680738436,97.63187583264968,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_7,age_46_55,sex_male,324.0,31.0,1,38.761458546581906
326,81.82669564468083,196292.60641710504,140.81964908034158,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,326.0,81.0,1,38.27738501438531
327,83.96190860473685,203736.0493345224,145.23934366077327,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,327.0,51.0,1,35.7896827772649
328,82.12717250392083,165134.98568233222,119.26634033724669,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,328.0,51.0,1,68.87627438914292
329,92.79885140868042,237937.40062812745,168.61218176664644,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,329.0,81.0,1,106.56140767645806
330,70.69640497966317,137948.93632208908,88.18644430229048,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,330.0,21.0,1,152.5124274682209
331,57.89727725898344,70202.23106993666,45.83368025675358,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_56_65,sex_male,331.0,1.0,1,37.563481550042965
332,76.8174999910043,148206.16972029745,98.53677562044142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,332.0,51.0,1,40.66643744275821
333,81.80320076986627,177983.84750055586,128.61870056278187,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,333.0,51.0,1,146.0001297053413
334,81.76812961162355,181258.44840068297,132.20088254208534,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,334.0,51.0,1,138.5124274682209
335,64.00308198538352,84028.89625503395,63.43177872041174,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,335.0,31.0,1,86.32407916875341
336,70.72925830752034,115138.48206220599,85.84327389906397,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_19_25,sex_male,336.0,31.0,1,35.877996125002454
337,70.81219201532839,115194.13046226553,89.66150226662546,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_female,337.0,31.0,1,32.692929760268605
339,90.84898259580194,231014.1907642725,158.66739555030424,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,339.0,81.0,1,126.50702117700203
340,95.89688294488056,214574.2532909935,171.48037810970473,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_female,340.0,81.0,1,112.63650024883057
341,51.007724387900545,188240.02459870343,136.20123370252858,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,341.0,81.0,1,117.92427575394527
342,56.65356945312482,155577.47907440353,113.13966079223222,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,342.0,51.0,1,167.514931733728
343,67.9788095202029,139133.79316886875,101.98257234448505,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_male,343.0,1.0,1,196.83633058210637
344,59.636768978417166,98929.09126905596,74.18284621043304,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,344.0,1.0,1,185.96023224783139
345,56.89587253342452,62557.9000771776,40.03178316146576,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,345.0,31.0,1,131.1836243055199
347,55.528249132889435,62563.128353409724,39.87911363782471,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,347.0,31.0,1,143.87359956238126
348,46.40327726937476,129495.96612876645,82.15650214477706,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,348.0,51.0,1,64.74603393829102
349,34.298855302788944,103069.02211611805,77.88016450267713,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,349.0,31.0,1,156.99899735521174
350,88.3623933238528,224477.91032109177,163.64836575306424,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_46_55,sex_male,350.0,51.0,1,37.52418811814659
351,95.14078474287257,252053.08583671317,187.31530804217903,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,351.0,81.0,1,22.004778662466506
352,89.93037658865008,257968.9396427535,184.04169862102563,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_male,352.0,51.0,1,20.517076425346104
353,94.56178379525116,217946.10679529986,147.0017070389396,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,353.0,81.0,1,2.8035269182399234
355,67.18661368375713,138974.6803886229,103.11139895524212,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_46_55,sex_male,355.0,1.0,1,7.883654810725318
358,97.12546199766857,243032.17502797942,175.86924446836284,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,358.0,81.0,1,42.78427648604604
359,45.07946115194569,132722.85937651267,102.76623570121396,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,359.0,31.0,1,12.075000920029185
360,95.08011983421116,255871.27566722906,179.15905952400746,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,360.0,81.0,1,21.838662985502072
362,108.16379688031479,275010.7690380274,194.29528240905682,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_male,362.0,81.0,1,71.75294731306478
363,67.77276957850108,262693.5992761962,191.3469408923806,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,363.0,81.0,1,41.388541376075814
366,47.68725485537678,148413.44452249716,101.37136997259658,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,366.0,51.0,1,47.41711312709438
367,87.78106940692881,194471.0979261924,144.2355836429544,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,367.0,81.0,1,37.547353577946474
368,98.73418105898342,232720.21451166226,160.3295776090371,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,368.0,81.0,1,11.617395633571988
369,72.19864096947947,131418.48255697422,95.97862825093368,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,369.0,31.0,1,79.88148082414045
370,60.41090923549573,208529.61344371602,162.36034960132937,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,370.0,81.0,1,5.942451623141832
371,88.1215182534062,200848.2210673514,142.1296797148883,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,371.0,81.0,1,79.9575007833744
374,82.75060459642854,172301.51608776173,127.62852110498812,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,374.0,51.0,1,163.3188263842292
375,82.8328906440079,172490.25049842382,127.76640005899604,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,375.0,51.0,1,167.3188263842292
377,71.33723676836841,136126.26879700628,89.86069291340664,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,377.0,21.0,1,136.82245221135955
378,70.84231311148095,147420.61932017325,108.89787221082344,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_46_55,sex_male,378.0,1.0,1,167.51763390321844
379,90.62376357750314,209071.29745502782,146.2617658139547,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,379.0,81.0,1,157.08135609957256
380,36.15440771246879,129483.89195691649,94.91201178540756,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_male,380.0,1.0,1,205.96172837493683
381,97.5975727449303,268387.1617760493,200.59251818864934,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_male,381.0,51.0,1,42.28671783348993
382,84.92648690607089,178594.06396896567,119.7436814138179,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,382.0,51.0,1,46.011890355267
383,84.44896899086281,187989.14525757736,138.228426894896,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,383.0,51.0,1,47.57092782819133
386,78.06322685968216,159157.38466392868,113.99589994295056,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,386.0,31.0,1,50.55256001294402
387,90.7781118735833,239956.1139687429,173.9323088599612,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,387.0,51.0,1,42.077819299852045
388,87.02364055150805,212817.97640976566,162.54591468951287,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,388.0,81.0,1,5.072692073993737
390,62.99018563004785,82610.84180441222,51.239606630249526,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,390.0,31.0,1,177.32403281922677
391,70.33048228737144,125768.03925324336,95.51340663984115,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,391.0,31.0,1,37.15085487142525
392,90.51040883635477,183552.0589731359,134.3899946075682,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_female,392.0,81.0,1,40.03952062110214
393,58.83504772396862,174528.14221637973,128.26028089559514,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,393.0,51.0,1,166.93294768969452
394,98.54074211651718,225599.6115568261,165.51337884812867,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,394.0,81.0,1,33.75625211158437
398,55.079034528471205,170617.59233564563,122.01488521615316,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,398.0,51.0,1,162.24297243283317
400,41.05282687974611,98277.95213542305,75.3509743522656,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,400.0,31.0,1,157.37208053355573
401,72.46865131116556,129353.66676730516,98.0217350104262,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,401.0,31.0,1,34.15085487142525
402,97.53109038328779,246498.09464114046,178.39828920744148,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,402.0,81.0,1,42.78427648604604
403,90.67479341830037,213282.8628954291,140.91133252542323,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,403.0,81.0,1,19.749140418783888
404,77.83250172906676,162028.79867281116,107.94755133236583,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,404.0,51.0,1,24.24224894712316
405,72.09414129495715,127347.94244548859,83.5446878850428,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,405.0,51.0,1,147.37321288368526
406,56.66705002138587,66187.47219841246,43.14760641369913,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_56_65,sex_male,406.0,1.0,1,37.563481550042965
407,81.3502904272552,182955.50975803068,133.0540558725065,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,407.0,51.0,1,120.82245221135955
410,99.32945838254898,262823.5350616985,188.71988847363755,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,410.0,81.0,1,48.77442007061033
411,23.737395797302398,77046.42509382822,50.26610461923514,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_male,411.0,1.0,1,38.314157234379145
414,74.79202988457665,158110.89933339853,101.3415534076937,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,414.0,51.0,1,16.245124980658122
415,86.06483985525465,179554.41268048855,115.92163986396923,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,415.0,51.0,1,152.50702117700203
416,45.756795351641045,174258.01817646532,117.30974062800915,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,416.0,21.0,1,172.40035497639496
417,70.83559216994591,143010.49988476204,93.64765973037576,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,417.0,21.0,1,156.5124274682209
418,65.72130298361499,110468.44094811227,84.41738134222477,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,418.0,31.0,1,128.1836243055199
419,84.51160964061344,161318.8061898365,117.76356806841156,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,419.0,31.0,1,23.726030377211966
420,82.18040631309366,202625.47093171996,157.4871038335175,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_female,420.0,81.0,1,73.32421645716197
423,81.83210503176926,172059.63327528827,117.08444024081669,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,423.0,51.0,1,47.011890355267
425,83.32169855244412,221818.59862656106,166.49585218840656,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_36_45,sex_female,425.0,51.0,1,23.83421286128525
426,80.47130249371324,177063.79069921715,130.5501227289795,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_male,426.0,1.0,1,19.759753145000285
427,95.48577536475479,248962.68891562376,189.7307616732893,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_male,427.0,81.0,1,48.380166272003564
430,77.1076495669862,148321.14389744474,109.01587205153945,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,430.0,31.0,1,58.808198256626646
431,87.15323629440769,196224.89871021907,126.36396651927492,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,431.0,81.0,1,45.03991472972866
432,75.2660419166061,167921.20063183366,124.5472000415993,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_male,432.0,31.0,1,45.02695320570022
433,66.58117528051207,110284.97187233565,71.21652948279828,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,433.0,31.0,1,49.55256001294402
434,80.6761860577186,153820.42285502347,97.1908481734258,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,434.0,51.0,1,99.9575007833744
435,80.19336000385735,180404.73641590355,134.12028065262692,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_female,435.0,81.0,1,48.114379510777454
436,82.65296030091638,186180.39945066368,125.2659027037851,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,436.0,81.0,1,51.565521536972454
437,90.125988186598,225322.81392909397,169.0411682280624,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,437.0,81.0,1,31.756252111584367
441,76.58554276158465,153363.29506086165,112.63010613013081,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,441.0,31.0,1,133.80408439611224
442,94.59329522564305,226549.8267031635,163.27329164074382,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,442.0,81.0,1,52.565521536972454
446,80.05264351100944,201446.27236764124,148.50527986902526,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,446.0,51.0,1,45.04532102094753
448,91.98926225540987,206598.96795469726,148.06380238584947,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,448.0,81.0,1,40.021746770702684
449,93.52809258220528,204593.73038495844,145.3692055331837,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,449.0,81.0,1,31.021746770702684
451,60.44290629721834,205285.21531773653,145.6416567307501,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,451.0,81.0,1,88.82726033252227
452,62.858705252136325,111278.62382320497,86.11010959662575,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,452.0,31.0,1,36.795545543480756
454,57.740489281827,92684.14234339565,62.01970977065731,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,454.0,31.0,1,9.115718804163105
456,58.08221892911931,160908.88010427394,121.33118986978954,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_female,456.0,31.0,1,29.476706061547947
457,54.7744642009273,79394.14968117824,50.910575457213056,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,457.0,31.0,1,15.73084817812509
458,71.68985390159234,134168.2145693404,88.78754451570417,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,458.0,51.0,1,156.0001297053413
459,93.98706689270004,248210.39162585567,178.7086736907893,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,459.0,81.0,1,28.004778662466506
460,94.23133326600052,235246.55290726238,174.44344568255843,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,460.0,81.0,1,49.565521536972454
461,90.07044821098934,240400.7256583373,180.41092455732982,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,461.0,51.0,1,25.251289664119987
462,84.33394102563894,192077.81761704772,133.47394615398562,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,462.0,81.0,1,35.547353577946474
463,75.42811620419657,133848.34893178748,86.03708180310291,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,463.0,51.0,1,123.0545162047973
464,99.69388355180952,256283.96302139122,181.52556879157487,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,464.0,81.0,1,22.749140418783888
465,82.61060760094247,178516.40688723786,128.5678963639792,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,465.0,51.0,1,61.985134121646084
466,80.58536681555593,178341.35972149152,115.48588132616864,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_56_65,sex_male,466.0,51.0,1,76.74766383698966
467,73.88398292990482,139009.94202553268,91.92243190132892,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,467.0,51.0,1,138.7444914616587
468,72.40725682998801,165533.50416399766,123.39975680186116,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,468.0,51.0,1,180.3188263842292
469,87.52037399922536,212602.70924911968,150.50254105116042,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,469.0,81.0,1,146.08135609957256
470,79.15374444231395,159348.59714541814,117.13515219302678,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_male,470.0,31.0,1,50.28259144938285
471,87.7428899279615,194451.22883540601,138.0083029710432,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,471.0,81.0,1,39.27738501438531
472,67.19232929058289,269769.06052661024,192.8694600501894,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,472.0,81.0,1,45.388541376075814
473,95.72344751337292,255421.1897694593,192.1076048284142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_male,473.0,81.0,1,73.1498076801474
474,57.306688931419956,65290.19566980319,39.817809550390585,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,474.0,31.0,1,41.932099922351675
481,89.74895840724994,230053.17050786386,164.7373130610193,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,481.0,81.0,1,110.56140767645806
482,88.916742783899,201211.51207052148,147.13932950129075,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,482.0,81.0,1,15.720823942214228
