,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_Cooking,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
146,210,sex_female,Size_3,age_36_45,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Rural,178825.6799333826,84.16504633875297,126.17021173171418,59.63509749303621,177.8338312347681
147,211,sex_male,Size_1,age_36_45,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,130124.02012202844,74.51952469638039,92.83088708281282,59.63509749303621,27.567574587544904
148,212,sex_male,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,122583.89641671933,75.0857740338084,90.5382963700624,59.63509749303621,178.06741735867476
149,213,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,175617.81367058793,78.73903170493017,126.80164525292143,59.63509749303621,118.06258808318054
150,214,sex_female,Size_1,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,163079.2234877992,77.38571339097281,117.50196146178844,59.63509749303621,0.0
151,215,sex_female,Size_2,age_76_85,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,258366.0743872461,101.92688298260262,183.0844459977866,59.63509749303621,0.0
152,219,sex_female,Size_5,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,259555.3654795319,100.60321695607632,183.37979348127786,59.63509749303621,52.94418109327829
153,222,sex_female,Size_2,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,179364.74762158468,80.34911753783393,116.975664957608,59.63509749303621,117.67264934044931
154,224,sex_female,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,209831.80757897627,88.94851066414262,153.44035993662672,59.63509749303621,46.873822665293055
155,225,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,190490.90239966285,81.99083733748488,137.5088351180056,59.63509749303621,174.2011255950622
156,226,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,218403.92348860836,90.54575689332593,157.75758305311527,59.63509749303621,0.0
157,227,sex_male,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,139463.0251173067,72.6686542115214,92.3488918841821,59.63509749303621,124.71568719549525
158,228,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,155116.5391612478,74.5006755819857,107.36553062451232,59.63509749303621,39.52838865577933
159,229,sex_male,Size_3,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,226708.36075933665,92.930011976645,155.62612054182404,59.63509749303621,169.45776262786399
160,230,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,222763.46502209647,88.8336979890015,160.1867573806933,59.63509749303621,106.59667813598735
161,231,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,199463.01475101226,90.97654415941588,148.70948765415167,59.63509749303621,39.46420402640967
162,232,sex_female,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,197097.14220504405,90.87677227988678,148.66285493279358,59.63509749303621,0.0
163,233,sex_male,Size_2,age_19_25,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,189964.91544810656,83.39762919353646,150.6307865239355,59.63509749303621,0.0
164,236,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,148587.73815700668,74.37656884695834,97.64501737624386,59.63509749303621,177.19313538010897
165,237,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,195643.0741796998,85.14811634521052,141.07740430483318,59.63509749303621,174.2011255950622
166,238,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,198939.63929554238,84.00850091051392,142.4462190053931,59.63509749303621,39.46420402640967
167,239,sex_male,Size_5,age_26_35,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,128123.2629221235,75.33019849485733,99.8282724911441,59.63509749303621,0.0
168,240,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,220455.72996388542,91.08330974599619,163.73292770064043,59.63509749303621,0.0
169,241,sex_male,Size_2,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Rural,214552.32442152084,86.44241928099001,162.46514432852828,59.63509749303621,137.30116683536357
170,242,sex_male,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,212484.7941647191,90.20745038228263,153.26799762397178,59.63509749303621,31.209180972969172
171,243,sex_male,Size_5,age_56_65,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,140973.97319316023,72.79984641823157,96.77034760404366,59.63509749303621,0.0
172,244,sex_female,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,204460.38588804298,93.0348537144129,150.91469670435131,59.63509749303621,37.164529138561925
173,245,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,200404.01473697118,91.44539972300232,142.26686474033744,59.63509749303621,39.46420402640967
174,246,sex_female,Size_3,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,238871.46557270072,92.6016677729232,175.43820909836833,59.63509749303621,167.15808774001627
175,249,sex_female,Size_3,age_56_65,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,84221.65200713975,65.53378132735475,57.29369612292772,59.63509749303621,41.03082090217444
176,250,sex_female,Size_1,age_36_45,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,202446.5961231649,85.90671325461237,160.98940086555885,59.63509749303621,26.948130897465
177,251,sex_female,Size_5,age_26_35,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,235509.48700491592,94.18602575209525,182.96173663493073,59.63509749303621,0.0
178,252,sex_male,Size_5,age_26_35,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,122385.742211933,69.55786452835473,93.17162172215886,59.63509749303621,0.0
179,253,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,224343.58139428752,92.29786253645986,164.8372562996902,59.63509749303621,0.0
180,254,sex_male,Size_4,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,130455.38677447122,68.98711353944816,97.8023798369565,59.63509749303621,53.03978931675333
181,255,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,142892.51688994648,75.04855703735221,103.98070390249107,59.63509749303621,112.60018064792456
182,256,sex_male,Size_7,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,162675.2028582287,79.4240190057095,126.17836995480803,59.63509749303621,111.12333791851185
183,257,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,266182.7438339666,97.13682714909113,186.89234852642318,59.63509749303621,32.05248182018539
184,258,sex_female,Size_4,age_66_75,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,268025.1507619154,97.37604406850939,195.62026325058102,59.63509749303621,0.0
185,260,sex_female,Size_2,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,230829.9175137338,93.4687022300034,168.54466365153579,59.63509749303621,124.32574845276399
186,261,sex_male,Size_5,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,179498.72549830598,81.51712404216693,121.95480468455446,59.63509749303621,0.0
187,265,sex_female,Size_3,age_19_25,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,179895.57559461024,84.11180810680008,131.88706919373075,59.63509749303621,2.646237360615456
188,266,sex_male,Size_2,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,190198.04082405881,83.66763475323225,142.7087171307518,59.63509749303621,0.0
189,268,sex_male,Size_2,age_66_75,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,150155.8746240379,75.81398494421732,101.42670490750882,59.63509749303621,16.672323580525102
190,272,sex_male,Size_4,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,194212.13381847602,89.35260668037766,124.70756653234884,59.63509749303621,41.43812480089583
191,273,sex_male,Size_4,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,204792.45395462553,86.21373875349651,135.49245858160594,59.63509749303621,48.091223913210506
192,274,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,159814.00244195006,77.52546759071284,106.55739798554521,59.63509749303621,46.18148776809401
193,276,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,153935.22166838747,77.93876920282068,104.27522594733685,59.63509749303621,174.2011255950622
194,277,sex_male,Size_2,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,228623.5736071163,87.86300754567627,165.39657406031992,59.63509749303621,129.61743312565855
195,278,sex_female,Size_2,age_26_35,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,221216.95753617518,86.98725391225837,153.32668328129904,59.63509749303621,54.811564848572644
196,281,sex_male,Size_4,age_66_75,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,213230.31466079448,89.5313319819662,163.47000702750262,59.63509749303621,0.0
197,282,sex_male,Size_4,age_26_35,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,117047.21646068919,66.20819932317312,86.73767072860205,59.63509749303621,0.0
198,283,sex_male,Size_3,age_26_35,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,141454.18730289896,73.73097381081818,103.76157454400145,59.63509749303621,109.60817086287776
199,285,sex_male,Size_5,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,264940.91954729834,103.82275104592374,190.56182953418573,59.63509749303621,0.0
200,286,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,198213.07245563169,91.17058627721235,146.17560850659433,59.63509749303621,39.52838865577933
201,287,sex_female,Size_1,age_26_35,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,208659.67900848086,86.24769627675929,148.34060632743103,59.63509749303621,0.0
202,289,sex_male,Size_1,age_66_75,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,186210.41967358525,83.96957687803285,132.833699464303,59.63509749303621,0.0
203,290,sex_male,Size_4,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,123242.21740103878,71.37085539421594,83.43489229365417,59.63509749303621,51.10271664010092
204,292,sex_female,Size_3,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,242689.4291244906,98.26675939655411,178.56691560327388,59.63509749303621,173.81118685233096
205,293,sex_male,Size_3,age_19_25,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,219895.36581266782,90.75328828080185,159.08696472374095,59.63509749303621,6.85564839357972
206,294,sex_female,Size_5,age_36_45,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,178492.67429616768,83.36358431099896,133.90149364480695,59.63509749303621,49.30257470785402
207,295,sex_male,Size_5,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,212354.36399174988,85.007987904231,151.59677589507123,59.63509749303621,56.32612962105634
208,297,sex_male,Size_3,age_26_35,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,177701.11288729098,80.81207517254403,114.84741631053046,59.63509749303621,106.59667813598735
209,298,sex_female,Size_3,age_56_65,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,127632.82277340326,73.00358336224384,84.80239354102865,59.63509749303621,42.08575801056883
210,299,sex_female,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,156911.4850635331,75.91159934469039,105.56043201451078,59.63509749303621,171.90145070721445
211,300,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,200338.57970949914,84.54914474307994,142.36053522167344,59.63509749303621,39.52838865577933
212,301,sex_female,Size_1,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,178402.5431599906,84.32369583757884,132.07926156624512,59.63509749303621,24.00776015495813
213,302,sex_female,Size_4,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,212241.38255887164,94.51608944409926,154.21424205314975,59.63509749303621,0.0
214,303,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,183855.56058020896,86.79452168228475,132.27768183734102,59.63509749303621,104.68694199087085
215,304,sex_female,Size_4,age_36_45,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,126941.8256979145,72.57424847529153,96.96400300935312,59.63509749303621,41.095005531544096
216,305,sex_female,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,184242.9566002973,85.75609983307469,136.51189879092672,59.63509749303621,115.7629131953328
217,307,sex_male,Size_1,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,129978.62698665788,68.32910320158233,84.9801180018533,59.63509749303621,29.29944482785267
218,308,sex_male,Size_1,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,226669.0543028655,91.551082726126,162.1757141591423,59.63509749303621,0.0
219,309,sex_male,Size_2,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,211556.47566663104,87.143795755348,161.31673654728354,59.63509749303621,134.3091570503168
220,310,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,176054.12213148782,82.65340890718393,126.21914134799795,59.63509749303621,118.06258808318054
221,311,sex_female,Size_2,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,129679.91210355677,73.97763287866296,85.52443628536835,59.63509749303621,52.90182870345616
222,316,sex_male,Size_1,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,223834.58467601723,84.97843115757195,156.49543405890853,59.63509749303621,0.0
223,317,sex_male,Size_1,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,223237.66905332156,88.73926840370399,156.61292633371696,59.63509749303621,0.0
224,318,sex_male,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,123762.63982714372,74.45012035910683,94.08635687660166,59.63509749303621,178.06741735867476
225,319,sex_male,Size_3,age_36_45,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,216236.78488003477,89.0622552562748,159.80109545421433,59.63509749303621,177.1414963375691
226,320,sex_female,Size_3,age_19_25,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,105544.44207089831,67.83000841138413,82.92948230549082,59.63509749303621,6.51252912422799
227,321,sex_male,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,204631.4753464141,90.69692803533302,152.77178216606148,59.63509749303621,0.0
228,322,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,195790.89731330582,88.61605896055418,144.79047805114848,59.63509749303621,174.2011255950622
229,323,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,177210.97808283614,82.07309020108474,124.6980529833633,59.63509749303621,118.06258808318054
230,324,sex_male,Size_3,age_76_85,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,215430.65801821425,88.20347770509396,161.94633269492775,59.63509749303621,16.40696066230724
231,325,sex_male,Size_6,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,206855.6798929599,83.4295175646945,152.03555287228906,59.63509749303621,0.0
232,326,sex_male,Size_6,age_19_25,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,207348.79718824557,83.35601222985919,150.37437834507674,59.63509749303621,0.0
233,331,sex_male,Size_2,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,99213.15805699937,62.82769060281339,64.7743605461445,59.63509749303621,129.63691606750217
234,332,sex_male,Size_2,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,216856.66436833216,85.90685837502939,154.22679114890107,59.63509749303621,119.97232422829705
235,336,sex_female,Size_4,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,257769.82984874022,96.16038139883155,180.11447252259998,59.63509749303621,0.0
236,337,sex_female,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,Urbanity_Urban,230500.95838381813,93.36767057211074,158.3485961617117,59.63509749303621,123.81070699641718
237,338,sex_female,Size_1,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,103517.23541018239,58.339518184237946,77.34898432505125,59.63509749303621,30.866061703617444
238,339,sex_female,Size_5,age_19_25,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,206737.30953259778,93.19525764602369,150.49637937384188,59.63509749303621,0.0
239,340,sex_female,Size_1,age_66_75,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,118497.74990890654,71.04127467082691,89.88126920692527,59.63509749303621,0.0
240,341,sex_male,Size_6,age_76_85,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,170591.0669438916,78.16488345166584,131.0213202760274,59.63509749303621,0.0
241,343,sex_male,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,197910.29001166992,80.01163717777574,144.31003545970253,59.63509749303621,177.19313538010897
242,344,sex_female,Size_1,age_26_35,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,208130.93913828325,84.21056857718895,147.97817526875505,59.63509749303621,0.0
243,345,sex_male,Size_1,age_56_65,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,205776.29648001087,91.36459633540106,159.416132536651,59.63509749303621,0.0
244,348,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,194260.84885289555,83.47206478846519,132.90522635543593,59.63509749303621,176.1108617401787
245,351,sex_male,Size_2,age_66_75,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,123130.11172393912,69.6107102742165,92.43351516228668,59.63509749303621,20.538615344137636
246,352,sex_male,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,175497.0456266095,80.30417358626458,111.6894746915217,59.63509749303621,28.21717118792238
247,353,sex_male,Size_6,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,271182.34935701505,103.21440405531594,190.46949948571628,59.63509749303621,32.05248182018539
248,354,sex_male,Size_7,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,278141.02097594814,100.2074876208865,197.9882833860828,59.63509749303621,109.16678230001581
249,355,sex_female,Size_9,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,254876.69392831167,96.52688573883738,189.53525593272803,59.63509749303621,186.99999586239008
250,356,sex_male,Size_5,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,180921.5700363844,83.20704885620817,133.43655357554243,59.63509749303621,58.255348708016456
251,357,sex_male,Size_4,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,167432.90210665672,79.60916916003517,123.91288086867148,59.63509749303621,51.10271664010092
252,360,sex_male,Size_6,age_26_35,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,175076.44372953402,75.63929882557781,130.1802197377808,59.63509749303621,0.0
253,361,sex_male,Size_6,age_36_45,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,184926.27960055103,89.47453692852372,133.02859683342118,59.63509749303621,28.410875434761124
254,362,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,225072.99424624981,82.78260843259098,166.22783565523403,59.63509749303621,30.142745675068895
255,363,sex_female,Size_6,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,277535.3726844702,99.81532425750818,203.15379993374103,59.63509749303621,32.74481671738443
256,364,sex_female,Size_2,age_56_65,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,125365.04322709721,73.49763916874286,93.72699569716461,59.63509749303621,0.0
257,365,sex_male,Size_1,age_19_25,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,115901.56016200154,73.2639770954726,87.2414006887784,59.63509749303621,0.0
258,366,sex_male,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,216223.36196669852,92.48178301058361,155.28078832207538,59.63509749303621,28.21717118792238
259,371,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,198948.85206002224,81.20823147269599,131.8227338135506,59.63509749303621,41.37394017152617
260,374,sex_female,Size_5,age_56_65,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,253580.0586574438,98.89780543989816,194.1166195583819,59.63509749303621,0.0
261,375,sex_male,Size_3,age_26_35,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,168590.13998771695,83.75671201671514,120.14512700599354,59.63509749303621,114.28041184569238
262,377,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,138909.09386199832,76.07313256518593,91.99480038047676,59.63509749303621,104.68694199087085
263,378,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,200152.5038084274,86.63000736381433,143.0262787935208,59.63509749303621,39.46420402640967
264,379,sex_male,Size_3,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,156640.52482315098,76.97948577203977,116.2383009429419,59.63509749303621,179.12235446706913
265,385,sex_male,Size_3,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,140785.0012821539,73.8850164779685,94.25868574848324,59.63509749303621,104.68694199087085
266,387,sex_male,Size_2,age_19_25,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,126123.04060110218,76.3628424910153,91.14462670430609,59.63509749303621,0.0
267,389,sex_male,Size_5,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,257983.4098838483,99.72065920463602,185.16668008187068,59.63509749303621,55.243855981126046
268,390,sex_male,Size_6,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,150038.59137983568,71.63037280294192,114.0809445266589,59.63509749303621,34.00903743868142
269,391,sex_male,Size_6,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,228311.72976546374,91.58229083833301,167.05728024757914,59.63509749303621,30.142745675068895
270,392,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,252759.10955346463,102.49269165884121,180.98219865448024,59.63509749303621,48.590756868811354
271,394,sex_male,Size_2,age_56_65,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,112739.40482760961,68.11127223229204,75.66656781782837,59.63509749303621,0.0
272,397,sex_male,Size_2,age_36_45,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,206221.19642964823,85.08227576383628,155.43649462539386,59.63509749303621,127.6560579380021
273,399,sex_male,Size_3,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,236768.8967818184,96.09808406394582,169.89862599912348,59.63509749303621,176.1108617401787
274,404,sex_male,Size_4,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,129919.74736463427,70.70887483118761,99.33522631190714,59.63509749303621,50.04777953170653
275,405,sex_male,Size_4,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,196737.0692388677,87.43392835713084,140.74821179123833,59.63509749303621,39.52838865577933
276,406,sex_male,Size_4,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,157407.73636492694,78.1926636748242,102.87786315584877,59.63509749303621,46.18148776809401
277,407,sex_male,Size_4,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,191925.57008986725,80.34682274497577,139.4886277437529,59.63509749303621,0.0
278,408,sex_male,Size_3,age_56_65,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,247536.63004238176,95.45959468536722,180.42742644624164,59.63509749303621,41.37394017152617
279,409,sex_male,Size_4,age_36_45,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,159083.76573047167,74.87143119781209,115.70085263918361,59.63509749303621,44.449617527786245
280,410,sex_male,Size_5,age_56_65,Education_High_School,Cooking_no,Refrigeration_yes,Urbanity_Urban,143566.33802492075,78.37397131909925,96.09009505641033,59.63509749303621,0.0
281,411,sex_male,Size_5,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,247799.48296959608,89.04442186404671,172.37594860335912,59.63509749303621,51.58276665385815
282,412,sex_female,Size_5,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,262140.9234476392,97.91992759905561,189.35803982455823,59.63509749303621,52.94418109327829
283,413,sex_female,Size_5,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,256024.49468595465,102.8937877722476,184.7417727469403,59.63509749303621,46.291081980963604
284,414,sex_female,Size_1,age_36_45,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Rural,174873.04988381232,79.27073431670392,115.13745088876452,59.63509749303621,22.25640697280674
285,417,sex_male,Size_2,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,134524.02450396062,75.55324677243354,82.92237809192213,59.63509749303621,118.06258808318054
286,418,sex_female,Size_2,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,188506.2178479839,80.74805063259106,144.2650671130957,59.63509749303621,122.41601230764749
287,420,sex_male,Size_3,age_56_65,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,205343.51251111782,86.70393001104067,154.29113585867017,59.63509749303621,39.46420402640967
288,422,sex_male,Size_2,age_46_55,Education_Post_Graduate,Cooking_no,Refrigeration_yes,Urbanity_Urban,211532.0005802654,91.39277348180849,159.24733851132854,59.63509749303621,134.3091570503168
289,423,sex_male,Size_1,age_46_55,Education_College,Cooking_no,Refrigeration_yes,Urbanity_Urban,218643.2103175234,88.56730791914536,160.4067377041475,59.63509749303621,28.21717118792238
290,424,sex_male,Size_1,age_36_45,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Rural,163891.53789126658,75.83798429556133,117.78742802045298,59.63509749303621,22.646345715537986
291,426,sex_male,Size_3,age_66_75,Education_Elementary_School,Cooking_no,Refrigeration_yes,Urbanity_Rural,84819.5092371815,59.51435221378531,56.09405245355351,59.63509749303621,73.01606352875136
292,427,sex_female,Size_5,age_26_35,Education_Post_Secondary,Cooking_no,Refrigeration_yes,Urbanity_Urban,211529.63572396996,90.98481754553926,153.0925949522466,59.63509749303621,0.0
