,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,Income,Electricity,Water,w,wf
127,186,sex_female,Size_5,age_19_25,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,202654.69689406574,52.668285500954575,148.62371940826827,55.23882681564246,0.0
128,187,sex_male,Size_5,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,178029.4596702818,48.66876657356663,130.21394440557341,55.23882681564246,63.650742472362104
129,188,sex_female,Size_5,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251586.12699512596,72.15959613061382,179.53185027408793,55.23882681564246,22.872588466894097
130,189,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,239234.71249330603,95.31744852159908,166.26802098303645,55.23882681564246,58.784032740454855
131,191,sex_male,Size_4,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,248202.71431944877,95.2456933922472,171.74426059779722,55.23882681564246,65.43015361312307
132,195,sex_male,Size_2,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,186162.8969881224,48.57855781329126,126.26323913972249,55.23882681564246,52.28626702668071
133,196,sex_male,Size_1,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,96936.89592662775,63.06695612191003,73.00520004352995,55.23882681564246,25.7963875304447
134,197,sex_male,Size_6,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,145534.91821906142,42.44226352858524,97.6916315511558,55.23882681564246,16.82101902834543
135,198,sex_male,Size_2,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,187307.52936946027,81.23755304555696,125.54258488185008,55.23882681564246,50.5306299159203
136,200,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,178657.60539071794,79.51546370555216,124.53894887612151,55.23882681564246,123.36363539640779
137,201,sex_male,Size_2,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,148609.7702655793,40.905451908700854,109.41996741971413,55.23882681564246,44.85462405337448
138,202,sex_female,Size_1,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,218897.41932603606,91.31958149444492,154.16343257456185,55.23882681564246,9.693335533769547
139,203,sex_female,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,241304.77661676088,102.0917122648147,174.08140287191054,55.23882681564246,60.10255657675053
140,204,sex_female,Size_6,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,228907.7538699212,87.81605840935723,171.86133366941783,55.23882681564246,5.661937188729708
141,206,sex_male,Size_4,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,113199.9146382684,33.972554706780144,85.17519730787801,55.23882681564246,17.392217458199752
142,208,sex_male,Size_1,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,56412.75128294412,31.84710136767731,34.18577901145999,55.23882681564246,45.238852924789775
143,209,sex_female,Size_2,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,61185.597977254416,25.87154631825923,38.95325359261586,55.23882681564246,108.68312945441156
144,211,sex_female,Size_4,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,200376.6629474247,87.2623693128082,146.6613275202248,55.23882681564246,47.55836658963254
145,212,sex_male,Size_4,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,126282.16959310185,71.3101414903041,83.77799834200783,55.23882681564246,57.998510639816814
146,213,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,132342.2067282706,73.34436342457478,99.99339188047928,55.23882681564246,54.637081995057784
147,214,sex_male,Size_4,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,179035.46882337818,82.52990386027479,133.26451543620541,55.23882681564246,17.14583707684725
148,215,sex_female,Size_4,age_36_45,Education_College,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,247478.57531421713,73.67243378197439,177.7724069560667,55.23882681564246,55.98351028880886
149,217,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,180962.13124661593,47.52131388024591,128.79324200403778,55.23882681564246,0.0
150,218,sex_male,Size_1,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,47183.03364099537,57.15835557338968,26.35565108818025,55.23882681564246,57.11047562307262
151,219,sex_male,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,180009.7705820855,79.09817091014423,118.95815576333128,55.23882681564246,0.0
152,220,sex_male,Size_2,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,99802.56937045578,35.34021934121323,61.96286551866278,55.23882681564246,138.940681713911
153,221,sex_male,Size_2,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246207.52896710666,69.81722439353845,179.58997342211003,55.23882681564246,91.89239131520439
154,225,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,191689.56362161128,82.23929422678985,143.65463432722248,55.23882681564246,52.834847531546714
155,226,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,146832.86643799176,74.37652962598072,108.87820829077154,55.23882681564246,110.06479086051584
156,228,sex_female,Size_4,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,170556.4283372366,83.79426957725192,127.14644385027016,55.23882681564246,44.72964683411965
157,229,sex_male,Size_1,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,109122.0851754306,64.04959183651276,81.38623046411269,55.23882681564246,0.0
158,230,sex_male,Size_1,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,215202.36060418113,86.45417863704829,152.4281176931178,55.23882681564246,36.58945914850999
159,231,sex_male,Size_5,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,130741.0692180929,69.77014557618276,98.33420896054055,55.23882681564246,54.47410824230127
160,232,sex_male,Size_8,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,200561.49447712902,86.70584086067271,134.6801544783877,55.23882681564246,100.66100158558041
161,233,sex_male,Size_5,age_26_35,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,197958.9877732451,92.4422655147272,140.61251393449479,55.23882681564246,44.44685107440972
162,237,sex_male,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,227605.6135235626,90.92459544074093,167.64761770145378,55.23882681564246,0.0
163,238,sex_male,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,225583.4395029224,88.07613820393708,164.34457902794153,55.23882681564246,0.0
164,239,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,206562.7579049391,86.76529575360358,151.39201322981378,55.23882681564246,44.17710143307404
165,240,sex_male,Size_4,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,232496.92470453813,91.15964532487993,164.22775961898412,55.23882681564246,26.4296519655046
166,242,sex_male,Size_7,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,146610.5507880459,75.72624905726205,115.20812380109854,55.23882681564246,76.1449873894409
167,244,sex_male,Size_8,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,286094.9497496333,73.17719747697683,206.63917186975542,55.23882681564246,119.61012240184847
168,246,sex_male,Size_4,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,112134.0804929905,66.09070137456482,84.32183881629027,55.23882681564246,33.32340863102398
169,247,sex_male,Size_3,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,169183.64415371238,83.35196623865897,125.34172362894286,55.23882681564246,51.352389767148644
170,248,sex_female,Size_3,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,206950.93719236017,60.873956332891474,149.29366533303474,55.23882681564246,30.077322340010443
171,249,sex_male,Size_5,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,129492.47324067251,44.45463249226481,96.95070847081206,55.23882681564246,73.91657363664635
172,250,sex_male,Size_5,age_56_65,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251952.68694261572,67.11679645334154,193.64724965822373,55.23882681564246,17.33475246900965
173,251,sex_female,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,215105.2147804179,64.0471055631966,159.27684461234972,55.23882681564246,54.247297743506785
174,252,sex_male,Size_5,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,130897.93710843209,44.89729992788229,96.0654753478173,55.23882681564246,38.97564046356925
175,259,sex_male,Size_2,age_66_75,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,78629.18366889122,26.403657400313634,52.55648055269712,55.23882681564246,63.41249141355446
176,260,sex_male,Size_3,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,83478.36643975461,66.28108747467759,55.93170353196097,55.23882681564246,47.99096112238959
177,261,sex_female,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,129737.78346728494,68.13622078266275,98.92102238286992,55.23882681564246,23.681389905775976
178,264,sex_female,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226782.01270283322,93.51744156954737,163.16555398112834,55.23882681564246,117.72056396171641
179,265,sex_female,Size_3,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,242824.2977796913,67.30799795556305,175.54233051849607,55.23882681564246,96.41551580438345
180,266,sex_male,Size_2,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,103150.79299581335,63.4007618043223,79.60116514241814,55.23882681564246,133.82361595839157
181,267,sex_female,Size_2,age_19_25,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,195179.92904910905,80.3523418788957,149.7619842343822,55.23882681564246,5.872313525089246
182,268,sex_male,Size_2,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,176813.22401897647,86.24946565627396,127.61458987196217,55.23882681564246,141.05046367999245
183,269,sex_male,Size_1,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,139893.38519735896,70.45771957665296,105.5538992010526,55.23882681564246,0.0
184,272,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,203751.53475178152,92.99004525936427,147.51759450675706,55.23882681564246,57.80436124211732
185,276,sex_female,Size_3,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,122995.55296305919,41.62049719768448,94.82229666109113,55.23882681564246,85.62244418631819
186,277,sex_female,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,119373.7984550254,70.51704398710523,92.13996964324036,55.23882681564246,97.49406688460103
187,278,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,243822.01827342418,92.6776135635194,171.31064391044816,55.23882681564246,58.784032740454855
188,279,sex_male,Size_4,age_86_100,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,190968.37033228073,78.53676891929183,131.1020848147233,55.23882681564246,39.764042635427366
189,280,sex_male,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,223560.7598055631,91.24787805217511,158.63388361947912,55.23882681564246,0.0
190,281,sex_male,Size_1,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210059.156204873,89.19071662733155,153.26635946038888,55.23882681564246,67.9035472411379
191,282,sex_male,Size_5,age_19_25,Education_Post_Secondary,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,196925.9705568762,57.17443785952833,140.60470860268182,55.23882681564246,0.0
192,283,sex_male,Size_1,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,210678.07420132973,63.27251567358056,151.99386838792915,55.23882681564246,69.6591843518983
193,284,sex_male,Size_1,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,131916.4943924547,44.05461440760745,97.94841678418716,55.23882681564246,44.54071309500743
194,285,sex_female,Size_1,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,94224.39193418129,63.81949151947074,60.851456291667226,55.23882681564246,2.261692560463287
195,287,sex_female,Size_6,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,231348.95353738597,61.65198106312879,167.1409750964731,55.23882681564246,11.477142774031488
196,289,sex_male,Size_3,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,246679.91862538605,64.9832998678458,181.1963119343485,55.23882681564246,60.53966985121526
197,290,sex_male,Size_3,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,228799.66821973017,63.53800372418508,161.61151559107245,55.23882681564246,119.25207094458247
198,291,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,204147.88602096893,89.62063556683233,147.2239925981209,55.23882681564246,79.3877842474868
199,292,sex_female,Size_5,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,177753.5765803287,86.24340788855756,129.9652199408119,55.23882681564246,48.62624155590451
200,293,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,108624.94543693375,63.919540106058754,84.3401199489349,55.23882681564246,120.19635614934828
201,294,sex_male,Size_2,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,151002.11378203626,72.96318050398231,113.23856813220108,55.23882681564246,43.09898694261406
202,295,sex_female,Size_3,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,84648.17729399126,29.159333864417825,55.64867057160058,55.23882681564246,85.62244418631819
203,296,sex_male,Size_3,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,152307.31624481038,75.47682333823502,99.97720787724386,55.23882681564246,117.98977841189907
204,297,sex_female,Size_4,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,166150.83491166582,50.216371114011416,109.63412171034774,55.23882681564246,19.036614929094018
205,298,sex_male,Size_2,age_46_55,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,102488.73369281544,65.34950151211409,66.38771790545833,55.23882681564246,123.55778479410726
206,300,sex_male,Size_3,age_19_25,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,175469.4749885179,55.12104825488235,125.08800100403387,55.23882681564246,30.186916587410376
207,301,sex_female,Size_3,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,182516.00245933275,51.57979264948517,118.52323247715206,55.23882681564246,57.415014156765004
208,303,sex_male,Size_2,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,109176.81644741175,38.45683797434241,83.95957496044724,55.23882681564246,121.95199326010868
209,304,sex_female,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,157190.39538197458,78.12634418342634,108.59420469429494,55.23882681564246,37.75511068830011
210,305,sex_female,Size_6,age_56_65,Education_High_School,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,161787.10255517162,77.35008606492829,111.80553129088204,55.23882681564246,0.0
211,306,sex_male,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,142060.20860799044,69.52763052625313,96.16587141012992,55.23882681564246,28.692641726628267
212,311,sex_male,Size_6,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,135974.22556612472,46.55261021273122,86.72303337218024,55.23882681564246,48.13510712097334
213,312,sex_female,Size_3,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,163003.55161471877,50.88094958039781,117.1131429189372,55.23882681564246,88.9838728310772
214,313,sex_female,Size_3,age_46_55,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,230808.2808825886,58.75433059724764,173.97469563139887,55.23882681564246,87.7530241120487
215,314,sex_female,Size_3,age_36_45,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,156067.60342871226,39.91184673295761,118.87660400935683,55.23882681564246,84.92430435653583
216,315,sex_male,Size_3,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226491.05166935246,61.75153451601495,161.857782344825,55.23882681564246,136.93889922816712
217,316,sex_male,Size_3,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,163422.31865127955,53.454748179322806,118.14240178996985,55.23882681564246,53.108026877909055
218,317,sex_male,Size_2,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,159034.8827463362,76.92004611223717,117.06806219552307,55.23882681564246,82.70511123113775
219,319,sex_female,Size_4,age_66_75,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,149106.257195328,71.19077273551964,112.37906323131013,55.23882681564246,0.0
220,320,sex_male,Size_4,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,258726.4701024631,97.48338447209596,184.17267099312886,55.23882681564246,24.57748005015349
221,321,sex_male,Size_7,age_76_85,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,252110.36230083724,96.87979551229428,183.56238599533742,55.23882681564246,43.02011833212743
222,323,sex_female,Size_2,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,201662.55598966565,55.93754150635086,132.33534430162803,55.23882681564246,47.309439416879314
223,324,sex_male,Size_3,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,59658.03161377775,55.776939571230926,38.03450622433789,55.23882681564246,71.76242904267976
224,325,sex_male,Size_1,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,59343.06922685954,26.39275815093559,37.76246535096667,55.23882681564246,45.238852924789775
225,326,sex_male,Size_4,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,241386.3630587262,93.61385118445948,183.72595669604354,55.23882681564246,11.682520636464385
226,327,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,200708.059803213,55.76154008649685,148.75137988444322,55.23882681564246,77.24682663646236
227,328,sex_male,Size_6,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,144215.41331090045,70.77488565722422,109.57268650818521,55.23882681564246,43.01804136545388
228,329,sex_female,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,193384.40240703904,83.0922234780997,147.37025030453023,55.23882681564246,1.7965181118878295
229,330,sex_female,Size_5,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,255983.65422017744,67.9762659584405,176.5521662781535,55.23882681564246,40.12669335638652
230,331,sex_male,Size_5,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,231897.74531269784,94.15803411698876,174.53137949664116,55.23882681564246,24.907850875473986
231,332,sex_male,Size_5,age_66_75,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,161287.25087693546,83.67694383866255,127.21781285893579,55.23882681564246,17.68100315387306
232,333,sex_male,Size_3,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,144949.94403321203,73.05572678858489,104.0076464242662,55.23882681564246,127.75161914410046
233,334,sex_male,Size_3,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,198804.58647180995,59.00539378830085,147.71352741733244,55.23882681564246,56.973445954750886
234,335,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,174984.44947657702,83.93224712371268,129.79780948179987,55.23882681564246,0.0
235,337,sex_male,Size_2,age_36_45,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,141618.96373957206,74.62420863102716,105.10452398723838,55.23882681564246,137.18504460315057
236,339,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,170794.18737406997,54.23749814093114,113.9687702913114,55.23882681564246,52.00052619781519
237,340,sex_female,Size_4,age_26_35,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,155745.29262822223,43.26512500890502,107.2186379633649,55.23882681564246,15.409769848644835
238,341,sex_male,Size_4,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,197885.41874248773,92.08281820690225,144.29811689729095,55.23882681564246,11.682520636464385
239,342,sex_male,Size_6,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,232822.7734613604,64.12885078220354,157.25677598936002,55.23882681564246,0.0
240,343,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,251095.97341903203,94.0079836637818,179.96223811248547,55.23882681564246,2.6581840452144516
241,344,sex_female,Size_2,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222026.9542106868,96.34678694707813,158.02842175850103,55.23882681564246,82.77963078863928
242,346,sex_male,Size_3,age_56_65,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,129217.56726601852,71.543018958156,98.6615408030367,55.23882681564246,30.304132838804957
243,347,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,208642.38688851424,87.94185685753392,151.26473465429785,55.23882681564246,61.86392971665869
244,348,sex_male,Size_8,age_36_45,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,237959.36142760824,92.13990827211194,173.6795934920154,55.23882681564246,96.60143311103903
245,349,sex_female,Size_8,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,298536.4203025099,97.64960525013798,217.5003639215948,55.23882681564246,59.64427358371971
246,351,sex_male,Size_2,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,222768.10357451253,92.67281409181837,154.9737135525166,55.23882681564246,144.61668757645683
247,352,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,244864.98412114364,92.61376715551,181.11536521579134,55.23882681564246,79.05741342216635
248,353,sex_male,Size_4,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,216035.64427008256,84.6485800175024,150.65028410169236,55.23882681564246,3.324427870104464
249,354,sex_male,Size_5,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,212862.33751909088,85.40878998381253,152.53616699857446,55.23882681564246,48.0736961548589
250,355,sex_male,Size_5,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,138464.7705732458,40.37529370834116,103.51388976966116,55.23882681564246,42.602485544018435
251,356,sex_female,Size_5,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,89783.1335977706,63.95771340166452,59.88576112345592,55.23882681564246,10.32387973806838
252,358,sex_female,Size_1,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,60062.902018768196,62.57944218991722,38.46399520030304,55.23882681564246,30.214352008332177
253,360,sex_male,Size_1,age_66_75,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,226978.02475229485,92.31277748545396,160.34689224653243,55.23882681564246,13.423613869125044
254,362,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,189754.03192237052,79.54763063762108,134.4733827660251,55.23882681564246,100.52708025620875
