,index,i_HH_head_Sex,i_Family_Size,i_HH_head_Age,i_Education_cat,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,Income,Electricity,Water,w,wf
120,170,sex_male,Size_1,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,136718.93882515127,39.1061644110067,104.56905606064414,52.96629213483146,29.702045912098345
121,171,sex_male,Size_1,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,184071.9308674701,42.882757033398576,123.20328506220366,52.96629213483146,6.795555921723477
122,172,sex_male,Size_4,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,238547.13788282734,63.10472036995334,169.03477049999708,52.96629213483146,66.69426168119618
123,173,sex_male,Size_8,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,279636.29409539636,76.15760234820566,196.46243636886962,52.96629213483146,187.29486623891762
124,174,sex_male,Size_5,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,239586.28556696966,87.55259011760846,172.24131383697502,52.96629213483146,34.1209852667827
125,176,sex_male,Size_3,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,95670.05635891753,35.482002526769875,60.460440040655975,52.96629213483146,68.69651314628975
126,177,sex_female,Size_4,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,200321.35488668983,58.55931339446054,145.51440396010634,52.96629213483146,68.84515464215724
127,178,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,194730.30877521323,86.8492727371483,141.55839069489124,52.96629213483146,47.00317957227813
128,179,sex_male,Size_5,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,221975.1911378831,88.57784357099278,162.55742029675355,52.96629213483146,15.931519870066456
129,180,sex_male,Size_5,age_19_25,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,195021.63941768568,84.80784853431757,144.8189754079995,52.96629213483146,0.0
130,181,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,191692.2261626777,85.99016470241365,129.94102875928536,52.96629213483146,71.47954753940098
131,182,sex_male,Size_7,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,105746.6971822957,33.45165412427319,71.74269397446906,52.96629213483146,59.38839829069494
132,183,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,121007.0318101159,36.620904067200115,93.81008983967159,52.96629213483146,30.11667471557943
133,185,sex_male,Size_1,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,179248.5531590669,84.21341179991472,117.95433323956054,52.96629213483146,9.653767657329846
134,186,sex_male,Size_1,age_66_75,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,146228.20395786903,78.97063283485487,96.14436380023012,52.96629213483146,6.6488424724766135
135,187,sex_female,Size_4,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,82310.9137282425,69.34903002907859,55.432968426804855,52.96629213483146,82.49909382409594
136,188,sex_male,Size_1,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,45566.71168232198,61.45007870829244,26.96052769554334,52.96629213483146,56.78237527629528
137,189,sex_male,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,79383.59361803114,60.74812232283529,50.262181962370306,52.96629213483146,63.14158035812446
138,190,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Rural,206047.30703549035,75.9182491751275,145.95051346901332,52.96629213483146,5.578343424972541
139,192,sex_male,Size_5,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,92460.95112971247,57.037498986333766,61.64373657025787,52.96629213483146,73.89495420325478
140,193,sex_male,Size_5,age_66_75,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,148383.72069095453,70.49534595960048,99.94956604275264,52.96629213483146,30.107659239582638
141,194,sex_female,Size_4,age_19_25,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,115692.49404349102,62.451417835999536,88.10394808510536,52.96629213483146,4.944746012830223
142,195,sex_female,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,257477.38949921084,88.23319591477355,188.55820705582582,52.96629213483146,65.84285416277612
143,196,sex_male,Size_5,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,252180.1899201772,99.8053453100605,185.32246036472128,52.96629213483146,75.7517601640508
144,197,sex_male,Size_5,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,254730.13133478074,94.66086517543542,183.02108654597768,52.96629213483146,54.53403355044083
145,198,sex_female,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,188347.745366787,81.9582828326527,138.6041758667702,52.96629213483146,82.95768949671101
146,199,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,180231.33198723456,75.06794767081814,129.72114580597406,52.96629213483146,71.41706841273222
147,200,sex_male,Size_2,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,193904.3390644708,44.62419920071453,142.78940675240807,52.96629213483146,37.76016489850729
148,201,sex_male,Size_7,age_36_45,Education_College,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,271273.4085433567,74.01140273614277,191.87351149482203,52.96629213483146,62.69030284269613
149,202,sex_male,Size_7,age_46_55,Education_College,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Urban,282999.62196201814,63.320111950900035,206.47931707784875,52.96629213483146,42.917674820291346
150,207,sex_male,Size_2,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,142050.66151227904,76.19263269661465,93.68003836525753,52.96629213483146,76.21596512963477
151,208,sex_male,Size_4,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,154172.4183965609,49.08468752342772,100.31417261338848,52.96629213483146,58.981432621027146
152,209,sex_male,Size_1,age_56_65,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,169683.13094360373,51.97099137223427,122.32643153703377,52.96629213483146,0.0
153,210,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,137065.96927357028,45.969563287932644,90.6624166398625,52.96629213483146,0.0
154,211,sex_male,Size_5,age_36_45,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,206559.3558077359,54.7101553865397,135.26733069346528,52.96629213483146,68.18564455312865
155,212,sex_male,Size_5,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,144336.2220834029,45.25105668622838,108.40130746787275,52.96629213483146,53.03200634967909
156,213,sex_male,Size_6,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,151290.80922002177,45.638098839908544,113.03599962093409,52.96629213483146,31.93638901693931
157,214,sex_male,Size_5,age_66_75,Education_Elementary_School,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Urban,151544.4898399164,38.96925511145766,113.00850280023022,52.96629213483146,0.0
158,215,sex_male,Size_5,age_36_45,Education_College,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,204479.6774252361,57.4673331709198,137.1682248057555,52.96629213483146,44.963229296350455
159,216,sex_male,Size_6,age_76_85,Education_College,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,286104.92792622506,105.29798283206577,202.90904501631752,52.96629213483146,0.0
160,217,sex_male,Size_7,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,183754.44618023667,83.25684362106121,123.47820833633104,52.96629213483146,74.60154519345487
161,218,sex_male,Size_5,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,250420.28644102454,98.7582830080217,192.25444535229923,52.96629213483146,47.49331094157537
162,219,sex_female,Size_4,age_46_55,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,242873.69246701198,93.43159096289723,187.45621151865817,52.96629213483146,54.42055149956783
163,220,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,248587.90246076018,91.68492659550002,174.2806195195182,52.96629213483146,25.506764184000385
164,221,sex_male,Size_2,age_46_55,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,221910.32820177398,88.96313428539861,159.1656250675646,52.96629213483146,85.60569325265251
165,222,sex_male,Size_2,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,89477.10145482012,24.61331970329734,57.74060133578019,52.96629213483146,57.473236257611404
166,223,sex_male,Size_1,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,98935.77269754687,32.880542253494774,79.51928426161014,52.96629213483146,34.242528359870896
167,224,sex_female,Size_5,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,191218.3750974565,57.95927274093233,146.5875005402527,52.96629213483146,32.26445801973387
168,225,sex_male,Size_5,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,245712.7576417302,64.24754447231018,168.92991854057942,52.96629213483146,32.79886496396829
169,226,sex_male,Size_3,age_26_35,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,178353.8085253851,37.70500080159049,123.43442101988151,52.96629213483146,62.35027530614322
170,229,sex_male,Size_5,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,223201.6851531286,64.94445970919108,152.92308503060795,52.96629213483146,30.383930628434225
171,230,sex_male,Size_5,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,217218.93596752555,57.87642192041058,145.65979615533288,52.96629213483146,22.32222862742107
172,231,sex_male,Size_5,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,139631.45850136393,49.50210105463407,92.87189368229205,52.96629213483146,22.40073599860376
173,232,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,77328.35930677856,15.204917851197681,49.02504501042459,52.96629213483146,63.39235712919499
174,233,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,226788.66638680702,60.13824814332873,163.1320981376471,52.96629213483146,22.72656779186893
175,234,sex_male,Size_6,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,143174.68862803167,44.81339303937498,107.64544705437172,52.96629213483146,50.03211797649542
176,235,sex_female,Size_6,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,197464.75644117745,44.72590713680417,145.8063827227907,52.96629213483146,6.369943970091542
177,236,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Rural,247003.56044375963,82.53953893555763,180.99538231031278,52.96629213483146,29.309804981812565
178,238,sex_female,Size_6,age_26_35,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,211442.89041380378,85.69274454206935,142.1835918448266,52.96629213483146,22.889089955173034
179,239,sex_male,Size_6,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,149089.18586201622,37.25777311429816,102.75909420176141,52.96629213483146,0.0
180,240,sex_male,Size_4,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,199610.37476335763,87.14794885061772,136.088352787353,52.96629213483146,72.81527870091314
181,245,sex_female,Size_6,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,237090.13043244925,56.036519927618706,180.7445413586208,52.96629213483146,1.7006051927937074
182,247,sex_male,Size_4,age_46_55,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,200236.32556873249,89.98379773757635,143.23663849383104,52.96629213483146,45.32982161833933
183,248,sex_male,Size_3,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,201221.90209965047,56.33253594126781,132.367904088999,52.96629213483146,64.61716521831106
184,249,sex_male,Size_3,age_19_25,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,136902.51101462654,45.670415362010004,101.4480983238919,52.96629213483146,34.449839295140805
185,250,sex_male,Size_3,age_76_85,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,172195.21352665345,45.248676960433855,116.35125683097853,52.96629213483146,14.94612510258785
186,252,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,164045.88551039598,45.49952398917431,110.89107112730544,52.96629213483146,60.24101502131611
187,256,sex_female,Size_4,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,91233.15462832153,38.23760872014707,60.60856759287596,52.96629213483146,56.83724925361767
188,257,sex_male,Size_5,age_19_25,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,195900.48950813926,57.07472578174132,126.33572199429857,52.96629213483146,0.0
189,258,sex_female,Size_2,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,110660.24282866278,28.787989717988868,72.30169844882411,52.96629213483146,87.75000656239963
190,261,sex_male,Size_3,age_19_25,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,137096.61644675818,64.57233378536284,100.71431129935823,52.96629213483146,37.2170581891604
191,262,sex_female,Size_2,age_76_85,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,138930.26083374338,46.039209221736755,104.54405532765925,52.96629213483146,24.47329052295869
192,263,sex_female,Size_2,age_66_75,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,133916.16772714315,65.89687969078926,100.64719015129553,52.96629213483146,70.78462669379441
193,264,sex_female,Size_3,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,144804.27249407672,36.609051770891334,95.03267115354708,52.96629213483146,110.72277457048756
194,265,sex_male,Size_3,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,178366.58262794735,51.09865617621072,117.77733119944341,52.96629213483146,70.29490483795573
195,267,sex_male,Size_4,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,259533.93730431158,101.21845007876767,188.44724572305176,52.96629213483146,25.506764184000385
196,268,sex_female,Size_5,age_56_65,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,231164.43280079679,63.044474130034146,164.15477504399152,52.96629213483146,24.47312158838217
197,271,sex_male,Size_4,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,150630.9522115798,48.24503495490684,113.26697548199495,52.96629213483146,28.26399180916464
198,280,sex_male,Size_4,age_26_35,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,194728.06136217868,53.464701843281084,139.46258783031587,52.96629213483146,20.47265537781292
199,281,sex_female,Size_2,age_19_25,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,98590.83375910968,34.648299154008065,75.20613119278491,52.96629213483146,33.063670630106074
200,284,sex_male,Size_2,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,145772.86211985536,31.75632912596496,108.37252527117873,52.96629213483146,74.76428688721566
201,285,sex_male,Size_2,age_46_55,Education_College,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,228194.91483789988,57.599875759730594,164.59099624545814,52.96629213483146,43.0869961652661
202,287,sex_male,Size_1,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,141186.03060709964,68.49193238929738,90.53948235461813,52.96629213483146,0.0
203,288,sex_female,Size_1,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,95658.18615558368,38.61293173248368,74.63227568312982,52.96629213483146,62.20197934055712
204,289,sex_male,Size_6,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,221557.3706268238,59.177753624959784,158.73836998836543,52.96629213483146,40.822296751425014
205,293,sex_male,Size_2,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,132812.5812875568,35.32690874223681,96.51537117891662,52.96629213483146,57.473236257611404
206,294,sex_male,Size_3,age_36_45,Education_High_School,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,152457.62649112864,45.00276137725643,111.44420720662809,52.96629213483146,80.8608774786719
207,295,sex_male,Size_4,age_26_35,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,158695.9134834567,52.300915242951554,118.54015174603873,52.96629213483146,28.26399180916464
208,297,sex_male,Size_6,age_36_45,Education_Post_Graduate,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,248128.49891268177,56.00521941843876,188.6948027083107,52.96629213483146,38.37240554867472
209,298,sex_male,Size_6,age_46_55,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,184373.80693845544,48.36624278412448,124.4301325091098,52.96629213483146,21.049668729020247
210,299,sex_female,Size_4,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,205842.02468132335,58.36383889583946,135.9620390433543,52.96629213483146,57.017156151565
211,300,sex_male,Size_9,age_19_25,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,236493.18369985183,70.32390163985012,169.32643031909893,52.96629213483146,29.10832151271856
212,301,sex_male,Size_6,age_26_35,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,256549.65492510312,73.86174120977569,181.5145045670596,52.96629213483146,11.703247631228514
213,302,sex_male,Size_6,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,193596.32539687512,55.00264697225988,148.69688881054,52.96629213483146,1.305118665863985
214,304,sex_male,Size_4,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,119720.33350502809,37.85849303889545,92.18418237202647,52.96629213483146,68.19125384609754
215,305,sex_male,Size_4,age_26_35,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,112442.76769173947,31.205513967342416,85.68419430820929,52.96629213483146,26.56047894882945
216,306,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,163361.95084370818,44.07348407356956,108.58118457322465,52.96629213483146,58.79591643011093
217,307,sex_female,Size_3,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,83410.1782823225,62.29153693776381,55.245459811647606,52.96629213483146,73.00530237925459
218,308,sex_female,Size_2,age_26_35,Education_High_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,95875.95713383624,60.825734238730284,60.08552905490004,52.96629213483146,71.7810762356098
219,309,sex_male,Size_4,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,242388.74239836712,66.88242382920762,174.5830082219438,52.96629213483146,47.15343413043488
220,310,sex_male,Size_5,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,259589.836966716,72.05286170942067,186.12089397222312,52.96629213483146,20.877130036215878
221,311,sex_male,Size_4,age_56_65,Education_Post_Secondary,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,210273.07704431305,71.76830182942231,154.38302637714543,52.96629213483146,11.31813934408011
222,313,sex_female,Size_5,age_46_55,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,99115.72117238876,66.86118922613831,64.11587956227174,52.96629213483146,67.3398463276775
223,314,sex_male,Size_6,age_46_55,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,141364.68828269004,48.81052983259288,92.87051155699307,52.96629213483146,30.51790422322064
224,315,sex_female,Size_2,age_46_55,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,186483.17219615506,42.16620354206768,126.02946356190827,52.96629213483146,89.34839825406563
225,316,sex_male,Size_4,age_46_55,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,90773.13404679089,15.893411933717713,59.87731441135723,52.96629213483146,45.29662816963888
226,319,sex_male,Size_6,age_26_35,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,96204.09452451183,50.02648569512248,62.29695505586289,52.96629213483146,11.168561973246916
227,320,sex_male,Size_5,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,137003.93317232252,68.49890158517813,100.79036569517763,52.96629213483146,72.4498556120496
228,321,sex_male,Size_5,age_66_75,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,110297.72072186034,65.3608437002227,72.29319824410773,52.96629213483146,31.526144033301332
229,322,sex_male,Size_3,age_36_45,Education_Elementary_School,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,70158.19946558632,57.86624799099721,45.55151508603196,52.96629213483146,116.18989079414479
230,323,sex_male,Size_3,age_56_65,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,193774.63711953213,79.55338460083537,130.89099703001887,52.96629213483146,67.38438411233068
231,327,sex_female,Size_6,age_36_45,Education_High_School,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,192666.42674964594,84.08862187571107,145.7196612623037,52.96629213483146,31.778163533040516
232,328,sex_female,Size_6,age_36_45,Education_College,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,268521.98538250616,92.35635385926996,193.17769260848036,52.96629213483146,59.72096813553856
233,330,sex_male,Size_6,age_36_45,Education_Elementary_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,100393.26441714252,31.948124818617767,68.44774082128512,52.96629213483146,50.03211797649542
234,331,sex_female,Size_1,age_56_65,Education_Post_Graduate,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,215678.64330881205,92.21239050604945,163.60197082741567,52.96629213483146,6.232771761486761
235,333,sex_male,Size_4,age_66_75,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,259573.0037760816,68.44288210493593,184.79092160456437,52.96629213483146,24.3254515112427
236,334,sex_male,Size_2,age_56_65,Education_High_School,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,155404.16725690485,38.843952689014664,115.42885285919857,52.96629213483146,48.67349898391288
237,335,sex_male,Size_5,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,207531.75950789975,59.69924107854816,151.30448097291324,52.96629213483146,61.91791408416479
238,336,sex_male,Size_4,age_56_65,Education_College,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,252546.07413968781,58.46384897293474,178.5733568295436,52.96629213483146,19.385747164283405
239,337,sex_male,Size_3,age_36_45,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,192827.63304831155,48.26346347487692,143.37608114882661,52.96629213483146,100.85905254935744
240,338,sex_male,Size_2,age_19_25,Education_Post_Secondary,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,165885.7863264482,39.26862348149164,121.32164990335254,52.96629213483146,12.313228321056883
