,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
275,79.8371315678777,165594.08964183697,119.74589232482313,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_male,275.0,51.0,1,1.221508692742634
276,91.5889349862643,229951.512243058,172.11896796961216,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_86_100,sex_male,276.0,81.0,1,6.001137993463294
277,84.84605011580477,195109.50026751327,144.73795153445542,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,277.0,81.0,1,3.6888587355390907
278,84.20452373430359,182468.24951552905,132.07693966868166,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,278.0,81.0,1,115.56672852264984
279,82.3727831708492,174842.17295136588,126.36192212489216,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,279.0,51.0,1,174.90335104951646
280,93.36006680090344,213755.49349234608,155.53779668564368,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,280.0,81.0,1,139.44437946784433
281,101.40376219632172,258882.7172551172,182.08575255349368,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,281.0,81.0,1,4.175059816418562
282,84.2016665699489,214493.7005084045,156.00916440126375,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,282.0,81.0,1,9.634031398090553
283,98.54107185179855,252368.58761129552,180.55776894681873,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,283.0,81.0,1,4.175059816418562
287,105.54839159299988,271901.48216539976,192.85506268216926,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,287.0,81.0,1,34.944202225123774
288,80.20190672797145,187518.93042311,136.95843851387806,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,288.0,81.0,1,0.05140913632143507
289,92.40041005312608,220775.74844932253,160.39485711647734,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,289.0,81.0,1,50.93507121282093
290,81.71681472753563,165086.95717933765,120.82548957705805,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,290.0,51.0,1,97.7150483247022
292,85.3291524420839,182118.28751523484,135.67398443790609,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,292.0,81.0,1,153.81159279303665
293,84.60192217792937,171136.04225838964,112.26923600576956,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,293.0,51.0,1,58.339598497275944
298,73.39264676612126,140915.01863995366,94.50142215218376,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,298.0,51.0,1,202.40706550858164
299,91.15933800165837,187577.77185643397,137.31278540329635,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,299.0,81.0,1,2.148631430984328
300,83.25359918742609,203442.90655334212,143.08158251701383,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,300.0,81.0,1,0.08339101487327143
305,93.50280852112962,196634.00039498805,144.8673523725563,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,305.0,81.0,1,14.432082921885296
310,90.88316018615944,191756.47432304095,139.53939141074687,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,310.0,81.0,1,1.553158715439459
311,97.0251733872732,224343.2883174653,158.9248237535245,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,311.0,81.0,1,143.35262121136464
312,69.71768166061293,94076.43358996119,70.99275323918195,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,312.0,31.0,1,103.28305807713392
313,85.88370810298935,172740.21230059426,127.25295667842457,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,313.0,51.0,1,82.73066532135954
316,87.73258132028477,197228.44436510984,144.35010142661622,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,316.0,81.0,1,13.027555637430162
317,79.18798059228139,173473.94412120598,125.44832309713664,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,317.0,51.0,1,174.49882376506127
318,62.40225743974246,87892.34109377934,67.37689252401844,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,318.0,31.0,1,113.26744108047666
320,98.26925482317213,247738.5982070065,179.35343078655498,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,320.0,81.0,1,23.138128897387325
323,73.86110727476418,139075.54847408168,101.53008846301962,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,323.0,31.0,1,51.48566432456013
324,96.64100321347448,233850.80759745862,170.3821355120332,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,324.0,81.0,1,37.19324802523073
325,88.98193067673624,199000.1245040126,145.17316357835958,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,325.0,81.0,1,6.093386019994224
327,91.24800590537052,217987.45682341265,155.49649515789767,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,327.0,81.0,1,61.323981500618714
328,90.65633032575971,207424.81992937825,162.0395803956541,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_female,328.0,81.0,1,68.93721317653353
330,87.31406579276415,175470.58979264038,125.87669928947874,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,330.0,51.0,1,176.90335104951646
331,95.49215352375181,235732.8850559225,167.57243724777246,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,331.0,81.0,1,18.905206582624672
334,82.38557824391928,169347.3542844416,124.43073005102327,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,334.0,51.0,1,89.73066532135954
341,97.97840530356063,218002.48644214545,154.53848199459588,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,341.0,81.0,1,0.10646344013413812
342,89.69296350491713,203803.51794996246,153.15782287712645,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,342.0,81.0,1,5.093386019994224
343,89.19477094514528,201866.00279952714,148.27029775541368,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,343.0,81.0,1,25.597100479059293
344,79.39723928914924,172560.13895045838,124.11109116067142,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,344.0,51.0,1,73.39404279449306
349,82.0403829088361,150396.73727823782,100.54909768685611,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,349.0,51.0,1,36.36417816429678
351,88.26331061259533,201126.37507140668,153.12889141482108,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_19_25,sex_female,351.0,81.0,1,6.443673544573887
353,102.1308638461561,242456.34947579145,177.1570289279714,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,353.0,81.0,1,126.42052596895314
356,92.93845366496409,219021.09890140122,173.36894978435313,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,356.0,81.0,1,15.610196515019297
360,102.39874908876546,271142.8021115709,199.20511842217232,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_8,age_36_45,sex_male,360.0,81.0,1,8.826034700038399
361,106.06898203726809,261743.5274528301,192.28758521814004,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_46_55,sex_male,361.0,81.0,1,47.12971347232988
363,106.10629816506622,289151.93886885233,204.73382963733357,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_36_45,sex_male,363.0,81.0,1,23.357972862682544
364,107.51369643724516,288880.2693116397,216.03885300853887,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_10,age_46_55,sex_female,364.0,81.0,1,52.94735103970612
365,101.59056894858196,233943.53983663023,171.35150083430838,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_female,365.0,81.0,1,6.352911039299029
367,97.6295179987271,223190.46616624622,160.26992805642428,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,367.0,81.0,1,152.35262121136464
368,85.98034891510815,178948.2398263023,130.54611360694983,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,368.0,51.0,1,189.90335104951646
369,102.50907295200163,254143.16784586804,181.8465486473296,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_46_55,sex_male,369.0,81.0,1,54.72518618787477
372,95.4180100011745,224613.37256338,181.4888722599128,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_male,372.0,81.0,1,13.707418809682203
373,103.92063019156502,236958.74051518054,172.36936414104514,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,373.0,81.0,1,20.905206582624672
374,99.09192866953731,240389.48683645585,167.72790840324802,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,374.0,81.0,1,14.905206582624672
377,91.19977294643273,180393.16061795127,127.96606625481978,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,377.0,81.0,1,114.97125580710497
382,83.20537924552632,165745.1277835605,118.2207199383928,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,382.0,51.0,1,88.73066532135954
383,83.96651056278874,196620.75149097387,144.85852754278827,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,383.0,81.0,1,12.027555637430162
384,88.52608568209403,214136.66546322906,153.82479641179447,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,384.0,81.0,1,49.93507121282093
385,91.58684347443013,224662.60103648988,160.19685148073768,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,385.0,51.0,1,249.89541954900085
388,91.89839706489404,198571.8070840881,144.5575572691773,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,388.0,81.0,1,12.432082921885296
390,99.70202135759816,223785.27073728567,161.664846775323,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,390.0,81.0,1,115.51228422543284
394,68.13269770033718,91224.55023317899,70.30505611158816,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,394.0,31.0,1,104.67196836493153
395,85.33839779753905,214800.30582299648,152.6933619250701,Cooking_yes,Lighting_yes,Refrigeration_no,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,395.0,81.0,1,24.002808550062454
399,77.0161274067644,131679.43726556704,93.98743820089416,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,399.0,31.0,1,77.82228685142664
400,94.37659677841042,231672.22807792798,163.08697567200375,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,400.0,81.0,1,15.905206582624672
401,89.40915236776961,228329.01506548736,160.18171735728257,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,401.0,81.0,1,154.35262121136464
403,87.37119193144747,204442.99381137354,150.09189632341426,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,403.0,81.0,1,4.07913732447645
404,90.79571261998487,199584.71726336802,146.1235374175748,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,404.0,81.0,1,1.0791373244764504
405,87.05428622063562,174108.3752394082,126.93903007279528,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,405.0,51.0,1,86.73066532135954
408,96.76084176056787,222704.3031982524,160.4987568375887,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,408.0,81.0,1,0.10646344013413812
410,89.36535771458925,220988.1713334545,166.0037965940811,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,410.0,81.0,1,90.56884577100541
411,79.27919751948524,160288.57256128357,116.80569035045265,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,411.0,51.0,1,5.946889881000395
412,74.05006010788125,159880.04344754244,118.84431313283599,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_0_18,sex_male,412.0,51.0,1,0.009079804212400592
413,101.09232279580108,223079.26336275652,157.31776021706744,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,413.0,81.0,1,115.44437946784433
414,97.88185000617908,242966.2287344857,177.91293577893074,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,414.0,81.0,1,8.973111340213176
415,86.4773846111746,174107.53783276904,126.78985441084728,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,415.0,51.0,1,166.90335104951646
416,84.35857525957628,172606.4697622297,124.56347500815764,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,416.0,51.0,1,85.73066532135954
423,89.39498601408144,212998.57177213408,158.1990656433521,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,423.0,81.0,1,7.634031398090553
424,96.89891446558849,255907.21697719907,181.44735503522529,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_46_55,sex_male,424.0,51.0,1,98.96272242444164
429,84.9610359422516,180350.59226081238,132.5022912523099,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,429.0,81.0,1,116.97125580710497
430,93.39949855292109,190315.34517045517,135.67117098994242,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,430.0,81.0,1,0.45593642077656504
433,105.37686895050686,266419.18391128536,200.85878542644082,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_8,age_36_45,sex_female,433.0,81.0,1,11.507171133541775
434,96.41243450859815,228927.63879534235,169.29620991695714,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_female,434.0,81.0,1,33.8756058488394
436,106.06433118087617,258504.45601542768,182.35495528276002,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,436.0,81.0,1,14.440487766058542
438,99.76142296231536,236238.77122383585,172.79289383850949,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,438.0,81.0,1,16.905206582624672
441,86.54905980059364,198614.7411941813,143.27191833641825,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,441.0,81.0,1,3.6888587355390907
442,103.51723255144415,264806.1810869221,193.04865940426717,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,442.0,81.0,1,13.035960481603531
444,86.05302921467694,192773.76278194558,140.31352942625247,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,444.0,81.0,1,24.959650879841654
445,83.25305479732964,189415.64556415827,137.36002759051456,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,445.0,81.0,1,3.148631430984328
446,83.45583153656,188790.32868375926,136.42296105788776,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,446.0,81.0,1,146.40706550858164
447,81.61731824693504,177416.64732053425,130.23780639322385,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,447.0,51.0,1,112.62329006822239
448,80.73386863918027,167116.03949014493,116.74879400425355,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,448.0,51.0,1,94.7150483247022
449,88.31297780983984,191030.63414730565,145.1954609454818,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,449.0,81.0,1,135.87949755062522
451,94.18854983451484,225248.3787375346,175.89355634123683,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_female,451.0,81.0,1,22.58634301612804
452,92.84124591900023,224124.7876962616,153.71467537810884,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,452.0,51.0,1,263.2320420758674
455,97.06804271684412,222898.9666431727,165.42346477645944,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_female,455.0,81.0,1,2.96736410531917
458,91.0535214134359,194032.3422482904,151.77609951478078,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,458.0,81.0,1,91.27383570340004
459,85.12613507818925,194761.21791746005,142.4317388536615,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,459.0,81.0,1,22.959650879841654
460,81.30224663328062,171999.17683949842,126.86913340064429,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,460.0,51.0,1,82.78295308229067
461,88.089954603798,224116.64082804217,163.06039689303574,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,461.0,81.0,1,143.94809392690962
462,90.88617149963748,225516.7906896197,161.2654978287687,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,462.0,81.0,1,138.94809392690962
463,83.40505779505776,190864.3801539813,138.6378235957679,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,463.0,81.0,1,24.959650879841654
464,92.06745884462768,202474.63763675152,142.6156618574813,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,464.0,81.0,1,21.597100479059293
466,95.64134496327105,236314.2604495953,182.9950776651293,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,466.0,81.0,1,33.75136057330215
468,95.50369032782767,247142.42375740965,192.32536332499114,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_36_45,sex_male,468.0,81.0,1,28.649192157518385
474,98.63809114687305,246776.24849482003,194.06545863544503,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_36_45,sex_male,474.0,81.0,1,27.053719441973413
475,98.18364668963035,233024.1144108823,167.10790092244497,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,475.0,81.0,1,123.42052596895314
476,92.96862236460423,231040.10346380816,165.3687520900834,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,476.0,81.0,1,153.94809392690962
482,86.8747730089725,192932.69776347364,136.37372823417112,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,482.0,81.0,1,145.47497026617015
485,90.1404640776203,180663.68757901012,131.05976998659926,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,485.0,81.0,1,47.79857007894806
486,87.42011184810212,185851.5422520237,137.59112978896096,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,486.0,81.0,1,142.87949755062522
487,76.89723509169545,153877.23617418547,115.41913923753151,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,487.0,31.0,1,186.5822087928945
491,80.78060824587335,165440.96348453866,115.55368550180401,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,491.0,51.0,1,95.7150483247022
492,90.24618248737312,219019.83826342376,162.3186617649904,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,492.0,81.0,1,75.23222324413891
493,82.70356825187149,171965.21410944712,126.49537963506336,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,493.0,51.0,1,108.62329006822239
494,90.97838675573593,201069.3416157896,148.26935280590288,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,494.0,81.0,1,4.040044822132867
495,85.82832033315856,176203.74765446023,130.9381245552729,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,495.0,51.0,1,152.97125580710497
496,89.79941005824291,174756.19243455198,126.09845708180157,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,496.0,51.0,1,72.73066532135954
497,85.14983934754468,191254.45971482122,133.98759470178308,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,497.0,81.0,1,1.1486314309843282
501,88.95530017875059,200786.43082898343,150.95876468956553,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,501.0,81.0,1,29.001627763514435
502,100.5597149305859,239551.9268001705,169.9170035143545,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,502.0,81.0,1,5.973111340213176
503,94.40013554903618,238570.88397862625,183.46925079944972,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_female,503.0,81.0,1,24.181815731673026
504,82.15204697785097,205976.90450395353,143.3417984470306,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,504.0,81.0,1,0.08339101487327143
505,92.45049466988172,196083.7042126924,145.34001836870138,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,505.0,81.0,1,24.959650879841654
507,85.3373086916652,179383.4327464831,132.5017124529612,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,507.0,51.0,1,167.56672852264984
508,88.94045995924743,221590.05530004847,173.56660083970482,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_female,508.0,81.0,1,4.273573988152812
509,86.36298858574202,203228.58265554853,158.41386120062282,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,509.0,81.0,1,145.65308385930422
510,86.17122439446638,196394.8606020881,142.37880907057888,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,510.0,81.0,1,22.959650879841654
511,84.25649706724089,185031.7606094189,135.0023567419133,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,511.0,81.0,1,161.40706550858164
512,95.02584350057596,223720.9387252311,161.43505772495848,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,512.0,81.0,1,82.63675052859398
516,86.08398987896895,192943.71584954805,149.04536185365214,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_female,516.0,81.0,1,7.76452744837664
518,96.4962635170027,238745.7233384,170.83604789330911,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,518.0,81.0,1,16.905206582624672
