,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
180,83.60399977433408,174434.3524178743,123.81777478596848,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,180.0,51.0,1,122.32699439169429
181,89.40739570090194,218759.94329815128,159.12316886026372,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,181.0,81.0,1,69.09266060267072
182,93.6243162158288,225693.82108530262,161.9537528761937,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,182.0,81.0,1,81.87157855182758
184,90.57604136446024,210235.82826578047,148.4218248426709,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,184.0,81.0,1,39.400866111711736
185,95.17423325588615,229211.27144156638,160.7819707679705,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,185.0,81.0,1,10.85977755847161
186,75.9212654397143,154916.69833083698,102.69321448759045,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,186.0,51.0,1,44.29549957538492
187,64.54036756707303,84405.84283370884,63.97670098464156,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,187.0,31.0,1,81.42014999078918
188,89.46940808850907,208377.2040456648,151.99441743641182,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,188.0,81.0,1,41.400866111711736
189,80.59739101530232,179421.82294414894,133.3621062186808,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,189.0,51.0,1,114.39606137705638
191,90.10584066026877,205736.02209944613,154.563744689849,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,191.0,81.0,1,25.295499575384923
195,88.7008339988238,213396.83745596267,152.43140402769637,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,195.0,81.0,1,62.512843222096166
196,89.12381834865236,206534.13175831933,144.35442867525316,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,196.0,81.0,1,65.51284322209617
197,93.9909480613958,224424.4931784549,163.41434357392143,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,197.0,81.0,1,45.96262701945062
198,76.98058082512976,152572.88390153044,111.80882717084015,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,198.0,31.0,1,26.94330234366391
199,94.22163785538989,235555.41706606266,166.95815095293068,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,199.0,81.0,1,3.1648178199137122
200,88.82162180829724,215874.62161606233,156.56525590610048,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,200.0,81.0,1,68.09266060267072
201,90.4495296865062,216755.5789505223,156.99100616884743,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,201.0,81.0,1,65.09266060267072
202,81.7385511665355,179887.74394577948,118.33666543957963,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,202.0,51.0,1,74.96262701945062
204,87.2139955418059,179545.73218331792,126.54729155448834,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,204.0,51.0,1,123.32699439169429
205,73.18396042742994,126911.37346468461,94.5289504065004,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,205.0,31.0,1,78.59953325488694
206,82.54059565155026,178042.33149399605,130.00244073069302,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,206.0,51.0,1,108.19696080847424
209,112.26451460208143,291900.5919446376,211.2012066670794,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_9,age_36_45,sex_female,209.0,81.0,1,20.156276329322893
210,92.28382087297165,233465.9650084057,175.43288511249958,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_male,210.0,81.0,1,32.94869151517389
213,92.96693137335166,237766.3552818686,170.15807761751174,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,213.0,51.0,1,25.500511692085745
214,85.18394283291128,194008.58279500488,140.55014683763844,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_female,214.0,51.0,1,137.38759145928853
215,73.99522224181244,169469.35875685985,112.7645008570194,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,215.0,51.0,1,9.0498044637153
216,92.56713113102595,205278.61186163226,151.2631494530875,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,216.0,81.0,1,5.4222644852964805
218,88.79431441870304,202400.91126439802,141.2530292560064,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,218.0,81.0,1,39.82104873113697
220,83.93011659081606,172590.14339463325,108.6042686678027,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,220.0,51.0,1,64.40086611171174
221,83.6344142175119,172018.5948352693,121.34511452937096,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,221.0,51.0,1,72.63519990073533
222,96.85746649675941,223228.05127045602,155.49741447575897,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,222.0,81.0,1,62.09266060267072
223,91.67349132015678,174770.90900652768,124.61677385369585,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,223.0,51.0,1,111.31210316645738
224,79.40082755089729,174302.7851634409,128.51731887641722,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,224.0,51.0,1,129.39606137705638
226,90.15263757152313,187358.18545911746,137.42118712033505,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_male,226.0,81.0,1,36.41064193336783
227,74.00115325726911,123014.59946265732,80.00202674838705,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,227.0,51.0,1,61.92534893694052
228,84.43533683575345,198905.53361146274,145.22760480097963,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,228.0,81.0,1,17.269118025717482
229,86.16893696021076,206012.8872811081,149.98251959890752,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,229.0,81.0,1,29.331216017673256
230,75.12197880445143,167242.5127109882,119.5428543775843,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_36_45,sex_male,230.0,1.0,1,10.005667900099137
231,73.92010764436354,108912.21250182197,70.12214735074792,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,231.0,31.0,1,36.783325303579424
232,67.54491671162444,116008.07425766939,87.61172330477451,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,232.0,31.0,1,52.68790025008093
235,71.77531699391973,112350.27918127424,85.50374235690308,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,235.0,31.0,1,20.908982300923768
236,86.73433878445978,195320.86401485707,145.2460671103129,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_female,236.0,81.0,1,10.41418124707532
238,69.92652398465107,129460.33946461875,95.20817053830208,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,238.0,31.0,1,33.557866666860846
239,78.61813787046528,159847.54006999414,112.1675678443773,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_4,age_46_55,sex_male,239.0,31.0,1,47.86728351417867
240,97.85471445896641,249496.99658792553,169.93606691940545,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,240.0,81.0,1,5.096882228649651
244,79.1535553874116,152959.0407788323,115.4855936835956,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_female,244.0,31.0,1,151.5200294923576
246,79.52787686888269,205448.37684212273,150.0840991953711,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,246.0,51.0,1,19.964010770173807
247,87.1700858369099,209133.63603511796,153.10400247565303,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,247.0,81.0,1,54.512843222096166
248,78.91094743846874,172516.42180859676,116.21685806120294,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,248.0,51.0,1,81.38280963887608
249,85.44392642834194,181897.57830911753,132.6874640753732,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_female,249.0,51.0,1,77.91687901917251
254,70.35701336115238,115872.0393811146,89.08306078155613,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,254.0,31.0,1,13.77894871770369
255,91.07505472867962,211243.43653357078,162.34318025933246,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,255.0,81.0,1,0.7148993403682928
256,73.52389484163392,152921.44222050472,111.1435923288362,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,256.0,1.0,1,35.500078266679
257,89.53983003375866,221607.32448132447,167.6619486640164,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_female,257.0,81.0,1,21.276660248107405
258,58.41883850031354,97771.74953677405,75.44451500068912,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_26_35,sex_female,258.0,1.0,1,115.28164648980112
259,85.09466284453255,215000.7936078116,153.86957375059143,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,259.0,51.0,1,55.812578813369
260,93.99006662425316,225669.2355717141,160.82949729598522,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,260.0,81.0,1,79.87157855182758
261,81.7355716813271,183908.70937183927,134.48785021862494,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,261.0,81.0,1,16.819334228362543
264,77.67268670912055,167858.45707875426,125.4948341128287,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,264.0,1.0,1,55.2870794540571
266,88.2591651823246,212620.3419181615,147.0081350504201,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,266.0,81.0,1,47.400866111711736
268,82.52819298940935,193558.72296401067,130.74237781626007,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,268.0,51.0,1,20.47287848801857
269,72.8412642748835,118609.47875924113,93.28647934710298,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,269.0,31.0,1,27.763919079565923
270,86.48258360947733,198631.4092489976,142.7314175889159,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_female,270.0,51.0,1,18.680830727374726
271,54.39327742145798,54795.22004536481,32.89680658277035,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,271.0,31.0,1,125.69176186232292
272,76.59322250885056,157390.17318446632,115.68908749977275,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,272.0,31.0,1,13.813268760443837
273,88.39229345768062,225568.58092501023,159.78414724522938,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,273.0,51.0,1,110.283291253485
274,88.94590821733203,218167.8465750675,160.05344522140717,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_female,274.0,51.0,1,23.110401531309634
275,74.21589787091506,128156.0469716486,101.07052399818406,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,275.0,31.0,1,35.557866666860846
276,60.86897824264893,103794.96577882986,77.07710285691245,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_36_45,sex_male,276.0,1.0,1,182.10347456398028
277,68.26446966673952,107747.5746967366,86.6685201383567,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,277.0,31.0,1,115.56172827910302
278,87.5484699098806,201894.9553994549,149.38465338414719,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,278.0,81.0,1,9.552298068516556
281,89.10920766722496,187136.44417416074,135.74612874008315,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,281.0,81.0,1,23.544214830295388
282,86.04541736832878,182787.44733730206,127.90744358362984,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,282.0,81.0,1,119.80087207940903
283,87.01208216478294,209583.27110043282,158.11306354824922,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_male,283.0,81.0,1,86.18947339272651
284,84.28078512016046,196408.04445626753,150.1507323174214,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,284.0,81.0,1,78.60965601215173
285,89.45903861313215,181855.66675050269,134.51178919744726,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,285.0,81.0,1,71.32699439169429
287,84.094378372944,186753.05746041762,133.01128078911108,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,287.0,81.0,1,26.39915160893755
288,71.09832583461025,166054.39997779563,120.43735043557642,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_19_25,sex_male,288.0,21.0,1,10.644317677179613
289,84.27867864203091,187850.15353645972,125.05843539767136,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,289.0,81.0,1,15.08879899042848
290,88.23743064769216,218069.7020366012,150.3748826691111,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,290.0,81.0,1,7.166973152781603
291,75.73270602373773,139084.62834200938,106.59547812483198,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,291.0,31.0,1,31.76607441243405
293,101.73290647085513,256366.40679229988,177.2231915887507,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,293.0,81.0,1,-0.03315135457042673
297,94.58784075455902,210677.52270257683,156.4121643140061,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,297.0,81.0,1,8.614730619053118
298,94.29435878859852,206535.11520802823,151.82308957199282,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,298.0,81.0,1,6.049804463715301
300,82.36070106628532,172754.72894600345,113.78426056504469,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,300.0,51.0,1,54.400866111711736
301,74.10439328596983,158453.70509970837,106.64138526371126,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,301.0,21.0,1,24.964010770173807
304,76.44728812928453,158292.69833810398,106.07026985732595,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,304.0,51.0,1,39.331216017673256
305,88.83604288190098,197907.96585925148,146.82403928799374,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,305.0,81.0,1,7.552298068516556
306,90.65218780887672,208806.5056026886,157.70112875244743,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,306.0,81.0,1,21.201182434453195
308,70.44599603020437,118877.49212336286,87.22441042854881,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,308.0,31.0,1,10.917065539144929
309,92.4801701665281,228779.78651298286,161.45362893684796,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,309.0,81.0,1,100.87157855182758
310,79.63075585872085,168915.71182937038,119.90948863686094,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,310.0,51.0,1,86.63519990073533
311,89.88094451420571,226114.59423446274,159.02786632106483,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,311.0,81.0,1,90.87157855182758
312,68.64258478440262,111025.62505749008,84.46508350444637,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,312.0,31.0,1,152.47067981147984
315,84.48566699104491,177881.03259614675,130.9287089862807,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,315.0,51.0,1,120.32699439169429
316,88.27913093869188,213831.24480543888,150.5887065162528,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,316.0,81.0,1,82.29176117125289
320,89.93829380910566,222124.69352665762,156.44568072409754,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,320.0,81.0,1,69.09266060267072
324,68.22266647867202,101242.41346217174,78.39615294563932,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,324.0,31.0,1,131.69176186232292
325,90.57549175119092,208511.83898162923,147.71833133861844,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,325.0,81.0,1,63.512843222096166
326,92.02062523779658,234138.16856765817,169.66473566720882,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,326.0,81.0,1,2.1648178199137122
327,81.17504971490163,183373.49885625296,121.62005966446628,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,327.0,51.0,1,1.7215937429290316
329,84.50360474794252,199813.85519973715,148.31953214677225,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,329.0,81.0,1,17.269118025717482
330,90.50938520888405,234888.38916230304,172.41452058229117,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,330.0,81.0,1,80.7415449686078
331,88.98467471872574,198114.42055739192,145.9475986280059,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_female,331.0,81.0,1,6.782249881527546
333,88.43664116417126,223001.06121511324,163.85697533770065,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,333.0,81.0,1,35.18022489096235
336,60.4002381897115,90991.99286007306,68.596494191836,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_19_25,sex_male,336.0,1.0,1,4.009085147808213
337,82.44188304155871,188343.00758983445,138.7434047747928,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_56_65,sex_male,337.0,51.0,1,30.2310469300198
339,91.5155444155065,177056.7919854855,131.88926166879014,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,339.0,51.0,1,112.02195413025208
340,79.80548160993834,171212.41992889158,114.85186282068399,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,340.0,21.0,1,45.24043511452972
341,88.25286781824317,214532.48398454665,155.5386256448508,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,341.0,81.0,1,53.38280963887608
342,88.78268083558706,190572.09387773302,136.14526100622214,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_66_75,sex_female,342.0,81.0,1,21.58564861159008
343,80.02546989939472,170449.40713840778,128.3632471209466,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,343.0,51.0,1,141.52609496027645
344,82.6136281692982,193828.8424342002,154.4901741689313,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_male,344.0,51.0,1,123.0213687138091
345,90.61494803262524,219723.19652263078,154.71419084119844,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_female,345.0,51.0,1,94.57344028969004
346,94.11226621148907,224384.05977125207,161.341302026264,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,346.0,81.0,1,84.87157855182758
347,66.87370345914823,120649.15892810244,91.68096849944605,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,347.0,31.0,1,46.68790025008093
348,84.38138454423138,186512.6426758916,123.86620404346307,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,348.0,81.0,1,88.87157855182758
349,68.74507090836791,117333.58307346345,91.28716300989555,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_male,349.0,31.0,1,28.763919079565923
350,85.41934827951468,219126.58453041207,161.5551110787757,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,350.0,81.0,1,38.27083252849167
351,79.69488215602857,177831.1030434352,127.02778682656778,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,351.0,51.0,1,123.32699439169429
352,74.51047391927969,125069.84918716164,93.3081325407575,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,352.0,31.0,1,89.59953325488694
353,93.60470032375885,191493.1724879537,145.2436999395308,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,353.0,81.0,1,63.91786152119266
354,76.24942967024991,132989.00714648128,95.92924047274231,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,354.0,31.0,1,154.0702456950029
355,92.6771000310532,234494.1076266239,168.94266504730734,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_46_55,sex_male,355.0,81.0,1,48.72760946433105
356,64.84631818766104,84447.48857356157,57.026360448045,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,356.0,31.0,1,41.557866666860846
357,91.47678923904031,233462.36850575433,169.82756764047056,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,357.0,81.0,1,86.7415449686078
359,85.61759519381505,199429.44747762333,132.98512649862954,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,359.0,81.0,1,8.096882228649651
