,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
330,56.136617226648255,71404.28762788407,46.44542312057928,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_46_55,sex_male,330.0,1.0,1,93.07610240671356
331,45.55504843073649,150388.13884461374,96.64936972274124,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,331.0,21.0,1,85.78972343337769
332,84.77318236110868,191438.1692360205,142.6266453412673,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,332.0,81.0,1,77.33343641774384
333,81.18760274145677,152626.59265894358,111.5933159713546,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,333.0,31.0,1,119.75161914410046
335,57.36909444220265,214163.14293984577,157.93549790237395,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,335.0,81.0,1,69.14342135824721
336,74.63996837038077,262304.8976048408,195.12466028874766,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_66_75,sex_male,336.0,81.0,1,50.563965133371255
337,55.54393283099089,198557.18149875762,135.7296177429748,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_8,age_36_45,sex_male,337.0,51.0,1,87.35707022179943
338,39.042331377943626,125022.40608979529,83.88435049975557,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_8,age_46_55,sex_male,338.0,31.0,1,91.18979097473994
340,98.54795130962522,254583.73042160503,181.08366678577812,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,340.0,81.0,1,48.80720513065346
342,103.90800900940052,266373.9073379861,191.54308822381043,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_female,342.0,81.0,1,24.91498936877873
343,103.53544387102188,274183.51081575523,198.52343572039533,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,343.0,81.0,1,12.287729559735466
344,79.63863071798956,157094.98783467733,120.18313447385445,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_female,344.0,31.0,1,1.4946579416701784
345,94.78114907736544,234569.7236955016,166.90500258374078,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,345.0,81.0,1,109.55600230836346
346,93.73613119419942,241623.41345717837,174.74649872116032,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,346.0,81.0,1,82.65987869362304
347,72.09044637429939,261775.70730066183,181.81665349022342,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,347.0,51.0,1,47.46214053270624
348,109.0008930188057,308744.9444236533,224.9028119648208,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_76_85,sex_male,348.0,81.0,1,41.586342228591825
349,79.02221131600672,141323.07743695198,107.51217660613614,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,349.0,31.0,1,42.26481291114547
350,86.80729463218712,233293.13982401052,168.85698063463983,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,350.0,51.0,1,79.60031021908169
352,93.87080909984256,244377.73590012532,173.624463886114,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_66_75,sex_male,352.0,51.0,1,66.44992592085934
355,88.24002347373344,187534.07345511712,125.60270141921991,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,355.0,81.0,1,100.31276828411886
356,92.07447826394746,202829.8603229356,141.7813658012922,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,356.0,81.0,1,72.35108492615785
357,50.322661953679905,185257.38610274572,133.45590624776023,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_male,357.0,31.0,1,15.821019028345429
358,46.72367486345414,150973.41034411124,111.02288027544807,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,358.0,31.0,1,30.146418667171048
359,64.70373382116989,262128.16581538177,185.81137640147233,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,359.0,51.0,1,32.87992181069493
361,77.52287965783279,156618.32679320016,110.9286891029666,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,361.0,31.0,1,108.1243593350572
363,90.80560287739695,210560.99146114988,148.85054980777682,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,363.0,81.0,1,64.3877842474868
364,95.2310448129621,222691.20699027527,156.55297653253334,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,364.0,81.0,1,75.37183511104179
365,66.19659605491832,251261.86255632012,173.17105612015652,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,365.0,51.0,1,59.02281697112696
366,67.9173005822915,267749.5930117778,194.05419255607586,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_female,366.0,81.0,1,22.670626479539138
367,54.52613545026282,187469.4347902667,137.4403837770326,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_6,age_46_55,sex_male,367.0,31.0,1,15.821019028345429
368,95.0402238875488,209062.3114718201,152.69012797596199,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_26_35,sex_male,368.0,81.0,1,11.303955913977694
369,63.53808609286593,197634.72193871523,144.8717433063025,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_female,369.0,81.0,1,11.409769848644835
370,56.84691038015868,202634.12295656672,145.73285838986382,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,370.0,81.0,1,30.963224833263887
371,61.814498181212215,233753.01183625933,169.27623750841815,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,371.0,51.0,1,57.126222249342106
372,76.16719656690552,144102.22854280742,102.86010291068749,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_male,372.0,31.0,1,88.81068597102343
373,87.16756164188676,195786.64068892202,131.6125353270123,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,373.0,81.0,1,42.784032740454855
374,58.904318206901166,212689.41819782968,151.2234132449166,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,374.0,81.0,1,60.51616154920396
375,80.33878326751343,159142.25565257826,120.72947079716069,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,375.0,31.0,1,95.85549552936007
376,86.43826384870925,238907.2696637202,171.26628000456452,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_female,376.0,51.0,1,20.634506301179837
377,89.71224281432636,197239.8460160502,143.9892599489935,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,377.0,81.0,1,34.44685107440972
378,80.91604962092316,137238.68558113268,100.99124644510836,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,378.0,31.0,1,63.16093652588593
379,65.93402053868022,109474.55009316937,72.23646208137481,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_female,379.0,31.0,1,15.121917750713447
380,75.06997281988222,139041.62850088588,92.67260733074863,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,380.0,51.0,1,61.77998143312483
381,76.43154007709849,152961.30610153667,113.54801355625321,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_female,381.0,1.0,1,78.97483289578223
382,54.590799328244934,61459.52371420843,38.68126434271717,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_2,age_46_55,sex_male,382.0,1.0,1,102.50952786576364
384,117.31429044545335,316671.9421882523,221.67267431128133,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_56_65,sex_male,384.0,81.0,1,6.365887346548537
385,109.27372907005345,309247.6433871918,225.65797358816087,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_10,age_36_45,sex_female,385.0,81.0,1,50.868993108759994
386,71.56286035839881,135231.12729533509,103.23073415904207,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,386.0,31.0,1,67.16093652588593
388,74.47576565473868,124020.51394759012,84.20712239935972,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,388.0,31.0,1,47.35238976714864
389,75.46885494752803,129063.36194895055,99.002229071738,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,389.0,31.0,1,53.637081995057784
390,84.68961949422638,196464.68895835988,142.32138794017456,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,390.0,51.0,1,50.80436124211732
391,84.08375647676263,196603.26358692895,144.14594303500755,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,391.0,51.0,1,44.80436124211732
393,74.98564450484645,128119.54526276275,95.5824937618454,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_male,393.0,31.0,1,33.220003352808845
394,70.2553577448568,123588.50801715953,94.15991026370564,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_56_65,sex_male,394.0,1.0,1,30.30413283880496
395,85.58827764509842,194086.1789607356,138.47185962741494,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,395.0,51.0,1,77.03408632261728
396,80.58226733418023,147333.50403924743,94.46541679077758,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,396.0,51.0,1,101.98977841189907
398,80.99201626296129,178333.96975648843,125.22687848232604,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,398.0,21.0,1,117.3636353964078
399,81.48206233732596,198285.7940011186,148.21305744296643,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,399.0,51.0,1,89.30295012831446
400,58.54184489090915,232099.03399981238,173.3146719951109,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_86_100,sex_female,400.0,51.0,1,65.74940482668775
401,93.00207675291892,245553.64677748425,176.72708406408466,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,401.0,51.0,1,14.201080842129777
402,76.35105100741531,158915.85874851092,102.91586201220235,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,402.0,51.0,1,40.44685107440972
403,82.61087019812167,192500.48946264805,126.1491214446313,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,403.0,81.0,1,101.55600230836346
404,54.389486622018005,219802.9539761002,167.7681870423488,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_36_45,sex_male,404.0,51.0,1,117.27640753583242
406,49.30627992501496,168047.83354752293,109.7301099801778,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,406.0,51.0,1,50.031924542855045
407,61.18352954921868,102998.92856904127,65.97687299101854,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,407.0,31.0,1,112.55778479410726
408,71.63206357459359,139078.3854431177,92.30788484286028,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,408.0,51.0,1,102.154340065252
409,95.67171345968231,246655.9587463542,184.3614677891225,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_56_65,sex_female,409.0,81.0,1,14.017415292426556
410,90.24606188910052,228294.31297437375,164.38747320513573,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,410.0,81.0,1,63.34620532958921
415,53.27933952213722,203745.5140011752,144.6548326567339,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_26_35,sex_female,415.0,51.0,1,1.6195362868450716
416,97.10632286203072,248520.22201859762,172.4852715489719,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,416.0,81.0,1,20.116951356133665
417,92.30493296863028,222506.67403516415,158.98856631075805,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,417.0,81.0,1,30.61762927801152
419,88.85090758779728,186833.691956588,135.48547763044868,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,419.0,81.0,1,75.67610504786526
420,86.8806679547906,196519.5665249532,142.65500037226468,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,420.0,51.0,1,78.03408632261728
421,73.41335230345645,135684.86113804858,104.35171056444038,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,421.0,31.0,1,55.53367671684265
422,86.72071194443787,180266.25837380212,130.96417755328758,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_7,age_19_25,sex_male,422.0,61.0,1,9.261590462984636
423,70.02676418724377,138514.8315986198,92.27636858772141,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_66_75,sex_male,423.0,51.0,1,9.857389972660664
424,30.664309111207412,96470.80364303118,73.34525699125507,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_1,age_46_55,sex_male,424.0,1.0,1,27.55202464120513
425,50.22226610148907,178689.26773925667,120.83724905682043,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,425.0,51.0,1,35.620037934463504
430,87.34047146878721,225566.83331299038,162.07725959477568,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,430.0,81.0,1,111.98942776741356
431,93.44354331865036,258154.8965363845,187.97714273546418,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_46_55,sex_male,431.0,81.0,1,80.59822195322687
432,74.78578331499726,182014.72784750388,139.4234100343721,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_9,age_46_55,sex_male,432.0,31.0,1,68.68454594804132
433,60.97848849263622,77823.28604663827,52.024080489979326,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_female,433.0,31.0,1,77.86680707555777
434,67.82314290734182,108577.17563433296,69.55608004927042,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,434.0,31.0,1,120.75161914410046
435,88.92306467279649,224982.9029022569,153.95304914653894,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_66_75,sex_male,435.0,81.0,1,47.7455483902573
436,90.16828668308176,215324.77377468077,149.75815804203594,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,436.0,81.0,1,28.997503373114327
437,97.24106941100763,261961.1565541711,186.94957399241997,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_66_75,sex_male,437.0,51.0,1,6.890651766568847
438,74.54849792052231,178362.92432045567,134.48619990854382,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_8,age_56_65,sex_male,438.0,1.0,1,12.97535601248627
439,50.3208832024731,176170.25333279927,121.79052179042469,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_female,439.0,51.0,1,28.18390176497089
440,77.42386587795419,177385.73550372702,122.0479905291813,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_76_85,sex_male,440.0,51.0,1,52.32438826895089
441,72.54648119047326,125290.25377638033,83.30877708602729,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,441.0,31.0,1,66.27168577208766
442,91.59113365824612,237655.1945105496,169.1953292448254,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,442.0,51.0,1,71.2128320306236
443,66.4463454437472,120467.98641647435,91.79901332453078,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,443.0,31.0,1,101.76293069029819
444,85.62288637092448,194573.66148945683,142.29173151346174,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,444.0,81.0,1,97.98977841189907
445,87.73042752135534,191751.24459519927,140.62036747199824,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,445.0,81.0,1,108.6170382209423
446,81.51022320300163,188827.64283024176,124.63237447594584,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,446.0,81.0,1,97.55600230836346
447,46.80245742999149,154439.33094366608,119.90283909586073,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_46_55,sex_male,447.0,31.0,1,110.87999644581764
448,68.65024255722828,104536.69833817928,81.12605554921211,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_female,448.0,31.0,1,58.553133711523934
449,60.20123090959704,82012.04260178104,50.82932711206974,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_19_25,sex_male,449.0,1.0,1,16.312457575273534
451,42.88642280346467,131157.7613838869,87.12717285338009,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_female,451.0,31.0,1,24.211903263168587
452,84.87981111312213,201965.08688543228,149.78478844477291,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_66_75,sex_female,452.0,51.0,1,35.987578409654525
453,88.21799669022316,220477.68992474762,171.58488000292232,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_46_55,sex_female,453.0,51.0,1,83.4308124603384
454,91.36235860475746,208856.0065306866,144.6048578561961,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_56_65,sex_male,454.0,81.0,1,1.658184045214452
455,90.44982312967998,247201.5341476585,171.34042182698352,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,455.0,81.0,1,50.43015361312307
457,80.90820712506077,163705.00185431883,122.20547960854636,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,457.0,1.0,1,40.31168235623217
458,82.06624495165582,198127.27895030665,143.2193092746644,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_7,age_46_55,sex_male,458.0,31.0,1,77.1332611146491
460,64.37265187555683,106406.716722446,71.21984727808864,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,460.0,31.0,1,122.75161914410046
461,88.16500535657383,198687.07703956126,126.7493861329949,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,461.0,81.0,1,52.784032740454855
462,84.15266191237366,182703.006949385,134.58818808151563,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_female,462.0,81.0,1,85.68421528487295
463,88.74026648519617,234266.033454419,167.5431725298885,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,463.0,51.0,1,93.86917402477884
464,87.0709666167289,187585.60269400114,135.16522068671756,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,464.0,81.0,1,55.65123430304057
465,59.29517251734777,197419.5935902032,140.51234182033824,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,465.0,81.0,1,64.24682663646236
466,57.071369905834366,195428.49206054554,141.88170798807855,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,466.0,81.0,1,36.30589346338529
467,44.533381358865824,126374.27476399465,95.09490822536272,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,467.0,31.0,1,40.12385530012106
468,60.69163832065812,216311.16966896792,149.65156051472445,AC_no,Cooking_yes,Lighting_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_female,468.0,51.0,1,4.909674923810581
469,75.96198789514327,137612.2244901121,92.03243903288171,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_46_55,sex_female,469.0,31.0,1,31.998981746861226
470,58.467841327233884,216387.88462229358,156.17410158248572,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,470.0,51.0,1,43.82933326561932
471,64.5898192927126,262632.6453162098,185.32796049120225,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_female,471.0,51.0,1,36.126693356386525
472,39.414159059500435,129321.37873142805,101.44200021238524,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_66_75,sex_male,472.0,1.0,1,52.979065954504364
473,90.72495395019827,213810.0583924788,153.88698508476762,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,473.0,81.0,1,90.67575440337977
474,31.27057045514302,60666.859664337186,37.36192816018463,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,474.0,31.0,1,128.57925306915195
475,72.63707467526321,135624.88299472778,88.13734173317756,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,475.0,51.0,1,63.77998143312483
476,62.38114052941621,85643.79292530683,67.59362216095019,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_1,age_26_35,sex_male,476.0,1.0,1,4.482714166410902
477,38.52832528551493,137214.38944013554,101.84882697326417,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_46_55,sex_male,477.0,1.0,1,41.602485544018435
480,94.5103468317401,257774.73246703655,183.8105673276308,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_female,480.0,51.0,1,17.847201714797993
481,42.644047476655714,146548.35041149368,107.30176434570947,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_2,age_36_45,sex_female,481.0,1.0,1,94.3577298155859
482,37.533034058131214,110423.04277165343,82.57282054631959,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,482.0,31.0,1,86.2048944370248
483,62.93775185951387,121085.6816980418,80.68731252857947,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,483.0,31.0,1,49.35238976714864
