,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
219,98.85179139020286,227924.25043065535,165.88908197688875,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,219.0,81.0,1,124.89236144506643
220,81.37526088189847,184715.7622613161,136.28869973268445,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,220.0,81.0,1,116.0782765685077
222,91.09939585367762,205288.84574886516,146.26537946150899,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,222.0,81.0,1,75.75889334087714
223,72.53426724345671,126378.00572290253,85.42112756192452,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_male,223.0,31.0,1,6.0939208745099736
225,75.41743529702364,148781.13557590113,109.45181086482502,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,225.0,31.0,1,10.703952706224447
227,66.31147251399558,89291.52787145393,67.82978727767039,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,227.0,31.0,1,133.65137090120072
228,87.74499226794613,216827.6063000434,154.58695792151542,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,228.0,81.0,1,119.44420659471328
230,96.59571786534588,235111.4170183452,166.2947342247899,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_female,230.0,51.0,1,17.992955263089982
232,91.94147874995188,215511.34487851095,149.8899050736527,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,232.0,81.0,1,52.85655552889335
233,90.9955519737617,241028.40932795496,170.01293386972156,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,233.0,81.0,1,17.44943548560891
234,80.46365052335878,185003.93691855075,123.85020646009012,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,234.0,81.0,1,106.89236144506643
235,70.69427181268685,84224.7891681229,63.46539331972278,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,235.0,31.0,1,81.12075577855913
236,78.28689683543874,174337.03370076636,127.70902111023432,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,236.0,21.0,1,154.837696272448
237,89.17319968451527,198867.97008956852,142.06769246539756,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,237.0,81.0,1,5.317224704010645
238,97.21236161803856,230136.1487845735,173.11935562022617,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_36_45,sex_male,238.0,81.0,1,39.796641645823286
239,62.28556716338474,86167.67901697746,67.04795936599339,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_male,239.0,31.0,1,82.2448344401657
242,83.18728102241616,192582.15371566228,142.30118555546983,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,242.0,51.0,1,24.68406118006279
244,70.27734209799024,113134.44235507555,70.42755121578878,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_female,244.0,31.0,1,10.646916763046047
245,69.4540564851506,120988.79284250115,88.45796021186098,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,245.0,31.0,1,25.564778527243643
249,79.34278111026717,178514.3753964653,133.87287630961907,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,249.0,51.0,1,76.04247065233477
250,96.21728690782514,248280.40703385073,171.7350752181302,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,250.0,81.0,1,9.074273637390803
251,88.58711833173605,195698.40790564628,143.7931408094528,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,251.0,81.0,1,6.317224704010645
253,87.71161945054514,193765.61800150856,142.31018863528254,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,253.0,81.0,1,117.02124062532937
254,94.68010094649117,225504.36359867058,164.436107679839,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,254.0,81.0,1,102.38717065153492
255,72.00437990556594,118931.66622971569,77.36553847699824,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,255.0,51.0,1,94.06888712592502
256,93.90311472284796,254871.64933095765,183.93171220129815,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,256.0,81.0,1,21.52242848774395
261,90.336940422724,243135.28104514218,183.84024635035942,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_6,age_36_45,sex_female,261.0,51.0,1,62.29641281984249
265,61.46617313159157,95411.33361876957,73.76504776470364,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_3,age_26_35,sex_male,265.0,1.0,1,180.2508019901717
266,80.59172949427342,173300.5372019849,126.40064141369741,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,266.0,51.0,1,116.51704197627811
269,84.94125770181728,189351.18458858065,135.54302798998899,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,269.0,81.0,1,99.57308577497622
270,80.73276718688146,186936.01168651425,137.93266015455208,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,270.0,81.0,1,125.57308577497622
271,90.89630771039155,179344.07496682796,129.23082108692827,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,271.0,51.0,1,153.95419790690116
272,82.95569137632063,189177.82541741733,135.12508099343808,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,272.0,81.0,1,0.9152520335398577
273,90.25757521010145,212972.48968188465,155.99326118827304,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,273.0,81.0,1,4.877453713784988
274,101.17452509869946,261120.34446925845,189.44442349446496,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_female,274.0,81.0,1,9.63450264716515
275,87.64328495814075,229580.872192276,159.87341347847482,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,275.0,81.0,1,99.83532550188798
276,97.61758600560526,231727.9285974485,165.4650037280197,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,276.0,81.0,1,111.83532550188798
278,82.17964255559446,170429.35306573394,121.11183791024376,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,278.0,21.0,1,164.96177493405446
281,93.92422640001159,239485.55446877863,175.51573600333924,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,281.0,81.0,1,19.177491760451623
282,95.755670916969,233267.72485937012,165.99171589352244,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,282.0,81.0,1,14.177491760451623
283,99.0155620877243,251237.57661061626,179.49666630970023,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,283.0,81.0,1,16.52242848774395
284,96.08488178056813,248857.45743281304,183.43357846433682,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,284.0,81.0,1,12.57946443092235
285,79.36483575039337,188324.62016414304,132.32773319656596,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,285.0,51.0,1,11.359984991316225
286,85.0069215568608,192271.0794556814,140.64808616585046,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,286.0,51.0,1,24.68406118006279
288,82.94933074013352,173295.49915146705,126.38741955087652,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,288.0,51.0,1,134.63012171815464
289,87.20664920863709,193270.2258353157,153.15081057646177,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_26_35,sex_male,289.0,81.0,1,77.01768894509618
293,87.5217111489966,228370.7693730541,169.07021085722602,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_7,age_46_55,sex_female,293.0,51.0,1,45.1320828693504
294,90.68820148404792,203067.29950673567,141.84558115315588,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,294.0,81.0,1,2.2601887608322446
297,92.32555093770901,222176.18982375567,160.6703300332049,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,297.0,81.0,1,80.33112685283677
298,105.87595772161438,248666.7946200299,188.46608142228072,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_female,298.0,81.0,1,45.17575605081271
299,76.28661951687059,131284.86085779275,97.92131139266357,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,299.0,31.0,1,25.135861300314087
300,82.97949819258757,183005.01252374,133.8195776828288,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,300.0,81.0,1,127.0782765685077
301,86.75305304051436,165652.45525365273,119.13537593245995,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,301.0,51.0,1,88.9448084643185
302,84.52219834522663,174968.70632319074,127.78102263547319,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,302.0,51.0,1,97.01185118274662
307,82.4056465254837,160951.13827946867,118.3730320298425,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,307.0,51.0,1,43.538272003283524
309,89.33635126200029,204587.783969054,154.4796471248049,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,309.0,81.0,1,5.260188760832245
310,72.61191418104261,125899.73041603866,84.38484030687623,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_36_45,sex_male,310.0,31.0,1,2.0939208745099736
312,74.70782640788418,178194.35472982575,116.84613451022864,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,312.0,21.0,1,223.33709440284275
313,87.29528738805426,223773.64126263122,159.86131739627285,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,313.0,81.0,1,114.89236144506643
315,87.6318958392976,194880.11576846297,140.0631767021366,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,315.0,81.0,1,13.363406883892946
317,83.91011185113723,187632.74839548048,136.82202633159343,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,317.0,51.0,1,24.808139841669323
318,80.40992691186409,186342.0256467098,134.73993044142514,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,318.0,81.0,1,115.0782765685077
319,89.53108088389031,197555.54124325985,139.89610180944732,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,319.0,81.0,1,5.317224704010645
320,94.9323669601031,247248.9951625439,171.76371673330388,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,320.0,81.0,1,1.243383739990461
321,98.23742891489358,257175.8858341409,186.2670706929012,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,321.0,81.0,1,13.691538590343551
322,78.0946631659166,177133.62137948594,129.64787167053336,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,322.0,51.0,1,125.63012171815464
323,84.64785544389404,219221.5118261961,156.3507765167035,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,323.0,81.0,1,63.85655552889335
324,84.4080453560799,215328.48620536274,151.41444075566838,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,324.0,81.0,1,71.91359147207174
325,84.7552031278914,188887.34630676926,135.19344277158615,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,325.0,81.0,1,113.02124062532937
327,81.43953397763909,166366.00354200427,118.7276070607608,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,327.0,51.0,1,93.9448084643185
333,89.30279776635345,228313.39092660698,165.77942019861754,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,333.0,81.0,1,121.89236144506643
335,102.81818442600486,233857.3825518507,166.6202175942724,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,335.0,81.0,1,13.053413098845105
336,96.25815147956988,244869.8615598012,173.7417537709924,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,336.0,81.0,1,10.120455817273221
337,98.04916755114999,265583.79080782126,191.0936704355259,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_10,age_56_65,sex_male,337.0,81.0,1,73.61143838125926
338,91.33949940692655,231928.06650095692,164.79834182297242,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_36_45,sex_male,338.0,81.0,1,25.13152150946226
341,94.1497695283423,251223.9159007874,181.8770037855521,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,341.0,81.0,1,1.243383739990461
343,91.18384536443224,220387.62412016638,158.7154229484905,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,343.0,81.0,1,125.44420659471328
344,78.5345005517911,136830.04399382035,91.27120031577131,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,344.0,51.0,1,128.4490071133697
345,92.3539845926082,201065.9422170268,147.92248371868322,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,345.0,81.0,1,2.136110099225726
347,72.82058252908463,169402.13498643402,125.07931401083351,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_26_35,sex_female,347.0,21.0,1,120.48720361011115
348,76.44292256254012,174974.6723436414,123.93676788240744,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,348.0,21.0,1,192.07485467593102
353,92.59647293278441,201460.55954174578,134.6241274044178,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,353.0,81.0,1,9.074273637390803
354,85.51907533889788,178162.90551020464,130.9604980939357,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,354.0,51.0,1,136.63012171815464
355,86.32087186017422,175315.9913723892,128.45457686413687,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,355.0,51.0,1,146.63012171815464
356,105.49919013936598,281955.29387029004,205.85856429455532,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_female,356.0,81.0,1,46.33672529319557
360,78.10015528194671,157417.6654882796,105.90902385629644,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,360.0,51.0,1,12.306370940714547
361,90.29909155315501,209069.75501837203,159.21862192085698,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_26_35,sex_male,361.0,81.0,1,0.8640538527110775
363,83.8757798740315,186160.34314579348,130.73512500966442,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,363.0,81.0,1,119.0782765685077
364,96.27086726994727,202751.40924565788,143.0267046428107,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,364.0,81.0,1,28.22827821823556
365,104.07190127016274,244049.8541745854,176.44806979433875,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_86_100,sex_male,365.0,81.0,1,21.935023917455176
368,91.53041951288648,206473.71543496387,152.7328328042576,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,368.0,81.0,1,15.641300892757208
369,81.20265255021683,205308.95117252765,137.33160263915838,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,369.0,51.0,1,17.68811669776683
370,91.6627019739325,216144.3876801276,157.91749075026047,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,370.0,81.0,1,88.33112685283677
371,84.79413964968657,215562.3941672355,153.31128735744855,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,371.0,51.0,1,21.32218667156136
372,86.88748518379049,171322.03083159294,110.94016403786091,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,372.0,51.0,1,24.17215234279285
373,96.57079553092329,238414.8500952682,165.2018915110589,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,373.0,51.0,1,20.451963876739065
378,70.25404339153062,134699.89256342174,102.2072533211034,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,378.0,31.0,1,134.80055185543125
379,94.64389642239492,234381.63492367513,167.50786355144297,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,379.0,81.0,1,115.83532550188798
381,98.49978484590632,237538.54274483147,169.0585709559513,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,381.0,81.0,1,21.325356824002384
382,80.0283811278558,152772.38352285154,98.94574302431177,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,382.0,51.0,1,12.511271947443714
383,84.031042828668,180246.50418633476,119.23388754497246,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,383.0,81.0,1,115.38717065153492
384,90.1484222517485,217823.4709373434,157.80153073881152,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,384.0,81.0,1,86.33112685283677
385,83.9581177957107,205306.73467881177,148.05955398136834,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,385.0,81.0,1,75.88297200248363
386,90.25064897115558,221812.2598149105,158.7198659483915,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,386.0,81.0,1,104.38717065153492
387,80.37461737912523,196348.44565809608,134.89430364973973,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,387.0,81.0,1,9.074273637390803
388,85.68544054444524,224062.87381093483,157.84306155257886,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,388.0,81.0,1,96.38717065153492
389,91.19594567054232,207126.17761188318,146.54345155617722,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,389.0,81.0,1,78.75889334087714
393,71.12827523698267,128011.99586682348,94.60375053771229,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_19_25,sex_male,393.0,31.0,1,12.183976688906277
394,84.33103876213806,175353.67524342865,126.92398897456695,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,394.0,51.0,1,115.51704197627811
395,91.01843456539707,223989.9843117845,165.59828460486014,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,395.0,81.0,1,112.89236144506643
396,86.37668857696713,205916.4406143688,148.52588141297824,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,396.0,81.0,1,15.765379554363733
397,77.26885796852143,136842.63387184608,101.7804966637521,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,397.0,31.0,1,50.471941991245885
401,78.76413026555865,175014.6636009579,125.31930464880591,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,401.0,51.0,1,116.51704197627811
402,83.09740265068655,207428.92315202046,142.18341856918136,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,402.0,81.0,1,83.88297200248363
403,92.78125168873218,218960.10235630817,154.14327238419872,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,403.0,81.0,1,117.44420659471328
404,90.83840532622496,192545.7198564044,141.61767835067786,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,404.0,81.0,1,101.8971619637228
405,93.8767237051128,215577.06847915176,153.86212112952978,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,405.0,81.0,1,73.91359147207174
406,84.68582258740085,167559.8788109003,121.72025806791227,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,406.0,51.0,1,79.09950659551316
407,81.9311781502503,174256.31316888606,127.64751543163929,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,407.0,51.0,1,146.63012171815464
410,79.38745472600316,200388.79817817512,147.69957792066637,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,410.0,81.0,1,10.306370940714547
