,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
134,78.97063283485488,146228.20395786903,96.14436380023012,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_66_75,sex_male,134.0,51.0,1,6.6488424724766135
135,69.34903002907859,82310.9137282425,55.432968426804855,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,135.0,31.0,1,82.49909382409594
136,61.45007870829244,45566.711682321984,26.96052769554334,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_male,136.0,31.0,1,56.782375276295284
137,60.74812232283529,79383.59361803114,50.26218196237031,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,137.0,31.0,1,63.14158035812446
138,75.9182491751275,206047.30703549035,145.95051346901332,AC_yes,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,138.0,51.0,1,5.578343424972541
139,57.03749898633377,92460.95112971248,61.643736570257865,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,139.0,31.0,1,73.89495420325478
140,70.49534595960048,148383.72069095453,99.94956604275265,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_66_75,sex_male,140.0,1.0,1,30.107659239582638
141,62.451417835999536,115692.49404349101,88.10394808510536,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_19_25,sex_female,141.0,31.0,1,4.9447460128302225
142,88.23319591477355,257477.38949921087,188.55820705582585,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,142.0,81.0,1,65.84285416277612
143,99.8053453100605,252180.1899201772,185.3224603647213,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,143.0,81.0,1,75.7517601640508
144,94.66086517543543,254730.13133478074,183.02108654597768,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,144.0,51.0,1,54.534033550440824
145,81.9582828326527,188347.74536678698,138.60417586677022,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_female,145.0,51.0,1,82.95768949671101
146,75.06794767081814,180231.33198723453,129.72114580597406,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,146.0,51.0,1,71.41706841273222
147,44.62419920071453,193904.33906447078,142.7894067524081,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_56_65,sex_male,147.0,51.0,1,37.76016489850729
148,74.01140273614277,271273.4085433567,191.87351149482205,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,148.0,81.0,1,62.690302842696134
149,63.32011195090004,282999.6219620181,206.47931707784875,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_7,age_46_55,sex_male,149.0,81.0,1,42.91767482029135
150,76.19263269661465,142050.66151227904,93.68003836525752,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,150.0,51.0,1,76.21596512963477
151,49.08468752342772,154172.4183965609,100.31417261338848,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,151.0,51.0,1,58.981432621027146
154,54.710155386539704,206559.3558077359,135.26733069346528,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_male,154.0,51.0,1,68.18564455312865
155,45.25105668622838,144336.22208340288,108.40130746787277,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_male,155.0,31.0,1,53.0320063496791
156,45.638098839908544,151290.80922002177,113.03599962093409,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_male,156.0,31.0,1,31.936389016939305
158,57.4673331709198,204479.6774252361,137.1682248057555,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,158.0,81.0,1,44.96322929635045
160,83.25684362106121,183754.44618023667,123.47820833633104,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,160.0,81.0,1,74.60154519345488
161,98.75828300802169,250420.28644102448,192.25444535229923,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,161.0,81.0,1,47.493310941575366
162,93.43159096289725,242873.692467012,187.45621151865814,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_female,162.0,81.0,1,54.42055149956782
163,91.68492659550002,248587.90246076015,174.2806195195182,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_56_65,sex_male,163.0,81.0,1,25.50676418400039
164,88.96313428539861,221910.32820177398,159.1656250675646,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,164.0,81.0,1,85.60569325265251
165,24.61331970329734,89477.10145482012,57.74060133578019,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,165.0,31.0,1,57.47323625761141
166,32.88054225349477,98935.77269754687,79.51928426161014,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_46_55,sex_male,166.0,31.0,1,34.242528359870896
167,57.959272740932335,191218.37509745648,146.58750054025268,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_56_65,sex_female,167.0,61.0,1,32.26445801973387
168,64.24754447231018,245712.7576417302,168.92991854057942,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_male,168.0,81.0,1,32.79886496396829
169,37.705000801590494,178353.80852538513,123.43442101988151,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,169.0,51.0,1,62.35027530614322
170,64.94445970919108,223201.68515312858,152.92308503060798,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_66_75,sex_male,170.0,81.0,1,30.38393062843423
171,57.87642192041058,217218.93596752555,145.65979615533288,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_5,age_56_65,sex_male,171.0,81.0,1,22.32222862742107
172,49.50210105463407,139631.45850136393,92.87189368229204,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_56_65,sex_male,172.0,31.0,1,22.400735998603764
173,15.20491785119768,77328.35930677857,49.02504501042459,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_36_45,sex_male,173.0,1.0,1,63.39235712919499
174,60.138248143328724,226788.66638680702,163.1320981376471,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,174.0,81.0,1,22.72656779186893
175,44.81339303937498,143174.68862803167,107.64544705437172,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,175.0,31.0,1,50.03211797649542
176,44.72590713680417,197464.75644117745,145.8063827227907,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_High_School,Size_6,age_56_65,sex_female,176.0,31.0,1,6.369943970091543
177,82.53953893555763,247003.56044375963,180.9953823103128,AC_yes,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_male,177.0,51.0,1,29.30980498181257
178,85.69274454206933,211442.89041380375,142.1835918448266,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_6,age_26_35,sex_female,178.0,51.0,1,22.889089955173034
180,87.14794885061771,199610.37476335766,136.088352787353,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,180.0,81.0,1,72.81527870091314
181,56.03651992761871,237090.13043244925,180.7445413586208,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_56_65,sex_female,181.0,81.0,1,1.7006051927937074
182,89.98379773757635,200236.32556873246,143.23663849383104,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,182.0,81.0,1,45.32982161833933
183,56.332535941267814,201221.90209965047,132.367904088999,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,183.0,81.0,1,64.61716521831106
184,45.670415362010004,136902.51101462654,101.44809832389191,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_19_25,sex_male,184.0,31.0,1,34.449839295140805
185,45.248676960433855,172195.21352665345,116.35125683097851,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_76_85,sex_male,185.0,21.0,1,14.94612510258785
186,45.49952398917431,164045.88551039598,110.89107112730544,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,186.0,51.0,1,60.24101502131611
187,38.23760872014707,91233.15462832153,60.60856759287596,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_female,187.0,1.0,1,56.83724925361767
189,28.78798971798887,110660.24282866277,72.30169844882411,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_female,189.0,31.0,1,87.75000656239962
190,64.57233378536284,137096.61644675818,100.71431129935823,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_19_25,sex_male,190.0,31.0,1,37.2170581891604
191,46.039209221736755,138930.26083374338,104.54405532765922,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_76_85,sex_female,191.0,31.0,1,24.473290522958692
192,65.89687969078926,133916.16772714315,100.6471901512955,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_female,192.0,31.0,1,70.78462669379441
193,36.60905177089133,144804.27249407672,95.03267115354707,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_female,193.0,51.0,1,110.72277457048756
194,51.09865617621072,178366.58262794735,117.7773311994434,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,194.0,21.0,1,70.29490483795573
195,101.21845007876769,259533.9373043116,188.44724572305176,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_56_65,sex_male,195.0,81.0,1,25.50676418400039
196,63.04447413003415,231164.43280079679,164.15477504399152,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_56_65,sex_female,196.0,81.0,1,24.473121588382174
197,48.24503495490684,150630.9522115798,113.26697548199495,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_26_35,sex_male,197.0,31.0,1,28.26399180916464
198,53.4647018432811,194728.06136217868,139.46258783031587,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,198.0,81.0,1,20.472655377812924
199,34.648299154008065,98590.83375910966,75.20613119278491,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_19_25,sex_female,199.0,31.0,1,33.063670630106074
200,31.75632912596496,145772.86211985536,108.37252527117872,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_High_School,Size_2,age_46_55,sex_male,200.0,1.0,1,74.76428688721565
201,57.599875759730594,228194.91483789988,164.59099624545811,AC_no,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,201.0,51.0,1,43.0869961652661
203,38.61293173248368,95658.18615558367,74.63227568312982,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,203.0,31.0,1,62.201979340557116
204,59.177753624959784,221557.3706268238,158.73836998836543,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,204.0,81.0,1,40.82229675142501
205,35.32690874223682,132812.5812875568,96.51537117891662,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,205.0,31.0,1,57.47323625761141
206,45.002761377256434,152457.62649112864,111.44420720662808,AC_no,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_36_45,sex_male,206.0,1.0,1,80.86087747867191
207,52.30091524295155,158695.9134834567,118.54015174603872,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_26_35,sex_male,207.0,31.0,1,28.26399180916464
208,56.005219418438756,248128.49891268177,188.6948027083107,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_36_45,sex_male,208.0,81.0,1,38.37240554867472
209,48.36624278412448,184373.80693845547,124.4301325091098,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,209.0,81.0,1,21.049668729020244
210,58.363838895839464,205842.02468132332,135.9620390433543,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_female,210.0,51.0,1,57.017156151565
211,70.32390163985012,236493.18369985183,169.3264303190989,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_9,age_19_25,sex_male,211.0,81.0,1,29.108321512718557
212,73.86174120977569,256549.6549251031,181.5145045670596,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_26_35,sex_male,212.0,81.0,1,11.703247631228516
213,55.00264697225988,193596.32539687512,148.69688881054,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_56_65,sex_male,213.0,61.0,1,1.305118665863985
214,37.85849303889545,119720.33350502807,92.18418237202648,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,214.0,31.0,1,68.19125384609754
215,31.205513967342416,112442.76769173947,85.6841943082093,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_26_35,sex_male,215.0,1.0,1,26.560478948829452
216,44.07348407356957,163361.95084370818,108.58118457322465,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_36_45,sex_male,216.0,21.0,1,58.79591643011093
217,62.291536937763816,83410.1782823225,55.245459811647606,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_female,217.0,31.0,1,73.00530237925459
218,60.825734238730284,95875.95713383623,60.085529054900036,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_female,218.0,31.0,1,71.7810762356098
219,66.88242382920762,242388.74239836712,174.58300822194383,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,219.0,51.0,1,47.15343413043489
220,72.05286170942067,259589.83696671602,186.12089397222314,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_56_65,sex_male,220.0,51.0,1,20.87713003621588
221,71.76830182942231,210273.07704431305,154.38302637714546,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_56_65,sex_male,221.0,51.0,1,11.318139344080109
222,66.86118922613832,99115.72117238877,64.11587956227174,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_46_55,sex_female,222.0,31.0,1,67.33984632767749
223,48.81052983259288,141364.68828269007,92.87051155699308,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_6,age_46_55,sex_male,223.0,31.0,1,30.51790422322064
224,42.16620354206768,186483.17219615504,126.02946356190829,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,224.0,81.0,1,89.34839825406563
225,15.893411933717713,90773.13404679087,59.87731441135723,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_4,age_46_55,sex_male,225.0,1.0,1,45.29662816963888
226,50.02648569512248,96204.09452451183,62.296955055862895,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_26_35,sex_male,226.0,1.0,1,11.168561973246915
227,68.49890158517813,137003.93317232252,100.79036569517763,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_36_45,sex_male,227.0,1.0,1,72.44985561204959
228,65.3608437002227,110297.72072186033,72.29319824410773,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_5,age_66_75,sex_male,228.0,1.0,1,31.52614403330133
229,57.86624799099721,70158.19946558632,45.55151508603196,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_male,229.0,31.0,1,116.1898907941448
230,79.55338460083537,193774.6371195321,130.8909970300189,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,230.0,81.0,1,67.38438411233068
231,84.08862187571106,192666.42674964594,145.7196612623037,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_High_School,Size_6,age_36_45,sex_female,231.0,31.0,1,31.77816353304052
232,92.35635385926996,268521.98538250616,193.1776926084804,AC_yes,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_female,232.0,51.0,1,59.720968135538556
233,31.948124818617767,100393.26441714252,68.44774082128511,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_36_45,sex_male,233.0,31.0,1,50.03211797649542
234,92.21239050604945,215678.64330881202,163.6019708274157,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_1,age_56_65,sex_female,234.0,51.0,1,6.232771761486761
235,68.44288210493593,259573.0037760816,184.7909216045644,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_66_75,sex_male,235.0,51.0,1,24.3254515112427
236,38.84395268901466,155404.16725690485,115.42885285919857,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_56_65,sex_male,236.0,31.0,1,48.673498983912886
237,59.699241078548155,207531.75950789973,151.30448097291324,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,237.0,81.0,1,61.91791408416479
238,58.46384897293474,252546.07413968781,178.5733568295436,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_College,Size_4,age_56_65,sex_male,238.0,81.0,1,19.38574716428341
239,48.26346347487692,192827.63304831157,143.3760811488266,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,239.0,81.0,1,100.85905254935743
240,39.268623481491645,165885.7863264482,121.32164990335255,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_19_25,sex_male,240.0,51.0,1,12.313228321056886
241,21.44089997527589,57987.45291314947,36.28741743149384,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_26_35,sex_female,241.0,31.0,1,68.75544307246021
242,64.00252457720053,232745.0875550643,154.59534660372103,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_6,age_56_65,sex_male,242.0,81.0,1,2.9035103575299748
243,75.13218322617264,143647.7218748157,95.26819386513736,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,243.0,51.0,1,51.12710567430065
244,67.3064380086979,229772.6093473912,162.4431970489251,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,244.0,51.0,1,108.80368208116998
245,86.473205747548,219876.29830128173,157.7557571489398,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_male,245.0,51.0,1,45.144305427423106
246,64.4067845835156,109666.72114861428,72.63669156686625,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_66_75,sex_male,246.0,31.0,1,34.64814168735521
247,53.259497030226576,174275.82303535615,116.94782744059864,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,247.0,51.0,1,40.82229675142501
248,58.14985046141895,181929.59765878264,121.41773712429378,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_36_45,sex_male,248.0,81.0,1,88.25315619614267
249,65.72669003041825,223741.3214312105,148.97747542219537,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,249.0,81.0,1,97.64288431916036
250,33.40627255368895,135302.90154797948,88.47336316915072,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Rural,Education_High_School,Size_7,age_19_25,sex_male,250.0,1.0,1,15.368147162174795
251,48.38976673162484,152415.5442606935,113.3200289168312,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Elementary_School,Size_6,age_46_55,sex_male,251.0,1.0,1,28.81439136288543
252,52.200559456389406,166641.96742601323,121.36500322129234,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_4,age_46_55,sex_male,252.0,1.0,1,45.55504243876889
253,51.753809439510526,241142.06226066066,172.63380300302228,AC_no,Cooking_no,Lighting_no,Refrigeration_no,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,253.0,51.0,1,28.619682550678057
254,37.08972882406764,134893.55636077106,89.42710952382869,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_male,254.0,1.0,1,48.49152390190654
255,41.401810465822614,106694.42104546599,72.59464583552486,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_56_65,sex_female,255.0,31.0,1,33.68294281345254
256,81.81496341141113,179382.2160033252,120.04360690838837,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,256.0,51.0,1,55.13013672942342
257,89.42464537124133,207674.54518248595,144.17880282712886,AC_yes,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_56_65,sex_male,257.0,81.0,1,100.08816007939122
258,90.29413915439034,209947.88895275575,144.80995493459685,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_66_75,sex_female,258.0,81.0,1,61.63728459539279
259,43.61201765209449,177364.68609400085,118.78013399401554,AC_no,Cooking_no,Lighting_yes,Refrigeration_no,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_56_65,sex_male,259.0,51.0,1,12.932500504403373
260,70.11552596686083,264927.5168225997,190.95616858836257,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_56_65,sex_male,260.0,81.0,1,23.999127690269752
262,56.6228646033361,216156.15942205672,155.28892749070252,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_26_35,sex_female,262.0,51.0,1,9.055243875287047
