,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
245,92.25473319421137,219204.5416105032,157.95381214213612,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,245.0,81.0,1,159.4445642707479
246,81.60352655037379,179256.92434461124,129.4808922424817,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,246.0,51.0,1,62.96274352169935
247,71.17361519888638,159074.76480018845,114.51749095954287,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_26_35,sex_male,247.0,51.0,1,60.478179814737516
248,87.6954176029011,183662.66658205914,136.14596853216494,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,248.0,81.0,1,167.03771502152915
249,86.64069178764244,194698.46809201394,144.40887179866468,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_56_65,sex_male,249.0,51.0,1,3.7587096200590473
250,96.36485038401784,252950.92203884054,184.14475362055384,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_female,250.0,51.0,1,45.03150173064074
251,90.53251158773372,246496.15959680718,175.4843921052594,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,251.0,81.0,1,15.201214104137112
252,94.74714338308378,224043.28004849685,156.1044845702981,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,252.0,81.0,1,174.06044599612778
253,91.90352825437786,238286.2630507307,170.81618756513808,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,253.0,81.0,1,0.10910620500983215
254,85.6342002971435,207620.6054072322,148.6426488316611,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,254.0,81.0,1,2.429574229510946
255,85.50749279381525,184118.87497263332,119.80807850164508,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,255.0,81.0,1,27.89981738804704
258,95.10327441808587,221415.99771945173,156.99437335438134,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,258.0,81.0,1,82.99624139441045
260,92.51570187673198,232629.88254385273,168.95594494243755,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,260.0,81.0,1,1.1091062050098321
261,91.86772757110184,212619.3347130754,155.41490184021842,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,261.0,81.0,1,45.891719626628344
262,86.17687157381474,177640.30198345333,128.70585101687428,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,262.0,51.0,1,110.06726528948147
263,85.88059430287092,157777.09990903005,107.53694347820836,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,263.0,51.0,1,20.158538473772985
264,88.7682576224379,201783.87090566615,146.82361155217154,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_male,264.0,81.0,1,6.059773335470901
265,96.59724263521817,237377.8636758832,166.7932829360272,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,265.0,81.0,1,17.08751457870209
267,88.02428248571293,209926.29846800238,163.28029051750642,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_36_45,sex_female,267.0,81.0,1,169.39581508426477
272,87.83992582063324,195202.75997965055,143.11224763278182,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,272.0,81.0,1,20.51694027846799
274,91.0299664154081,205799.55326752106,151.79254971727337,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,274.0,81.0,1,5.90744737380065
275,93.60232333077565,221786.03262655935,160.06449193966054,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,275.0,51.0,1,239.63902551610613
276,90.65617720756622,198294.9200432701,144.4721880963927,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_female,276.0,51.0,1,37.57400994928874
277,95.00646561768343,218508.32619395663,157.28651821384412,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_female,277.0,51.0,1,119.16639358411342
279,94.29682453561207,214786.8120356595,154.9444719583909,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,279.0,81.0,1,41.256510252035795
280,85.49552108546172,198722.62928340046,143.30329125556094,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,280.0,81.0,1,1.1801301000807802
281,90.80743249271721,208478.22322936254,150.8692417194977,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,281.0,81.0,1,14.680665329483396
286,55.035339654308736,194195.93670440503,139.48552875835463,AC_no,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,286.0,81.0,1,17.99887229845867
288,101.65416257985092,230158.28228910087,165.30700516337282,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,288.0,81.0,1,21.923789527686687
289,77.4408230369625,174765.72633050385,125.45760703565209,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,289.0,51.0,1,223.15079754041147
290,82.92224553451938,173482.6027114791,128.21731217270798,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,290.0,51.0,1,64.96274352169935
291,84.33486311079099,196492.57083328682,130.55766438044688,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,291.0,81.0,1,4.8364234787296425
292,96.140084410644,249625.73444539547,179.05638827326138,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_male,292.0,81.0,1,1.1024489658350305
293,75.97535820500319,125483.44051794626,95.7931364590583,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,293.0,31.0,1,21.0813148458254
294,99.30859896495916,231797.63876899434,166.79761533901387,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,294.0,81.0,1,21.360197304982222
296,93.77049668701366,230569.95120560421,164.27855668155868,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,296.0,81.0,1,1.6726984277142378
300,84.89085486891051,165049.091150665,118.66294004984877,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,300.0,51.0,1,72.56446608298376
301,86.63157710186705,182723.14696074423,137.3491953750636,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,301.0,81.0,1,187.03771502152915
302,87.49419214185605,180036.50835328843,125.7392357981301,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,302.0,81.0,1,192.40188864038385
303,100.2657107427329,260870.2482852965,202.18831192467343,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_female,303.0,81.0,1,34.144834931900235
304,74.10482414916801,147945.16861617257,110.9044496389463,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_female,304.0,31.0,1,18.347957339483692
307,93.40781253076128,210737.75897803603,150.0525199099159,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,307.0,81.0,1,14.424563960878373
309,101.61034328965306,255457.24763102058,183.89832865891373,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,309.0,81.0,1,27.97443205981986
312,80.77790073978663,194413.24543951068,143.7678304973569,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,312.0,81.0,1,15.431221200053116
313,85.41084768908739,192718.702062254,142.82740438191212,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,313.0,81.0,1,6.066430574645642
314,92.72178954402273,185957.8647564773,136.13050049480077,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,314.0,81.0,1,6.066430574645642
315,81.63443301599014,186850.4025119258,136.85690890430698,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,315.0,81.0,1,172.40250564693673
316,98.52629138962463,243604.73046572745,170.3556586491519,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_male,316.0,81.0,1,9.72334095984753
319,96.30262611111364,224456.72822222672,161.72633584663703,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,319.0,81.0,1,175.33148175186585
320,92.4936041840806,213696.36444823086,153.24800697964682,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,320.0,81.0,1,46.891719626628344
322,94.77469963369732,229700.21194676953,159.36897038013169,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,322.0,81.0,1,21.923789527686687
323,99.9744657581633,231873.31517429126,165.81299234662242,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,323.0,81.0,1,15.923789527686687
325,86.82261669340636,177537.53339938712,127.79098294289821,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,325.0,51.0,1,204.15079754041147
326,103.10712279514068,235313.6808433693,166.58607626123757,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,326.0,81.0,1,186.94736347724563
330,88.7336953020939,211155.9689188013,156.0188511214425,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,330.0,81.0,1,17.794364854918424
332,86.88400614510797,192982.794658956,142.7071112326181,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_8,age_36_45,sex_male,332.0,61.0,1,6.415867744244226
335,100.69040828560243,238924.33082006176,170.6686439321802,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,335.0,81.0,1,12.559615908832125
336,95.80801577720987,243218.83578540228,170.64530647847937,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,336.0,81.0,1,22.810707008804464
337,77.85009000554166,199118.6507837204,139.3870507636469,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_66_75,sex_male,337.0,51.0,1,21.706111027477608
338,85.128123942416,198034.9238388698,152.149599452319,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_2,age_36_45,sex_male,338.0,51.0,1,81.38806314681526
339,93.2312507127773,232813.0369798957,170.77241832601015,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,339.0,81.0,1,14.559615908832125
340,94.87539091131157,236586.4182383009,174.3394457434199,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,340.0,81.0,1,9.559615908832125
342,89.43946136166029,200602.9861238959,148.75729973828936,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_male,342.0,81.0,1,58.331610482547234
344,93.3519570371262,219669.6315278854,155.82692982284192,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,344.0,81.0,1,70.7451502944381
345,81.71690112202897,174299.16426017418,126.760327823855,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,345.0,51.0,1,83.45138356410152
346,95.42962133335465,250051.78685610736,177.4301720229351,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,346.0,81.0,1,16.088131585255006
347,81.79949520546965,178753.62364172185,130.2632724979136,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,347.0,51.0,1,88.81617418950898
348,65.34556706332721,97863.6517483525,73.62704423209077,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,348.0,31.0,1,67.88551989375168
350,100.6554892893538,226239.2317625007,161.03611996911826,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,350.0,81.0,1,184.8093548961554
351,79.59808509602706,143579.8826218913,107.23763846810658,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_female,351.0,31.0,1,222.1936695258774
352,90.929775318174,211365.85944096852,154.63273547620688,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,352.0,81.0,1,48.891719626628344
356,100.08606356590704,246542.60945461714,173.31694206515544,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,356.0,81.0,1,18.088131585255006
358,96.30580035422331,232203.60246380657,165.39312434541574,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,358.0,81.0,1,168.33148175186585
359,96.56443656116608,224971.11803099554,159.48661606766052,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,359.0,81.0,1,153.33148175186585
362,100.68095730816437,254097.8364684952,181.31444071098,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_36_45,sex_female,362.0,81.0,1,13.467239591242503
363,67.43280992181455,82560.92699287231,56.49198411368386,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_66_75,sex_female,363.0,31.0,1,22.415098504959282
364,89.88318567260175,203785.7574893902,148.96978398031112,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_female,364.0,81.0,1,8.127531507499395
365,78.3927452358713,170975.30355028095,124.59653835626938,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,365.0,51.0,1,53.597952896291815
366,92.76548901819885,238097.48447570894,169.74233572624152,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_female,366.0,81.0,1,15.03748905312171
367,91.30625124534274,219318.35367370077,161.32905922080747,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,367.0,81.0,1,59.256510252035795
372,78.45070788660384,174638.32782363074,129.97607623792203,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_female,372.0,51.0,1,62.96274352169935
373,84.48035837052612,176668.98699707797,126.62019581922677,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,373.0,51.0,1,80.45138356410152
374,77.51938048893051,183489.76481907014,134.6207508616697,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,374.0,51.0,1,228.9810851669149
375,82.29430101557338,181709.86052872613,134.1831972900032,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,375.0,81.0,1,76.81617418950898
376,95.6903455398842,214589.4864105906,151.77595912515338,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,376.0,81.0,1,69.7451502944381
377,96.04337557879394,213012.0806396296,152.35872302467894,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,377.0,81.0,1,67.7451502944381
378,79.25711303455218,168761.52324369486,113.14275014905456,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,378.0,51.0,1,18.946690816588784
379,95.67890108504558,246156.87979079364,173.1445148170858,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_5,age_36_45,sex_female,379.0,51.0,1,37.14458424952286
382,90.68345626799216,211706.76614791632,158.00135043274852,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,382.0,81.0,1,9.946690816588784
387,88.57816090391951,215921.3195242029,168.54014494877717,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,387.0,81.0,1,145.91794193997492
388,82.86305577451992,189714.72857655468,140.19661469315798,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,388.0,81.0,1,170.40250564693673
389,82.50736310775709,190942.32340413093,138.05571746485668,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_female,389.0,81.0,1,160.40250564693673
392,98.81744411459609,249308.0328882389,177.83537746725636,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,392.0,81.0,1,23.088131585255006
394,83.87440724190333,194502.2460940685,129.583049904142,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,394.0,81.0,1,12.924406534239594
395,85.61919672989335,213498.94398039172,156.98272536749215,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,395.0,81.0,1,1.1734728609060388
396,93.405580647196,231793.07765136025,168.8290775606433,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,396.0,81.0,1,3.672698427714238
397,80.22939264685813,185234.97077600574,136.2286102977415,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,397.0,81.0,1,155.03771502152915
398,96.41811093033243,231840.8584824939,164.72022161011031,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,398.0,81.0,1,15.360197304982222
399,85.17024775627928,175112.07081263224,128.83929075132235,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,399.0,51.0,1,95.92925670839122
401,99.90921296809928,210757.2942169896,149.82996549776362,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,401.0,81.0,1,61.14281072660066
402,100.69756223406593,218384.00852508371,158.2800996732394,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,402.0,81.0,1,71.50760135200815
403,82.11978533602162,148506.66856113382,112.81451920019691,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_female,403.0,31.0,1,71.91634862976895
404,97.73898942334,245140.4935902403,185.00057937050687,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_6,age_46_55,sex_male,404.0,81.0,1,2.575826635062054
407,75.43179383692431,129318.25869522686,94.66156421023187,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,407.0,31.0,1,46.24254744304224
410,98.44762229780558,254160.0540956034,195.72649212929272,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_male,410.0,81.0,1,35.780044306492755
411,65.426146649302,109695.29922803222,83.09086597853191,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,411.0,31.0,1,264.325282018989
412,56.73566196746374,73666.51166778604,45.13408569321957,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_female,412.0,31.0,1,12.03128932024513
414,88.99171225757351,212808.07004460375,151.5916823396559,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_male,414.0,81.0,1,46.891719626628344
416,84.85754369624145,187186.85908451575,119.67299968415821,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,416.0,81.0,1,3.672698427714238
418,77.59374092357227,137496.70231187245,101.21332293770527,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,418.0,31.0,1,225.0799700004423
421,64.35843117328022,71657.47396907111,47.16816282096586,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_36_45,sex_male,421.0,31.0,1,20.91758979480999
422,89.70228273612041,229058.3840528317,163.06283723443477,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,422.0,81.0,1,2.672698427714238
425,79.19964955612932,169250.89866378313,126.15760020616321,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_19_25,sex_female,425.0,51.0,1,6.862386444659855
427,91.07643976258457,206648.38468718575,153.55665579716162,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_46_55,sex_female,427.0,81.0,1,78.94749220792718
429,70.26355766220333,138907.0598592104,105.3898769945682,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_36_45,sex_male,429.0,31.0,1,200.82887890047
430,91.56599913255407,218196.66655575816,151.95162964421178,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,430.0,81.0,1,163.4445642707479
432,87.26653710918579,187292.05239065728,135.37329662162966,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,432.0,81.0,1,171.03771502152915
433,93.21921636180609,234059.2995505873,162.31548234286655,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_male,433.0,51.0,1,19.052476350395565
434,92.41213572703742,216834.56387591225,151.69879626152672,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,434.0,81.0,1,162.4445642707479
435,77.62912508539226,133375.259192537,88.99074206367226,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,435.0,51.0,1,119.06726528948147
436,91.95681376995455,231415.4778019867,160.91091454889818,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,436.0,81.0,1,169.33148175186585
437,79.76149539051292,173379.00430702994,123.1133398756734,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,437.0,51.0,1,50.597952896291815
438,100.95829841435352,232920.2008867497,162.176365648145,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,438.0,81.0,1,18.923789527686687
440,91.95696856615636,233308.68417729356,167.57360956594619,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,440.0,81.0,1,1.1091062050098321
442,96.9682658219463,231468.43476891593,158.55189836634838,AC_yes,Cooking_yes,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,442.0,81.0,1,27.810707008804464
443,93.34523623905771,236886.46940146052,169.65253570884548,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,443.0,81.0,1,4.8364234787296425
444,82.72448255117553,207910.07787971414,151.39002139639945,AC_yes,Cooking_no,Lighting_yes,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_5,age_46_55,sex_female,444.0,51.0,1,32.737735000304156
