,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
235,235,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,449609.0871009726,186.37911064394316,311.6365025211619,43.38682252922423,96.97181253335533
236,236,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,347149.766392451,156.83486820495818,229.43689284062236,43.38682252922423,0.0
237,237,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,337893.37519582256,149.6391420182295,233.13644769340016,43.38682252922423,34.51915993137667
238,238,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,158816.64441706386,99.8437624810836,110.4198863562483,43.38682252922423,1.9402199238620346
239,239,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,61470.85791193912,76.03184746391695,40.80532649213961,43.38682252922423,76.76188501830852
240,240,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,404721.5828983328,170.62353487763139,280.4161570147937,43.38682252922423,87.51976904822423
241,241,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,356926.49008708354,165.53270342273305,253.34866601303654,43.38682252922423,101.76773003850501
242,242,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,317799.25600801694,148.50360997123767,219.5249729745086,43.38682252922423,11.304710819551973
243,243,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,91654.79164119552,82.27088120399453,71.3440488543002,43.38682252922423,82.93907071353368
244,244,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_no,125644.50115581672,57.78195806773203,97.77003349203859,43.38682252922423,47.308177755808266
245,245,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,196212.17733003816,113.64316787483564,135.04398224902977,43.38682252922423,0.0
246,246,sex_female,Urbanity_Urban,Size_4,age_76_85,Education_College,Lighting_yes,Cooking_no,AC_yes,391006.25536943146,171.2439085828634,271.94841101302626,43.38682252922423,11.6133606766793
247,247,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,192860.47516514195,116.69468366982427,143.30338532775338,43.38682252922423,92.40323914281507
248,248,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,90663.05086551106,76.60646274295266,70.12627913899894,43.38682252922423,82.93907071353368
249,249,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,202430.8164236164,117.8261111911077,152.08208827166646,43.38682252922423,33.65843275480305
250,250,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,328028.6166445412,151.729033476479,220.9182716968806,43.38682252922423,37.784419156591035
251,251,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,92590.12480649435,86.73083608377087,61.17086718273546,43.38682252922423,40.73815732345268
252,252,sex_male,Urbanity_Rural,Size_4,age_76_85,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,109385.60285366591,91.81456343084271,76.67467372475227,43.38682252922423,0.0
253,253,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,82368.66992596022,85.74918714767006,56.93875258979765,43.38682252922423,109.3166904111936
254,254,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_no,385696.59741410654,126.2479936453214,262.69715186386924,43.38682252922423,31.057290843496972
255,255,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,330595.97655836697,142.87125141903982,212.84579836398296,43.38682252922423,35.58196313844104
256,256,sex_female,Urbanity_Rural,Size_2,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,44572.48646266855,72.98885085790151,26.22114296565423,43.38682252922423,71.82223475658283
257,257,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,359996.41261006217,153.86701641408868,250.834074793048,43.38682252922423,0.0
258,258,sex_male,Urbanity_Rural,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,167094.12059221815,106.39558943990602,114.43617406976117,43.38682252922423,0.0
259,259,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,375979.2578800775,157.46074499969413,254.48970273127503,43.38682252922423,0.0
260,260,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_College,Lighting_no,Cooking_no,AC_yes,391133.1055859768,169.37565394276638,280.9794740731086,43.38682252922423,85.04483404733386
261,261,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,221278.0625963176,113.21515794031252,167.38938091682948,43.38682252922423,0.0
262,262,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_no,357463.3359855024,117.14368047368968,248.7389854959253,43.38682252922423,78.53853728793749
263,263,sex_male,Urbanity_Rural,Size_6,age_76_85,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,213772.14544686032,111.26878793288151,151.84736993502437,43.38682252922423,0.0
264,264,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,94357.57054116682,79.46656300820834,71.37869805346281,43.38682252922423,38.92124631481387
265,265,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_no,375551.3012998078,121.06110213654196,267.92995107460604,43.38682252922423,30.998236677198573
266,266,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,211910.51885605927,123.99988966506059,162.23839569128523,43.38682252922423,87.94208172947272
267,267,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,173060.3873110274,115.81640980123734,120.7119145085034,43.38682252922423,104.04717825551259
268,268,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,363329.5263728245,164.60807689940043,250.90942034530806,43.38682252922423,47.64266535666768
269,269,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,329708.4470010379,148.88666691650275,218.93296446796882,43.38682252922423,41.46547966144252
270,270,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,100784.995078266,88.18602714662424,79.20089206715255,43.38682252922423,15.299218827115956
271,271,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_no,140912.49939727745,58.72451257129065,108.17168564116713,43.38682252922423,26.023630902164864
272,272,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,353288.78868836514,163.19782270622832,249.99560381660282,43.38682252922423,102.70641123982821
273,273,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,376628.5462357347,169.85012943207263,264.03692420352456,43.38682252922423,0.0
274,274,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_no,110034.70520527696,50.50902308398189,85.78858940090788,43.38682252922423,0.0
275,275,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,219487.12958294922,116.72429109920513,164.26528679152378,43.38682252922423,87.94208172947272
276,276,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_no,201749.0639564395,86.36881241788393,147.20407837162884,43.38682252922423,31.77284102417735
277,277,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,140004.09105531735,104.09251538002098,107.63286229103979,43.38682252922423,0.0
278,278,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,214904.84106064672,121.4049452849453,162.30068524282152,43.38682252922423,87.94208172947272
279,279,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,108003.79875327152,93.09143006031373,83.57253269693356,43.38682252922423,17.63669946117047
280,280,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,330334.13253952947,159.40869932213798,221.5025181189447,43.38682252922423,70.62877158914901
281,281,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,200543.6135617642,110.36613753124027,150.81998813294936,43.38682252922423,68.78121165511713
282,282,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,90748.21908929764,91.94253261537555,69.74928493797908,43.38682252922423,31.397801042392263
283,283,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,101244.51933645726,87.12212466387278,66.57680969187359,43.38682252922423,0.0
284,284,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,78662.90201018477,85.7900528361541,52.06716735478253,43.38682252922423,0.0
285,285,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,180270.96251810726,109.52669676841299,123.7404175154574,43.38682252922423,15.063725349153051
286,286,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,207473.87097686017,121.58797406786051,154.9774827327781,43.38682252922423,88.88076293079594
287,287,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,116156.71658088127,94.30495692111288,88.52617516533094,43.38682252922423,11.538776038222009
288,288,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_no,376216.7544617373,128.6546690346043,260.5277382837063,43.38682252922423,56.957744798951026
289,289,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_no,359803.1014039809,121.33026727981384,247.44196767345105,43.38682252922423,42.076013121190506
290,290,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,174786.81321651404,100.64492191189966,119.55332966965142,43.38682252922423,25.278791041427894
291,291,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,88408.93956142529,85.99970154105625,70.17897810184539,43.38682252922423,0.0
292,292,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,99029.54535609749,90.45641386450373,76.66367656381706,43.38682252922423,15.299218827115956
293,293,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,375362.87235486024,158.24798651245544,263.92448611409327,43.38682252922423,0.0
294,294,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_no,134661.7576007603,62.52472325086307,104.16382423211238,43.38682252922423,0.0
295,295,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,80240.55617371059,88.61127658248701,62.56877684560408,43.38682252922423,1.2370322005017274
296,296,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,198178.00929249922,118.21785903396388,145.7795976303449,43.38682252922423,7.178724417763987
297,297,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,190039.52973099012,113.01546914659092,139.799690169502,43.38682252922423,8.117405619087199
298,298,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,102690.47579959707,88.70973347155773,83.03339490142142,43.38682252922423,14.360537625792745
299,299,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,380278.76298993436,164.78110894543588,270.7266947995846,43.38682252922423,0.0
300,300,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,219345.02328601104,119.51857701150438,164.77941567873273,43.38682252922423,0.0
301,301,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,92056.68113851167,89.99954112351897,69.92113400906598,43.38682252922423,81.59932544710077
302,302,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,337746.7237722449,160.15396149041192,227.9864294018955,43.38682252922423,55.605543964513714
303,303,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,187220.18649773247,110.50848585418194,127.7721140672267,43.38682252922423,17.401205983207568
304,304,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,326151.9824833945,153.0880037628612,224.74749701980514,43.38682252922423,93.00674933258392
305,305,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,99361.58317539307,84.23772263074245,77.57232797028117,43.38682252922423,82.00038951221046
306,306,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,54972.97984780194,65.58941485460211,34.70208202129818,43.38682252922423,56.66233374262971
307,307,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,236536.2511258873,84.61183652558782,178.03560088171452,43.38682252922423,0.0
308,308,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,353492.5971624835,160.8499085402124,249.47000503740918,43.38682252922423,79.08438375213026
309,309,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,417895.7068909608,174.64046788582706,292.61365347219504,43.38682252922423,48.44159491123011
310,310,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,106694.4125075392,91.04829872641251,84.1943032029196,43.38682252922423,33.79183759338683
311,311,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,399668.76289539033,166.4219202380839,278.6119338062276,43.38682252922423,0.0
312,312,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,180469.7946875697,111.24168838112229,124.83017717518403,43.38682252922423,15.063725349153051
313,313,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,193596.81850357988,110.18209673143713,132.93435746555997,43.38682252922423,0.0
314,314,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_no,444769.7614943571,151.64203950873915,307.87639415608436,43.38682252922423,0.0
315,315,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,236579.94189450328,117.33854512432151,177.70879664625423,43.38682252922423,0.0
316,316,sex_male,Urbanity_Urban,Size_6,age_26_35,Education_College,Lighting_yes,Cooking_no,AC_yes,374780.7032237187,162.36464312709785,268.88923304705514,43.38682252922423,43.88222256777374
317,317,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,115528.31089359119,86.38890672638003,89.78994748737873,43.38682252922423,11.538776038222009
318,318,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,388651.4764437811,169.4989734474854,278.5294636648349,43.38682252922423,31.603137307689757
319,319,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,373924.845737358,162.5145509043937,263.22094546710275,43.38682252922423,31.54408314139136
320,320,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,187581.75653606156,114.1881762121762,130.6644588796108,43.38682252922423,12.785298881396931
321,321,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,116896.02261789214,91.86512349563982,91.80597599865787,43.38682252922423,0.0
322,322,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_no,333322.1757754244,112.94673218652395,227.99126522473952,43.38682252922423,35.03611667424826
323,323,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,96683.65473292988,78.77863186136355,65.11302038524916,43.38682252922423,44.01431915883041
324,324,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,383870.94711485633,173.4091466620559,270.4798823020877,43.38682252922423,0.0
325,325,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,418897.0188577378,181.3809113530956,290.2939812671743,43.38682252922423,48.44159491123011
326,326,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,347548.7776897357,148.3431308876305,245.42014839955644,43.38682252922423,18.42057771610035
327,327,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,191046.5786279525,116.88859094872065,139.29722934779087,43.38682252922423,8.117405619087199
328,328,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,223876.97510579962,121.63192148584628,162.18513939068538,43.38682252922423,0.0
329,329,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_no,334375.23945342016,105.54615572751528,227.18294401200882,43.38682252922423,24.82105098197341
330,330,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,356296.6854747111,159.7174781403766,248.154462136902,43.38682252922423,122.80596251550702
331,331,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,219994.4553421532,120.31460355732088,164.1926311135613,43.38682252922423,51.555528012331855
332,332,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,101423.24763332307,88.14727000312935,81.10231402688396,43.38682252922423,45.61383579506959
333,333,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,363957.943634172,160.40312004619895,245.96582075824952,43.38682252922423,99.18393502780908
334,334,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,367814.7476549632,166.97632190173266,257.97347351939374,43.38682252922423,97.84418976137619
335,335,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,364101.9191427679,159.7407864412408,258.35775668164376,43.38682252922423,121.8672813141838
336,336,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,111232.5454703082,87.28774684397067,89.17464848318242,43.38682252922423,0.0
337,337,sex_female,Urbanity_Urban,Size_1,age_76_85,Education_College,Lighting_yes,Cooking_no,AC_yes,364608.1478414927,159.61623952701302,261.1127415648594,43.38682252922423,0.0
338,338,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,111752.29750976224,92.27035864919691,85.36208252886081,43.38682252922423,71.77229734304206
339,339,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,173361.8990823393,95.64702779086542,121.22769547757643,43.38682252922423,25.278791041427894
340,340,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,327430.20305132034,150.68505463572134,219.88446812015584,43.38682252922423,93.00674933258392
341,341,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,176066.13499189672,109.45666777666979,123.9264197951004,43.38682252922423,82.70357723557078
342,342,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,209892.06171734832,123.23873243921885,160.7557930763638,43.38682252922423,31.38000628704693
343,343,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,181125.48637858266,106.40487742753746,129.6565107914357,43.38682252922423,26.542565858254672
344,344,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,130247.86302371554,100.01632502403945,99.83807476949205,43.38682252922423,50.19150485405557
345,345,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,208578.63857579493,107.04516765536293,153.4781647102214,43.38682252922423,33.65843275480305
346,346,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,420352.4925903979,179.04574842281048,295.7203698574614,43.38682252922423,48.44159491123011
347,347,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,370867.12903162977,174.87129052178258,258.1817624531946,43.38682252922423,30.204337874958455
348,348,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,113207.87839804257,97.52463383137112,87.74495716992945,43.38682252922423,71.77229734304206
349,349,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,210856.02681730475,127.71369023538016,160.51166239363096,43.38682252922423,32.31868748837014
350,350,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,56918.97942254105,73.12650638791911,38.15688326157662,43.38682252922423,21.539554842315624
351,351,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,204838.51805696235,120.75938990335622,148.63590415175491,43.38682252922423,67.84253045379391
352,352,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,178385.4009713479,110.72601213647721,120.81232189919349,43.38682252922423,38.68575283685098
353,353,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,319696.7222361879,137.52600214282026,219.32871308214402,43.38682252922423,0.0
354,354,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,416971.8360158353,183.7080937269096,299.28827223989424,43.38682252922423,71.4211868329479
355,355,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,184737.0573481303,99.3780333377072,131.4733397138801,43.38682252922423,41.023233470905495
356,356,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,139381.44369916926,99.4954564084177,107.65919492282923,43.38682252922423,53.60793249893356
357,357,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_no,121855.12051712508,46.98995312469403,93.77035080779815,43.38682252922423,90.38732095320486
358,358,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,98300.279668445,86.06734603525696,74.99656793405575,43.38682252922423,15.299218827115956
359,359,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,212085.7634305164,119.7833087294794,154.95540632634032,43.38682252922423,44.86293853207613
360,360,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,86282.90270084389,84.30092135841635,65.76789736265775,43.38682252922423,106.56109820123159
361,361,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,137260.80932484663,96.76453019594645,107.43739585325544,43.38682252922423,0.0
362,362,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_no,214961.39270585906,85.11908892095678,165.06513798814947,43.38682252922423,19.355319313752517
363,363,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,368909.77577282063,167.50824007195757,258.85409081002064,43.38682252922423,55.16611062908928
364,364,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,143899.86565939788,99.1195074253255,112.3144133206843,43.38682252922423,0.0
365,365,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,204069.28197112272,118.44028002904624,150.17790884911116,43.38682252922423,37.339493259654525
366,366,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,235646.33700433155,126.53108094223116,175.64897111798336,43.38682252922423,0.0
367,367,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,354616.1957587253,158.89577188400338,240.38343552521556,43.38682252922423,21.606454657272256
368,368,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,385560.56073780544,165.2784198748005,268.14515691709624,43.38682252922423,32.94288257412266
369,369,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,389388.24149691616,166.21844674849427,272.5548709566986,43.38682252922423,0.0
370,370,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,379931.29091557703,166.2093211160964,268.7373633973106,43.38682252922423,33.88156377544588
371,371,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,131567.94835673162,92.92309753837677,98.60126648525014,43.38682252922423,50.19150485405557
372,372,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,106711.3129845776,91.83174878151438,81.25172647994263,43.38682252922423,0.0
373,373,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,98608.14344981004,93.41279883795411,77.05137064961878,43.38682252922423,13.95947356068305
374,374,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,360662.8993851263,169.24409378405772,249.0792096243742,43.38682252922423,78.14570255080706
375,375,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,328805.32565750624,152.2075832217653,215.6279873258709,43.38682252922423,37.784419156591035
