,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,Income,Electricity,Water,w,wf
152,152,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,TV_yes,Cooking_no,117085.73540749493,93.8235383706502,91.36486740003494,44.50263991552271,104.06685677087032
153,153,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,199568.1522779679,112.65338095043288,146.59131391768622,44.50263991552271,88.6815059046074
154,154,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_no,106481.38526284396,89.2292575059967,81.21409424277212,44.50263991552271,0.8759114055606324
155,155,sex_female,Urbanity_Urban,Size_2,age_76_85,Education_College,TV_yes,Cooking_no,375191.31545188633,164.08709398576934,262.73713208131437,44.50263991552271,42.57936293165153
156,156,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,42834.845822804455,69.48000595276797,24.074032398629626,44.50263991552271,28.297593485316742
157,157,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,119632.85519426536,90.92264369592009,92.23526614482915,44.50263991552271,13.299700305190813
158,158,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,102663.38370872544,82.97142408352059,78.46044818783261,44.50263991552271,54.831948306603685
159,159,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_High_School,TV_yes,Cooking_no,123024.42932732105,95.70671598137228,94.20390890858502,44.50263991552271,43.28546768627183
160,160,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,82666.56609088884,79.99179763877315,62.064901701634454,44.50263991552271,65.88618579871293
161,161,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,322927.956316578,140.65670970639792,219.16160741103917,44.50263991552271,67.46261064135614
162,162,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,354129.3440671938,154.22306990648536,245.40478609261226,44.50263991552271,67.41352336970584
163,163,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,402741.77789506345,176.0703990531824,275.287433027653,44.50263991552271,13.498558047242305
164,164,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,320468.2226315475,140.43101873858663,215.29617938399628,44.50263991552271,92.80463798095775
165,165,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,382459.8261974509,167.40515735789324,274.2876983664777,44.50263991552271,0.0
166,166,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,348150.56221141084,158.56262378594397,243.95277538729854,44.50263991552271,91.75445601008269
167,167,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,314536.0953644381,149.82875948950948,206.88290116245068,44.50263991552271,93.50737236420147
168,168,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,99603.21241438165,85.63338637891006,77.09581324066299,44.50263991552271,54.831948306603685
169,169,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,194360.86161273308,116.05436198784732,143.66353315744016,44.50263991552271,85.07752715915836
170,170,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,324622.6040493324,151.32808129099274,219.94844350496132,44.50263991552271,68.46370534058099
171,171,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,TV_yes,Cooking_no,79831.36107201585,73.68124471231512,53.641752949618656,44.50263991552271,63.90470560185899
172,172,sex_male,Urbanity_Rural,Size_2,age_76_85,Education_College,TV_yes,Cooking_no,338758.85328754364,153.05230812058466,226.0636921259708,44.50263991552271,41.627355504077016
173,173,sex_male,Urbanity_Rural,Size_2,age_76_85,Education_College,TV_yes,Cooking_no,337577.06398076564,150.4228024554625,218.5744269715841,44.50263991552271,41.627355504077016
174,174,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,333139.2365476642,146.5907964994008,222.27692591152783,44.50263991552271,9.938276697783213
175,175,sex_male,Urbanity_Rural,Size_1,age_19_25,Education_High_School,TV_yes,Cooking_no,56572.78723256754,63.43226508937787,34.802658701799544,44.50263991552271,0.0
176,176,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,87126.80560342528,97.0348232508588,67.62515923785521,44.50263991552271,67.59001488118143
177,177,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,343885.02856705035,149.97991866338648,240.4271585139135,44.50263991552271,4.433816445057758
178,178,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,TV_yes,Cooking_yes,413459.0845306181,184.55289602384602,301.21900533601763,44.50263991552271,141.03043605292885
179,179,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,178652.61827204266,109.22443847794364,122.45474307664732,44.50263991552271,46.07547033374474
180,180,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Post_Secondary,TV_yes,Cooking_yes,247492.29647493808,134.84593974172031,182.09079358241797,44.50263991552271,0.0
181,181,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,TV_yes,Cooking_no,392389.452171648,175.1127827205956,282.43477394074387,44.50263991552271,14.827037876183772
182,182,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_High_School,TV_yes,Cooking_no,149447.36872377974,100.46436759888746,112.06664237804605,44.50263991552271,0.0
183,183,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_College,TV_yes,Cooking_no,393983.81332548923,167.70499324525318,285.6734679452033,44.50263991552271,85.00430625476301
184,184,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,77029.19647216536,75.37171679273912,50.174336745157525,44.50263991552271,36.688625517993096
185,185,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,124147.04874227276,91.5041007132522,96.36060913049448,44.50263991552271,0.0
186,186,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_High_School,TV_yes,Cooking_no,157440.74683536298,99.26524707346779,118.41515313773596,44.50263991552271,57.10546857488912
187,187,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,314578.46629908966,154.94102644759917,212.7181912794625,44.50263991552271,91.80354328173296
188,188,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,158921.05892964464,102.39194355238699,109.46653286418592,44.50263991552271,88.73059317625768
189,189,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,TV_yes,Cooking_yes,393406.7906574456,167.12555646370498,277.9678424290892,44.50263991552271,0.0
190,190,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_no,373617.112546774,155.9832506294785,263.3112066784931,44.50263991552271,26.106418830841115
191,191,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,218552.55725460374,122.93948201760605,161.15147092252977,44.50263991552271,48.37549606496758
192,192,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,332042.21183628286,146.338196586147,232.2653450448434,44.50263991552271,50.49643874286827
193,193,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,176472.02618181254,102.52467423172622,119.91787916051878,44.50263991552271,32.55852819262718
194,194,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_no,117245.96559326435,96.30320613924586,92.72220257916014,44.50263991552271,5.330189687410948
195,195,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,72525.39665596362,85.68658561332408,59.528119112342246,44.50263991552271,2.9064788740647978
196,196,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,227424.2637185773,135.01019342696642,171.57414446405198,44.50263991552271,36.797754794329045
197,197,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,426563.37377382634,170.7331545800422,286.99285180209256,44.50263991552271,33.467331350557195
198,198,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,TV_yes,Cooking_no,425164.0421495408,178.06172317625717,298.45866753752733,44.50263991552271,56.46024568728571
199,199,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,207612.3817766412,109.53846679567312,160.78486213789157,44.50263991552271,104.55181170489223
200,200,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_no,364037.0393884963,165.4172836701632,265.539896181014,44.50263991552271,9.889189426132901
201,201,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,TV_yes,Cooking_no,345352.8953580165,163.9415381987924,241.16943024280502,44.50263991552271,0.0
202,202,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_High_School,TV_yes,Cooking_no,67821.48319748309,69.88651001983429,42.9048386616617,44.50263991552271,25.265931317587746
203,203,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,373415.05072571896,164.5402216450949,264.30931115880213,44.50263991552271,27.81024791330962
204,204,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,427787.9193566303,185.58675572497128,299.3964491153945,44.50263991552271,33.467331350557195
205,205,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_High_School,TV_yes,Cooking_no,78055.96733708761,72.8060421815633,50.358993789834614,44.50263991552271,0.0
206,206,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,68749.30675513837,76.885353974563,52.92951906304329,44.50263991552271,27.247411514441602
207,207,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_no,104865.5623874004,87.3595590261875,82.57162525665765,44.50263991552271,0.8759114055606324
208,208,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,329905.740292434,157.16066805090583,211.5074297674741,44.50263991552271,109.37767816448621
209,209,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,207858.44294328574,114.88502488036751,160.1233245369728,44.50263991552271,104.55181170489223
210,210,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,348044.62690442556,154.0523487387479,244.82251853758086,44.50263991552271,91.75445601008269
211,211,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,175931.01575073774,109.10461323701998,122.30017044987335,44.50263991552271,107.3058227582358
212,212,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,176495.55694376817,108.19932398091575,122.13263905424841,44.50263991552271,106.30472805901101
213,213,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,368648.03624790505,162.52876225344428,259.02831671160146,44.50263991552271,51.448446170442786
214,214,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,199318.37926545768,120.33131915111936,150.8519121230602,44.50263991552271,2.361961038807339
215,215,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,192397.3249384701,118.1746278520512,141.28960045357417,44.50263991552271,1.3608663395825111
216,216,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_no,73039.90872292817,73.23112332203497,48.314795294561435,44.50263991552271,0.9249986772109448
217,217,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,226913.26998091093,136.8458043009009,170.55901179180177,44.50263991552271,36.797754794329045
218,218,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,234127.8738733859,123.37360353082836,170.65572883216552,44.50263991552271,10.752993071483697
219,219,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,135228.86071499894,99.99266926743832,101.39048927065565,44.50263991552271,54.505209920567985
220,220,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,350769.05089925416,159.01487646445298,236.54750235546885,44.50263991552271,0.0
221,221,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,232676.09575775,126.4316870666489,169.46265929582682,44.50263991552271,0.0
222,222,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,193624.73871213774,114.49828549802523,148.85566517385402,44.50263991552271,4.065790121275843
223,223,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,54380.54989260717,68.73986534544143,34.20940896906752,44.50263991552271,7.409844427565425
224,224,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,216980.21974381738,125.98941663696355,161.0157140424046,44.50263991552271,54.9901648545899
225,225,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,180506.27712759335,106.5811938194074,124.53237322285895,44.50263991552271,53.33542304377167
226,226,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,TV_yes,Cooking_no,213041.8869294337,122.96906365383906,155.73221268925275,44.50263991552271,48.68126232744757
227,227,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,218800.14353385507,127.13483076230995,164.5380822709969,44.50263991552271,53.2863357721214
228,228,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_College,TV_yes,Cooking_no,314690.5859500107,138.71358225356946,208.7588484789839,44.50263991552271,87.19846983705905
229,229,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,84647.53646155301,84.64510645408771,66.04284161340581,44.50263991552271,67.59001488118143
230,230,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,374202.50317012134,171.93167201744726,261.56445790205856,44.50263991552271,108.62585650959231
231,231,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_no,128824.40030493107,97.52212625929951,104.05543353054544,44.50263991552271,46.54252282729742
232,232,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_no,360774.69980604656,163.55780865720655,261.5743708617786,44.50263991552271,132.9667891499691
233,233,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Graduate,TV_yes,Cooking_no,406289.85558555846,169.28810594378774,270.9635834292349,44.50263991552271,0.0
234,234,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,358747.0370750586,163.96013504741302,254.07063370887096,44.50263991552271,67.41352336970584
235,235,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_High_School,TV_yes,Cooking_no,90599.01685056543,88.0212538074286,62.7488359491594,44.50263991552271,32.07357325860526
236,236,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,354368.3814287553,156.76362864707932,255.9774154559892,44.50263991552271,4.433816445057758
237,237,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,186988.2990699231,118.76813406030618,141.00613552107117,44.50263991552271,27.405628062427823
238,238,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,150644.61712196138,96.62245831456751,101.37409671505532,44.50263991552271,25.750886251609625
239,239,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,338061.9484504525,151.2595681436943,226.96579869602783,44.50263991552271,51.497533442093065
240,240,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,153109.83780290704,101.08966567301279,104.02241825076385,44.50263991552271,26.751980950834454
241,241,sex_female,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,126315.28143910525,93.93944323129736,96.25840778925304,44.50263991552271,0.0
242,242,sex_female,Urbanity_Urban,Size_8,age_36_45,Education_College,TV_yes,Cooking_no,406958.55515108025,179.26128944114674,293.7448132848223,44.50263991552271,76.14715686454112
243,243,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,TV_yes,Cooking_no,365880.81403097784,166.80339672457677,257.3338470303584,44.50263991552271,50.447351471218
244,244,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,92992.91162245584,88.6210227239692,69.13928150342315,44.50263991552271,107.80125332184303
245,245,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,160096.49542656864,102.47289890687095,110.02126611368486,44.50263991552271,1.4099536112328233
246,246,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_no,108290.25626850284,92.01534514406208,85.40291530939153,44.50263991552271,88.19655097058556
247,247,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_no,Cooking_no,82779.24157399434,79.66855461768557,65.95688279487597,44.50263991552271,41.99800692829838
248,248,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,218401.69728224195,132.051442115103,163.78263507284703,44.50263991552271,0.0
249,249,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,352625.90980293765,159.35899094768797,247.7699886001813,44.50263991552271,91.75445601008269
250,250,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_no,106867.53412045467,88.7698894542164,84.3384751139059,44.50263991552271,1.8770061047854605
251,251,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_no,355992.3250045415,153.97438312168669,248.01302566445048,44.50263991552271,67.41352336970584
252,252,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,TV_yes,Cooking_yes,347227.73994137533,160.26132189014442,235.42400015218482,44.50263991552271,88.85321164787729
253,253,sex_male,Urbanity_Rural,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,41626.041965526165,72.73593315505644,24.801642957133524,44.50263991552271,4.659395228183614
254,254,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,TV_yes,Cooking_no,346616.6596787189,152.12879105891776,227.94347509542084,44.50263991552271,0.0
255,255,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_no,83457.13746029067,81.84324933098533,58.01380872527735,44.50263991552271,5.37927695906126
256,256,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,81973.51970579465,82.83427320783998,64.16170695274644,44.50263991552271,65.88618579871293
257,257,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,197797.40195332,116.05966227812416,148.71687139468602,44.50263991552271,89.68260060383227
258,258,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,197382.5217063368,118.62324901237902,145.26437706062626,44.50263991552271,64.34057326423064
259,259,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,TV_yes,Cooking_yes,82731.20250967755,79.42876950879312,56.53753824450406,44.50263991552271,7.0831060415297635
260,260,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Graduate,TV_yes,Cooking_no,439936.0497688901,177.5203492562036,297.1023291903738,44.50263991552271,21.18685569667499
261,261,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,235629.5623693737,125.91911898961544,171.0031730592648,44.50263991552271,0.0
262,262,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,106322.47319757212,91.98830633759627,83.1461942147737,44.50263991552271,54.831948306603685
263,263,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,219546.72011277275,114.22846849601886,164.04696495884932,44.50263991552271,0.0
264,264,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,TV_yes,Cooking_yes,379913.3270813876,171.90762519607708,266.77856876374284,44.50263991552271,0.0
265,265,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,226178.34810965337,129.14543901411926,165.40363465789414,44.50263991552271,28.945403131744587
266,266,sex_male,Urbanity_Urban,Size_6,age_66_75,Education_Elementary_School,TV_yes,Cooking_no,127676.22570871988,97.7200803164993,100.02199811589344,44.50263991552271,0.0
267,267,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_High_School,TV_yes,Cooking_no,153287.78665986983,103.40954004288535,121.83279996472612,44.50263991552271,82.44749591449076
268,268,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,238486.41740975238,127.72739834367302,175.92768327032618,44.50263991552271,82.9324508485126
269,269,sex_female,Urbanity_Urban,Size_8,age_36_45,Education_High_School,TV_yes,Cooking_yes,161407.89505486446,113.25184790415078,122.20062323302099,44.50263991552271,74.2930809075125
270,270,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,237196.71831259067,133.34152516512341,185.44496591102856,44.50263991552271,0.0
271,271,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,TV_yes,Cooking_yes,113810.19835728907,98.75909411255415,88.7302785360587,44.50263991552271,90.90147475227886
272,272,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,155566.71417429915,97.97498425525764,105.48268902349683,44.50263991552271,25.750886251609625
273,273,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_no,349515.08514379326,158.9424639059116,249.39071666336304,44.50263991552271,91.75445601008269
274,274,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,TV_yes,Cooking_yes,109513.46276903233,101.80847457393313,86.44720217711073,44.50263991552271,2.5797404880291364
275,275,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,209963.38634355203,120.94037678186753,155.3360387957649,44.50263991552271,104.55181170489223
276,276,sex_female,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,184166.86507760955,101.03625551661058,127.21074335186931,44.50263991552271,47.076565032969526
277,277,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,190606.9287088162,118.98721195998121,143.22968620253604,44.50263991552271,1.3608663395825111
278,278,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,232299.59094292825,130.995490058839,179.28365632443794,44.50263991552271,36.095020411085414
279,279,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,162989.81705039757,96.08189466440523,109.61317422659994,44.50263991552271,66.09348961834941
280,280,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,207027.39439772876,126.89123962299458,151.2516557094637,44.50263991552271,5.815144621432827
281,281,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,TV_yes,Cooking_no,70666.14962841445,69.00484644915433,54.52650759236525,44.50263991552271,27.247411514441602
282,282,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,134959.49542898068,95.35957814744891,104.89777341605877,44.50263991552271,54.505209920567985
283,283,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,TV_yes,Cooking_no,120414.98306977288,96.38584978757919,91.69204245380034,44.50263991552271,32.02448598695499
284,284,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,95590.3049196172,84.49268327821835,75.5366387792114,44.50263991552271,106.09742423937453
285,285,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_no,353530.13226865017,154.13943857562143,251.62147026866086,44.50263991552271,5.434911144282586
286,286,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,TV_yes,Cooking_no,87937.97717333358,83.35298997509129,70.14490922612778,44.50263991552271,0.0
287,287,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,312819.5009877629,135.9475148210861,206.5247334520432,44.50263991552271,31.52876013877821
288,288,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_High_School,TV_yes,Cooking_no,97317.6893656241,85.98433269650585,75.87319831836909,44.50263991552271,20.61177060126357
289,289,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,TV_yes,Cooking_no,80961.48516310066,81.21992288303194,65.00813200110672,44.50263991552271,2.9064788740647978
290,290,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,101185.62111326943,88.83877196673645,80.45403855175306,44.50263991552271,26.282910342316697
291,291,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_no,367726.3197538086,149.91649960737075,262.53929683955204,44.50263991552271,107.62476181036745
292,292,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_no,117877.38753905597,91.88316284988103,90.35816359631956,44.50263991552271,128.40778941124717
293,293,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,TV_yes,Cooking_no,134931.89482497046,97.13516392045707,105.31894351160291,44.50263991552271,46.54252282729742
294,294,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Post_Secondary,TV_yes,Cooking_no,185478.54066701885,100.85872312662485,131.94150361041196,44.50263991552271,72.76976663328868
295,295,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,215513.15373641034,116.44009404745785,158.9907469435141,44.50263991552271,46.02638306209446
296,296,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,199135.61390515577,111.66052370124987,137.04225442188744,44.50263991552271,12.505909425602512
297,297,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_no,208847.2655316577,122.71337354324275,156.89742570876655,44.50263991552271,104.55181170489223
298,298,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,TV_yes,Cooking_no,222533.3765922235,123.77809077696848,171.67767571848225,44.50263991552271,0.0
299,299,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,212053.0302552424,116.77886790800078,156.10979653334425,44.50263991552271,47.37440136574271
300,300,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,TV_yes,Cooking_no,396155.70561897685,170.8854898468615,276.80805062928397,44.50263991552271,0.0
301,301,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_no,367455.7814259035,171.49253887462186,259.5658789962484,44.50263991552271,49.09933316756967
302,302,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_no,203723.0214746771,111.64849912517795,152.39219692381528,44.50263991552271,128.892744345269
303,303,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_no,115251.94035960955,94.50309096105957,88.92611980194262,44.50263991552271,128.40778941124717
304,304,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_College,TV_yes,Cooking_no,344399.3898328654,149.64094231602573,241.99952808461083,44.50263991552271,0.0
