,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
348,97.52463383137112,113207.87839804257,87.74495716992945,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,348.0,31.0,1,61.772297343042055
349,127.71369023538016,210856.02681730475,160.51166239363096,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,349.0,81.0,1,26.318687488370145
350,73.12650638791911,56918.97942254105,38.15688326157662,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,350.0,1.0,1,21.539554842315628
351,120.75938990335622,204838.51805696235,148.63590415175491,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,351.0,81.0,1,46.84253045379391
352,110.72601213647721,178385.4009713479,120.81232189919348,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,352.0,21.0,1,33.68575283685098
354,183.7080937269096,416971.8360158353,299.28827223989424,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,354.0,81.0,1,47.421186832947896
355,99.3780333377072,184737.0573481303,131.4733397138801,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,355.0,51.0,1,35.02323347090549
356,99.4954564084177,139381.44369916926,107.65919492282923,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,356.0,31.0,1,48.607932498933565
357,46.98995312469403,121855.12051712508,93.77035080779815,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,357.0,31.0,1,82.38732095320486
358,86.06734603525696,98300.279668445,74.99656793405575,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,358.0,31.0,1,14.299218827115956
359,119.7833087294794,212085.7634305164,154.95540632634032,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,359.0,81.0,1,29.86293853207613
360,84.30092135841635,86282.90270084389,65.76789736265775,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,360.0,31.0,1,94.56109820123159
362,85.11908892095678,214961.39270585906,165.06513798814947,AC_no,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,362.0,81.0,1,12.35531931375252
363,167.50824007195757,368909.77577282063,258.85409081002064,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,363.0,81.0,1,37.16611062908928
365,118.44028002904624,204069.28197112272,150.17790884911116,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,365.0,81.0,1,30.33949325965453
367,158.89577188400338,354616.1957587253,240.38343552521562,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,367.0,51.0,1,19.606454657272252
368,165.2784198748005,385560.56073780544,268.14515691709624,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,368.0,81.0,1,28.942882574122656
370,166.2093211160964,379931.290915577,268.7373633973106,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,370.0,81.0,1,24.881563775445883
371,92.92309753837677,131567.94835673162,98.60126648525015,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,371.0,31.0,1,43.191504854055566
373,93.41279883795411,98608.14344981004,77.05137064961878,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,373.0,31.0,1,12.95947356068305
374,169.24409378405772,360662.8993851263,249.0792096243742,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,374.0,81.0,1,64.14570255080707
375,152.2075832217653,328805.32565750624,215.6279873258709,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,375.0,51.0,1,30.784419156591042
377,106.84193830880423,178657.78713215378,122.0923038188405,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,377.0,21.0,1,12.063725349153053
378,82.20137359060195,91680.284413531,72.18895977195463,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,378.0,31.0,1,25.397801042392263
379,170.44994322728328,366277.5768082319,254.2883887247726,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,379.0,81.0,1,38.82636536265638
381,89.48520640881017,103565.63932669644,79.58222987303856,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,381.0,31.0,1,36.258726948868386
382,95.08925036803913,96997.17170286221,74.83740558626964,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,382.0,31.0,1,42.47654654678667
384,114.23662700843994,196129.11751025735,142.70764813423102,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,384.0,81.0,1,67.40323914281508
385,105.0137704647298,121165.13692117315,94.60987773615906,AC_yes,Cooking_yes,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,385.0,31.0,1,34.30977317629506
389,102.44559446500212,134866.69927904833,107.28725473808599,AC_yes,Cooking_yes,Lighting_yes,age_76_85,Education_High_School,Size_2,sex_female,Urbanity_Urban,389.0,31.0,1,47.501829611897065
390,167.27742416211524,382675.9396037087,273.4576041219533,AC_yes,Cooking_no,Lighting_yes,age_76_85,Education_College,Size_3,sex_female,Urbanity_Urban,390.0,81.0,1,57.25321256309702
391,81.97131318447141,90628.10215543523,70.43991799953248,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,391.0,31.0,1,71.93907071353368
392,157.9447995570059,368525.8539778072,262.194329146778,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,392.0,81.0,1,37.061156127494996
393,93.46014260994889,124599.43234181605,97.65462441103847,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,393.0,31.0,1,47.74906971840677
395,91.3465615885352,112734.85255928489,84.71790368405242,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,395.0,31.0,1,95.97043083399716
398,49.022366535309814,86627.14277592304,65.65973789945556,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,398.0,31.0,1,97.01525173703881
399,135.15383400784015,420276.3182840164,302.50927357947916,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,399.0,81.0,1,34.89574844703733
400,173.0972930811016,431095.5253717779,297.2484097830936,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,400.0,81.0,1,16.541140955776076
403,160.64741744858284,371667.0776252775,269.5877694519308,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,403.0,81.0,1,30.820467632343004
404,172.91856368941535,389304.2674139548,267.6095699829029,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,404.0,81.0,1,20.783640352497414
405,125.78261952464528,225033.13260402303,163.4548108088946,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,405.0,81.0,1,20.57839167843273
406,99.40276957038023,136329.0225065942,105.74066931231735,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,406.0,31.0,1,41.191504854055566
407,92.9874438276281,133635.47281057073,101.65579960728716,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,407.0,31.0,1,23.56947736635765
408,110.12650475253582,192027.43161775952,146.91676087837627,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,408.0,81.0,1,25.800751905461908
410,91.9810301250267,112067.98444695883,76.23849829227925,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Rural,410.0,1.0,1,14.294368248184028
411,72.02768588854974,187876.76467065414,129.9566810937359,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,411.0,51.0,1,32.53870580538949
414,93.16574597462434,148198.59583799887,102.73629265645334,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,414.0,21.0,1,15.038802139138355
415,84.04394084017689,104388.93492818996,82.4604984457276,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,415.0,31.0,1,9.169810105688912
417,130.27335776684413,393554.32447855343,259.82665457832246,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,417.0,51.0,1,40.05604338586668
419,118.66775572626274,217358.57655104366,167.89364171505028,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,419.0,81.0,1,36.215782745898935
420,146.3541785431115,336001.75526204077,232.38756844203235,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,420.0,51.0,1,49.88397043226984
421,121.05245701513377,216585.56005948468,162.78522824828391,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,421.0,81.0,1,21.455976736653056
422,81.270137892228,74601.30504899562,57.54297546359679,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,422.0,31.0,1,66.93810165313118
423,94.01146528699604,99640.13603694453,75.96761736394203,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,423.0,31.0,1,12.299218827115956
424,89.83851477290216,103107.79734157622,79.47534059264817,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,424.0,31.0,1,35.258726948868386
425,121.64930027802343,221252.9945209458,163.41905695887982,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,425.0,81.0,1,16.57839167843273
427,130.59701902955493,247496.24102166732,188.05916737063512,AC_yes,Cooking_no,Lighting_yes,age_76_85,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,427.0,81.0,1,2.6476692137206537
429,131.9924132026026,390372.36680263263,273.30646175531,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_7,sex_male,Urbanity_Urban,429.0,81.0,1,74.08916298834494
430,108.65170807816072,163853.35420846494,125.03385636730728,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_High_School,Size_7,sex_male,Urbanity_Urban,430.0,31.0,1,35.37566063728748
432,156.83678200825275,343631.9184888357,241.33779022736428,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,432.0,81.0,1,33.10392400247506
433,96.88408654827492,177567.95279576414,119.78129575227871,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,433.0,21.0,1,77.70357723557079
435,115.19012750225212,213385.6708123168,158.25478991902503,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,435.0,81.0,1,34.86293853207613
436,70.32667156065888,54863.3938436126,33.65610204004701,AC_yes,Cooking_no,Lighting_yes,age_19_25,Education_High_School,Size_1,sex_male,Urbanity_Rural,436.0,1.0,1,84.5325863476251
437,112.07971543770672,174811.1416104369,128.657308050074,AC_yes,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,437.0,51.0,1,77.71868635492535
439,91.70077816932744,116769.80335102894,89.25223848094191,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,439.0,31.0,1,101.49387610641877
440,59.26308799641973,157143.7114084328,110.74082608097582,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,440.0,21.0,1,77.6802069833971
441,88.49274972565355,108340.94486857911,82.98486585552217,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,441.0,31.0,1,11.108491307012125
442,172.55011717776642,416140.86503744224,297.5435309480098,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,442.0,81.0,1,65.45941930994991
443,178.2644715300417,426838.54938587063,295.53522804122866,AC_yes,Cooking_no,Lighting_yes,age_76_85,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,443.0,81.0,1,44.36782677088225
445,53.57593476118579,132798.6434039809,104.90399907451395,AC_no,Cooking_no,Lighting_yes,age_26_35,Education_High_School,Size_5,sex_female,Urbanity_Urban,445.0,31.0,1,33.18353191611797
447,149.76611180217094,348193.0535704853,247.30022093685798,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,447.0,51.0,1,23.704378080220717
449,89.43605481158247,117209.95470206332,90.097949495628,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,449.0,31.0,1,35.649518442727974
453,164.5420936117625,378668.6770246488,269.585039097079,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,453.0,81.0,1,25.60540194006815
454,167.21636628165786,380252.54989762226,268.56409771194757,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_6,sex_male,Urbanity_Urban,454.0,81.0,1,29.882222567773745
455,178.379518573819,416855.3518940071,303.46535201450894,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_9,sex_female,Urbanity_Urban,455.0,81.0,1,40.59763493910231
456,130.77330194147277,257769.42170563905,192.7136988316376,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,456.0,81.0,1,36.23314404341237
458,177.95181318099245,422300.33273214713,293.792646853814,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,458.0,81.0,1,32.25563027286302
459,97.38596840308227,95637.86929291463,73.22518129820752,AC_yes,Cooking_yes,Lighting_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,459.0,31.0,1,29.395536410013882
460,180.7956212006484,423917.89682530507,281.27241376025444,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,460.0,81.0,1,32.25563027286302
461,159.01135970157543,360327.7493090816,248.68142636469082,AC_yes,Cooking_no,Lighting_yes,age_19_25,Education_College,Size_4,sex_female,Urbanity_Urban,461.0,81.0,1,79.2066826759063
462,81.44298369531282,87373.4325664689,56.86031814667609,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,462.0,1.0,1,84.69466292349568
463,73.8091387682501,71420.84074112838,46.70293077181324,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Rural,463.0,1.0,1,4.931305611786959
464,141.36787973979943,320661.2953107733,216.1397415700896,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Rural,464.0,51.0,1,92.62877682028187
465,90.36937269142723,92019.87435026225,72.36729337636628,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,465.0,31.0,1,75.00038951221046
466,127.66845560896108,238770.635597872,177.47743114879813,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,466.0,81.0,1,52.70980986782665
467,146.3232574568612,335218.6987961692,223.72659232386928,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,467.0,51.0,1,17.027152179733296
468,125.797422660523,220809.89874337366,161.5412413351969,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,468.0,81.0,1,32.20041916613066
470,82.24801623340123,211709.49068056108,154.0483044088158,AC_no,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,470.0,81.0,1,29.131127429516255
471,96.60801521264564,151057.97881687788,100.57285526669823,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,471.0,21.0,1,24.562247411559962
472,88.78335788871945,118306.62332355088,94.65762652500419,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,472.0,31.0,1,96.55519490509556
473,84.41554866374625,100054.85201875783,79.79514837503305,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,473.0,31.0,1,41.81629181321959
474,175.09748242974936,415571.7500439578,294.07276150590735,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,474.0,81.0,1,81.08144679764784
475,113.75301119670787,189428.02777568492,138.4227034283277,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,475.0,81.0,1,5.117405619087199
476,83.49940047782232,78617.07598500862,64.44288223030367,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,476.0,31.0,1,2.17571340182494
477,43.477192402883304,102375.88999302936,74.86018383371946,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_female,Urbanity_Rural,477.0,1.0,1,18.90776400561649
478,124.87472073460121,229123.4290842353,179.95373325781662,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,478.0,81.0,1,14.639710477109517
479,129.30797523083695,208253.2498243113,158.15674388420783,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,479.0,81.0,1,25.116231470220146
480,108.72327249176328,201542.89647985238,151.93837535761432,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,480.0,81.0,1,79.50279041849386
481,41.79865045379807,60928.02201641187,39.24082117555811,AC_no,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,481.0,1.0,1,76.21603855411574
482,122.551316968448,204168.19014083702,151.94857739142194,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,482.0,81.0,1,79.50279041849386
483,89.94815553738233,83956.1240844162,67.16933175514069,AC_yes,Cooking_yes,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,483.0,31.0,1,77.18312045779669
484,102.26211749362696,170267.09676225373,118.62265332340294,AC_yes,Cooking_no,Lighting_no,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,484.0,21.0,1,70.27330284432003
485,63.46607297143702,173373.31962640435,118.5845896364352,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,485.0,21.0,1,98.84107705775268
486,126.25385009159612,231501.3958210157,170.03261996637292,AC_yes,Cooking_no,Lighting_yes,age_76_85,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,486.0,81.0,1,2.2488697809893416
488,119.55072550489582,367819.3773192492,262.77074298006005,AC_no,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,488.0,81.0,1,37.43429952652943
489,74.15221056139036,197109.63757801332,147.0852967403565,AC_no,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,489.0,81.0,1,76.43349868187948
490,74.38307096269112,73121.55262860013,46.963786158609544,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,490.0,1.0,1,11.459513765945307
492,57.02648026751125,123637.11817501807,95.26326042081713,AC_no,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,492.0,31.0,1,49.203223254213974
493,101.01098635472128,160018.12486013633,109.68819710934366,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,493.0,21.0,1,92.80215945084709
494,146.7240857247871,336834.95620249875,219.72635499698586,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,494.0,51.0,1,44.88397043226984
495,113.7103357115317,217402.5269947005,162.8756714892726,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,495.0,81.0,1,32.92425733075292
496,169.7632336295986,374018.7392396551,262.4273312915205,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,496.0,81.0,1,19.60540194006815
497,164.2837401266434,365927.41406720615,252.886457331411,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,497.0,81.0,1,67.24525382648586
499,140.1780592048587,302569.44593503745,199.70493903773925,AC_yes,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_1,sex_male,Urbanity_Rural,499.0,51.0,1,27.341974236151515
500,151.84032380913203,342570.5629975181,233.10245176861488,AC_yes,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Rural,500.0,51.0,1,27.643281937117834
501,172.12009637589117,406427.08551325696,273.3898924541119,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,501.0,81.0,1,65.98189552196905
502,156.0405246498917,341834.52057184704,237.17693645479977,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,502.0,81.0,1,36.042605203798274
503,83.00220894793027,78222.54391978857,62.72881036641685,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,503.0,31.0,1,79.46154692555281
504,160.29978376375456,358414.37334159017,252.56762055322568,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,504.0,81.0,1,89.805962515507
505,93.51013252310496,118187.47388758713,91.329566646095,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,505.0,31.0,1,85.53210335228796
506,142.52944627186497,327810.65700780717,218.94081735571208,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,506.0,51.0,1,79.00674933258392
507,83.92648892324982,85549.87905715166,58.17047659550112,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,507.0,1.0,1,85.69466292349568
508,47.422086480829456,96579.52114668666,64.98524928539445,AC_no,Cooking_no,Lighting_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Rural,508.0,1.0,1,47.82358154083883
509,85.18970560858206,99921.98984257077,71.60284243956433,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,509.0,1.0,1,20.392291671132494
510,117.42995837437986,201549.44313613226,149.3163228084741,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,510.0,81.0,1,50.78121165511713
511,118.24743416744008,202151.58403549067,147.46455107313616,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,511.0,81.0,1,53.78121165511713
512,166.8630217808114,370708.2595980811,259.2038743437088,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,512.0,81.0,1,22.544083141391358
513,162.54060813925733,369022.2515903562,266.86034329956783,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,513.0,81.0,1,36.16611062908928
515,95.7508524896826,127801.81894365074,99.47862351911311,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,515.0,31.0,1,42.91534301867785
517,87.21513115783455,111854.52073087766,76.95546729150891,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Rural,517.0,1.0,1,36.97771453455875
518,157.5821728435056,364058.4540623115,263.2704066481312,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,518.0,81.0,1,72.18393502780908
519,146.26773833987136,332782.9682252377,226.71635761055023,AC_yes,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,519.0,51.0,1,46.88397043226984
520,97.43034053997862,167354.08098593284,117.49797861729996,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,520.0,21.0,1,55.60402595989198
521,138.1457726190172,311961.367679528,211.19518792035115,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,521.0,51.0,1,10.243392020875184
522,145.0931249442041,338449.6493631817,229.96692069056675,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,522.0,51.0,1,23.3668974461662
523,101.8283694682976,150454.28670105885,115.99253505426266,AC_yes,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_female,Urbanity_Urban,523.0,31.0,1,18.193127475653075
524,130.70997302014047,237860.57917800336,181.2329317004755,AC_yes,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,524.0,81.0,1,11.541787054161059
525,45.291299387018825,100879.10620740533,78.02200015020738,AC_no,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,525.0,31.0,1,36.7128804846756
528,88.76003495876827,95035.38849028363,75.88982137237772,AC_yes,Cooking_yes,Lighting_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,528.0,31.0,1,23.174539252957892
529,178.17158328791905,426627.6527054079,286.9501611702433,AC_yes,Cooking_no,Lighting_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,529.0,81.0,1,31.77907554528464
