,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
411,142.5093043307339,333298.1871843883,228.31039344066158,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,411.0,51.0,1,32.776616352525295
412,48.02341214985574,108804.41758175829,85.58413291825839,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,412.0,31.0,1,31.876357135103227
415,156.04669271180634,354763.86330083513,249.2806563228233,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,415.0,81.0,1,2.0741739834578086
416,97.91008290002884,308632.64437392604,203.37028815758208,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_College,Size_2,sex_female,Urbanity_Rural,416.0,51.0,1,26.58459781548509
417,39.56450869353385,76456.01913210958,52.56172680222961,AC_no,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,417.0,1.0,1,48.45949683978983
418,72.54057872299472,207781.8430157665,154.15481407728348,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,418.0,81.0,1,53.63839074614373
419,70.55280333791427,198374.8898847465,146.81199049889875,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,419.0,81.0,1,49.31972955433986
420,113.4164821863375,351064.29230429546,243.43238925382389,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,420.0,81.0,1,52.19703364730043
421,55.44696215387211,120404.1110009708,95.58436645233076,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,421.0,31.0,1,36.593398187312346
422,107.97229652342241,183751.02469964453,125.86655059664446,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,422.0,51.0,1,12.113246819872607
423,36.13046147368083,71106.59531194395,49.18966017697189,AC_no,Cooking_no,Lighting_no,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,423.0,1.0,1,4.148103603583953
424,159.9365973171997,356557.0163968279,256.2040999037948,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,424.0,81.0,1,33.190341746298024
425,88.1990890239848,82886.27639661437,65.6421963472258,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,425.0,31.0,1,54.84326935460547
426,180.8723653872343,424021.51008641045,296.9618916767546,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,426.0,81.0,1,27.346967672147287
427,40.802266976585386,91758.08591520738,72.40564604808618,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,427.0,31.0,1,34.11807180825193
428,120.61925032112812,360189.4234353915,250.62947459937203,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,428.0,81.0,1,21.46514419994447
429,99.38254254767016,159250.9748188716,112.9106067354151,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,429.0,21.0,1,76.78888449383108
431,122.28032154138205,384510.28182765906,266.0780274861203,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_5,sex_male,Urbanity_Urban,431.0,81.0,1,0.03163754313182686
432,159.42350659547301,358840.9568879572,246.8634818737471,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,432.0,81.0,1,17.998549762634077
433,86.54475674888565,92961.11769546576,72.92843305102797,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,433.0,31.0,1,83.22568403138708
434,134.60258993252373,413352.55242012406,288.1266332359496,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,434.0,81.0,1,47.01342673703478
435,105.5467155020167,336518.2731373416,229.09640128999274,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,435.0,51.0,1,33.24321078983564
436,134.53367023718332,429516.78701737814,300.36340331305666,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,436.0,81.0,1,33.34547362226196
437,27.99153006774885,60330.14926290456,35.93543442124577,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,437.0,1.0,1,71.61158640309277
438,131.3617644544438,390759.04980529,271.9809040515749,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,438.0,81.0,1,5.481270594006432
439,127.66249041202414,390376.3015882552,277.86551585692024,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,439.0,81.0,1,1.481270594006432
440,164.1572125781184,384947.14882183255,275.3876058258855,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,440.0,81.0,1,27.554773620388097
441,122.64179995688991,235292.35780072425,175.68198008882413,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,441.0,81.0,1,2.6137160424497647
442,158.6123766850234,365210.5177491965,262.14250531995367,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,442.0,81.0,1,46.50900293810189
443,87.19516413777859,87711.06951741753,69.86779394202455,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,443.0,31.0,1,90.70202801010142
444,62.074988749860076,159104.20484732068,106.73403441677392,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,444.0,21.0,1,46.978642871756975
445,99.765535128111,136992.89278727243,108.92119595760113,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,445.0,31.0,1,49.75605348969657
446,112.54807444121796,183780.51266061442,130.84489346354263,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,446.0,51.0,1,21.899312259564716
447,71.67377983612587,182445.9829305255,127.57708559530285,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,447.0,51.0,1,46.557698680539
448,123.52718878933644,216386.5930485045,165.00361447027262,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,448.0,81.0,1,31.44008970908279
449,120.5203096305335,206497.93590153172,152.77741025871592,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,449.0,81.0,1,22.158934105820123
452,89.7238105586447,108380.42696601439,84.14102255400832,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,452.0,31.0,1,30.409762697792843
453,157.7075886034595,369902.30375595024,260.89423491213716,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,453.0,81.0,1,28.317210954437982
454,124.11565443044071,380674.1967177032,265.83694534462853,AC_no,Cooking_no,Lighting_no,TV_yes,age_56_65,Education_College,Size_4,sex_male,Urbanity_Urban,454.0,81.0,1,5.512114575903455
455,111.94646154156729,332212.8247321968,226.92723907391698,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,455.0,51.0,1,28.5208988351213
456,82.39119608671746,213843.5871875088,160.74504516037848,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,456.0,81.0,1,29.660533322787714
457,32.19770584396803,71169.13228769889,46.49556080839946,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,457.0,1.0,1,19.157385001022462
458,114.21785760865801,367077.4700882656,253.23707357140358,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,458.0,81.0,1,51.97559737541228
459,88.048413729491,122522.2538309046,93.60686150895737,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,459.0,31.0,1,64.63725692546976
460,79.72074426225844,203420.05513989078,154.59397716808837,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,460.0,81.0,1,20.77963209064781
461,77.5486794721858,189833.8532606036,145.29588231541558,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,461.0,81.0,1,3.6161522852361827
462,99.71021492850923,322428.6331514091,209.75138339085225,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,462.0,51.0,1,36.11634158169568
463,111.7465284485695,349530.2582441354,239.13532787516047,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,463.0,51.0,1,27.480773455785787
464,60.76026964378912,160941.07571246458,113.2254821197228,AC_no,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,464.0,21.0,1,16.258068269548907
466,113.75017060403198,222821.0825448233,155.80279043213184,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_9,sex_male,Urbanity_Rural,466.0,51.0,1,41.931718015424
467,152.48502231300344,339261.09199438023,227.340462119459,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,467.0,51.0,1,38.75633795126471
468,116.63411835803694,204416.97380818648,151.21877010918962,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,468.0,81.0,1,48.10804282385561
469,111.18632454116563,183820.83846926413,135.71301739407352,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,469.0,81.0,1,24.689655311617848
470,85.29568672345573,87847.91483563298,68.68250689704873,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,470.0,31.0,1,58.84326935460547
471,88.28867813322492,87763.83571028506,69.02966361253657,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,471.0,31.0,1,98.70202801010142
472,95.35010775189151,115120.07156803127,91.114559571529,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,472.0,31.0,1,96.17735438916179
473,182.29318888839444,415901.0070669349,294.98368377721727,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,473.0,81.0,1,52.546832299724386
476,69.97803400661422,193356.3220662237,145.0820431816557,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,476.0,81.0,1,53.7960735330541
477,87.24612201202268,99024.89425281972,75.13777032269489,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,477.0,31.0,1,43.97013856274544
478,145.84894080789337,337701.32302568137,234.744069341129,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,478.0,51.0,1,31.776616352525295
479,80.24079112381085,75671.96875502325,50.86139697565958,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,479.0,1.0,1,3.499181427653551
480,90.31684137593344,127000.05321591883,99.9078874638519,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,480.0,31.0,1,53.7231529870915
481,168.05212217433862,363180.3114657134,253.45824284507344,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,481.0,81.0,1,43.50900293810189
483,58.474913866146466,108516.43515451386,84.49617743594048,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,483.0,31.0,1,5.506370466876622
484,179.14400757796605,409332.3726585749,281.9121433669493,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,484.0,81.0,1,39.49126476563437
485,74.32359464956815,197581.3921017924,146.65642535786608,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,485.0,81.0,1,0.13980830652189805
486,104.68268082527136,328512.43312668236,227.42255735660785,AC_no,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Rural,486.0,51.0,1,38.96223803417837
487,90.29523225503893,106886.08095749881,83.67158897760208,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,487.0,31.0,1,4.515937160675132
488,97.42079027638502,134746.36806277052,106.16847305419529,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,488.0,31.0,1,26.885089076853234
489,159.41482967305956,365871.4089025769,254.0013085168807,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_College,Size_5,sex_male,Urbanity_Urban,489.0,81.0,1,4.701435301989044
490,94.42501578074716,109706.36471662472,84.5058183114572,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,490.0,31.0,1,21.4810643718428
491,119.79191378456659,192459.03289163907,142.52491044477043,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,491.0,81.0,1,21.213311332903547
494,174.0288171495459,392658.6066157189,276.75705330558503,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,494.0,81.0,1,7.014676156696046
495,111.53958617121216,354171.02632981475,256.2459146373161,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,495.0,81.0,1,34.65693618360837
496,126.27157122178015,415728.1452684793,291.7015982224857,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,496.0,81.0,1,40.2184215665166
497,103.14893891385887,321196.8812341047,219.4396127628352,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Rural,497.0,51.0,1,61.180095066673445
498,92.00949587748259,119161.78021847045,90.21578809171372,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,498.0,31.0,1,43.84225175495161
499,73.91140572886174,197153.48658539905,148.8405368885313,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,499.0,81.0,1,38.2559760693621
500,118.08880155709984,215294.0758158331,163.6466686457588,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,500.0,81.0,1,14.653841421785291
501,76.11493623845385,213593.7366468907,158.50756401297838,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,501.0,81.0,1,24.184189344073403
502,48.116724184145276,110631.20579142787,86.61898572358601,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,502.0,31.0,1,45.484227890232646
504,188.1901088021741,429773.9789411454,289.88151787157767,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,504.0,81.0,1,36.3347619147999
505,148.3344782821427,350325.9918133486,240.69603955640216,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,505.0,51.0,1,24.014179018475396
506,68.42098879183257,62614.053841772766,41.81934838052001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,506.0,1.0,1,52.42954396083274
507,90.45838396317836,106542.08977125092,73.05675844253635,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,507.0,1.0,1,26.344494474940547
508,103.69993235995472,130659.96659083752,98.37659939765707,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,508.0,31.0,1,24.183055523399464
509,83.28130114848496,85006.81010616764,56.09253450753656,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Rural,509.0,1.0,1,55.623897584235884
510,149.44979564438083,363634.24863224593,238.80255785046882,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Rural,510.0,51.0,1,37.58785018557395
511,112.21565332311779,194503.82598451927,144.10333150361168,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,511.0,81.0,1,9.149557847925802
512,79.90153313929655,219790.12303986124,164.16019190900982,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,512.0,81.0,1,31.906684146393182
514,61.41165765569532,138454.5225883314,106.4037334771803,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Urban,514.0,31.0,1,38.95955426929306
515,98.7321507747322,131388.04061702802,101.02234889829955,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,515.0,31.0,1,32.96912096309158
518,78.3747034806494,205642.86262374427,157.53037722026727,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,518.0,81.0,1,33.77963209064781
519,68.30465202792331,39048.3410260795,24.050756340936466,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,519.0,1.0,1,47.20294843225893
520,77.85141028724719,86003.77503082577,56.850970976720504,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Rural,520.0,1.0,1,53.301657153038924
521,89.46940310745846,120425.18000513721,88.60906634167537,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_female,Urbanity_Rural,521.0,1.0,1,78.00909977711923
522,187.9358505092884,456611.28235362726,315.5215280230524,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,522.0,81.0,1,13.482170804533371
523,119.31095763676296,200817.45656926784,149.9536415640424,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,523.0,81.0,1,29.789381632051708
524,123.21170095521336,218010.08011150503,166.64312644781813,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,524.0,81.0,1,22.963745730368522
525,115.91395595298496,198740.0640598612,146.83787715532964,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,525.0,81.0,1,36.78938163205171
526,120.26556438984386,373567.222141909,262.37378031301375,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,526.0,81.0,1,27.783805391748345
527,117.91369874176891,361437.94555738056,260.80454986892283,AC_no,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,527.0,81.0,1,31.18059220489411
528,118.77875632232825,360913.97298713494,255.27628877516221,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,528.0,81.0,1,22.46514419994447
529,80.37142738109252,96235.38165474676,66.37562740993789,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,529.0,1.0,1,32.27822792941716
530,166.43560369169816,397142.4585259891,280.1471959216233,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_7,sex_male,Urbanity_Urban,530.0,81.0,1,19.1658949230224
531,64.5386003227936,156375.14005736564,120.30848106579799,AC_no,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,531.0,31.0,1,58.13504591758999
532,122.15713990369812,237284.35901104336,174.79540749054627,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,532.0,81.0,1,53.49682425613206
533,100.6327428050095,150643.79628158885,115.79274028335509,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,533.0,31.0,1,46.4859408940542
537,182.1841121857573,428091.76194396795,293.23817508664933,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,537.0,81.0,1,31.878879184951607
538,82.44232193534916,76882.85025232963,60.43172156763932,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,538.0,31.0,1,86.38336681829752
541,89.4156680569339,103540.42883838332,79.3731301387969,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,541.0,31.0,1,22.231385165624765
543,83.44965690202552,87451.00440191638,67.65452996999296,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,543.0,31.0,1,55.84326935460547
544,59.399459953083365,151833.11695285226,104.51882435627807,AC_no,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,544.0,21.0,1,32.65998167995308
545,40.86256769055,94565.82343034113,74.30058698716357,AC_no,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,545.0,31.0,1,32.64191067714305
546,116.2119842932259,204244.86527054888,154.27354584525156,AC_yes,Cooking_no,Lighting_no,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,546.0,81.0,1,66.79564609411585
548,94.56866647797254,105737.16556657967,81.89131221627294,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,548.0,31.0,1,5.515937160675132
549,101.63062153445641,129300.54027270082,98.13398235876149,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,549.0,31.0,1,86.56675939779282
550,165.66608148366515,413453.3820290417,275.58050033206825,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,550.0,51.0,1,41.8549216663961
552,78.04334029211174,88005.14687908789,58.76454154722907,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,552.0,1.0,1,75.09666232355708
553,65.92455555708902,52578.60364320543,31.79026137124448,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,553.0,1.0,1,111.1614334081887
554,161.4824365531024,352090.023421505,233.14535516659942,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,554.0,51.0,1,18.737175212497235
555,112.74646241870865,191473.9993892137,133.02725641833612,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,555.0,51.0,1,31.87903385830414
556,74.70673832537462,88456.19740073492,61.33413502788646,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,556.0,1.0,1,76.09666232355708
557,90.5954560575965,92732.58146967123,70.85214852150192,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,557.0,31.0,1,68.16193054640941
558,142.95491326185225,327592.1757300025,218.30204866978556,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,558.0,51.0,1,50.968408336189185
559,161.28178872666174,357954.29398401274,245.66378252425102,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,559.0,81.0,1,68.04910040179392
560,124.20394711371424,370740.11718080327,262.2225567946878,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,560.0,81.0,1,29.783805391748345
561,121.35347485884172,388355.930199215,273.0046868753461,AC_no,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_5,sex_male,Urbanity_Urban,561.0,81.0,1,0.03163754313182686
562,81.62567662253814,217907.58571974825,159.5357284580859,AC_no,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,562.0,81.0,1,33.362566876241495
563,89.67601958326055,102728.92797364316,77.64522022382296,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,563.0,31.0,1,53.94986016148491
564,103.92199438433836,151773.44622458445,117.60197507179986,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,564.0,31.0,1,53.4859408940542
565,127.74499307523126,231791.07910891288,171.57591782847342,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,565.0,81.0,1,48.46181947647486
