,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
221,221,sex_female,Urbanity_Urban,Size_6,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,227220.80181642342,88.82996508681506,167.53740901755214,40.80503144654088,18.808833909917002
222,222,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,209922.56450813988,73.72852194023257,145.28309556380296,40.80503144654088,0.0
223,223,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,143354.8075651691,59.19967158477338,112.84028803896112,40.80503144654088,11.879640099382163
224,224,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_no,340082.3412984032,120.34746993948072,231.00188214138396,40.80503144654088,0.0
225,225,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,432493.5576715095,174.63892571326775,305.8360684699277,40.80503144654088,40.73481998078552
226,226,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,227702.64916216442,132.71963609516405,170.15523631288585,40.80503144654088,1.5563537490180201
227,227,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,73112.81794891704,77.52327236406694,47.75228703145145,40.80503144654088,31.325921443145436
228,228,sex_female,Urbanity_Urban,Size_5,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,132130.57356549913,95.15652691842683,104.50512273388792,40.80503144654088,17.61926589759809
229,229,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,357272.88212658,160.40178722721555,240.94189231928678,40.80503144654088,9.366504387375088
230,230,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,100544.46915292555,81.4442275366702,78.08634001112462,40.80503144654088,30.760952784494666
231,231,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,99528.91008022251,92.71639714567877,67.54407636127014,40.80503144654088,34.78300457009372
232,232,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,193089.3945852968,102.62812995063685,131.63066728752,40.80503144654088,30.150501825957008
233,233,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,375041.63141159405,124.19215627306204,266.664817748843,40.80503144654088,64.1154981989316
234,234,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,148770.42735278961,58.92016548145669,111.34398160430293,40.80503144654088,15.035937690487396
235,235,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,140814.71514299966,60.09805130330297,106.89117048603829,40.80503144654088,34.45074630097075
236,236,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,374503.97294332745,120.870559372334,257.84562203804785,40.80503144654088,16.404278266994478
237,237,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,75886.71315325756,33.79385141185969,50.69108444310867,40.80503144654088,8.117683356920054
238,238,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,338184.2324766004,112.34248946652114,230.02017053388025,40.80503144654088,44.99842634393346
239,239,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_no,73969.62965294265,36.84286285175236,49.59908386401117,40.80503144654088,0.0
240,240,sex_male,Urbanity_Urban,Size_1,age_76_85,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,416746.9839791162,136.79515082316118,294.3582649773607,40.80503144654088,0.0
241,241,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,413433.6125232422,169.42242088067428,277.75910106251405,40.80503144654088,0.0
242,242,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,360992.1927125129,115.1916098153997,245.3545217530181,40.80503144654088,12.412961412336344
243,243,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,116567.44131909985,52.045352982684285,78.92003787249841,40.80503144654088,0.0
244,244,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,334718.42889925395,152.11523586575373,224.73770069412657,40.80503144654088,59.32506171918842
245,245,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,362645.1461016611,160.02919015147484,258.508056103744,40.80503144654088,48.16973703533036
246,246,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,101185.33712139276,53.00634035963906,79.92449009274183,40.80503144654088,74.81421985270477
247,247,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,124864.9078758804,59.39657447109796,95.980791994534,40.80503144654088,52.116609309899935
248,248,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,227961.877259557,84.84009249855535,173.0603054994791,40.80503144654088,15.925309764106295
249,249,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,86546.16855566304,37.548486211876934,58.09912247330289,40.80503144654088,9.713052683622543
250,250,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,118035.91569465668,46.58913345010069,81.53410225315406,40.80503144654088,0.0
251,251,sex_female,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,177299.00566630496,54.29908477693471,121.65742978156658,40.80503144654088,89.58293382653538
252,252,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,120404.65665699408,49.68379935125517,87.01028722871607,40.80503144654088,0.0
253,253,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,79237.24383974537,35.92629124389707,51.21115028862295,40.80503144654088,34.37237846810669
254,254,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,187970.3058295453,71.8674750959629,129.40848181571374,40.80503144654088,52.61176746140161
255,255,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,400068.9958102394,129.35788562273115,265.68817404407235,40.80503144654088,36.68637091678755
256,256,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,427610.91520443547,188.7337363135965,295.3577339636692,40.80503144654088,54.557976263136
257,257,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,146036.9066668461,101.84600074816434,111.71307177611796,40.80503144654088,0.0
258,258,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,209474.88312869327,122.11685380821123,157.95832339510486,40.80503144654088,70.59234321055509
259,259,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,106020.08337149106,85.17267907938363,85.29697020874043,40.80503144654088,45.06672083299225
260,260,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_no,Cooking_no,Refrigeration_yes,AC_yes,236303.5989823217,122.49911191820696,181.83547376810398,40.80503144654088,14.915027407283217
261,261,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,210226.9568278209,79.47420288548878,155.3478914678493,40.80503144654088,36.47469691884619
262,262,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,202329.25736521126,66.92228544302961,152.7780718358521,40.80503144654088,0.0
263,263,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,87530.96837094908,38.034659312763424,59.787113355734256,40.80503144654088,33.87134468385489
264,264,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,83436.29441053122,75.44314627303419,55.99346491002686,40.80503144654088,60.92228949665897
265,265,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,352412.57808601006,159.45858956587563,260.7734257781383,40.80503144654088,82.35057129362997
266,266,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,107677.56019388801,91.80255452911976,85.36003867490889,40.80503144654088,34.87089141423892
267,267,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,135609.63621575953,96.23188276094513,105.25837398212076,40.80503144654088,0.0
268,268,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,102172.08084849788,86.557261824547,79.4441475420757,40.80503144654088,37.58692856944392
269,269,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,69208.59665289194,82.52855699178151,45.1047395476144,40.80503144654088,22.172021319463145
270,270,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,57908.729003501074,74.5628554229957,37.29247090834802,40.80503144654088,52.97216044385475
271,271,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,95785.44940850015,82.97956278459006,74.5061083923935,40.80503144654088,71.76776282774352
272,272,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,57922.08562049376,23.99577276515438,36.69999238540808,40.80503144654088,73.31096609187843
273,273,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,74428.81026140325,33.069168250749314,49.69476645155846,40.80503144654088,36.41409467837383
274,274,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,175432.39197124564,48.883010114456866,123.64479884126473,40.80503144654088,51.349982958473376
275,275,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,374786.56837163883,161.87650368488144,253.67919579746598,40.80503144654088,59.08562020917397
276,276,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,205524.67760905423,83.2783812306919,158.310823158009,40.80503144654088,81.52169997268898
277,277,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,92753.32856150187,45.85206986197418,66.15447023328863,40.80503144654088,30.071877367216533
278,278,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,82581.94426700434,39.48558394735283,56.40486468440502,40.80503144654088,35.913060894122026
279,279,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,171798.76718241794,58.74672860909346,117.6658689055098,40.80503144654088,45.83761195356303
280,280,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,171996.83923141475,66.2183435347888,119.33689595586706,40.80503144654088,72.13554647469
281,281,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,199403.2012559177,117.88609474476551,151.81974056571536,40.80503144654088,76.4335267374606
282,282,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,390942.5758720018,149.90912796456047,282.0030411860764,40.80503144654088,25.863655022498527
283,283,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,344939.66386794,119.08005079108356,248.98028060476193,40.80503144654088,46.6467601413954
284,284,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,181260.3459996481,67.96223736962679,136.42650324870797,40.80503144654088,25.125565949982416
285,285,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,192029.487250462,74.30859193595819,146.31648989522816,40.80503144654088,21.314906974742666
286,286,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,194299.618079556,78.13816466548094,145.5850420303899,40.80503144654088,21.314906974742666
287,287,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,336570.03210887965,108.52672193218882,235.0016941384129,40.80503144654088,23.122012901167782
288,288,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,138452.91932158478,99.48890621702559,108.19438276659984,40.80503144654088,0.0
289,289,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_yes,357778.9154240903,165.11911568056297,254.10028690369788,40.80503144654088,67.09993888083466
290,290,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,350677.79196328623,149.99971351179286,232.93829584278896,40.80503144654088,3.928428334093901
291,291,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,101867.52937575571,79.65906582038218,69.53240659444215,40.80503144654088,30.421780185269323
292,292,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,92998.31810064537,44.16264813322833,72.55722101800644,40.80503144654088,55.99607759512613
293,293,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,357165.05339138163,126.75387280545559,257.05797952517645,40.80503144654088,87.43874452885836
294,294,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,206483.68119450245,82.55241493742038,159.50261750651026,40.80503144654088,47.34086571438938
295,295,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,86438.87342457131,81.50517205592664,68.40368781540143,40.80503144654088,91.18257143822686
296,296,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,161750.029510631,99.27990851390699,110.62001618497496,40.80503144654088,0.0
297,297,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_no,AC_yes,104367.36381253057,77.47225115760412,82.18625660488188,40.80503144654088,36.74617688217963
298,298,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,179524.28921141115,105.98868723651192,126.07779126443414,40.80503144654088,51.36630095275192
299,299,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,115084.7047959563,88.23262334342398,86.36871849426805,40.80503144654088,83.8820680782358
300,300,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,102035.02523344613,93.78647221516987,77.67542438582362,40.80503144654088,38.71359814081762
301,301,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,107849.09256391457,91.60168504453962,84.12546223477683,40.80503144654088,36.67188193055048
302,302,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,202061.89659045576,109.55936003303164,152.40450259735528,40.80503144654088,90.00715182103843
303,303,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,379544.2836202263,159.04417907426824,269.6589035195771,40.80503144654088,11.316105031766087
304,304,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,108007.02545847245,50.91612069062745,83.9137190325654,40.80503144654088,0.0
305,305,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,322180.2622664498,110.13395205626972,215.76058616897882,40.80503144654088,0.0
306,306,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,121610.3179242207,54.93767869503791,95.65326641836296,40.80503144654088,52.116609309899935
307,307,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,101911.40994096005,92.29938889316492,79.7143107304196,40.80503144654088,45.06672083299225
308,308,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_no,AC_no,343581.5687548952,94.33554751179935,233.4764412783575,40.80503144654088,18.37167930081134
309,309,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,136721.17722845255,95.92040813993702,106.07851552332632,40.80503144654088,0.0
310,310,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,230481.23914512648,87.89322134513681,176.6251157653769,40.80503144654088,24.960488749928402
311,311,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,124852.11109706595,53.141747985514094,86.55767340195403,40.80503144654088,60.91032517672515
312,312,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,111004.30123379476,47.503108133296095,78.17374631421833,40.80503144654088,11.490967719393911
313,313,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,354010.58105189615,115.33912322010552,238.8498427128156,40.80503144654088,9.016601569322296
314,314,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,117306.01989925296,49.17419429138134,91.20628368570871,40.80503144654088,85.17077399682584
315,315,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,372795.5204841211,165.76292496880075,258.60117431104754,40.80503144654088,49.80834577197317
316,316,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,323372.0108744249,143.56817959671963,220.1279372585461,40.80503144654088,76.76388511226935
317,317,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,196369.6571046424,114.3954909267274,144.96790730480632,40.80503144654088,93.80661913767679
318,318,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,174144.22997929266,108.09566259942564,121.44925562941971,40.80503144654088,53.40801716301906
319,319,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,62764.17127133317,77.91013382044689,39.39368590525702,40.80503144654088,36.08367480861757
320,320,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,167685.4800475017,96.21599430306381,117.14578856367807,40.80503144654088,86.46218184994497
321,321,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,87750.66983164054,91.20793990525364,67.98566482327199,40.80503144654088,0.0
322,322,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,131789.06659922565,54.764852095959924,104.30621222852876,40.80503144654088,31.575131128042877
323,323,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,432697.3568429291,140.84419706842257,306.9348702959445,40.80503144654088,40.23134088788104
324,324,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,223149.02574074143,78.02220920576886,164.12264213282197,40.80503144654088,10.487233710825114
325,325,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,185577.665798465,65.95224810369375,125.5679676463156,40.80503144654088,39.081381787764094
326,326,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,347196.6084254798,107.33046642823692,232.52263723343205,40.80503144654088,10.817592085633855
327,327,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,79996.80061817216,38.57275058731224,52.03827859485219,40.80503144654088,58.101056785504746
328,328,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,207159.12722433894,108.33427201544077,154.9448989931569,40.80503144654088,44.29440868942813
329,329,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,74359.60899769768,38.19408364184477,49.02303203745221,40.80503144654088,36.41409467837383
330,330,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,134128.17927159354,58.95888080082379,102.21722562073448,40.80503144654088,48.27390258332124
331,331,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,366052.81893986603,157.1747737034785,254.9952710899341,40.80503144654088,0.0
332,332,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,112470.26051040027,88.60534138341387,78.8830938811629,40.80503144654088,6.402794484165515
333,333,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,120731.816933967,57.34712275569881,92.81944002870796,40.80503144654088,65.75596538634248
334,334,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,377116.52843054966,132.81721061806343,262.758002909085,40.80503144654088,16.404278266994478
335,335,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,221773.32090776204,83.51918864183055,170.66679507959194,40.80503144654088,40.58463554859044
336,336,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_no,48882.637089329764,36.19167157384073,30.057710478776514,40.80503144654088,63.90151720598864
337,337,sex_female,Urbanity_Rural,Size_2,age_26_35,Education_College,Lighting_yes,Cooking_yes,Refrigeration_yes,AC_no,313144.0932832487,105.67372868222569,200.04110259944864,40.80503144654088,62.49148730495819
338,338,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,70519.28989410099,39.20469369817594,48.49632314585326,40.80503144654088,87.46698755263786
339,339,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_High_School,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,94700.41240718245,41.82255985929222,62.361450239817685,40.80503144654088,52.64953021721175
340,340,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,145144.04483079867,65.53272265807357,114.04061979812,40.80503144654088,15.035937690487396
341,341,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,181154.05014957653,64.48397913323275,130.9408999953738,40.80503144654088,70.09383026442288
342,342,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,90366.60880973053,40.877350660056216,62.56952407938015,40.80503144654088,62.210995415249
343,343,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,81145.67802916077,44.731362899931135,55.111926771385185,40.80503144654088,35.913060894122026
344,344,sex_female,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,330911.10547230014,115.09287745476688,224.5411161867664,40.80503144654088,49.71294029946526
345,345,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,77598.66402212677,72.36946858855177,50.832123412991,40.80503144654088,48.69901384336164
346,346,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,Refrigeration_yes,AC_yes,207737.85728493624,113.30145619632674,147.9509236391893,40.80503144654088,0.0
347,347,sex_female,Urbanity_Rural,Size_6,age_66_75,Education_College,Lighting_yes,Cooking_no,Refrigeration_yes,AC_no,369386.2222233188,118.79764699673063,251.27628710379318,40.80503144654088,0.0
348,348,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Graduate,Lighting_no,Cooking_no,Refrigeration_yes,AC_no,399724.40267790755,127.20376425965813,268.755537335862,40.80503144654088,16.310557200317792
