,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,e_AC,Income,Electricity,Water,w,wf
242,242,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,200644.8747443088,111.62090527831171,148.14701022062678,40.85847107438016,80.85313511702947
243,243,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,323840.6038221754,142.39557079053327,217.27090278536338,40.85847107438016,0.0
244,244,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,363222.25594721455,154.85832906046213,246.3260261826131,40.85847107438016,0.0
245,245,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,200935.47616994212,109.79827223857748,139.9218967980591,40.85847107438016,0.0
246,246,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,107932.32464700064,42.61913523022482,72.62341671737511,40.85847107438016,27.811088912250938
247,247,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,195678.733380662,64.8372027502615,140.6195696568791,40.85847107438016,0.0
248,248,sex_female,Urbanity_Rural,Size_3,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,82120.26016826852,78.98277636587531,56.414360403323926,40.85847107438016,99.6017550075919
249,249,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_no,410332.33691346063,128.84817621852972,276.9205970282917,40.85847107438016,14.978505353716248
250,250,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,121573.06989275516,86.60066937019764,94.88533567904032,40.85847107438016,22.66760376500352
251,251,sex_female,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_no,TV_yes,Cooking_no,AC_yes,211848.26023427214,109.1420203501537,145.42506214022362,40.85847107438016,52.12229879803848
252,252,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,106535.54022493248,84.63398492042744,72.26894614528871,40.85847107438016,44.14243300584328
253,253,sex_male,Urbanity_Urban,Size_2,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,184540.1596798521,70.85970348347121,131.5302300240804,40.85847107438016,45.200576281865764
254,254,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,215545.35251037613,123.02566918787106,164.2456536080986,40.85847107438016,12.177497443070994
255,255,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,213026.13001277085,75.38220041337834,158.1927333806089,40.85847107438016,50.66053332278771
256,256,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,226789.12488255766,121.96768056338873,167.72913424585943,40.85847107438016,0.0
257,257,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,77409.26119078296,33.88660246712197,51.5886504404036,40.85847107438016,83.30834905404134
258,258,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,343542.1429950208,156.0429941606171,240.200800728201,40.85847107438016,35.05561064620692
259,259,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,338322.25923195016,155.18318119786662,226.93249696157588,40.85847107438016,40.57796041909665
260,260,sex_male,Urbanity_Urban,Size_1,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,121731.44360382235,58.36401336281036,96.61256311215612,40.85847107438016,8.311938015351306
261,261,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,103086.3743711758,89.32668977862474,82.39324737670313,40.85847107438016,60.49397743163657
262,262,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,107652.62918222025,90.08425006101321,82.421553301733,40.85847107438016,89.82368841770072
263,263,sex_female,Urbanity_Rural,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,203756.2234886418,106.67760052700544,143.93711339355724,40.85847107438016,0.0
264,264,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,225628.4225729936,120.21251689416052,161.23657319232737,40.85847107438016,25.355874975239065
265,265,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,374941.25835183397,163.05727845221648,269.46814731283246,40.85847107438016,58.296932553177406
266,266,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,114112.05275851428,85.26403828586679,89.61914519164003,40.85847107438016,10.217970714128922
267,267,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,97129.71718600449,97.01277105833827,72.58372357426431,40.85847107438016,35.175133392227266
268,268,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_no,404534.382406928,136.39911650067424,282.20939319924963,40.85847107438016,83.1034224208176
269,269,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,391331.3544188992,130.9279489708768,274.66674171927986,40.85847107438016,2.555476412022939
270,270,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,118990.92259290074,92.15162221235285,91.78872870866995,40.85847107438016,1.7416267354146402
271,271,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,191513.9134298891,67.1884331024586,131.72217039733067,40.85847107438016,20.281874810636758
272,272,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_no,391106.03454359743,122.22798334691255,263.0930666315917,40.85847107438016,25.01863073305176
273,273,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,186306.95020476406,71.43118646234441,130.7641733331475,40.85847107438016,7.103497278468688
274,274,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,178654.12392027155,103.5282212092366,122.99248261829516,40.85847107438016,16.113246819872604
275,275,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,132023.69224551882,92.75897935088102,102.72403345207904,40.85847107438016,50.2468090083772
276,276,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,216960.816695288,119.90283832949078,166.12108782563237,40.85847107438016,25.645084538564628
277,277,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,208417.54872559104,118.06925312934787,161.3558193730176,40.85847107438016,31.5975896483878
278,278,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,109865.22075438887,87.55981007187592,87.12988492206566,40.85847107438016,96.85869319735788
279,279,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,166664.58515061016,105.32065010819528,116.53551629596858,40.85847107438016,45.772443051424744
280,280,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_no,TV_yes,Cooking_no,AC_no,99800.82226618084,43.532389983149926,67.89212361211891,40.85847107438016,8.099773961358638
281,281,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,63391.657053138406,81.06716896842404,41.95949023129381,40.85847107438016,54.89781529563384
282,282,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,349119.95254134486,120.11555642283112,244.53310786486645,40.85847107438016,91.19703364730044
283,283,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,349100.181862658,116.40155890366451,237.2067267408757,40.85847107438016,11.01711239948247
284,284,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,67230.6434476023,38.24198303591276,43.26961294181217,40.85847107438016,27.633728979736723
285,285,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,86705.75532036813,35.00853249492265,58.47671973026443,40.85847107438016,55.09049202154627
286,286,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,63521.75242967885,31.109205778093585,41.371370056531134,40.85847107438016,42.144869248629696
287,287,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,65747.33328037555,33.73608150916889,52.13284191155872,40.85847107438016,52.65147667053909
288,288,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,182822.54430828962,66.55398061805178,137.09557434169685,40.85847107438016,40.59758894798529
289,289,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,108644.49547997852,91.04603634001758,84.43226658406032,40.85847107438016,16.678771949539975
290,290,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,358809.7751695496,161.5892195628763,253.30558755946083,40.85847107438016,0.0
291,291,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,166532.59072405696,106.43434228955964,113.67055040888344,40.85847107438016,0.0
292,292,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,46581.33199679057,69.42476052519405,27.829660269283856,40.85847107438016,0.0
293,293,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,377274.1425563292,168.47097668519973,273.55874331160214,40.85847107438016,0.0
294,294,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,366607.91933356045,119.42689423977473,253.46865617901736,40.85847107438016,66.49925339669797
295,295,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,96097.91474263466,83.1557399628756,74.33421182416387,40.85847107438016,63.2478266080311
296,296,sex_male,Urbanity_Rural,Size_3,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,78678.77440664411,74.90281778294084,53.25896619149254,40.85847107438016,108.07809898630619
297,297,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,136614.44894003525,94.58682230116278,102.33187631520535,40.85847107438016,72.80382855397075
298,298,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,77586.34187520207,80.08478728032969,60.87518734502414,40.85847107438016,101.38336681829753
299,299,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,366767.5638080231,119.04081147452095,266.7101205863559,40.85847107438016,24.988800221230164
300,300,sex_female,Urbanity_Urban,Size_5,age_86_100,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,253130.6722966573,92.4981160946829,193.2560713372894,40.85847107438016,429.99999077191296
301,301,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,112227.55042406553,50.2825519600712,84.7305480751758,40.85847107438016,36.87635713510323
302,302,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,109204.18718242024,50.699337209563076,86.08981989372255,40.85847107438016,16.14536638685034
303,303,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,74111.67335283781,73.51968403189963,58.94019498448938,40.85847107438016,43.267199055457326
304,304,sex_female,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,102534.52527253893,80.0766592325303,74.43399595133725,40.85847107438016,0.0
305,305,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_no,214426.3306258576,85.87133609874121,156.70366201036109,40.85847107438016,55.447283001787305
306,306,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,141371.55940986882,98.58166065473118,109.33828037213057,40.85847107438016,18.14293014406394
307,307,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,195943.42179743628,111.58519666272475,147.86827636431585,40.85847107438016,0.6732138692115198
308,308,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,200490.41184387356,107.10851479836887,154.24020816933654,40.85847107438016,0.0
309,309,sex_male,Urbanity_Urban,Size_4,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,88152.09711691445,78.49562676084584,68.26541636532069,40.85847107438016,64.68916580708817
310,310,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,126382.62500705727,94.7683285813185,99.09990638517121,40.85847107438016,58.7231529870915
311,311,sex_female,Urbanity_Rural,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,191708.05125758913,104.59069288983557,136.51603861974937,40.85847107438016,35.42315112845582
312,312,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,186792.98582300238,109.77171990907888,129.15713024394174,40.85847107438016,7.636902841158308
313,313,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,101187.75313555765,48.40888117155821,81.41180248184281,40.85847107438016,54.23807706662719
314,314,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,108176.39157865627,50.80809115131669,81.76775633859451,40.85847107438016,7.506370466876622
315,315,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,134156.73894800962,57.46779351832736,103.024608509039,40.85847107438016,0.45785797704591097
316,316,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,87341.78973866305,76.76948335562551,57.62581549824002,40.85847107438016,34.586209148089274
317,317,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,333030.8014291284,145.83703970921175,230.65325559834858,40.85847107438016,49.05430439781091
318,318,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,177937.05367194567,110.29297871564951,118.78556428644205,40.85847107438016,16.113246819872604
319,319,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,416693.30555796565,177.51133326440373,281.0532776874247,40.85847107438016,60.63272836134613
320,320,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,162650.85861997778,90.11033593259177,111.44388923442044,40.85847107438016,84.78888449383108
321,321,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,72303.40082754231,84.97571776305537,57.15878663821101,40.85847107438016,44.7085382545144
322,322,sex_female,Urbanity_Rural,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,352452.53050110396,108.09136113957834,236.70750131608588,40.85847107438016,14.206490946168778
323,323,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,84567.15355795063,74.45291396757091,56.296600014985025,40.85847107438016,18.127009163090825
324,324,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,239660.5296767539,86.12988607213028,179.8912566438837,40.85847107438016,52.42332122975041
325,325,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,54395.358307244845,67.23678876804615,34.46235535685674,40.85847107438016,39.110882769028876
326,326,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,99969.05407380342,90.73307413180159,76.33759520405022,40.85847107438016,71.2332322204593
327,327,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,128658.57337359538,99.73616791588236,98.98745858465796,40.85847107438016,4.265465604305752
328,328,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,194303.12597204783,110.50460484164871,136.75285967118106,40.85847107438016,20.815280373326374
329,329,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,128958.91338283113,55.84336825852729,105.66666287545078,40.85847107438016,30.11705420859806
330,330,sex_female,Urbanity_Rural,Size_2,age_19_25,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,152543.1572183379,61.91020196880086,102.89318942908669,40.85847107438016,32.183637701238794
331,331,sex_female,Urbanity_Urban,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,226352.56447059714,80.79018603377884,166.05506477079422,40.85847107438016,39.430340167678885
332,332,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,121568.63497478171,95.75882799786643,96.95161671501779,40.85847107438016,80.63725692546977
333,333,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,169365.2388762547,101.38612540348079,115.95286406049513,40.85847107438016,68.56744822194293
334,334,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,159325.2255332763,62.94260672049493,121.36230943309536,40.85847107438016,32.76074334770064
335,335,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,87663.6794801104,86.78680963475125,60.07929846840685,40.85847107438016,0.0
336,336,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,171506.34398136265,105.55712575316922,120.64936462368529,40.85847107438016,68.56744822194293
337,337,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,69353.31770290059,71.61986677887083,43.79942710434701,40.85847107438016,93.75943779450229
338,338,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,330950.6601163711,145.1337750683333,223.30361950735863,40.85847107438016,29.457955160721383
339,339,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,372634.9446690361,120.30608411426078,264.36549803586104,40.85847107438016,47.78380539174834
340,340,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,109264.17567739107,89.96235169186309,85.5470711104781,40.85847107438016,5.515937160675132
341,341,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,AC_yes,403006.7843269704,174.12153413224578,262.4398521721793,40.85847107438016,3.062277865531254
342,342,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,76281.12321262137,85.3823564278853,51.55753027690378,40.85847107438016,5.67737611221623
343,343,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,90853.11285533107,39.093345530894545,70.17047396595252,40.85847107438016,43.11807180825194
344,344,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_no,129691.17980403126,55.26868861070785,100.8626569888921,40.85847107438016,41.11723705620345
345,345,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,86967.159920729,78.99491751726208,65.12086674162802,40.85847107438016,115.7020280101014
346,346,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,358211.46214181534,110.65735498395395,254.75507262356584,40.85847107438016,105.51569483910428
347,347,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_yes,337812.3284438891,150.47342158923226,217.93938260693287,40.85847107438016,46.300455221416385
348,348,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,205213.82476638,78.49456172903494,152.55022616232745,40.85847107438016,72.57463726116599
349,349,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Elementary_School,Lighting_no,TV_yes,Cooking_no,AC_no,119259.41936310596,53.33272015377847,90.59986026069274,40.85847107438016,107.19981700222161
350,350,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,354299.40404866135,119.84872379713538,248.71002024731945,40.85847107438016,0.0
351,351,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,173367.5492577205,102.2874543969824,119.18389688984304,40.85847107438016,27.0569950464751
352,352,sex_male,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,121237.50156716931,84.23352381739956,81.00681317623223,40.85847107438016,0.0
353,353,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,AC_yes,99450.29698043293,86.72011300761892,67.31745314266594,40.85847107438016,9.713762595536714
354,354,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,61556.09306023588,74.54503505175596,38.334503955591025,40.85847107438016,58.707232006118396
355,355,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,107365.72519405695,47.92695742447183,84.09867360235553,40.85847107438016,4.98253159798551
356,356,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,196436.5767582802,109.46682208356957,145.8609288454943,40.85847107438016,80.85313511702947
357,357,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,106455.52750187802,83.28672931577572,84.49940626213059,40.85847107438016,24.231385165624765
358,358,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,360963.69473716966,121.49355801560809,254.19362269372243,40.85847107438016,52.18059220489411
359,359,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,99248.25255306569,84.28242304175346,69.57009298402303,40.85847107438016,33.27822792941716
360,360,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,AC_yes,347006.9010586617,161.2002690925011,230.65087055678202,40.85847107438016,7.109347477059941
361,361,sex_female,Urbanity_Rural,Size_6,age_76_85,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,217606.8400233017,116.28024125259438,153.1141387076655,40.85847107438016,0.0
362,362,sex_female,Urbanity_Rural,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,AC_yes,165423.31081648913,111.86348668780536,113.15056523559223,40.85847107438016,9.39571292501269
363,363,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,56097.517587679904,75.67799650142838,34.64226387928327,40.85847107438016,57.82633077397852
364,364,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_yes,54605.10515937617,71.46949517584997,35.17683835166831,40.85847107438016,57.82633077397852
365,365,sex_female,Urbanity_Rural,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,314533.3320402953,104.86537088019413,208.81100834755253,40.85847107438016,79.62143426573053
366,366,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,200757.95557614745,64.82077905608726,143.80010499964226,40.85847107438016,0.0
367,367,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,70162.58338908269,28.89228831026896,46.88015342879746,40.85847107438016,27.633728979736723
368,368,sex_male,Urbanity_Rural,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_yes,169730.19876721856,108.54282202007452,115.80419759409305,40.85847107438016,0.0
369,369,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,AC_no,185912.98154998585,61.28752344436202,132.47353471506048,40.85847107438016,43.36608954448049
370,370,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,AC_no,29907.095865697982,20.38053757761715,14.879253487138858,40.85847107438016,48.110882068626395
371,371,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,393322.2993736675,130.0495648194841,285.9713443703017,40.85847107438016,2.555476412022939
372,372,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,AC_no,388510.5881030621,132.3122696120718,270.5348476664584,40.85847107438016,0.03163754313182686
373,373,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_no,TV_yes,Cooking_no,AC_yes,387235.6801041083,171.64150366027525,262.7261857467134,40.85847107438016,12.747553692046868
