,Electricity,Income,Water,e_Cooking,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
456,167.9127041620869,376253.3509901375,259.5802333445069,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,456.0,81.0,1,21.71304780934903
457,165.6932302131792,342507.3958742125,242.35951841723858,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,457.0,81.0,1,9.030531777893874
458,168.86299256422012,344331.74489646737,241.38550596360759,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,458.0,81.0,1,10.030531777893874
459,173.16264954166644,360659.05552412546,249.29745547848145,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,459.0,81.0,1,1.665451368749351
460,127.74045475978042,204560.58722391672,154.64961218074532,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,460.0,81.0,1,44.31953793042891
461,158.22529375149537,359976.62448697677,254.0230403665801,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,461.0,81.0,1,48.876803761710306
462,171.38368712999247,364867.2258555968,255.3743456816911,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,462.0,81.0,1,2.665451368749351
463,101.98445168512414,112491.71629353904,88.45408724688956,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_3,sex_male,Urbanity_Urban,463.0,31.0,1,101.8122695686129
464,93.43307664175006,101778.31498314984,77.71847482105706,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_1,sex_female,Urbanity_Urban,464.0,31.0,1,5.390007537186503
467,115.96471347047323,194196.18215877554,143.45551225813938,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,467.0,81.0,1,0.5628160090687433
468,172.58012006587606,348219.9811914014,243.1444205293111,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,468.0,81.0,1,0.0390271521422098
469,160.41985184074588,327644.3525277489,218.11381328596366,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,469.0,51.0,1,59.620113853645094
470,155.08823442553862,329821.990673966,218.65574132259914,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,470.0,51.0,1,94.36670865191923
471,178.21866760286815,423141.3153496611,287.82288556007165,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,471.0,81.0,1,16.501801944749523
472,101.22771029206328,117099.56921805385,92.86519610821215,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,472.0,31.0,1,100.83563832977622
473,165.08443808672925,350928.2285129399,249.7147533936029,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,473.0,81.0,1,0.0390271521422098
474,131.47935784703043,211696.05238562962,162.31753254487847,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,474.0,81.0,1,21.854780335742127
475,182.2871419326598,426930.9060151177,289.58745506825227,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,475.0,81.0,1,7.788041368724517
476,122.96274181010162,203656.74202444532,156.0706674680451,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,476.0,81.0,1,6.108185537467946
477,123.72655911167584,209131.2638570499,155.78950381785302,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,477.0,81.0,1,15.036596310345868
479,103.41805108028612,154024.1112946065,103.85145007574928,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,479.0,21.0,1,32.297630726755195
480,86.63008417861491,80160.46778631737,62.22716137390765,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,480.0,31.0,1,8.693291220962953
483,105.8710014582416,152314.9450926999,102.62881961124792,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,483.0,21.0,1,28.297630726755195
484,127.53114603118144,211671.5206007696,155.79351121677377,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,484.0,81.0,1,24.05996507150919
485,155.6075311870255,335988.71893532627,222.9247636810129,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,485.0,51.0,1,27.44159568293331
486,185.96690216045243,405641.21855608345,281.2484054490172,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,486.0,81.0,1,74.60023551409088
487,79.52078431757889,52297.95485435224,33.311548659175905,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,487.0,1.0,1,126.28733987720742
489,185.83327278126697,418985.01444071904,289.3599740831803,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,489.0,81.0,1,15.706986680516586
490,94.24792255448322,97169.766111437,76.42523184903379,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,490.0,31.0,1,19.48867157528243
491,166.9988233510959,359633.2155497809,256.0844764247144,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,491.0,81.0,1,86.53384849752823
492,162.9435861802911,348609.61016256514,240.53756590919684,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,492.0,81.0,1,0.0390271521422098
494,113.03763861861923,189644.80051520863,142.46309131651302,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,494.0,81.0,1,3.481761320860807
495,79.70979127878853,72810.8772893254,57.31552529766539,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,495.0,31.0,1,9.693291220962953
496,108.91828620061968,127791.99040778927,100.99388681128248,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,496.0,31.0,1,77.9251883922325
497,91.15662938867314,83676.84241423226,66.39647000867018,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,497.0,31.0,1,61.66718974599422
498,122.72851899101805,210156.1651141184,154.55863426114615,Cooking_yes,Refrigeration_yes,age_19_25,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,498.0,81.0,1,197.00737566377433
499,150.04409248888174,340485.71067399514,230.40064083613356,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,499.0,51.0,1,13.450091057181645
500,101.51008792747605,131766.04480398982,104.26748743927648,Cooking_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,500.0,31.0,1,30.713835999271538
501,96.91720503931455,105121.5393808459,82.43091176310917,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,501.0,31.0,1,8.413376298349824
502,115.10870483621352,193583.94930027332,148.34583685990518,Cooking_no,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,502.0,81.0,1,59.07049719134615
505,166.24801502590756,366026.8519249432,253.59155293051967,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,505.0,81.0,1,12.674916829835208
506,114.19748560020888,186144.40882169385,138.4501385912765,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,506.0,81.0,1,12.473265946612479
508,104.00535040824093,156570.05491495086,108.20216537276173,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_female,Urbanity_Rural,508.0,21.0,1,27.37868541496313
509,122.50451803012665,203082.5154370764,153.82406767132048,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,509.0,81.0,1,51.31953793042891
510,186.33141883806869,409437.8771596029,296.91032303535997,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,510.0,81.0,1,54.95806416518795
511,168.86882485385598,357114.3646283274,253.4529935002414,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,511.0,81.0,1,53.86830838746198
513,161.87854939925032,362657.7175109785,260.0254274386621,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,513.0,81.0,1,76.61490318573615
514,116.59311833899423,199245.78827943027,152.52057001286968,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,514.0,81.0,1,68.31104255618055
515,167.17161706054588,359632.66133148305,248.01763846915568,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,515.0,81.0,1,3.665451368749351
516,98.58943494766493,124696.55138169824,94.71871878903923,Cooking_yes,Refrigeration_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,516.0,31.0,1,27.713835999271538
517,73.23974660278861,35582.29117211237,18.727422433417846,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Rural,517.0,1.0,1,22.72633723052843
519,124.72099311541012,223453.39710938663,164.0322577824742,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,519.0,81.0,1,16.41102713807806
521,158.0128820567347,355385.94298195466,242.20139305785324,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,521.0,51.0,1,21.583976520079425
522,127.05058826976305,224367.94363771434,170.95741834752906,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,522.0,81.0,1,12.468713065122682
523,121.67430089893122,209725.59685744497,160.27205473595708,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,523.0,81.0,1,15.11765099855381
524,173.73813083826934,385751.8672490108,266.5322173177888,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,524.0,81.0,1,15.759611739936698
527,181.3282957927676,411459.47572122,286.7384682899576,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,527.0,81.0,1,40.88550485122836
529,169.44131661848914,359473.3888412914,258.25804051247457,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,529.0,81.0,1,3.665451368749351
530,168.17682854698856,366534.4668022858,264.65930807473984,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,530.0,81.0,1,28.412046167023533
531,127.94731346696976,225547.7026930216,168.81902473331718,Cooking_yes,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,531.0,81.0,1,42.33810658959405
532,126.27243896961849,204307.505636571,149.90147395147142,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,532.0,81.0,1,82.9765826662468
533,169.35664393942025,361986.73707285844,251.71408031688492,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,533.0,81.0,1,11.593862141627284
535,78.96977228096678,75139.91729012941,59.02928898583844,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,535.0,31.0,1,5.98302713859365
536,97.93932736336123,160195.92185151821,110.30130620721188,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,536.0,21.0,1,91.05435264811537
537,174.94495301501868,371743.9380807014,266.17602235408174,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,537.0,81.0,1,16.69828559099853
538,102.5369886114344,136209.9029120327,105.09555983413479,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,538.0,31.0,1,6.0085707974948726
539,169.6756264853819,363965.1380202916,258.1130935629648,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,539.0,81.0,1,74.61490318573615
540,130.81265356695005,230995.2924855769,169.82180496327112,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,540.0,81.0,1,7.4195225123263935
541,165.13065803254474,380039.7978393247,264.44985144129254,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,541.0,81.0,1,13.721543183597358
542,198.79138783747453,456219.1005581577,318.5220129243341,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_7,sex_female,Urbanity_Urban,542.0,81.0,1,36.3519262256214
543,95.2133211785103,115940.15492136368,92.52353367813005,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,543.0,31.0,1,49.10174698497558
544,174.54806326132297,395453.0288670681,281.1358422338003,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,544.0,81.0,1,39.18111575968745
545,166.32260928515302,400075.1509695672,285.03084910427975,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Urban,545.0,81.0,1,55.044993844224294
546,169.43561043406038,414808.027054175,288.67163499396355,Cooking_no,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,546.0,81.0,1,10.538030542804243
547,76.25283018888412,62661.78350831553,39.58757395685314,Cooking_yes,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_5,sex_male,Urbanity_Rural,547.0,1.0,1,35.38548450082026
548,168.66398124648063,357268.12108172383,252.86295783715286,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_female,Urbanity_Urban,548.0,81.0,1,76.59153442457286
549,119.39235836381334,187053.14498416602,145.31808341801963,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,549.0,81.0,1,14.473265946612479
550,157.95401192664195,366908.8362957846,253.58599863109862,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,550.0,81.0,1,20.617230902790595
551,167.66580134173068,367313.06737162784,254.3304366028297,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,551.0,81.0,1,27.412046167023533
552,126.88179262620636,216163.42063406765,157.4644828243162,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,552.0,81.0,1,12.068460445757523
553,175.63919165464134,370808.2709035938,257.4376045994516,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,553.0,81.0,1,14.69828559099853
555,79.54846466141119,79687.47152090416,61.99611822159864,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,555.0,31.0,1,88.44151776807476
557,185.0938275300897,415019.2837786457,286.04965920553525,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,557.0,81.0,1,42.88550485122836
558,175.46039314778236,384776.89314279775,255.47230560947148,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,558.0,51.0,1,92.45646442964524
560,91.03989883921759,104227.45862047424,81.810299356141,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,560.0,31.0,1,78.08904353150206
561,159.68366524848253,353925.9101365396,254.65787147490548,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,561.0,81.0,1,46.795749073502364
562,118.61275110736031,206375.99584275228,151.05570051584093,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,562.0,81.0,1,71.98507804049515
563,155.480389798464,351921.6974058721,245.7773839523496,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,563.0,81.0,1,5.9029052366790555
564,91.65631145455995,111477.66581462335,86.56503978907233,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_2,sex_female,Urbanity_Urban,564.0,31.0,1,65.14672945854667
565,163.8650885041008,364462.52119801,255.22221897223358,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,565.0,81.0,1,54.876803761710306
567,122.79479616015443,214453.5855124737,158.942430350022,Cooking_no,Refrigeration_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,567.0,81.0,1,25.293280499440826
568,130.44143315331112,215436.50916720077,162.68031425097425,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,568.0,81.0,1,12.068460445757523
569,124.86141869975701,190672.47034534844,141.4095504119843,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,569.0,81.0,1,2.481761320860807
570,76.13864797884345,82492.93058685576,55.0762575862274,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,570.0,1.0,1,98.704727082222
571,154.14702161716997,351515.81648033217,248.5381724710693,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,571.0,81.0,1,10.821850548471115
572,119.73618197447477,194060.36179931427,141.8777823677859,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,572.0,81.0,1,1.5628160090687433
573,87.95005219580416,86655.0685043298,65.87950015273533,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,573.0,31.0,1,56.66718974599422
574,91.57426116031723,81811.62722497285,65.4093176656684,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,574.0,31.0,1,55.66718974599422
576,123.48895810732824,211026.17337993128,160.25313073739943,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,576.0,81.0,1,30.854780335742127
577,122.76251891141659,214839.87095174048,160.9700426847559,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,577.0,81.0,1,28.854780335742127
578,151.85210135719498,349807.15783759987,231.20462787338784,Cooking_yes,Refrigeration_yes,age_76_85,Education_College,Size_4,sex_male,Urbanity_Rural,578.0,51.0,1,14.479628551957077
579,159.77076158866234,367229.37806562346,264.27031808916576,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,579.0,81.0,1,34.41204616702353
580,167.83767405200928,375645.4548484995,272.7364336644067,Cooking_yes,Refrigeration_yes,age_76_85,Education_College,Size_3,sex_male,Urbanity_Urban,580.0,81.0,1,66.57188136655199
581,103.78921642726341,116811.24597396006,85.20204919868861,Cooking_yes,Refrigeration_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Urban,581.0,31.0,1,16.895651973875285
582,123.98429600591216,195731.3019058863,146.7525711268035,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,582.0,81.0,1,58.229987867972625
583,120.69677545747221,201145.57245208183,147.79246688498344,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,583.0,81.0,1,86.9765826662468
584,117.81768421861992,213150.5845040739,158.5931865908144,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,584.0,81.0,1,82.05763735445476
585,174.13446854878222,376197.2500794074,259.5285450910585,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,585.0,81.0,1,30.814317732667504
586,94.02677465173723,103165.71265664397,81.26202430119874,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,586.0,31.0,1,8.020218295093102
587,84.46885744085867,81686.97096180277,64.89878602150075,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,587.0,31.0,1,82.52257245628272
588,93.0030577019661,114872.07971288428,90.44678252932516,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,588.0,31.0,1,65.09753890575038
589,174.45673200416198,380834.1960702605,263.979835771665,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,589.0,81.0,1,26.71304780934903
592,91.42572894402376,94741.67823001236,73.17111051845649,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,592.0,31.0,1,21.48867157528243
593,85.7743895967854,83837.11841941612,66.42382042934686,Cooking_no,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,593.0,31.0,1,112.16474380518565
594,158.49375954474658,353373.98120522796,246.46148271567318,Cooking_yes,Refrigeration_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,594.0,81.0,1,71.5104797363649
595,192.42584448547092,426195.5753748036,295.2606027052128,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,595.0,81.0,1,72.71315433771048
598,167.78496952987015,352527.34271508147,251.43398657513504,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,598.0,81.0,1,56.86830838746198
599,163.39489961991876,358736.67024609656,255.74535968666785,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,599.0,81.0,1,50.795749073502364
600,85.62843620031316,83461.89000273516,57.579592660800934,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Rural,600.0,1.0,1,14.67259379624235
601,179.84741482905758,392465.69238151185,284.7626760783121,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,601.0,81.0,1,40.18111575968745
602,174.92729254859947,372212.22156362375,271.05282936911004,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,602.0,81.0,1,5.625726277038925
604,89.91279905309034,100437.37394311288,65.64997998305972,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,604.0,1.0,1,19.751880889429653
605,160.2885954512784,347607.2056701614,247.24103544237747,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,605.0,81.0,1,20.89440986243072
606,168.15329954998026,357599.27254407725,252.9778386642772,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,606.0,81.0,1,80.53384849752823
608,115.0346929503121,184546.31436624247,126.2733397396162,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,608.0,51.0,1,20.892825225900246
609,119.70668009409776,216908.11066287593,161.0121863137149,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,609.0,81.0,1,19.851283842086435
610,164.45302957617338,365431.6832300503,261.05885549450386,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,610.0,81.0,1,27.412046167023533
611,129.64956616609288,221322.674700548,163.7139047123787,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,611.0,81.0,1,25.155781978067616
612,133.8734610128025,224850.86589099275,164.65618224955537,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,612.0,81.0,1,14.16427735231596
614,171.47106374797778,377671.2650841731,272.8388627149781,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,614.0,81.0,1,3.706780965246864
616,185.7110575993856,414202.15085487213,282.86793751782267,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,616.0,81.0,1,91.40642767158312
617,154.23857830856974,355675.6341237568,250.27159982627484,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,617.0,81.0,1,42.795749073502364
618,119.09529818334049,202217.7079326688,149.0583563461733,Cooking_no,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,618.0,81.0,1,60.02130663854989
619,163.7665096134,341375.8406667929,219.60391890597734,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,619.0,51.0,1,16.53114574538958
620,178.56995502027252,367276.5297685467,256.00183843465385,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,620.0,81.0,1,67.6233985599845
621,167.33972363998248,369821.2206094501,256.3505772510316,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,621.0,81.0,1,22.412046167023533
622,152.87162302014474,357728.73489891225,237.44654659174927,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,622.0,51.0,1,10.801153123750517
624,121.748035602383,218811.4683284215,161.20788841538794,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,624.0,81.0,1,9.068460445757523
625,83.89955190468419,113177.6786244033,86.81291454661378,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,625.0,31.0,1,76.88036230207928
626,149.3812414672699,339277.95763802034,223.81631329534733,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,626.0,51.0,1,32.53741258949174
628,167.82526176900174,399896.2728828063,288.25848114982034,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_8,sex_male,Urbanity_Urban,628.0,81.0,1,68.02315744995519
629,159.75259408798138,369555.7398223029,265.9060462692974,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,629.0,81.0,1,73.6233985599845
630,117.00066355702066,202816.1122134649,152.27037065719875,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,630.0,81.0,1,54.238483242220966
631,92.13169038021343,84360.64225217016,66.90235200357617,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,631.0,31.0,1,60.66718974599422
632,167.03113539721534,360269.69256272377,255.49957240586707,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,632.0,81.0,1,50.876803761710306
