,Electricity,Income,Water,e_Cooking,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
479,117.29135636299999,189773.712893,140.772032367,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,479.0,61.0,1,6.285519178694045
480,123.48570958299999,221500.530475,163.932342892,Cooking_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,480.0,81.0,1,9.35212403771093
481,123.717030812,226327.576773,165.964352432,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,481.0,81.0,1,15.615945287853314
482,132.108063936,285844.88984200003,205.80260841700002,Cooking_no,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,482.0,81.0,1,6.5565501904263215
483,134.464681388,228003.300036,169.030398022,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,483.0,81.0,1,10.615945287853314
485,117.13716205799999,203345.020103,151.499217704,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,485.0,81.0,1,17.30525675696167
486,111.54550847600001,182720.306713,136.33277269,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,486.0,61.0,1,17.11843249914068
487,112.508796016,195160.101659,129.176520376,Cooking_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,487.0,51.0,1,0.6405557958400685
489,125.494811485,219258.990412,163.101771369,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,489.0,81.0,1,9.140315861048826
491,138.019948073,275897.207395,194.705926291,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,491.0,81.0,1,9.717653781252729
492,106.65843338,196750.758222,136.094708296,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,492.0,51.0,1,4.934651885255628
493,88.2230219697,107491.907468,72.6501511466,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,493.0,1.0,1,24.219870551596504
494,125.174142194,233580.997056,175.929129197,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,494.0,81.0,1,19.198569711416226
496,146.74378059100002,281675.872318,199.950736414,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,496.0,81.0,1,7.884740460806114
497,118.30963751700001,183738.508722,134.044530751,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,497.0,61.0,1,51.712699682442576
498,101.553579596,135482.769935,99.6400354294,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,498.0,31.0,1,90.13105946061779
499,149.42486421,289904.588883,213.306438243,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,499.0,81.0,1,6.4673648843690295
500,129.50602379,232303.082685,166.995169963,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,500.0,81.0,1,16.615945287853314
501,127.217883631,242711.240991,163.298409682,Cooking_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Rural,501.0,51.0,1,30.7394077431602
502,99.36545447700001,128771.365761,92.8797144701,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,502.0,31.0,1,82.99568736374687
503,128.672241659,227832.974498,166.853292491,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,503.0,81.0,1,6.647659870535797
504,126.683672754,239704.63608000003,169.931157616,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,504.0,81.0,1,33.1396094766863
505,140.671180839,245632.793589,176.013222339,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,505.0,81.0,1,29.2749815735572
506,127.18061441,222877.073187,164.460287181,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,506.0,81.0,1,13.615945287853314
507,148.14116264,288285.290702,217.358593883,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,507.0,81.0,1,6.4673648843690295
508,148.51705273299999,293296.99396999995,219.35850277,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,508.0,81.0,1,11.940421029056932
509,133.438260729,274753.455111,191.204957375,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,509.0,81.0,1,10.824648778011166
510,129.812791105,249525.541694,174.814199828,Cooking_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,510.0,81.0,1,44.669204858196736
512,95.59636041600001,104970.740618,76.16830145850001,Cooking_yes,TV_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,512.0,31.0,1,52.71875973693727
513,112.111164844,165392.84708399998,123.263127272,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,513.0,31.0,1,78.5773275855717
514,148.287697057,263243.887762,188.33631256299998,Cooking_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,514.0,81.0,1,4.824648778011166
516,141.921810968,283824.854704,206.83389708400003,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,516.0,81.0,1,7.222424508623114
517,137.682725148,281908.84874600003,201.023472913,Cooking_no,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,517.0,81.0,1,10.311609814680391
518,102.387926001,142939.164258,103.22560117100001,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,518.0,31.0,1,38.536792277315904
519,121.844328981,194160.679192,145.392459672,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,519.0,61.0,1,6.285519178694045
520,130.006258995,252598.663765,175.712568112,Cooking_no,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,520.0,81.0,1,36.133750496937125
521,136.280305626,253773.513472,178.206006317,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,521.0,81.0,1,34.04456519087984
522,121.287287727,203813.046991,133.998747683,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,522.0,51.0,1,28.475704518396284
523,134.47721412799999,245466.909413,176.283012763,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,523.0,81.0,1,24.406965250361097
524,129.61820044700002,223467.610085,166.259758607,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,524.0,81.0,1,6.647659870535797
526,114.555598314,167571.777587,124.77467699399999,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,526.0,31.0,1,53.94311606511991
529,122.16882325,207896.310564,155.05801109,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,529.0,81.0,1,34.567496364797336
530,115.30014505,189720.556502,139.432126503,Cooking_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,530.0,81.0,1,30.797912747474683
531,129.015195866,230734.019545,172.170094576,Cooking_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,531.0,81.0,1,3.963671893595251
532,123.09052162399999,210746.22689,157.11849486,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,532.0,81.0,1,32.88788118052456
533,141.407665086,263191.892138,190.64806147099998,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,533.0,81.0,1,48.17654886768372
534,106.41642724200001,156421.364283,114.725811895,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,534.0,31.0,1,42.807743968249014
535,121.88902557200001,189910.611434,143.825896914,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,535.0,81.0,1,5.4701080344054365
536,123.298655869,197420.345575,151.844597135,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,536.0,81.0,1,0.6054801312763356
537,93.40171963350001,104126.593749,78.50840250739999,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,537.0,31.0,1,14.390955023868017
538,134.634120903,251096.835662,178.748538324,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,538.0,81.0,1,19.406965250361097
540,80.9774905733,71875.79771930001,47.6431343,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Rural,540.0,1.0,1,77.87746743802235
542,119.394196993,190858.013529,140.830704187,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,542.0,81.0,1,2.4701080344054365
543,142.960006004,257699.299021,186.60061325,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,543.0,81.0,1,25.989589673924
544,118.92114818799999,196128.093952,143.206436467,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,544.0,81.0,1,4.605480131276336
546,96.65231820049999,160140.14232,110.530287505,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,546.0,21.0,1,44.463181331054145
547,143.992803708,267765.001129,202.322800598,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,547.0,81.0,1,38.311920964554645
548,145.207162294,261811.769498,186.67363550099998,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,548.0,81.0,1,26.542337347231992
549,129.962592116,216581.883416,148.339474578,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,549.0,51.0,1,4.68273553509953
550,143.48853823,273266.169417,201.069782918,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,550.0,81.0,1,4.749368363935211
551,112.781590345,180510.343879,131.886563293,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,551.0,61.0,1,7.150147081823153
552,140.472853211,279643.926934,196.49362256400002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Urban,552.0,81.0,1,12.33199278749813
553,108.855420007,195369.066578,132.013681851,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,553.0,51.0,1,2.9346518852556276
555,122.488386567,213300.008956,155.522132882,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,555.0,61.0,1,1.6391440222495763
556,151.325005259,303220.551961,217.625886425,Cooking_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,556.0,81.0,1,6.238365304361643
557,102.93178913700001,125499.846337,93.42964698639999,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,557.0,31.0,1,61.36147584329514
558,106.75817030799999,154593.644202,115.52680798799999,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,558.0,31.0,1,25.375688686489475
559,110.64388536,173234.05175,129.703520943,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,559.0,31.0,1,80.5773275855717
560,122.89164003200001,193399.358037,140.92613244,Cooking_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,560.0,61.0,1,34.624194866320934
561,133.489178876,233059.198283,167.443798786,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,561.0,81.0,1,21.139609476686303
562,136.99864863,255271.054231,180.47047703099997,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,562.0,81.0,1,14.542337347231992
565,140.820327588,282769.106889,206.65422779099998,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,565.0,81.0,1,5.884740460806114
566,155.41696157200002,306756.911863,216.475598188,Cooking_yes,TV_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Urban,566.0,81.0,1,3.6856176310536704
567,139.436617399,278063.622801,193.636689937,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,567.0,81.0,1,10.537693158511246
568,111.799865344,162367.059039,118.598704184,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,568.0,31.0,1,43.39036839181193
569,102.41116175100001,124910.400432,85.4223010728,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,569.0,1.0,1,110.64606685360687
570,125.463300824,235590.83624,175.93150904799995,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,570.0,81.0,1,5.783031967406693
571,102.781082845,139315.108809,102.44400841,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,571.0,31.0,1,16.703878956869268
572,135.866193367,252210.442118,182.52924977,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,572.0,81.0,1,23.078774979981276
573,120.56091034299999,185159.296672,139.155546271,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,573.0,81.0,1,3.4701080344054365
574,128.18601392,213060.311235,157.100121346,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,574.0,81.0,1,21.440628853832564
575,123.74647030700001,201703.961826,151.545747321,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,575.0,81.0,1,27.30525675696167
576,143.453967914,279724.613265,204.009648097,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,576.0,81.0,1,7.884740460806114
577,111.81527216299999,190816.024362,139.038096674,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,577.0,81.0,1,5.4701080344054365
578,97.37422693370002,134958.457219,103.041587551,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,578.0,31.0,1,87.22024476667505
579,140.170195991,269761.148894,194.18826559,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,579.0,81.0,1,47.311920964554645
580,103.64765905200001,147972.22279200002,110.07820898,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,580.0,31.0,1,19.793064262926556
581,116.808085913,192963.715623,138.775022358,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,581.0,61.0,1,8.285519178694045
582,130.527922433,220077.217142,166.80988321,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,582.0,81.0,1,6.647659870535797
583,116.890776713,204010.648092,134.451620004,Cooking_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Rural,583.0,51.0,1,58.602572029361056
584,159.515199083,310517.937072,220.257833235,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_7,sex_female,Urbanity_Urban,584.0,81.0,1,26.521373613295992
585,141.215668569,273693.696025,199.960980558,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,585.0,81.0,1,20.687020893571344
586,160.964110529,327398.9193,232.72730068400003,Cooking_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_8,sex_female,Urbanity_Urban,586.0,81.0,1,30.03169346806156
588,139.390414375,250618.860208,181.87209720599998,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,588.0,81.0,1,5.838712535657521
589,111.65138722799999,173456.322762,117.24471117600001,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,589.0,21.0,1,83.14357964231951
590,131.396935057,251101.61985500003,183.73308240400002,Cooking_no,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,590.0,81.0,1,27.078774979981276
591,136.777712941,306215.402743,220.15682951099998,Cooking_no,TV_yes,age_36_45,Education_College,Size_6,sex_female,Urbanity_Urban,591.0,81.0,1,8.774802937110945
592,148.771057745,292271.480329,204.027212191,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,592.0,81.0,1,8.357796605494016
593,114.06605773,178868.857793,129.735130762,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,593.0,31.0,1,80.71269968244258
594,121.43088084200001,205132.718515,148.995191927,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,594.0,61.0,1,7.75857532338194
595,120.66170449399999,205479.309488,153.560983552,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,595.0,81.0,1,20.30525675696167
596,140.860731638,289297.553483,207.111911462,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,596.0,81.0,1,4.357796605494016
597,145.514241704,294852.145281,209.704267229,Cooking_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,597.0,81.0,1,11.940421029056932
598,118.330104062,239954.302344,160.301743692,Cooking_no,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,598.0,51.0,1,9.3803490827156
599,78.0620462141,93781.3647985,61.0441531245,Cooking_no,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,599.0,1.0,1,15.726431434090866
601,112.450042469,166578.69888900002,121.15909927,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,601.0,31.0,1,7.690591766126616
605,114.908024773,200593.759846,146.915469899,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,605.0,81.0,1,2.2772898608965377
606,128.334278853,241398.333743,167.590117503,Cooking_yes,TV_yes,age_36_45,Education_College,Size_5,sex_female,Urbanity_Rural,606.0,51.0,1,11.738416103350342
607,117.045897665,198667.855041,143.14043027,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,607.0,61.0,1,8.75857532338194
609,129.815196722,240481.82920700003,160.176909712,Cooking_no,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Rural,609.0,51.0,1,33.8285930492175
610,126.86862548200001,251693.289653,184.42336406200002,Cooking_yes,TV_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,610.0,81.0,1,34.989589673924
611,141.070668178,279728.460386,206.59818494599998,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,611.0,81.0,1,14.717653781252729
612,106.94138514299999,133770.971063,101.166571478,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,612.0,31.0,1,6.767208659993247
613,144.275043233,278066.60538200004,197.801079443,Cooking_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,613.0,81.0,1,8.717653781252729
614,92.5601245695,103024.498028,74.61931917529999,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,614.0,31.0,1,19.390955023868017
615,128.443096761,210708.826511,159.146432453,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,615.0,81.0,1,30.440628853832564
616,106.69826195899999,157600.735374,116.25874789,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,616.0,31.0,1,49.807743968249014
617,134.582186299,267708.55286500003,192.356605033,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,617.0,81.0,1,7.749368363935211
618,140.944561461,269853.285578,197.742304991,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,618.0,81.0,1,30.75917329124664
619,133.985335295,229723.356582,163.75842239,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,619.0,81.0,1,22.615945287853314
621,141.97958739799998,276557.667703,198.577688402,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,621.0,81.0,1,7.749368363935211
624,138.89002765799998,258421.373603,185.903127118,Cooking_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,624.0,81.0,1,4.263338813818221
625,119.645913101,177891.41084300005,130.307584078,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,625.0,31.0,1,41.52574048868284
626,119.543764619,209530.630161,136.94556163200002,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,626.0,51.0,1,34.475704518396284
627,98.3698466662,131029.928192,98.1863615437,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,627.0,31.0,1,56.94410026685806
628,96.7323537123,131385.981088,102.33409765100001,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,628.0,31.0,1,60.94410026685806
630,135.976964766,263782.59168400004,187.64728733799998,Cooking_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,630.0,81.0,1,50.17654886768372
632,130.76803286700002,258731.021045,186.938478936,Cooking_no,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,632.0,81.0,1,23.631522653289267
633,130.624370247,264292.485391,189.584323453,Cooking_no,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,633.0,81.0,1,41.401106270611905
634,117.02413919,180557.281431,124.47992388200001,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,634.0,51.0,1,1.716399138571001
635,98.76815370799999,132223.461323,92.1910614028,Cooking_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,635.0,1.0,1,6.083514252987468
636,89.7785103935,98454.6761172,65.469725365,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,636.0,1.0,1,24.219870551596504
637,103.07840985600001,137182.438073,102.39709879,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,637.0,31.0,1,76.13105946061779
638,134.924283124,266398.77644,196.502786048,Cooking_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,638.0,81.0,1,28.12496177079491
639,128.902240291,240808.422176,167.279909723,Cooking_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,639.0,81.0,1,28.722233900249208
640,127.76229234600001,225112.771038,165.794321516,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,640.0,81.0,1,2.4289860940935832
641,116.04228761,188340.488272,129.047245595,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,641.0,51.0,1,7.054083186388006
642,128.269025462,240568.246945,179.8018636,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,642.0,81.0,1,5.20990132128097
643,138.201334862,285645.344226,207.32135941099997,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,643.0,81.0,1,7.4673648843690295
644,137.65294045,273533.101843,198.255716629,Cooking_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,644.0,81.0,1,8.749368363935211
645,129.699780302,219839.700712,158.075886303,Cooking_yes,TV_yes,age_19_25,Education_College,Size_1,sex_male,Urbanity_Urban,645.0,81.0,1,12.534203707308787
646,112.758556072,190323.098115,137.116783548,Cooking_no,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,646.0,81.0,1,9.559293340462716
647,111.559399371,187681.314791,131.006749812,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,647.0,51.0,1,9.054083186388006
648,123.215802202,196622.637544,143.626519365,Cooking_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,648.0,61.0,1,35.624194866320934
649,126.958399509,213622.176656,160.022133564,Cooking_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,649.0,81.0,1,40.07484037428429
650,124.466600736,231129.580402,173.502090882,Cooking_no,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,650.0,81.0,1,7.872217273463971
651,146.797794791,282876.16435700003,203.611824409,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,651.0,81.0,1,6.884740460806114
652,84.2718634405,96779.6474621,64.6870164317,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Rural,652.0,1.0,1,26.084498454725605
653,124.924661174,218124.198121,142.496242749,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,653.0,51.0,1,55.24528813571894
654,144.63896801200002,277056.26766300004,201.611093127,Cooking_yes,TV_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,654.0,81.0,1,43.894545388117535
655,87.51446529399998,83567.78853460001,54.245705958900004,Cooking_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,655.0,1.0,1,129.5116789584741
656,114.427730295,187557.10424,138.576493957,Cooking_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,656.0,61.0,1,19.11843249914068
657,104.21496999700001,138239.1785,103.252316995,Cooking_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,657.0,31.0,1,43.536792277315904
658,122.734525255,208391.729062,150.711247094,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,658.0,61.0,1,9.75857532338194
659,144.621162458,289387.64298400003,204.475068149,Cooking_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,659.0,81.0,1,4.4673648843690295
660,94.5292791999,119445.509197,90.1401793749,Cooking_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,660.0,31.0,1,51.36147584329514
661,117.598945756,197409.862744,144.148160072,Cooking_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,661.0,61.0,1,6.285519178694045
662,148.786879674,282276.966525,207.128957558,Cooking_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,662.0,81.0,1,1.092753710269442
664,129.748607747,218407.599159,164.16166952700002,Cooking_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,664.0,81.0,1,36.21021247115522
