,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
408,121.930959316,223122.780466,166.472436612,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,408.0,1.0,1,73.7951606245745
409,130.783304342,251123.7,180.716003252,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,409.0,1.0,1,75.88839531395487
410,138.53249521700002,275284.784821,196.9275433,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,410.0,1.0,1,43.00398972915646
411,75.67783289239999,97845.81407,60.8237635824,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,411.0,101.0,1,0.1728815801283794
412,121.82261686700001,215725.871529,155.42988487600002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_9,sex_female,Urbanity_Urban,412.0,101.0,1,0.1546961721822111
413,134.218761546,273812.059664,193.23620227900003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,413.0,1.0,1,39.00398972915646
414,92.3143282326,121378.963844,82.5930371745,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,414.0,1.0,1,10.618233522897274
415,94.2117141228,124086.330346,95.34440445290001,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,415.0,101.0,1,0.4807364749558616
418,128.555185722,249938.548819,179.62717516400002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,418.0,1.0,1,13.26449237578429
419,91.0666696667,122167.636631,81.5157475919,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,419.0,1.0,1,21.03487806710643
420,113.12414223399999,184757.620712,127.51642927,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,420.0,1.0,1,8.717515508448065
421,110.16102702200001,188564.603609,136.51175122799998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,421.0,1.0,1,76.98437176385323
422,104.178503331,146342.555586,112.11382365799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,422.0,101.0,1,0.4904813782075621
423,132.600000762,286085.856635,208.241679792,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,423.0,1.0,1,41.84725655402708
424,116.868726348,215080.678139,159.800723054,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,424.0,1.0,1,95.53025590006308
426,138.773611186,279123.21645500005,196.29333740799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,426.0,1.0,1,40.00398972915646
427,122.59883188200001,222721.70784,166.255128972,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,427.0,1.0,1,30.863660773617028
429,116.958616264,209146.037595,153.80965011,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,429.0,1.0,1,27.191117999846774
432,118.25192358,189013.872396,142.19778122,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,432.0,1.0,1,18.760824123111586
433,120.630465502,222526.05437800003,162.889716749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,433.0,1.0,1,88.37352272493372
435,125.636786415,244262.943916,175.543139185,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,435.0,1.0,1,24.999587651272883
436,104.94600234200001,187397.955472,140.826340905,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,436.0,1.0,1,10.583165803507026
437,128.156310819,244917.42105300003,163.983905959,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,437.0,1.0,1,27.631154884909883
438,107.061301711,189860.098148,126.326620239,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,438.0,1.0,1,22.998828256048927
439,128.930623661,236661.998103,173.22237416599998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,439.0,1.0,1,24.156320826402265
442,115.716851054,175671.861551,126.98279644700001,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,442.0,1.0,1,75.45955567026206
443,103.60965255100001,169409.046558,119.347101254,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,443.0,1.0,1,65.7188681762776
444,109.64092511700001,172380.826981,121.824836492,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,444.0,1.0,1,27.871467514016388
446,140.238817877,276513.032223,197.505319082,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,446.0,1.0,1,27.524062201419092
448,135.884622227,272406.852678,191.36871113900003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,448.0,1.0,1,85.19065732786517
449,121.525261481,235771.454142,164.56255750399998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,449.0,1.0,1,51.60876258921249
450,119.321974584,190766.828329,143.393044752,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,450.0,1.0,1,54.55361564580115
451,111.621414516,184844.880481,137.053821629,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,451.0,101.0,1,0.027013264345981725
455,137.651639037,278766.707963,200.6607447,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,455.0,1.0,1,40.00398972915646
457,143.742957354,305523.359731,217.591820334,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,457.0,1.0,1,21.50557511324071
458,109.42852831,175167.238226,125.66825334,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,458.0,101.0,1,0.1487999374211988
460,142.971854839,297484.364685,214.725920412,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,460.0,1.0,1,26.468827155251716
461,99.8497313865,189242.381554,137.83210177200002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,461.0,1.0,1,31.954437340273905
462,146.380313903,264687.607885,190.50370799,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,462.0,1.0,1,70.77401278365602
463,138.953237513,275978.914943,192.891157583,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,463.0,1.0,1,28.259157476907703
464,101.066040462,151469.93535,109.574002124,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,464.0,101.0,1,0.1672870255995882
467,97.8046980294,148867.499068,102.97287962700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,467.0,1.0,1,20.58160249602734
469,96.44161730959999,144484.334561,102.77516643,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,469.0,1.0,1,63.5897714824204
470,92.3247418924,117708.232695,80.85323942859999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Rural,470.0,1.0,1,71.79990776617431
472,127.646505195,229565.71154,171.877598961,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,472.0,1.0,1,43.20767133139303
475,143.899417895,279429.105742,203.657505438,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,475.0,1.0,1,24.524062201419092
479,127.797421341,272747.899424,188.24761994,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Rural,479.0,1.0,1,41.81600527535575
480,137.709932866,268854.754591,197.158832833,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,480.0,1.0,1,30.571647192665672
481,91.3949717214,131140.10408299998,87.2830943275,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,481.0,101.0,1,0.032607818874765826
482,136.872247633,265190.61540300003,195.71814070099998,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,482.0,1.0,1,24.571647192665672
483,105.017404143,179181.213094,124.43006407,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,483.0,1.0,1,25.949828312632626
484,120.09957402200001,233904.071847,156.292488559,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,484.0,1.0,1,28.529656755947883
486,124.255051976,226735.137771,164.714574903,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,486.0,1.0,1,22.191848481656642
488,142.250542166,283740.926172,200.798873488,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,488.0,1.0,1,42.3606556058697
489,102.477085553,174313.264742,115.690939072,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,489.0,1.0,1,35.86925532814582
491,134.034107287,280857.131289,195.750778081,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,491.0,1.0,1,27.339730461394524
492,108.751736276,174364.816403,119.83245468700001,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,492.0,1.0,1,28.45261078393667
493,105.857586895,163708.230379,111.56627348,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,493.0,1.0,1,23.688933752698283
495,85.8381418735,120246.10364000002,80.75494584479999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,495.0,1.0,1,23.03487806710643
496,110.355435109,190453.089565,142.679478183,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,496.0,1.0,1,8.025728847622993
497,129.117765111,238550.708985,170.656434752,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,497.0,1.0,1,12.421225550913668
498,116.93227492,225729.912699,152.566926352,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,498.0,1.0,1,35.26475203143647
499,104.50681606,174000.674821,132.398938605,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,499.0,1.0,1,65.05921793615697
500,116.306173215,190247.464993,143.363732105,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,500.0,1.0,1,21.760824123111586
502,117.00910151,221204.561903,151.654773289,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,502.0,1.0,1,49.83715311627422
503,149.704948742,277608.815779,193.933159142,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,503.0,1.0,1,28.587345184947296
504,124.460990405,228651.03707600004,169.169382279,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,504.0,1.0,1,22.686002454012467
505,141.36826722700002,290351.414597,208.898659888,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_female,Urbanity_Urban,505.0,1.0,1,61.44643485955433
507,144.965137503,291927.484754,206.450182525,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,507.0,1.0,1,41.3606556058697
508,141.967900725,288725.881868,208.662920158,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,508.0,1.0,1,39.3606556058697
509,80.5429666295,102595.32998,66.46414204770001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Rural,509.0,1.0,1,10.377267716559913
510,104.606045451,166850.070832,113.959089872,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,510.0,1.0,1,72.1192059103827
511,108.97198008,175194.79407,132.44209885799998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_4,sex_male,Urbanity_Urban,511.0,1.0,1,23.188679943549968
512,97.6400541042,149381.13373499998,99.93200579260001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,512.0,1.0,1,21.32337119193596
513,119.250085056,220931.503352,163.612762213,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,513.0,1.0,1,69.7951606245745
514,114.11652655,178950.270198,131.442394278,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,514.0,1.0,1,79.14110493898264
515,129.660808253,257184.86583,187.54898004700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,515.0,1.0,1,14.110078409950038
516,100.50879549700001,150352.861413,111.074048284,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,516.0,101.0,1,0.010553850470209625
518,128.333800428,238305.92047,173.449961722,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,518.0,1.0,1,37.4517598507364
519,86.09632403110001,83141.1713879,53.4825489743,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,519.0,101.0,1,0.1579274378538713
520,129.81486175700002,270882.10267,200.13531624,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,520.0,1.0,1,21.07883590146016
521,125.84945310200001,238385.479293,170.437347545,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,521.0,1.0,1,23.999587651272883
522,135.34213074,274564.033024,198.783348867,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,522.0,1.0,1,29.081499157303135
523,133.195755453,255855.470808,186.73770430599998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,523.0,1.0,1,40.40051063399552
524,117.444775634,194451.592652,141.518811579,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,524.0,1.0,1,38.79770416514454
526,136.074754873,236311.566549,179.01274391299995,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,526.0,1.0,1,36.79102678718387
527,109.26418579,183598.937508,139.603135413,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,527.0,1.0,1,33.20960508802516
528,93.96719611969999,171258.109804,117.58780556100001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_7,sex_male,Urbanity_Rural,528.0,1.0,1,57.07492588130033
529,113.086010977,223252.736672,154.149974421,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,529.0,1.0,1,1.8072186926948857
530,99.10903213799999,150544.111201,112.835485368,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,530.0,101.0,1,0.1672870255995882
534,102.66144263,147287.95391500002,110.617359777,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,534.0,101.0,1,0.16450585603853085
535,118.823838934,205006.536719,138.72085123,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Rural,535.0,1.0,1,6.853442386103923
537,89.68576453780001,105965.674913,79.12168314670002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,537.0,101.0,1,0.06445037509414853
538,131.17063856299998,267285.648424,189.600309106,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,538.0,1.0,1,78.19065732786517
539,120.619894477,209376.953345,155.18791002700002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,539.0,1.0,1,59.8700067968782
540,118.67106785799999,193923.332292,144.638498467,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,540.0,1.0,1,10.057865268327415
541,134.922186337,236697.12643000003,174.12017867400002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,541.0,1.0,1,23.128565498128413
542,132.763937063,264763.052402,182.820555701,AC_yes,Cooking_yes,Lighting_no,TV_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Rural,542.0,1.0,1,24.509800099037452
543,127.384348073,239353.187543,175.966901782,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_8,sex_female,Urbanity_Urban,543.0,1.0,1,53.31303517798008
544,98.5778276117,140324.428483,92.95425199479999,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Rural,544.0,1.0,1,32.38665417546418
549,110.52294071,157774.78980199998,116.16999103,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,549.0,101.0,1,0.07383683399840635
550,122.41074577799999,224105.107002,170.071937391,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,550.0,1.0,1,19.526606023040113
551,137.346838256,249379.037939,182.107634982,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,551.0,1.0,1,91.00059877565751
552,114.885461205,193473.643817,139.984133279,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,552.0,1.0,1,6.025728847622993
553,121.321013285,226378.912999,170.124926791,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,553.0,1.0,1,29.282517503696745
554,125.94343755,237002.718331,175.229354367,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,554.0,1.0,1,30.125784328567363
555,105.33047116600001,159975.099929,117.80449088700001,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,555.0,101.0,1,0.17932079238692467
556,141.99288507100002,267514.087842,194.303431458,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,556.0,1.0,1,71.77401278365602
557,111.583995891,215536.008577,145.19231862799998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,557.0,1.0,1,13.655386591431103
558,115.462236174,176968.847438,128.57584516,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Urban,558.0,1.0,1,84.71946703934185
559,140.306371733,257720.512784,183.327371375,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,559.0,1.0,1,84.9048274588786
560,140.469490452,268383.693975,194.218526174,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,560.0,1.0,1,65.77401278365602
561,117.834044065,207606.451643,152.562172151,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,561.0,1.0,1,62.8700067968782
562,125.31280342299999,250273.50497,185.50383364799998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,562.0,1.0,1,26.688440510309256
563,118.905820866,223730.579338,156.870764705,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,563.0,1.0,1,46.99388629140359
564,114.15372572,205728.808492,145.930730795,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,564.0,1.0,1,18.115672964478826
566,101.722198565,162434.591075,118.55155516,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,566.0,101.0,1,0.2687851545615878
567,150.285085066,283454.791562,204.58539633,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Urban,567.0,1.0,1,8.177912446525784
569,131.375900633,262964.997137,184.691436496,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,569.0,1.0,1,26.803744042470633
570,114.749620277,179951.095521,131.352584781,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,570.0,1.0,1,27.209605088025157
572,96.19374599940001,142775.805119,95.992896609,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Rural,572.0,1.0,1,19.32337119193596
573,91.7650158451,138009.334899,91.5883359144,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,573.0,1.0,1,40.97697401682765
574,75.1983462371,78039.9116362,48.9611610873,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,574.0,101.0,1,0.3969136624584735
575,120.11111624700001,218495.97379,146.634191028,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,575.0,1.0,1,44.73449242469571
577,91.9392109579,120084.825456,81.2690115275,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,577.0,1.0,1,57.804901121605994
578,132.082509827,233847.524487,174.751067572,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,578.0,1.0,1,23.632089981428614
579,101.32013761600001,167916.279407,121.41603434299999,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,579.0,1.0,1,75.45955567026206
580,119.492969906,201886.407339,136.551821908,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,580.0,1.0,1,77.64043244915663
583,114.199580054,188944.950932,129.46647983399998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,583.0,1.0,1,35.97075345710781
584,112.338079526,205998.879591,153.750859861,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,584.0,1.0,1,52.45336225266908
585,90.5300614263,130231.4484,86.2394683552,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,585.0,1.0,1,20.03487806710643
586,137.156896778,288299.897631,206.84603922,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_female,Urbanity_Urban,586.0,1.0,1,42.521281031858045
587,93.925769874,133653.786105,88.3809040103,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Rural,587.0,1.0,1,34.21519964255394
588,110.47003376,193379.722692,141.062347941,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,588.0,1.0,1,18.47450981253656
589,100.257405031,155750.6814,113.921967148,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,589.0,101.0,1,0.010553850470209625
590,128.263462032,236768.057486,176.171371955,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,590.0,1.0,1,35.706927598487646
591,111.883226759,191285.17828,134.215800501,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,591.0,1.0,1,25.97742687752783
593,108.102389714,195408.938346,146.128184079,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,593.0,101.0,1,0.4395239711645118
