,index,n_BuildingSqm,n_BuildingKwh,NonRElectricity,w,wf
434,434,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
435,435,406.726338714,243.0,29850.162028099996,0.154,0.0
436,436,406.726338714,243.0,29850.162028099996,0.154,0.0
437,437,406.726338714,243.0,29850.162028099996,0.154,0.0
438,438,312.594751517,631.0,65940.4053426,0.154,0.0
439,439,312.594751517,631.0,65940.4053426,0.154,0.0
440,440,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
441,441,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
442,442,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
443,443,406.726338714,243.0,29850.162028099996,0.154,0.0
444,444,406.726338714,243.0,29850.162028099996,0.154,0.0
445,445,406.726338714,243.0,29850.162028099996,0.154,0.0
446,446,312.594751517,631.0,65940.4053426,0.154,0.0
447,447,637.229859886,296.0,65648.0431331,0.154,0.0
448,448,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
449,449,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
450,450,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
451,451,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
452,452,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
453,453,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
454,454,703.6254615639999,316.0,79114.259915,0.154,0.0
455,455,497.42790442,233.0,40122.4338562,0.154,0.0
456,456,497.42790442,233.0,40122.4338562,0.154,0.0
457,457,637.229859886,296.0,65648.0431331,0.154,0.0
458,458,312.594751517,631.0,65940.4053426,0.154,0.0
459,459,406.726338714,243.0,29850.162028099996,0.154,0.0
460,460,406.726338714,243.0,29850.162028099996,0.154,0.0
461,461,312.594751517,631.0,65940.4053426,0.154,0.0
462,462,406.726338714,243.0,29850.162028099996,0.154,0.0
463,463,637.229859886,296.0,65648.0431331,0.154,0.0
464,464,637.229859886,296.0,65648.0431331,0.154,0.0
465,465,637.229859886,296.0,65648.0431331,0.154,0.0
466,466,406.726338714,243.0,29850.162028099996,0.154,0.0
467,467,406.726338714,243.0,29850.162028099996,0.154,0.0
468,468,406.726338714,243.0,29850.162028099996,0.154,0.0
469,469,497.42790442,233.0,40122.4338562,0.154,0.0
470,470,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
471,471,497.42790442,233.0,40122.4338562,0.154,0.0
472,472,312.594751517,631.0,65940.4053426,0.154,0.0
473,473,406.726338714,243.0,29850.162028099996,0.154,0.0
474,474,406.726338714,243.0,29850.162028099996,0.154,0.0
475,475,312.594751517,631.0,65940.4053426,0.154,0.0
476,476,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
477,477,406.726338714,243.0,29850.162028099996,0.154,0.0
478,478,637.229859886,296.0,65648.0431331,0.154,0.0
479,479,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
480,480,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
481,481,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
482,482,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
483,483,406.726338714,243.0,29850.162028099996,0.154,0.0
484,484,637.229859886,296.0,65648.0431331,0.154,0.0
485,485,406.726338714,243.0,29850.162028099996,0.154,0.0
486,486,637.229859886,296.0,65648.0431331,0.154,0.0
487,487,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
488,488,703.6254615639999,316.0,79114.259915,0.154,0.0
489,489,637.229859886,296.0,65648.0431331,0.154,0.0
490,490,497.42790442,233.0,40122.4338562,0.154,0.0
491,491,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
492,492,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
493,493,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
494,494,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
495,495,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
496,496,406.726338714,243.0,29850.162028099996,0.154,0.0
497,497,637.229859886,296.0,65648.0431331,0.154,0.0
498,498,637.229859886,296.0,65648.0431331,0.154,0.0
499,499,637.229859886,296.0,65648.0431331,0.154,0.0
500,500,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
501,501,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
502,502,406.726338714,243.0,29850.162028099996,0.154,0.0
503,503,406.726338714,243.0,29850.162028099996,0.154,0.0
504,504,406.726338714,243.0,29850.162028099996,0.154,0.0
505,505,406.726338714,243.0,29850.162028099996,0.154,0.0
506,506,406.726338714,243.0,29850.162028099996,0.154,0.0
507,507,637.229859886,296.0,65648.0431331,0.154,0.0
508,508,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
509,509,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
510,510,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
511,511,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
512,512,637.229859886,296.0,65648.0431331,0.154,0.0
513,513,312.594751517,631.0,65940.4053426,0.154,0.0
514,514,406.726338714,243.0,29850.162028099996,0.154,0.0
515,515,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
516,516,637.229859886,296.0,65648.0431331,0.154,0.0
517,517,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
518,518,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
519,519,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
520,520,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
521,521,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
522,522,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
523,523,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
524,524,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
525,525,406.726338714,243.0,29850.162028099996,0.154,0.0
526,526,406.726338714,243.0,29850.162028099996,0.154,0.0
527,527,406.726338714,243.0,29850.162028099996,0.154,0.0
528,528,703.6254615639999,316.0,79114.259915,0.154,0.0
529,529,637.229859886,296.0,65648.0431331,0.154,0.0
530,530,406.726338714,243.0,29850.162028099996,0.154,0.0
531,531,312.594751517,631.0,65940.4053426,0.154,0.0
532,532,312.594751517,631.0,65940.4053426,0.154,0.0
533,533,406.726338714,243.0,29850.162028099996,0.154,0.0
534,534,637.229859886,296.0,65648.0431331,0.154,0.0
535,535,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
536,536,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
537,537,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
538,538,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
539,539,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
540,540,406.726338714,243.0,29850.162028099996,0.154,0.0
541,541,406.726338714,243.0,29850.162028099996,0.154,0.0
542,542,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
543,543,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
544,544,406.726338714,243.0,29850.162028099996,0.154,0.0
545,545,406.726338714,243.0,29850.162028099996,0.154,0.0
546,546,637.229859886,296.0,65648.0431331,0.154,0.0
547,547,406.726338714,243.0,29850.162028099996,0.154,0.0
548,548,406.726338714,243.0,29850.162028099996,0.154,0.0
549,549,637.229859886,296.0,65648.0431331,0.154,0.0
550,550,312.594751517,631.0,65940.4053426,0.154,0.0
551,551,497.42790442,233.0,40122.4338562,0.154,0.0
552,552,312.594751517,631.0,65940.4053426,0.154,0.0
553,553,312.594751517,631.0,65940.4053426,0.154,0.0
554,554,703.6254615639999,316.0,79114.259915,0.154,0.0
555,555,637.229859886,296.0,65648.0431331,0.154,0.0
556,556,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
557,557,703.6254615639999,316.0,79114.259915,0.154,0.0
558,558,637.229859886,296.0,65648.0431331,0.154,0.0
559,559,406.726338714,243.0,29850.162028099996,0.154,0.0
560,560,406.726338714,243.0,29850.162028099996,0.154,0.0
561,561,637.229859886,296.0,65648.0431331,0.154,0.0
562,562,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
563,563,312.594751517,631.0,65940.4053426,0.154,0.0
564,564,637.229859886,296.0,65648.0431331,0.154,0.0
565,565,312.594751517,631.0,65940.4053426,0.154,0.0
566,566,406.726338714,243.0,29850.162028099996,0.154,0.0
567,567,406.726338714,243.0,29850.162028099996,0.154,0.0
568,568,312.594751517,631.0,65940.4053426,0.154,0.0
569,569,637.229859886,296.0,65648.0431331,0.154,0.0
570,570,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
571,571,312.594751517,631.0,65940.4053426,0.154,0.0
572,572,312.594751517,631.0,65940.4053426,0.154,0.0
573,573,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
574,574,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
575,575,637.229859886,296.0,65648.0431331,0.154,0.0
576,576,406.726338714,243.0,29850.162028099996,0.154,0.0
577,577,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
578,578,312.594751517,631.0,65940.4053426,0.154,0.0
579,579,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
580,580,703.6254615639999,316.0,79114.259915,0.154,0.0
581,581,637.229859886,296.0,65648.0431331,0.154,0.0
582,582,637.229859886,296.0,65648.0431331,0.154,0.0
583,583,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
584,584,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
585,585,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
586,586,406.726338714,243.0,29850.162028099996,0.154,0.0
587,587,406.726338714,243.0,29850.162028099996,0.154,0.0
588,588,406.726338714,243.0,29850.162028099996,0.154,0.0
589,589,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
590,590,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
591,591,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
592,592,406.726338714,243.0,29850.162028099996,0.154,0.0
593,593,406.726338714,243.0,29850.162028099996,0.154,0.0
594,594,406.726338714,243.0,29850.162028099996,0.154,0.0
595,595,406.726338714,243.0,29850.162028099996,0.154,0.0
596,596,312.594751517,631.0,65940.4053426,0.154,0.0
597,597,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
598,598,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
599,599,312.594751517,631.0,65940.4053426,0.154,0.0
600,600,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
601,601,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
602,602,406.726338714,243.0,29850.162028099996,0.154,0.0
603,603,637.229859886,296.0,65648.0431331,0.154,0.0
604,604,406.726338714,243.0,29850.162028099996,0.154,0.0
605,605,637.229859886,296.0,65648.0431331,0.154,0.0
606,606,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
607,607,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
608,608,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
609,609,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
610,610,312.594751517,631.0,65940.4053426,0.154,0.0
611,611,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
612,612,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
613,613,637.229859886,296.0,65648.0431331,0.154,0.0
614,614,312.594751517,631.0,65940.4053426,0.154,0.0
615,615,406.726338714,243.0,29850.162028099996,0.154,0.0
616,616,637.229859886,296.0,65648.0431331,0.154,0.0
617,617,637.229859886,296.0,65648.0431331,0.154,0.0
618,618,637.229859886,296.0,65648.0431331,0.154,0.0
619,619,312.594751517,631.0,65940.4053426,0.154,0.0
620,620,406.726338714,243.0,29850.162028099996,0.154,0.0
621,621,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
622,622,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
623,623,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
624,624,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
625,625,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
626,626,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
627,627,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
628,628,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
629,629,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
630,630,703.6254615639999,316.0,79114.259915,0.154,0.0
631,631,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
632,632,406.726338714,243.0,29850.162028099996,0.154,0.0
633,633,406.726338714,243.0,29850.162028099996,0.154,0.0
634,634,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
635,635,703.6254615639999,316.0,79114.259915,0.154,0.0
636,636,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
637,637,497.42790442,233.0,40122.4338562,0.154,0.0
638,638,406.726338714,243.0,29850.162028099996,0.154,0.0
639,639,406.726338714,243.0,29850.162028099996,0.154,0.0
640,640,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
641,641,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
642,642,637.229859886,296.0,65648.0431331,0.154,0.0
643,643,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
644,644,312.594751517,631.0,65940.4053426,0.154,0.0
645,645,637.229859886,296.0,65648.0431331,0.154,0.0
646,646,637.229859886,296.0,65648.0431331,0.154,0.0
647,647,637.229859886,296.0,65648.0431331,0.154,0.0
648,648,703.6254615639999,316.0,79114.259915,0.154,0.0
649,649,312.594751517,631.0,65940.4053426,0.154,0.0
650,650,312.594751517,631.0,65940.4053426,0.154,0.0
651,651,1165.99458393,592.0,227392.473629,0.154,0.0
652,652,312.594751517,631.0,65940.4053426,0.154,0.0
653,653,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
654,654,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
655,655,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
656,656,406.726338714,243.0,29850.162028099996,0.154,0.0
657,657,406.726338714,243.0,29850.162028099996,0.154,0.0
658,658,406.726338714,243.0,29850.162028099996,0.154,0.0
659,659,406.726338714,243.0,29850.162028099996,0.154,0.0
660,660,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
661,661,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
662,662,497.42790442,233.0,40122.4338562,0.154,0.0
663,663,703.6254615639999,316.0,79114.259915,0.154,0.0
664,664,312.594751517,631.0,65940.4053426,0.154,0.0
665,665,312.594751517,631.0,65940.4053426,0.154,0.0
666,666,637.229859886,296.0,65648.0431331,0.154,0.0
667,667,406.726338714,243.0,29850.162028099996,0.154,0.0
668,668,406.726338714,243.0,29850.162028099996,0.154,0.0
669,669,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
670,670,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
671,671,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
672,672,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
673,673,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
674,674,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
675,675,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
676,676,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
677,677,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
678,678,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
679,679,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
680,680,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
681,681,497.42790442,233.0,40122.4338562,0.154,0.0
682,682,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
683,683,637.229859886,296.0,65648.0431331,0.154,0.0
684,684,312.594751517,631.0,65940.4053426,0.154,0.0
685,685,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
686,686,406.726338714,243.0,29850.162028099996,0.154,0.0
687,687,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
688,688,703.6254615639999,316.0,79114.259915,0.154,0.0
689,689,497.42790442,233.0,40122.4338562,0.154,0.0
690,690,497.42790442,233.0,40122.4338562,0.154,0.0
691,691,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
692,692,637.229859886,296.0,65648.0431331,0.154,0.0
693,693,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
694,694,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
695,695,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
696,696,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
697,697,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
698,698,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
699,699,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
700,700,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
701,701,637.229859886,296.0,65648.0431331,0.154,0.0
702,702,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
703,703,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
704,704,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
705,705,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
706,706,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
707,707,312.594751517,631.0,65940.4053426,0.154,0.0
708,708,406.726338714,243.0,29850.162028099996,0.154,0.0
709,709,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
710,710,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
711,711,312.594751517,631.0,65940.4053426,0.154,0.0
712,712,312.594751517,631.0,65940.4053426,0.154,0.0
713,713,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
714,714,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
715,715,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
716,716,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
717,717,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
718,718,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
719,719,703.6254615639999,316.0,79114.259915,0.154,0.0
720,720,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
721,721,637.229859886,296.0,65648.0431331,0.154,0.0
722,722,406.726338714,243.0,29850.162028099996,0.154,0.0
723,723,637.229859886,296.0,65648.0431331,0.154,0.0
724,724,637.229859886,296.0,65648.0431331,0.154,0.0
725,725,406.726338714,243.0,29850.162028099996,0.154,0.0
726,726,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
727,727,406.726338714,243.0,29850.162028099996,0.154,0.0
728,728,312.594751517,631.0,65940.4053426,0.154,0.0
729,729,312.594751517,631.0,65940.4053426,0.154,0.0
730,730,312.594751517,631.0,65940.4053426,0.154,0.0
731,731,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
732,732,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
733,733,406.726338714,243.0,29850.162028099996,0.154,0.0
734,734,703.6254615639999,316.0,79114.259915,0.154,0.0
735,735,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
736,736,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
737,737,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
738,738,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
739,739,637.229859886,296.0,65648.0431331,0.154,0.0
740,740,312.594751517,631.0,65940.4053426,0.154,0.0
741,741,703.6254615639999,316.0,79114.259915,0.154,0.0
742,742,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
743,743,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
744,744,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
745,745,703.6254615639999,316.0,79114.259915,0.154,0.0
746,746,1165.99458393,592.0,227392.473629,0.154,0.0
747,747,637.229859886,296.0,65648.0431331,0.154,0.0
748,748,637.229859886,296.0,65648.0431331,0.154,0.0
749,749,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
750,750,406.726338714,243.0,29850.162028099996,0.154,0.0
751,751,637.229859886,296.0,65648.0431331,0.154,0.0
752,752,312.594751517,631.0,65940.4053426,0.154,0.0
753,753,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
754,754,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
755,755,703.6254615639999,316.0,79114.259915,0.154,0.0
756,756,703.6254615639999,316.0,79114.259915,0.154,0.0
757,757,406.726338714,243.0,29850.162028099996,0.154,0.0
758,758,406.726338714,243.0,29850.162028099996,0.154,0.0
759,759,406.726338714,243.0,29850.162028099996,0.154,0.0
760,760,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
761,761,637.229859886,296.0,65648.0431331,0.154,0.0
762,762,637.229859886,296.0,65648.0431331,0.154,0.0
763,763,637.229859886,296.0,65648.0431331,0.154,0.0
764,764,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
765,765,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
766,766,406.726338714,243.0,29850.162028099996,0.154,0.0
767,767,406.726338714,243.0,29850.162028099996,0.154,0.0
768,768,312.594751517,631.0,65940.4053426,0.154,0.0
769,769,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
770,770,703.6254615639999,316.0,79114.259915,0.154,0.0
771,771,406.726338714,243.0,29850.162028099996,0.154,0.0
772,772,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
773,773,406.726338714,243.0,29850.162028099996,0.154,0.0
774,774,703.6254615639999,316.0,79114.259915,0.154,0.0
775,775,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
776,776,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
777,777,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
778,778,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
779,779,637.229859886,296.0,65648.0431331,0.154,0.0
780,780,406.726338714,243.0,29850.162028099996,0.154,0.0
781,781,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
782,782,637.229859886,296.0,65648.0431331,0.154,0.0
783,783,406.726338714,243.0,29850.162028099996,0.154,0.0
784,784,406.726338714,243.0,29850.162028099996,0.154,0.0
785,785,637.229859886,296.0,65648.0431331,0.154,0.0
786,786,637.229859886,296.0,65648.0431331,0.154,0.0
787,787,312.594751517,631.0,65940.4053426,0.154,0.0
788,788,497.42790442,233.0,40122.4338562,0.154,0.0
789,789,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
790,790,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
791,791,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
792,792,703.6254615639999,316.0,79114.259915,0.154,0.0
793,793,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
794,794,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
795,795,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
796,796,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
797,797,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
798,798,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
799,799,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
800,800,637.229859886,296.0,65648.0431331,0.154,0.0
801,801,406.726338714,243.0,29850.162028099996,0.154,0.0
802,802,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
803,803,406.726338714,243.0,29850.162028099996,0.154,0.0
804,804,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
805,805,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
806,806,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
807,807,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
808,808,637.229859886,296.0,65648.0431331,0.154,0.0
809,809,406.726338714,243.0,29850.162028099996,0.154,0.0
810,810,312.594751517,631.0,65940.4053426,0.154,0.0
811,811,406.726338714,243.0,29850.162028099996,0.154,0.0
812,812,406.726338714,243.0,29850.162028099996,0.154,0.0
813,813,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
814,814,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
815,815,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
816,816,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
817,817,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
818,818,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
819,819,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
820,820,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
821,821,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
822,822,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
823,823,312.594751517,631.0,65940.4053426,0.154,0.0
824,824,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
825,825,1165.99458393,592.0,227392.473629,0.154,0.0
826,826,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
827,827,406.726338714,243.0,29850.162028099996,0.154,0.0
828,828,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
829,829,406.726338714,243.0,29850.162028099996,0.154,0.0
830,830,406.726338714,243.0,29850.162028099996,0.154,0.0
831,831,637.229859886,296.0,65648.0431331,0.154,0.0
832,832,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
833,833,312.594751517,631.0,65940.4053426,0.154,0.0
834,834,1165.99458393,592.0,227392.473629,0.154,0.0
835,835,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
836,836,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
837,837,406.726338714,243.0,29850.162028099996,0.154,0.0
838,838,703.6254615639999,316.0,79114.259915,0.154,0.0
839,839,406.726338714,243.0,29850.162028099996,0.154,0.0
840,840,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
841,841,406.726338714,243.0,29850.162028099996,0.154,0.0
842,842,406.726338714,243.0,29850.162028099996,0.154,0.0
843,843,497.42790442,233.0,40122.4338562,0.154,0.0
844,844,637.229859886,296.0,65648.0431331,0.154,0.0
845,845,637.229859886,296.0,65648.0431331,0.154,0.0
846,846,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
847,847,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
848,848,312.594751517,631.0,65940.4053426,0.154,0.0
849,849,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
850,850,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
851,851,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
852,852,497.42790442,233.0,40122.4338562,0.154,0.0
853,853,719.587128022,262.0,77984.59555089999,0.154,0.6151673118975782
854,854,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
855,855,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
856,856,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
857,857,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
858,858,637.229859886,296.0,65648.0431331,0.154,0.0
859,859,296.280540763,137.0,14168.9047685,0.154,3.309378841403412
860,860,703.6254615639999,316.0,79114.259915,0.154,0.0
861,861,703.6254615639999,316.0,79114.259915,0.154,0.0
862,862,406.726338714,243.0,29850.162028099996,0.154,0.0
863,863,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
864,864,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
865,865,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
866,866,837.2166583610001,293.0,104624.120488,0.154,0.12104776967836543
867,867,637.229859886,296.0,65648.0431331,0.154,0.0
868,868,637.229859886,296.0,65648.0431331,0.154,0.0
869,869,312.594751517,631.0,65940.4053426,0.154,0.0
870,870,406.726338714,243.0,29850.162028099996,0.154,0.0
