,Electricity,Income,Water,e_AC,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
322,143.470826765,292164.646722,211.02973607799998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,322.0,1.0,1,68.60316803468372
325,102.528300179,156411.44469,119.49459326700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,325.0,101.0,1,2.003880430050181
326,144.690748031,297316.011499,215.36646872,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_9,sex_male,Urbanity_Urban,326.0,1.0,1,10.272707819840422
328,120.590399568,226646.150419,170.859453799,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,328.0,1.0,1,31.686002454012467
329,102.312824959,181806.118056,125.48724226799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,329.0,1.0,1,47.614087580394575
330,102.650281866,158500.377885,111.417011445,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,330.0,1.0,1,66.45895680719785
331,123.058478916,252786.118811,178.939802449,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,331.0,1.0,1,101.00059877565751
332,91.9487452523,149149.780051,115.04290021700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,332.0,101.0,1,5.246392858864205
333,81.9079444149,97508.5047508,66.2185606964,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,333.0,101.0,1,3.6528091078657425
334,122.09692456100001,213473.493637,159.354265749,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,334.0,1.0,1,102.11361135585396
335,124.36934992399999,244889.618421,181.915530684,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,335.0,1.0,1,24.23006362709042
336,140.029647779,294688.788,213.14272318,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,336.0,1.0,1,32.62556033038109
337,125.597914074,210186.209037,152.73344272,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,337.0,101.0,1,3.0814524018111484
338,133.921051777,261590.982213,190.812080462,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,338.0,1.0,1,68.72338701236342
339,122.519899079,230291.004719,171.120082169,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,339.0,1.0,1,55.17750287615357
340,124.049577021,206832.705238,150.232280548,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,340.0,1.0,1,77.8700067968782
341,115.96077221600001,226347.411618,148.133673021,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,341.0,1.0,1,50.26475203143647
342,123.24364790700001,250601.418599,175.26495253,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,342.0,1.0,1,102.00059877565751
343,138.99688629899998,260508.29676,190.440333208,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,343.0,1.0,1,71.84885895595973
344,105.306191302,155088.333351,115.56401024700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,344.0,101.0,1,4.490481378207562
345,92.7250671492,116155.521056,88.39983874389999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,345.0,101.0,1,0.9077171999647682
346,84.5024073554,90893.7075543,58.978349653900004,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,346.0,101.0,1,3.236164563656587
347,104.058158615,166858.29830999998,118.71325091,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,347.0,1.0,1,45.28811205822553
348,70.1411176492,54349.2922805,31.6839347075,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,348.0,101.0,1,6.015695544298808
349,129.51325218,254535.75075700003,176.84557262400003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,349.0,1.0,1,85.26550350016888
350,88.8795147832,117431.976295,89.61991769950001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,350.0,101.0,1,8.643823599837958
351,125.213430981,244641.135031,174.962401617,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,351.0,1.0,1,77.56302908697315
352,98.1929280256,159774.054308,111.869444229,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,352.0,1.0,1,81.87560135140698
353,84.51633992149999,111572.161412,70.2336614638,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Rural,353.0,1.0,1,12.377267716559913
354,111.00335407700001,191781.046648,145.89529578399998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,354.0,1.0,1,11.025728847622993
355,100.72877737600001,140252.157589,101.679046023,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,355.0,101.0,1,15.833882152045646
356,134.138882653,263594.854083,186.637432439,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,356.0,1.0,1,86.26550350016888
357,93.7244101592,152187.641978,106.6376657,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,357.0,1.0,1,95.6106966268956
358,101.844236728,163290.19457,113.089833224,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,358.0,1.0,1,72.30222363206848
360,105.33714034,174178.67392899998,115.03097703600001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,360.0,1.0,1,43.86925532814582
361,97.8815263636,142705.054019,105.08792438799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,361.0,101.0,1,1.1672870255995882
362,93.20824277,132019.97380799998,98.35188304209998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,362.0,101.0,1,13.568977427534236
364,134.198395777,253980.950048,182.84974799900002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,364.0,1.0,1,86.26550350016888
366,129.33930697,248176.138723,177.366514605,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,366.0,1.0,1,89.5839542314483
367,131.67204287799998,257655.351933,187.41340208900002,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,367.0,1.0,1,97.48818291466944
368,105.881543171,217765.863326,152.169382415,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Rural,368.0,1.0,1,22.95893978934945
369,127.096083546,261414.982946,189.726072083,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,369.0,1.0,1,20.953345234820663
370,137.568701905,295859.458784,202.97977481400002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_7,sex_male,Urbanity_Urban,370.0,1.0,1,64.24461355113729
373,95.3607178564,130555.249057,96.28215693920001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,373.0,101.0,1,1.5653275505112774
374,95.87028716420001,122372.683525,90.506482106,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_19_25,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,374.0,101.0,1,10.778521642336926
375,108.62557974100001,173376.79047,128.652294569,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,375.0,1.0,1,80.21595111128634
376,102.926630585,132884.305591,100.03180233200001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,376.0,101.0,1,1.722060725640656
377,116.85023655200001,237970.501566,161.302139294,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,377.0,1.0,1,35.63115488490988
378,136.352628702,284281.32822,203.826877651,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,378.0,1.0,1,45.3606556058697
379,108.58727140000002,168449.41592,121.19020818799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,379.0,1.0,1,77.21595111128634
382,121.87783410600001,217503.290134,147.743054544,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_5,sex_male,Urbanity_Rural,382.0,1.0,1,39.491979995881685
383,125.863196518,251854.127774,165.354144016,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Rural,383.0,1.0,1,27.511169667769497
386,101.02024061,145237.58858699998,107.084760671,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,386.0,1.0,1,27.10676843751972
387,125.325749534,191617.667321,140.897212764,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,387.0,1.0,1,15.34417957890244
388,131.455681455,234124.472035,178.419636762,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,388.0,1.0,1,32.19184848165664
389,127.812007191,215790.7891,163.58131843299998,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,389.0,1.0,1,13.266694653960352
390,109.97635300600001,179009.17355,132.425449598,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,390.0,1.0,1,95.14110493898264
391,124.243002674,203053.335849,150.67830391299998,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,391.0,1.0,1,31.737725497648626
392,132.000779281,273073.414759,195.26208869599998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,392.0,1.0,1,48.67801420698743
393,134.873397693,250042.649124,182.92108899,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_3,sex_male,Urbanity_Urban,393.0,1.0,1,108.9048274588786
395,91.4298423459,137203.49058399998,99.59417519280001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,395.0,101.0,1,1.3212390311679059
396,120.994611421,210856.191832,155.956842907,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,396.0,1.0,1,95.44836889723743
397,100.012470134,138548.558306,103.52338788,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,397.0,101.0,1,11.677148976916271
398,105.71801917299999,140189.172341,105.77382384799999,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,398.0,101.0,1,8.417237607836526
401,121.22173307700001,248114.329863,180.457853144,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,401.0,1.0,1,25.23006362709042
402,75.5378856749,92397.8878363,61.5396151293,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,402.0,101.0,1,12.266098987235921
404,126.118623396,227168.89670300003,167.21094588100001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,404.0,1.0,1,43.282517503696745
406,68.7526210941,62648.1811105,37.942556448400005,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_1,sex_female,Urbanity_Rural,406.0,101.0,1,0.6484070299821632
407,98.3921388725,134305.109274,99.5230677003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,407.0,101.0,1,0.7220607256406559
408,121.930959316,223122.780466,166.472436612,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,408.0,1.0,1,99.7951606245745
409,130.783304342,251123.7,180.716003252,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,409.0,1.0,1,103.88839531395487
410,138.53249521700002,275284.784821,196.9275433,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,410.0,1.0,1,49.00398972915646
411,75.67783289239999,97845.81407,60.8237635824,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,411.0,101.0,1,2.1728815801283794
412,121.82261686700001,215725.871529,155.42988487600002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_9,sex_female,Urbanity_Urban,412.0,101.0,1,2.154696172182211
413,134.218761546,273812.059664,193.23620227900003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,413.0,1.0,1,51.00398972915646
414,92.3143282326,121378.963844,82.5930371745,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,414.0,1.0,1,15.618233522897274
415,94.2117141228,124086.330346,95.34440445290001,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,415.0,101.0,1,10.480736474955862
416,93.12340091680001,137275.454495,103.219342304,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,416.0,101.0,1,10.833882152045646
418,128.555185722,249938.548819,179.62717516400002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,418.0,1.0,1,19.26449237578429
419,91.0666696667,122167.636631,81.5157475919,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,419.0,1.0,1,28.03487806710643
420,113.12414223399999,184757.620712,127.51642927,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,420.0,1.0,1,15.717515508448065
421,110.16102702200001,188564.603609,136.51175122799998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Urban,421.0,1.0,1,94.98437176385323
422,104.178503331,146342.555586,112.11382365799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,422.0,101.0,1,3.490481378207562
423,132.600000762,286085.856635,208.241679792,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,423.0,1.0,1,50.84725655402708
424,116.868726348,215080.678139,159.800723054,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,424.0,1.0,1,117.53025590006308
425,91.9556337507,141548.564127,106.356690756,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,425.0,101.0,1,8.833882152045646
426,138.773611186,279123.21645500005,196.29333740799999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,426.0,1.0,1,52.00398972915646
427,122.59883188200001,222721.70784,166.255128972,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,427.0,1.0,1,39.86366077361703
429,116.958616264,209146.037595,153.80965011,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,429.0,1.0,1,35.191117999846774
431,111.696222757,185073.191652,138.372140885,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_female,Urbanity_Urban,431.0,101.0,1,1.9920667622918238
432,118.25192358,189013.872396,142.19778122,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,432.0,1.0,1,26.760824123111586
433,120.630465502,222526.05437800003,162.889716749,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,433.0,1.0,1,118.37352272493372
435,125.636786415,244262.943916,175.543139185,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,435.0,1.0,1,33.99958765127288
436,104.94600234200001,187397.955472,140.826340905,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,436.0,1.0,1,17.583165803507026
437,128.156310819,244917.42105300003,163.983905959,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,437.0,1.0,1,34.63115488490988
438,107.061301711,189860.098148,126.326620239,AC_yes,Cooking_no,Lighting_no,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Rural,438.0,1.0,1,30.998828256048927
439,128.930623661,236661.998103,173.22237416599998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,439.0,1.0,1,34.156320826402265
442,115.716851054,175671.861551,126.98279644700001,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,442.0,1.0,1,101.45955567026206
443,103.60965255100001,169409.046558,119.347101254,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,443.0,1.0,1,81.7188681762776
444,109.64092511700001,172380.826981,121.824836492,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,444.0,1.0,1,32.87146751401639
446,140.238817877,276513.032223,197.505319082,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,446.0,1.0,1,31.524062201419092
448,135.884622227,272406.852678,191.36871113900003,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,448.0,1.0,1,104.19065732786517
449,121.525261481,235771.454142,164.56255750399998,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,449.0,1.0,1,70.60876258921249
450,119.321974584,190766.828329,143.393044752,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_male,Urbanity_Urban,450.0,1.0,1,59.55361564580115
451,111.621414516,184844.880481,137.053821629,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,451.0,101.0,1,4.027013264345982
453,71.790963628,81402.5364681,51.380967336800005,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,453.0,101.0,1,1.7276552801694471
455,137.651639037,278766.707963,200.6607447,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,455.0,1.0,1,51.00398972915646
457,143.742957354,305523.359731,217.591820334,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,457.0,1.0,1,25.50557511324071
458,109.42852831,175167.238226,125.66825334,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,458.0,101.0,1,3.148799937421199
460,142.971854839,297484.364685,214.725920412,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,460.0,1.0,1,33.46882715525172
461,99.8497313865,189242.381554,137.83210177200002,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,461.0,1.0,1,42.954437340273905
462,146.380313903,264687.607885,190.50370799,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,462.0,1.0,1,94.77401278365602
463,138.953237513,275978.914943,192.891157583,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,463.0,1.0,1,46.2591574769077
464,101.066040462,151469.93535,109.574002124,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,464.0,101.0,1,3.167287025599588
466,103.867339907,142440.482031,107.63998293700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,466.0,101.0,1,4.902382301088181
467,97.8046980294,148867.499068,102.97287962700001,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Rural,467.0,1.0,1,27.58160249602734
469,96.44161730959999,144484.334561,102.77516643,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,469.0,1.0,1,85.5897714824204
470,92.3247418924,117708.232695,80.85323942859999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Rural,470.0,1.0,1,101.79990776617431
471,106.93878908200001,152853.586979,114.93290104,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,471.0,101.0,1,1.593909306261061
472,127.646505195,229565.71154,171.877598961,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,472.0,1.0,1,62.20767133139303
475,143.899417895,279429.105742,203.657505438,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,475.0,1.0,1,30.524062201419092
479,127.797421341,272747.899424,188.24761994,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_female,Urbanity_Rural,479.0,1.0,1,53.81600527535575
480,137.709932866,268854.754591,197.158832833,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,480.0,1.0,1,42.57164719266567
481,91.3949717214,131140.10408299998,87.2830943275,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Rural,481.0,101.0,1,1.0326078188747658
482,136.872247633,265190.61540300003,195.71814070099998,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,482.0,1.0,1,42.57164719266567
483,105.017404143,179181.213094,124.43006407,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,483.0,1.0,1,32.949828312632626
484,120.09957402200001,233904.071847,156.292488559,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,484.0,1.0,1,34.52965675594788
485,97.84181354709999,145048.716199,111.541983033,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,485.0,101.0,1,1.9023823010881813
486,124.255051976,226735.137771,164.714574903,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,486.0,1.0,1,32.19184848165664
488,142.250542166,283740.926172,200.798873488,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,488.0,1.0,1,49.3606556058697
489,102.477085553,174313.264742,115.690939072,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,489.0,1.0,1,43.86925532814582
490,98.82670511120001,137777.132573,107.233237049,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,490.0,101.0,1,0.5653275505112774
491,134.034107287,280857.131289,195.750778081,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,491.0,1.0,1,35.339730461394524
492,108.751736276,174364.816403,119.83245468700001,AC_yes,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,492.0,1.0,1,32.45261078393667
493,105.857586895,163708.230379,111.56627348,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,493.0,1.0,1,27.688933752698283
495,85.8381418735,120246.10364000002,80.75494584479999,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Rural,495.0,1.0,1,27.03487806710643
496,110.355435109,190453.089565,142.679478183,AC_yes,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,496.0,1.0,1,10.025728847622993
