index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
197,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,165.42187588330958,hhsize_3,edu_master,age_45a49,363.2427269187357,3053.094164630163,403.4970187777844,0.0,612.7780162173754,619.7966457415725,626.3938754716855,633.4149109173733,640.4183959287068,647.3266554406325,654.0950676396114,662.0084480329493,689.616903871762,718.2219660996315,746.8779114918702,776.4491149549532,806.1818829907467,834.3388471671561,815.1551184388046,830.5425145117315,844.8148509993816,858.0244789412866,870.9171730496718,881.5182639175831,892.3135554880624
198,dutyp_Casa,sex_Homens,ban_no,connectio_Poço,49.61493051556739,hhsize_2,edu_primary,age_65a69,-39.235345855154,2766.5357748310907,403.4970187777844,1271.0498811054113,435.919932546859,440.442433114442,445.07520081837305,450.54519605416914,455.23845178358937,460.5376320858735,465.6667505951785,470.55713002226946,466.2887611121181,463.434228196395,462.10238124321637,461.30434933615584,459.75503378807105,456.9181754156971,538.1967649828035,551.819499259764,564.5910599535832,578.1711512367484,591.3156542995583,603.7300480050941,616.6867985682309
199,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,100.31343695522986,hhsize_6,edu_master,age_65a69,309.5161872962052,3745.5660818116858,403.4970187777844,0.0,196.62793170736128,198.40852976817263,200.346056619691,203.34508215542496,205.2781951026189,207.71809585108628,210.15843521524732,212.12652657296084,207.0335304560399,200.49286044554395,193.18191456184113,187.0765688498841,180.40622697662218,173.74537984498645,183.41679331688064,176.26156388798685,168.92460638781046,162.59447765430178,156.71937644361887,150.89264129982976,145.96109972240876
200,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,136.13362180084647,hhsize_6,edu_master,age_35a39,320.34071258409284,3599.4421928745146,403.4970187777844,0.0,231.4422132116625,233.73265822190027,236.93295033794425,239.42678363064158,242.1267407574985,244.87983168645695,247.34484179214965,249.95932812521428,232.9836655038618,215.4145313903592,197.07033078612412,177.38250883905997,155.81989082941928,133.3419271905528,125.37223737617872,108.71711641373203,93.4831853380505,78.77692427515139,64.96240028645366,52.45577716922127,40.56568462961224
201,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,107.657181142862,hhsize_4,edu_primary,age_80anosou,296.26772227676133,3491.1598922441412,403.4970187777844,578.9417379296522,54.75640218112815,55.48019055161227,55.82676516638884,56.5975655402477,57.51224682345219,57.76107146999489,59.15443721620262,59.192965224937396,70.3943498943869,80.03112843516105,84.30814308040672,87.4167971492524,89.32999640323123,87.14371895083775,173.32538824934906,170.88008607687357,166.72760047113144,160.5873458146166,151.62920848204234,141.91508174547695,129.07238489738248
202,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,108.43703075442457,hhsize_3,edu_master,age_25a29,59.87020261658441,2886.6279204158473,403.4970187777844,0.0,558.2452318890533,564.1361369398476,569.8926965325251,576.0410938247984,582.645370275641,589.041591819736,595.9547063501332,603.015492250673,613.0864329342398,625.3807741169693,641.8061540485321,660.6454417089881,680.0230890664485,700.4458246817704,662.6724962061098,674.074824260392,683.6691579069425,694.3047432256368,704.9839191891956,716.0040607169349,726.2876671170683
203,dutyp_Apartamento,sex_Homens,ban_5,connectio_Rede,99.8756599833458,hhsize_3,edu_primary,age_40a44,383.59738310978105,2703.685188741776,403.4970187777844,524.465636062875,202.3163872895239,203.82324759804527,206.40510419901605,209.26569283677205,210.84264624135398,215.15223089513677,216.73645115357573,218.00996183814468,214.35740116868115,200.29995488244649,185.9564380016457,170.68323656467382,158.3199845316701,136.55554739797526,247.85023021619034,251.40130326685025,256.88812976097785,262.62728514395747,268.6929361939089,276.7005136120207,287.5500529669529
204,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,136.15937982036777,hhsize_2,edu_master,age_60a64,372.6288699558394,2668.923000973504,403.4970187777844,0.0,280.67071853528233,283.5665825476478,286.61499603126055,290.1538828953065,293.19297437040365,296.4206876655924,299.3762519205673,303.03178547588567,334.8532748852366,368.04500684988017,399.38484735091924,433.2009102881255,465.9291253549346,496.51704257160264,591.150917223114,616.5736115486756,642.3512208559536,668.2524972209376,693.5426003506296,717.030431777663,742.7172650781949
205,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,110.97730837958294,hhsize_6,edu_primary,age_40a44,375.72701554455705,3213.211871694775,403.4970187777844,457.9979729978901,602.5524433396625,608.834017575022,615.8127607115384,622.3650911491601,628.9382805639705,636.3280158374952,643.3167452676081,650.1488121250404,642.3238738238762,634.240542507638,627.4840196091784,623.101017053811,619.4052499813259,614.8717525349424,561.6552502040781,555.7910389434682,551.0434599672409,547.8409137640118,545.5143098405463,543.8929344816789,544.383820409301
206,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,92.94215098114307,hhsize_4,edu_primary,age_35a39,58.85160741989604,3154.9596462236586,403.4970187777844,1089.707054233696,492.5298730664975,497.82886552297697,503.893430074838,509.1699479946101,514.9029905819601,520.7453440320279,526.2409106338035,531.9407310801903,537.7338124419755,545.8928482394023,554.7486102210859,562.1552855899058,568.0119018538078,571.991429667702,545.7738766767937,542.2930032581617,537.716005487715,531.5695393996111,523.4396151055327,513.8843967616665,502.58265611189216
207,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,138.93561653920662,hhsize_2,edu_master,age_35a39,366.8364421093322,2722.119375472832,403.4970187777844,0.0,400.63399199880337,404.3510658957084,409.5695465509922,414.0988379572077,418.70016762172224,423.14368544971194,427.4979304857689,432.3901469018558,459.3109385601175,487.97301959167964,516.3360533347253,545.0682597579241,573.3679074627121,599.6266999188523,645.6399052069121,666.892157725387,688.5005524203932,710.3978845274607,732.0689763702136,753.3230143533583,776.1295809052668
208,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,108.01950000110568,hhsize_2,edu_master,age_50a54,306.08575144649245,2545.805265511287,403.4970187777844,0.0,204.11822956372197,206.2997809969646,208.65510007284104,210.8273755093566,213.1904589490069,215.21512810560733,217.3175230757034,220.0308245243048,240.88215125879924,260.6957797373352,279.752251057324,298.8866486257136,317.41011911360596,336.77355820027833,400.5219302180634,418.8713741007599,437.374045771944,455.8674368498147,475.1746996362199,494.53363817526645,514.231053614961
209,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,99.44851619326174,hhsize_2,edu_master,age_50a54,280.4153746565298,2508.122055757536,403.4970187777844,0.0,70.39719735805014,71.02905353872052,71.83332830460478,72.54842168371336,73.45507124919155,73.71120272635943,74.38273888363663,75.50321540940348,80.03428540481485,83.0616443005004,83.95899667564794,84.67578073465411,84.68151798763655,85.48335598112963,228.34673833414413,237.11692779180234,246.34151298474768,256.62243669133653,267.14022714941626,277.8758103826839,289.77471578413105
210,dutyp_Apartamento,sex_Homens,ban_1,connectio_Outra,144.22604578986147,hhsize_2,edu_master,age_50a54,187.73088146497886,2166.7903848221804,403.4970187777844,0.0,573.7435504550206,580.067717176212,586.72027127472,592.6444572530402,599.5265821488158,605.641357198885,611.8397836019658,619.3094558040909,622.5073451442668,624.8203268999958,629.665288399119,635.3281742384639,640.6489733689011,647.5471405102708,665.2619075389902,691.1723173049468,718.7577532736473,748.3634434187001,779.3410067493945,812.4136330701714,847.5623315072461
211,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,17.09644334077166,hhsize_4,edu_master,age_20a24,300.4816858770758,2725.029394586239,403.4970187777844,860.4121420245414,876.3149146736704,888.3356520350245,896.3015080607977,905.9415760436508,916.8250292196345,926.4151368251861,938.0853249590388,947.8476433380033,970.521453274081,988.4322027632845,1009.0986842641017,1024.216192541737,1039.543764656991,1055.1685122861036,1008.6935831347361,1013.536719726871,1019.1392187377139,1021.5721790170523,1022.6768071002908,1023.1616481737797,1019.6210871483996
212,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,184.21208263112976,hhsize_4,edu_primary,age_80anosou,326.40841192837775,3670.671890371378,403.4970187777844,84.86261410234718,122.79122638959721,124.35988192953529,125.50630800471716,127.01311283399751,128.62685867285813,129.90882259859964,131.919273296237,132.78742023696225,160.78734940254878,187.60112712337863,210.53610032671406,232.5283082722519,253.14708257647732,269.04806372762033,287.563977536956,295.3616064756595,301.100665696618,303.8046805752485,304.1883979865314,303.5726318267047,298.960685779568
213,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,106.32721049730051,hhsize_3,edu_master,age_50a54,317.26137190127406,2963.033449015016,403.4970187777844,0.0,127.87682028918168,129.31681700207616,130.76885245141588,132.07717098525694,133.57735429437005,134.7082770170631,135.97445665386235,137.7745247988412,151.04851264955238,162.80006601133758,173.25185543310664,182.92095985990676,191.40118623140074,199.82089751720537,252.2485434372963,259.75894100229453,266.8277387098513,273.01635654058276,279.3341612766894,284.86503297275533,289.801754368588
214,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,69.31497286205243,hhsize_4,edu_master,age_20a24,368.5010980353562,2349.470236233581,403.4970187777844,250.0307853074282,951.2033292196261,963.7676968003227,972.6861541616116,983.1202594007347,994.928611346128,1005.2384606805957,1017.5831432603283,1028.6826422064794,1071.6381301426861,1111.1639785506493,1157.980434285785,1201.1996159186965,1245.6385082082131,1289.4449721243786,1225.387110600498,1255.0470873084437,1286.5034167096144,1315.2840159583898,1344.0459057435962,1372.7043840937215,1399.5206484207206
215,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,117.42522550829031,hhsize_4,edu_master,age_80anosou,69.69331889299546,2977.217336130163,403.4970187777844,0.0,33.639108201189984,34.104696644143964,34.34221664170224,34.68924042571488,35.458213682063786,35.5182024388859,36.56480063521711,36.40221863694025,41.621987597531266,49.02778709485395,55.156220189019926,61.691550763094924,68.2694137917974,71.89018672502367,176.63773982848437,182.62319663403065,188.0234356210403,192.42323707958437,195.4900666467303,199.04100736330716,200.31162851386657
216,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,101.90735629421549,hhsize_4,edu_master,age_65a69,193.53138051799718,2937.410330453374,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.069313452389,137.17542280257751,145.83184729708816,154.20426660426645,160.46810288932315,164.80084967271947,168.93259643781514
217,dutyp_Apartamento,sex_Homens,ban_1,connectio_Poço,178.7809494239189,hhsize_4,edu_primary,age_35a39,195.06590172769032,3087.146446190983,403.4970187777844,0.0,120.67933106496778,121.87996462205452,123.72030431950158,124.78035960360059,126.28996515552848,127.77075918392579,128.81263477306126,130.38774029291906,129.40335928916824,125.66028034961418,122.10988626016567,113.82867946310492,101.02924080500289,83.67668634988426,189.34710988640575,199.58526440024968,209.75496515214826,219.4954003602958,228.10081889717492,236.85008367900068,245.92363802043863
218,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,5.1090040556375405,hhsize_3,edu_primary,age_60a64,317.75668180050485,2639.0342245099177,403.4970187777844,342.5937297732751,502.16264503618567,507.99089284829006,513.4012556351502,519.2782478034842,524.7751758193004,530.9900465197378,536.606908978699,542.5911726464896,566.4733828838384,590.8823046756333,613.4312974218395,636.8091608940582,658.6948699880339,680.3703902874831,627.7111044831305,634.4516008592578,640.4859774370617,644.5133883157611,647.1972675697423,647.5174533898469,646.9796725225755
219,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,50.484621757904385,hhsize_6,edu_master,age_40a44,293.43380459763813,3225.464297615177,403.4970187777844,0.0,327.2204870861417,330.63436909375827,334.4939707159742,337.9887757694108,341.3991089605345,345.5985007891639,349.62785236708174,352.8076147079407,322.05949200198035,290.1404183607527,255.63009998891303,221.25867383822455,186.7330537753258,152.72496225405223,190.58837705442943,165.2461714708985,140.63154492962482,117.92146260701236,95.58738816526062,74.31169811601549,53.97698105473509
220,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,106.84100476973434,hhsize_2,edu_master,age_40a44,315.4105609204633,1948.882211143736,403.4970187777844,0.0,611.4900651629989,617.9473820898131,625.1724600266825,631.7008087673547,638.2749180406419,646.1838456476568,653.0960583849225,659.9143668711762,696.6494361767584,735.2650973945925,778.5426403795283,824.1597644032645,871.733402495004,922.0634864431526,868.8551318886,907.6574679050201,947.3133458448146,988.3807751461238,1031.2206320453602,1075.9739386297451,1122.3351726916435
221,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.64753756880914,hhsize_3,edu_master,age_65a69,322.6579177049987,2872.503270419213,403.4970187777844,0.0,293.67610040474966,296.5067102043234,299.57354340904203,303.6704622992352,306.62635407505917,310.3335235862481,313.788265990469,316.9468044749018,349.94193344684976,383.0097702098336,416.3881880871612,451.084474633623,485.8417365549818,520.5682502448014,511.95426139758735,532.7391516607713,551.7472187301315,570.2829156259473,588.0540235729792,604.3229122417988,620.25383482242
222,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,97.06853758532569,hhsize_7,edu_master,age_30a34,294.3548002675891,3347.8182515412336,403.4970187777844,932.5412831693241,1068.6681684230862,1080.5847631597712,1092.5144364795551,1104.8542791211319,1117.0723062218274,1128.7955760866168,1142.323227412278,1154.64361308643,1072.0888948506035,988.2540447998804,905.0231854333563,820.185130714447,737.9880660100481,657.6451350792213,631.6293226451694,566.24262286121,505.8262321251816,448.8752441974153,397.2450110785017,350.90302319104495,308.7227712616606
223,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,130.87217222808908,hhsize_4,edu_master,age_50a54,300.9461883904532,2464.0759242137538,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1422175705126447,15.72276962367225,27.304231092635817,37.114373734584206,46.87549379267142,163.3738133533659,180.57059469626472,197.93467028116106,215.70888204485382,233.35246049749796,251.28983460105388,270.3377780129897
224,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,121.11214908799948,hhsize_4,edu_master,age_50a54,292.1979562500408,2746.507886893801,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5596238163489949,13.200884668405822,25.709821458190486,37.22439080149622,47.00756617639699,56.836784599923604,171.69140670914013,188.79290816768852,206.06891339887815,223.75242130275166,241.3166976889406,259.18587827564113,278.17176760199214
225,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,146.45216519232457,hhsize_3,edu_master,age_40a44,293.53685943900786,2577.324023273628,403.4970187777844,0.0,353.3388381614521,356.98782839006867,361.2074874959175,364.8856261997951,368.58477938641744,373.2919191262854,377.34005607474495,381.09240234698757,394.2807580007443,408.3347219802461,425.21442336784713,443.2904644065986,462.44092985864677,482.91769727273896,505.9030414292576,524.7739638967557,544.1679273583919,565.1816194142818,586.6477853079606,609.2981436138513,633.4172745200439
226,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,68.59811650324588,hhsize_4,edu_master,age_30a34,296.1679233980188,2397.1051677766877,403.4970187777844,0.0,135.89455261542412,137.50648262509387,138.80387218705417,140.74203743948814,142.31869460868597,143.2301280114405,145.9787625173118,147.35602729947476,164.34640570996262,180.30838375326803,196.4139900425574,209.6761013507192,222.9895438217956,234.7379609117999,317.19220551853306,335.19071482544126,353.3584250066956,370.2220975025082,387.66547708985746,405.5730372829648,423.2628760850328
227,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,98.12107615913773,hhsize_6,edu_master,age_65a69,66.56455148952998,3521.7223948268834,403.4970187777844,0.0,197.0716982003629,198.8688378315936,200.81487593915654,203.68961205413277,205.76178268119983,208.10567160435752,210.59048035819842,212.57312552901573,184.05471417498003,157.15967906454236,131.81875064042856,108.88406472253577,86.34845650218791,64.37095965918294,120.8137229083426,105.19294176903524,90.17680495014194,77.36891829280312,65.1259656257095,53.438827672693385,43.34209422206703
228,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,160.7457547572883,hhsize_5,edu_primary,age_55a59,297.3770718229997,3413.686819486032,403.4970187777844,68.46481621436949,120.60812134340209,121.57815030403647,123.02632290086007,124.41636625824259,126.0460092696772,127.30648392136551,128.35652580009122,129.74426044885408,94.30099407686983,56.0210812763903,17.586383869980978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,179.32242453376668,hhsize_1,edu_master,age_75a79,277.8640627427544,2763.947611757705,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,166.6627649051629,hhsize_1,edu_master,age_70a74,367.76864282304183,2535.1592882734185,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,dutyp_Casa,sex_Mulheres,ban_3,connectio_Poço,140.59199257383656,hhsize_7,edu_master,age_80anosou,278.0635530185571,3678.5737859634332,403.4970187777844,0.0,856.2375456884223,865.5799901481606,875.2119205305886,884.8715640328492,894.9453448900257,904.301012800973,914.7985535880484,924.5311993107038,835.7801347441444,743.93218125036,646.3945362268964,547.6786363636597,448.4356932842096,344.4730420087493,425.6942887650234,356.2649639222899,290.32372128688587,227.39500093332467,167.4282837547722,111.53143321044995,58.431634524574264
232,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,118.00688933234629,hhsize_4,edu_master,age_30a34,67.7943634138028,3313.165178699653,403.4970187777844,0.0,224.40374529276485,227.14582729765456,229.43874085045465,232.34435159246723,234.90621618614665,236.94444917083825,240.71967504466446,242.96757937701489,247.85335148105253,254.576203013659,260.9956723395821,265.02721229348094,269.07803743345244,270.13200472235843,337.15636052581715,341.173513562785,344.36538310213604,345.22719207933994,345.9185762743316,345.6017438507122,343.10069438052403
233,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,73.12827579292335,hhsize_3,edu_master,age_60a64,301.66765978550774,2736.077452650833,403.4970187777844,0.0,142.43271616183048,144.12791713637415,145.5097879118546,147.3964098214203,148.88021642869538,150.67335666385557,152.16104371693237,153.9222212016101,163.12270785709077,172.5031897529743,179.15246492164292,186.452813556679,192.0352426309732,197.20051849035903,286.8936295297052,292.0865333261663,297.4571744731062,302.75774973638164,306.85027355608895,309.56067501933234,313.1697937896559
234,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,67.48480533118965,hhsize_5,edu_master,age_55a59,296.94196952883203,3210.120843825982,403.4970187777844,0.0,54.630043126495494,54.78769820222471,55.54663830388155,56.296304886340046,57.130563692803044,57.494908138890004,57.946106343522665,58.35670466140828,18.054837874478082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,156.76425987252674,hhsize_5,edu_primary,age_45a49,185.05320843846118,3740.054665302237,403.4970187777844,0.0,376.5710884926996,381.447784117199,385.238416939463,389.4408227823031,393.7495462465667,398.1439651391487,402.22381497403813,407.1015969513824,352.2110587704105,294.04215176952243,232.25930900370182,165.22876772070592,94.4598760381777,19.751699253459744,120.4288725551533,88.43913459275497,56.99379298218204,26.021835332345585,0.0,0.0,0.0
236,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,72.91648334824912,hhsize_2,edu_primary,age_45a49,362.6759831532292,2610.931674919237,403.4970187777844,696.6984556959059,932.0406556421626,942.5667377133907,952.7392532090938,963.344214427829,973.9634412101534,984.6091037120658,995.1228103813929,1006.7773511079807,1040.2007390159408,1075.0088500539498,1109.8808795123696,1146.4566016872875,1183.9695107219252,1221.1416979027845,1147.0760205015938,1165.09891276995,1182.031890144895,1197.8970266110755,1213.4379981466702,1226.7305613954677,1240.229189571661
237,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,150.76826326729912,hhsize_6,edu_primary,age_45a49,293.8622350830669,3941.6966431523188,403.4970187777844,693.4402058947409,542.9186904403822,549.5434043675298,555.1607920719903,561.3266113655928,567.5940305544552,573.8155627904432,579.9411470015513,586.7234712633485,560.5578717532309,532.8613069028715,503.5216797317251,473.87127842934484,443.25071947622536,412.5020037917544,378.59489248275935,350.0021921435081,321.61988405300224,293.49816190380085,265.4890136146011,237.0209759945808,208.59172476139355
238,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,181.95416254750896,hhsize_2,edu_master,age_50a54,298.8262502034782,2846.7211984261103,403.4970187777844,0.0,47.11088747844534,47.50790875927105,48.0273393487343,48.497754593072045,49.11195172281933,49.21100747289942,49.49734509688937,50.329164465003174,59.12367937642267,66.11595463251031,70.85922190204116,75.78668863200859,79.71889456677305,83.88142476233917,216.08796614491638,227.52794476503567,239.3588136627531,252.26334530180804,265.3102960401658,278.52364687917935,292.82174259112
239,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,183.15374823369785,hhsize_3,edu_primary,age_50a54,297.7346139492621,3496.858080931972,403.4970187777844,93.35832005905115,120.08256860469415,121.49735012862756,122.71270166816323,124.00919685423064,125.43171715991373,126.43044192349042,127.62747225861251,129.2840315189976,129.42185560924986,127.05104029053427,121.51343333442507,115.18025374999732,107.07437411177354,97.68725116918594,168.72136293573374,162.06655862530158,154.56641591066543,146.41920227538276,136.9243856789701,125.85144228871623,113.94878051551632
240,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,224.8934858642196,hhsize_1,edu_master,age_60a64,71.39523382147874,2368.270577882074,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,172.09157662705329,hhsize_2,edu_master,age_45a49,293.4362035633057,2297.31532558366,403.4970187777844,0.0,623.4585580236202,630.6826107169068,637.4024739562495,644.3351991500017,651.528014282318,658.8875015190187,665.6027194414069,673.5949710569271,703.1888274141053,733.8970011053863,768.9298800819735,806.1294407621263,844.7186257622055,886.4532224190876,861.9198496334708,896.7824221393605,932.9387693788352,970.7668654119503,1010.3617589463082,1051.4942030772709,1095.127217920238
242,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,52.56695609049378,hhsize_3,edu_master,age_30a34,290.17422722786597,2031.335724327252,403.4970187777844,0.0,253.55409608019002,256.4152223273835,259.0768667576868,262.3566821224169,265.2318160298782,267.60058365459196,271.66357851528977,274.4145829882865,285.3520109186492,296.5799014951608,309.13504058651023,320.5884647327838,333.5324471716869,346.7705307185151,388.37593423169704,406.5194171184522,425.9545374350272,445.029092993211,465.7368602650314,487.8245296903734,510.5602939749125
243,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,93.88030857360792,hhsize_3,edu_master,age_35a39,286.23531413450746,2692.061995703646,403.4970187777844,0.0,301.45856037744056,304.40915413146195,308.389274802993,311.7061597614445,315.178641683407,318.7285456464819,322.00214329848245,325.4357761750817,333.54502266430495,341.9898922374902,349.0347805358419,355.01968805105923,359.92172033224824,364.568806144829,384.1168557236591,387.1791496935548,390.40456963938516,393.7251064647163,396.2034618245382,398.7069658307477,401.4247283105949
244,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.33946129943584,hhsize_5,edu_master,age_50a54,294.68836180743267,3138.703636875423,403.4970187777844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,166.92196063422685,hhsize_4,edu_master,age_70a74,295.013538845192,3255.2989338748102,403.4970187777844,0.0,105.03976547359099,105.99135786616428,108.63955900090052,108.93095849499888,109.70689294668671,111.28978042121561,111.3756108335417,113.51658860601232,138.68734117695746,163.47043714107375,184.1554398768321,204.5386417765255,222.80094019110078,239.87760382039096,290.95213091919965,306.08928010877923,319.62314350983223,331.0831006461335,342.146131178288,351.38820600353426,360.75322825768814
246,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,73.49620027048186,hhsize_3,edu_master,age_35a39,319.7222155857177,2208.487661378125,403.4970187777844,0.0,467.2358474692914,472.02629714567433,477.96597041018936,482.9561754907165,488.3385733779749,494.05048800578754,499.0352015465451,504.64038809719233,534.1683614911943,565.1514263850829,600.2739843089267,635.5918160051496,670.965555590737,708.0154381311537,633.9051033279922,661.7791150815625,690.9843767221867,720.3847591137841,750.9405656189934,783.1531128116046,816.5830807797801
247,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,16.57395650023677,hhsize_3,edu_master,age_35a39,297.5632761764003,2393.1548445332496,403.4970187777844,0.0,376.1521246063418,379.9041974424269,384.7385198265979,388.87547534744874,393.20918241177776,397.59532779175476,401.79428971800036,406.0957847748193,413.66115731574484,421.6617176928404,428.13936197104675,433.59443608880144,438.2828683598436,443.4693418504409,449.99813398861045,452.3057432431756,454.83358310408767,457.43568059572306,459.2859069663484,461.2492696278635,463.47551944232447
248,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,75.18960686230946,hhsize_3,edu_master,age_40a44,298.08958549520406,2086.9756949300345,403.4970187777844,0.0,478.6236995362546,483.63205762124966,489.2659446224309,494.3305878139155,499.4503307717654,505.66374246448936,511.1673006903602,516.3572335843525,532.7272275706846,549.8623431801864,569.4596680312721,590.6925128794768,613.3445803729812,638.2549230402335,624.6871345338301,644.7267209565246,665.3394283619104,687.5476979594382,710.2936278756691,734.3473716360099,759.8880368372588
249,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,28.99565381246714,hhsize_4,edu_master,age_60a64,295.4637954137077,2777.9053903955346,403.4970187777844,0.0,195.76519651189895,198.07604999358483,200.0120646147568,202.45635126100032,204.56532091115295,207.0227484541293,209.12104482289914,211.45904507189903,233.65519617448862,254.40543091065183,270.6447557228102,286.6318777924669,299.81453807505795,311.78264030507654,383.0889002955288,391.2781911887745,398.5621042111567,404.8063688320219,408.86323470477726,410.7757584717703,412.70567251860126
250,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,119.7574482710587,hhsize_5,edu_master,age_20a24,292.12271894016163,3291.256095405328,403.4970187777844,522.3394176725101,756.6418124815326,767.3212685654314,773.9817642614224,782.3265009008842,791.7987391963204,800.1061672660402,810.2703072934316,818.5761437086292,789.1393545308949,754.9068095505622,722.9363810231025,684.8068679028638,646.8434502042301,608.7796807169761,602.711686965011,579.2244416948472,559.3182143799189,538.8355869560148,519.4525915068049,501.85688482452787,482.4030165354428
251,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,139.72614569057163,hhsize_5,edu_primary,age_20a24,65.36791635239969,3329.8611075407316,403.4970187777844,4772.865409338923,1033.762860798963,1047.6469210319065,1057.4365334563809,1068.5996930754582,1081.3503740481242,1093.0882772084215,1106.280256947769,1118.065015388928,1085.8211590341589,1052.6993314601368,1029.3913581583113,1002.2418470144471,976.9995921732715,953.1393724465911,857.0106999333494,843.0009898668566,833.8561019425064,824.5971042783699,817.693589857495,813.765354668099,808.6705516040747
252,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,165.12276304566447,hhsize_2,edu_master,age_30a34,367.63618868808953,2134.101601931472,403.4970187777844,0.0,343.94122359231017,347.4895620109762,351.2705226289237,355.6772418375802,359.5559346784653,362.82355473174647,367.7616114622669,371.8509941915179,405.75784638319493,441.08162445292754,478.6907219333234,516.9992871029104,557.2258939281351,595.5410713603143,650.4277543656758,689.2845008122512,729.5734794288132,769.7089892712536,812.0167335960114,855.2278632778363,900.3562194355911
