,index,w_dutyp,w_sex,w_ban,w_connectio,e_sqm,e_hhsize,e_edu,w_age,Water,Electricity,w,wf
154,154,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,11.299516384956426,hhsize_3,edu_master,age_30a34,300.93792589016374,9245.493004834196,403.4970187777844,0.0
155,155,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,124.1342860485524,hhsize_4,edu_primary,age_75a79,293.0105173006983,13038.086818994512,403.4970187777844,0.0
156,156,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,144.41903210121708,hhsize_3,edu_master,age_35a39,299.2347434684052,12538.299415019319,403.4970187777844,0.0
157,157,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,101.24150680840587,hhsize_5,edu_primary,age_55a59,317.17339257607955,14668.919916947949,403.4970187777844,126.38105927137214
158,158,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,124.46261575302914,hhsize_2,edu_primary,age_30a34,285.916625018082,11831.006370906944,403.4970187777844,1722.496222856259
159,159,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,127.56297114481771,hhsize_1,edu_master,age_55a59,290.7399981854909,10307.222607823718,403.4970187777844,0.0
160,160,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,63.72392727253433,hhsize_3,edu_master,age_40a44,324.5255770395582,9039.82033684215,403.4970187777844,0.0
161,161,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,139.79952514748868,hhsize_2,edu_primary,age_80anosou,301.79106580839164,10854.373723037612,403.4970187777844,965.619753231619
162,162,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,112.13708389516974,hhsize_4,edu_master,age_50a54,291.8896365415451,12090.936363710845,403.4970187777844,0.0
163,163,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,111.41007378377304,hhsize_2,edu_primary,age_40a44,295.79674470672836,12496.996079339267,403.4970187777844,957.4139983747089
164,164,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,110.29345520549197,hhsize_2,edu_master,age_45a49,299.96752818191004,10995.760082616333,403.4970187777844,0.0
165,165,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,178.39111849635987,hhsize_4,edu_primary,age_50a54,299.9660890785961,14577.978852136614,403.4970187777844,0.0
166,166,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,101.80630537811098,hhsize_3,edu_master,age_65a69,303.50221064315963,11039.838992441018,403.4970187777844,0.0
167,167,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,177.67258922954846,hhsize_3,edu_primary,age_50a54,280.3746460890254,13499.039584017217,403.4970187777844,114.12953378107396
168,168,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,122.53963721197135,hhsize_2,edu_collage,age_35a39,290.6474067688341,11322.665681447748,403.4970187777844,6632.7187031454605
169,169,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,102.45685968141079,hhsize_1,edu_master,age_40a44,321.84490977694384,9047.88637438652,403.4970187777844,0.0
170,170,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,72.24650092651244,hhsize_5,edu_master,age_55a59,317.57029595564046,12377.093702023967,403.4970187777844,0.0
171,171,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,39.46174137859505,hhsize_2,edu_master,age_50a54,318.36121266187547,9756.357265972722,403.4970187777844,0.0
172,172,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,139.2661265298737,hhsize_3,edu_master,age_45a49,286.8070801321031,12150.547969232954,403.4970187777844,0.0
173,173,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,139.35453150160092,hhsize_3,edu_master,age_55a59,296.89903766100764,12302.159721845,403.4970187777844,0.0
174,174,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,115.98679024881342,hhsize_1,edu_master,age_45a49,370.971862077035,7505.453343108374,403.4970187777844,0.0
175,175,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,75.33755972118381,hhsize_4,edu_master,age_35a39,65.57528721832414,11516.917069810574,403.4970187777844,0.0
176,176,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,130.52552074013528,hhsize_6,edu_master,age_55a59,294.56992519421385,14828.91280232348,403.4970187777844,0.0
177,177,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,108.7208101951182,hhsize_2,edu_master,age_55a59,67.0295470041058,10343.569564657995,403.4970187777844,0.0
178,178,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,100.04380515964277,hhsize_6,edu_master,age_30a34,315.0181931898633,14320.481542620691,403.4970187777844,0.0
179,179,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,76.09206750335159,hhsize_3,edu_master,age_60a64,298.48140944896625,8760.923843149287,403.4970187777844,0.0
180,180,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,136.087396485151,hhsize_7,edu_master,age_25a29,291.88419292820674,12808.367519203015,403.4970187777844,948.6559737414383
181,181,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,167.02975901714183,hhsize_5,edu_master,age_40a44,384.0705475590228,14029.712219063313,403.4970187777844,0.0
182,182,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,159.24485008436125,hhsize_5,edu_master,age_55a59,74.6205636746537,14392.552101621377,403.4970187777844,0.0
183,183,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,106.71951778560444,hhsize_6,edu_master,age_45a49,309.3698412827146,13717.14240949448,403.4970187777844,0.0
184,184,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,108.10319591506149,hhsize_6,edu_master,age_20a24,204.6748231358464,14136.491961617588,403.4970187777844,579.2637420453073
185,185,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,145.90643017375436,hhsize_6,edu_master,age_40a44,311.79897404443227,14514.268467489497,403.4970187777844,0.0
186,186,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,124.19233870094942,hhsize_4,edu_primary,age_80anosou,298.9394636035538,14129.151121217874,403.4970187777844,654.9534104592184
187,187,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Outra,138.1187253582045,hhsize_1,edu_master,age_35a39,188.17580684082375,7937.708517987879,403.4970187777844,0.0
188,188,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,127.60962219456354,hhsize_3,edu_primary,age_70a74,293.44148842646337,13187.2348987964,403.4970187777844,1285.9549121640625
189,189,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,129.59104996738282,hhsize_4,edu_master,age_35a39,288.77591933941534,13254.035213273206,403.4970187777844,0.0
190,190,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,133.76560857775814,hhsize_4,edu_primary,age_50a54,301.38275694521457,13667.154503408057,403.4970187777844,0.0
191,191,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,98.80795967402163,hhsize_2,edu_primary,age_65a69,225.680321152965,11736.295335702727,403.4970187777844,518.7476285105699
192,192,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,218.62561849091233,hhsize_4,edu_master,age_40a44,320.1319907083604,14342.871098917429,403.4970187777844,0.0
193,193,dutyp_Casa,sex_Mulheres,ban_1,connectio_Poço,160.45236689178248,hhsize_5,edu_master,age_60a64,199.79552882605168,13696.50427491754,403.4970187777844,0.0
194,194,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,122.03064375938374,hhsize_3,edu_master,age_30a34,294.54282603233867,9205.112514224968,403.4970187777844,0.0
195,195,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Poço,120.59294322577671,hhsize_4,edu_primary,age_50a54,219.92930554367413,11845.595105980789,403.4970187777844,0.0
196,196,dutyp_Casa,sex_Mulheres,ban_no,connectio_Poço,116.08811455197407,hhsize_3,edu_primary,age_60a64,-34.78407973439553,13289.977808182746,403.4970187777844,411.89451098683395
197,197,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,165.42187588330958,hhsize_3,edu_master,age_45a49,363.2427269187357,12620.446519535275,403.4970187777844,0.0
198,198,dutyp_Casa,sex_Homens,ban_no,connectio_Poço,49.61493051556739,hhsize_2,edu_primary,age_65a69,-39.235345855154,11435.912195281498,403.4970187777844,1248.8485501873101
199,199,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,100.31343695522986,hhsize_6,edu_master,age_65a69,309.5161872962052,15482.88846394484,403.4970187777844,0.0
200,200,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,136.13362180084647,hhsize_6,edu_master,age_35a39,320.34071258409284,14878.862310109696,403.4970187777844,0.0
201,201,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,107.657181142862,hhsize_4,edu_primary,age_80anosou,296.26772227676133,14431.260333089309,403.4970187777844,579.245568548723
202,202,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,108.43703075442457,hhsize_3,edu_master,age_25a29,59.87020261658441,11932.332030059917,403.4970187777844,0.0
203,203,dutyp_Apartamento,sex_Homens,ban_5,connectio_Rede,99.8756599833458,hhsize_3,edu_primary,age_40a44,383.59738310978105,11176.109379616386,403.4970187777844,531.4926488673809
204,204,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,136.15937982036777,hhsize_2,edu_master,age_60a64,372.6288699558394,11032.41439086891,403.4970187777844,0.0
205,205,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,110.97730837958294,hhsize_6,edu_primary,age_40a44,375.72701554455705,13282.318328878677,403.4970187777844,472.2352280801767
206,206,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,92.94215098114307,hhsize_4,edu_primary,age_35a39,58.85160741989604,13041.52356246793,403.4970187777844,1105.039840626023
207,207,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,138.93561653920662,hhsize_2,edu_master,age_35a39,366.8364421093322,11252.309999454981,403.4970187777844,0.0
208,208,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,108.01950000110568,hhsize_2,edu_master,age_50a54,306.08575144649245,10523.487802882251,403.4970187777844,0.0
209,209,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,99.44851619326174,hhsize_2,edu_master,age_50a54,280.4153746565298,10367.71830880926,403.4970187777844,0.0
210,210,dutyp_Apartamento,sex_Homens,ban_1,connectio_Outra,144.22604578986147,hhsize_2,edu_master,age_50a54,187.73088146497886,8956.769983543605,403.4970187777844,0.0
211,211,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,17.09644334077166,hhsize_4,edu_master,age_20a24,300.4816858770758,11264.339022672493,403.4970187777844,861.4953098862741
212,212,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,184.21208263112976,hhsize_4,edu_primary,age_80anosou,326.40841192837775,15173.301505034016,403.4970187777844,91.11115529249702
213,213,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,106.32721049730051,hhsize_3,edu_master,age_50a54,317.26137190127406,12248.166339611731,403.4970187777844,0.0
214,214,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,69.31497286205243,hhsize_4,edu_master,age_20a24,368.5010980353562,9711.905976937873,403.4970187777844,249.2692478675453
215,215,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,117.42522550829031,hhsize_4,edu_master,age_80anosou,69.69331889299546,12306.797675274289,403.4970187777844,0.0
216,216,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,101.90735629421549,hhsize_4,edu_master,age_65a69,193.53138051799718,12142.249135610236,403.4970187777844,0.0
217,217,dutyp_Apartamento,sex_Homens,ban_1,connectio_Poço,178.7809494239189,hhsize_4,edu_primary,age_35a39,195.06590172769032,12761.206998948313,403.4970187777844,0.0
218,218,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,5.1090040556375405,hhsize_3,edu_primary,age_60a64,317.75668180050485,10908.864416792452,403.4970187777844,345.8450479734497
219,219,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,50.484621757904385,hhsize_6,edu_master,age_40a44,293.43380459763813,13332.965664900736,403.4970187777844,0.0
220,220,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,106.84100476973434,hhsize_2,edu_master,age_40a44,315.4105609204633,8056.012160893368,403.4970187777844,0.0
221,221,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,118.64753756880914,hhsize_3,edu_master,age_65a69,322.6579177049987,11873.945560374576,403.4970187777844,0.0
222,222,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,97.06853758532569,hhsize_7,edu_master,age_30a34,294.3548002675891,13838.735041379998,403.4970187777844,951.6784663315594
223,223,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,130.87217222808908,hhsize_4,edu_master,age_50a54,300.9461883904532,10185.646673423571,403.4970187777844,0.0
224,224,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,121.11214908799948,hhsize_4,edu_master,age_50a54,292.1979562500408,11353.123760014736,403.4970187777844,0.0
225,225,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,146.45216519232457,hhsize_3,edu_master,age_40a44,293.53685943900786,10653.775561874449,403.4970187777844,0.0
226,226,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,68.59811650324588,hhsize_4,edu_master,age_30a34,296.1679233980188,9908.812483447253,403.4970187777844,0.0
227,227,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,98.12107615913773,hhsize_6,edu_master,age_65a69,66.56455148952998,14557.59526039588,403.4970187777844,0.0
228,228,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,160.7457547572883,hhsize_5,edu_primary,age_55a59,297.3770718229997,14111.013161293933,403.4970187777844,79.24168806908035
229,229,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,179.32242453376668,hhsize_1,edu_master,age_75a79,277.8640627427544,11425.213614795544,403.4970187777844,0.0
230,230,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,166.6627649051629,hhsize_1,edu_master,age_70a74,367.76864282304183,10479.480975993249,403.4970187777844,0.0
231,231,dutyp_Casa,sex_Mulheres,ban_3,connectio_Poço,140.59199257383656,hhsize_7,edu_master,age_80anosou,278.0635530185571,15205.965237413384,403.4970187777844,0.0
232,232,dutyp_Casa,sex_Homens,ban_no,connectio_Rede,118.00688933234629,hhsize_4,edu_master,age_30a34,67.7943634138028,13695.491096400758,403.4970187777844,0.0
233,233,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,73.12827579292335,hhsize_3,edu_master,age_60a64,301.66765978550774,11310.007914108672,403.4970187777844,0.0
234,234,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,67.48480533118965,hhsize_5,edu_master,age_55a59,296.94196952883203,13269.541077406899,403.4970187777844,0.0
235,235,dutyp_Casa,sex_Homens,ban_1,connectio_Poço,156.76425987252674,hhsize_5,edu_primary,age_45a49,185.05320843846118,15460.10615408025,403.4970187777844,0.0
236,236,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,72.91648334824912,hhsize_2,edu_primary,age_45a49,362.6759831532292,10792.698093368645,403.4970187777844,674.4949258230357
237,237,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,150.76826326729912,hhsize_6,edu_primary,age_45a49,293.8622350830669,16293.625089405501,403.4970187777844,702.9190117439116
238,238,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,181.95416254750896,hhsize_2,edu_master,age_50a54,298.8262502034782,11767.371297280672,403.4970187777844,0.0
239,239,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,183.15374823369785,hhsize_3,edu_primary,age_50a54,297.7346139492621,14454.814695226614,403.4970187777844,93.5057337041729
240,240,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,224.8934858642196,hhsize_1,edu_master,age_60a64,71.39523382147874,9789.620155908353,403.4970187777844,0.0
241,241,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,172.09157662705329,hhsize_2,edu_master,age_45a49,293.4362035633057,9496.315423520333,403.4970187777844,0.0
242,242,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,52.56695609049378,hhsize_3,edu_master,age_30a34,290.17422722786597,8396.846769119877,403.4970187777844,0.0
243,243,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,93.88030857360792,hhsize_3,edu_master,age_35a39,286.23531413450746,11128.063077008577,403.4970187777844,0.0
244,244,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,120.33946129943584,hhsize_5,edu_master,age_50a54,294.68836180743267,12974.326782566015,403.4970187777844,0.0
245,245,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,166.92196063422685,hhsize_4,edu_master,age_70a74,295.013538845192,13456.291841900615,403.4970187777844,0.0
246,246,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,73.49620027048186,hhsize_3,edu_master,age_35a39,319.7222155857177,9129.132256178691,403.4970187777844,0.0
247,247,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,16.57395650023677,hhsize_3,edu_master,age_35a39,297.5632761764003,9892.483198944254,403.4970187777844,0.0
248,248,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,75.18960686230946,hhsize_3,edu_master,age_40a44,298.08958549520406,8626.843367808471,403.4970187777844,0.0
249,249,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,28.99565381246714,hhsize_4,edu_master,age_60a64,295.4637954137077,11482.91029538632,403.4970187777844,0.0
250,250,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,119.7574482710587,hhsize_5,edu_master,age_20a24,292.12271894016163,13604.9264432658,403.4970187777844,541.5415707969679
251,251,dutyp_Apartamento,sex_Mulheres,ban_no,connectio_Rede,139.72614569057163,hhsize_5,edu_primary,age_20a24,65.36791635239969,13764.506352947332,403.4970187777844,4810.415977186576
252,252,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,165.12276304566447,hhsize_2,edu_master,age_30a34,367.63618868808953,8821.645741048826,403.4970187777844,0.0
253,253,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,89.16501387869276,hhsize_4,edu_master,age_70a74,298.5900487317071,12372.38694676213,403.4970187777844,0.0
254,254,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,146.3913153107828,hhsize_4,edu_master,age_55a59,300.29029945495193,12803.830687543677,403.4970187777844,0.0
255,255,dutyp_Casa,sex_Homens,ban_1,connectio_Outra,142.44896904356594,hhsize_2,edu_master,age_45a49,184.96705539850842,11507.122752085004,403.4970187777844,0.0
256,256,dutyp_Apartamento,sex_Homens,ban_1,connectio_Poço,75.2189803753356,hhsize_4,edu_master,age_30a34,191.54652016139855,10640.04574762336,403.4970187777844,0.0
257,257,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,64.85196222285643,hhsize_4,edu_master,age_35a39,288.34580432207395,11947.850830918453,403.4970187777844,0.0
258,258,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,174.28462036013462,hhsize_3,edu_primary,age_55a59,286.5897873733541,14456.029214278482,403.4970187777844,537.1622392456824
259,259,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,72.95741982000486,hhsize_7,edu_primary,age_60a64,320.29878549276026,14561.556444301365,403.4970187777844,3217.8611736451335
260,260,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,72.50107922188617,hhsize_2,edu_master,age_40a44,294.83000914982966,7700.868858119902,403.4970187777844,0.0
261,261,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,115.29297122096628,hhsize_5,edu_primary,age_25a29,284.76318409770823,14335.680590171254,403.4970187777844,1160.6255259963264
262,262,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,134.71575075621794,hhsize_3,edu_collage,age_25a29,316.1435583730053,12040.68307333962,403.4970187777844,6964.241192493158
263,263,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,94.26938507396669,hhsize_5,edu_master,age_40a44,366.9273287976677,11370.93499236262,403.4970187777844,0.0
264,264,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,146.53267855192377,hhsize_5,edu_master,age_35a39,368.9462391546605,12531.182548020835,403.4970187777844,0.0
265,265,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,111.07674333566858,hhsize_2,edu_master,age_50a54,313.59046379290265,11041.517258300908,403.4970187777844,0.0
266,266,dutyp_Apartamento,sex_Mulheres,ban_3,connectio_Rede,102.6802522936955,hhsize_3,edu_master,age_55a59,372.8396773929889,9812.324471933023,403.4970187777844,0.0
267,267,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,67.07123579263295,hhsize_4,edu_master,age_50a54,316.5972642900685,11889.867316267131,403.4970187777844,0.0
268,268,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,73.02909504794358,hhsize_6,edu_master,age_45a49,218.32736649985318,14160.285811742437,403.4970187777844,0.0
269,269,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,106.52494883885471,hhsize_4,edu_master,age_30a34,313.66285641656486,11866.312373851863,403.4970187777844,0.0
270,270,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,130.15645272596538,hhsize_6,edu_master,age_25a29,368.6929854676337,14807.597768926089,403.4970187777844,0.0
271,271,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,129.9216001549126,hhsize_4,edu_master,age_30a34,295.2048821090723,12985.13132737141,403.4970187777844,0.0
272,272,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,82.36948029926934,hhsize_3,edu_master,age_35a39,295.05351837974104,10850.226147498255,403.4970187777844,0.0
273,273,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,67.91096510556099,hhsize_1,edu_master,age_45a49,326.1944879935544,8770.476145381697,403.4970187777844,0.0
274,274,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,38.925813502640175,hhsize_5,edu_primary,age_70a74,296.5846193348379,14266.477159274453,403.4970187777844,996.183799092791
275,275,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,122.42421924272708,hhsize_3,edu_master,age_40a44,296.3036157832844,11447.596811347317,403.4970187777844,0.0
276,276,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,38.624311040240414,hhsize_1,edu_primary,age_40a44,314.7909966265377,9745.01340651054,403.4970187777844,0.0
277,277,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,198.21558987390358,hhsize_6,edu_master,age_45a49,75.14858474995332,14888.073437111774,403.4970187777844,0.0
278,278,dutyp_Apartamento,sex_Homens,ban_1,connectio_Rede,98.72408190532964,hhsize_2,edu_master,age_20a24,290.2846447388554,8925.065184527672,403.4970187777844,1061.672593333872
279,279,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,127.64467226482815,hhsize_6,edu_master,age_65a69,296.2007029208665,12692.096985656128,403.4970187777844,0.0
280,280,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,114.08035489897429,hhsize_2,edu_master,age_55a59,70.08810132480329,10084.84878702778,403.4970187777844,0.0
281,281,dutyp_Casa,sex_Mulheres,ban_no,connectio_Rede,103.84579293143085,hhsize_4,edu_primary,age_60a64,67.1195933525606,13591.00071722506,403.4970187777844,381.24647510262827
282,282,dutyp_Apartamento,sex_Mulheres,ban_4,connectio_Rede,95.90331030589316,hhsize_5,edu_master,age_65a69,457.4366825800128,11468.727667843956,403.4970187777844,0.0
283,283,dutyp_Casa,sex_Mulheres,ban_5,connectio_Rede,84.30611849601709,hhsize_6,edu_master,age_25a29,388.88145357143804,13141.135616054267,403.4970187777844,0.0
284,284,dutyp_Casa,sex_Mulheres,ban_2,connectio_Poço,107.75654012570095,hhsize_1,edu_primary,age_55a59,221.97041831374105,11254.515388421789,403.4970187777844,0.0
285,285,dutyp_Apartamento,sex_Mulheres,ban_2,connectio_Rede,133.90957979385504,hhsize_2,edu_master,age_35a39,318.23529532882645,9233.73910536966,403.4970187777844,0.0
286,286,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,109.26958302657738,hhsize_3,edu_master,age_50a54,322.2664794766838,9333.767561161507,403.4970187777844,0.0
287,287,dutyp_Apartamento,sex_Homens,ban_2,connectio_Rede,127.17642378087076,hhsize_5,edu_master,age_35a39,319.6204584984289,11277.300418790715,403.4970187777844,0.0
288,288,dutyp_Casa,sex_Homens,ban_3,connectio_Poço,118.86106548227265,hhsize_3,edu_primary,age_55a59,272.13695496430717,12718.57218548828,403.4970187777844,16.061138745741932
289,289,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,152.93870504408738,hhsize_2,edu_master,age_45a49,297.20713275172994,11382.78660986215,403.4970187777844,0.0
290,290,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,130.08556461220644,hhsize_4,edu_master,age_30a34,286.4812086417792,12910.844777651684,403.4970187777844,0.0
291,291,dutyp_Casa,sex_Mulheres,ban_no,connectio_Outra,109.5057164523782,hhsize_2,edu_master,age_25a29,-42.34816286295113,10772.667646605934,403.4970187777844,0.0
292,292,dutyp_Casa,sex_Mulheres,ban_2,connectio_Rede,101.912649369693,hhsize_4,edu_master,age_60a64,313.1135825836247,12525.243329089808,403.4970187777844,0.0
293,293,dutyp_Casa,sex_Mulheres,ban_3,connectio_Poço,146.37157258036626,hhsize_5,edu_primary,age_35a39,265.12687108612937,15899.50736716168,403.4970187777844,0.0
294,294,dutyp_Casa,sex_Mulheres,ban_3,connectio_Rede,122.21258910394954,hhsize_2,edu_master,age_80anosou,374.71092895907265,10066.441249971218,403.4970187777844,0.0
295,295,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,95.08353403548143,hhsize_7,edu_master,age_80anosou,306.80420149275983,13554.494928097929,403.4970187777844,421.23078638601834
296,296,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,95.78165922097124,hhsize_6,edu_primary,age_55a59,285.941938058408,14710.538704654486,403.4970187777844,1016.1116266349455
297,297,dutyp_Casa,sex_Mulheres,ban_1,connectio_Rede,92.31631020134691,hhsize_3,edu_primary,age_60a64,302.4219373531367,12053.322812669892,403.4970187777844,355.7202964581187
298,298,dutyp_Apartamento,sex_Mulheres,ban_1,connectio_Rede,64.68525138804243,hhsize_4,edu_master,age_30a34,291.77691583558817,9562.536491632536,403.4970187777844,0.0
299,299,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,101.20056980077706,hhsize_2,edu_master,age_45a49,295.4464178390137,10087.235488476459,403.4970187777844,0.0
300,300,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,102.29809133579819,hhsize_5,edu_primary,age_40a44,287.48067958266626,14858.387503296888,403.4970187777844,251.53368723425888
301,301,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,182.3411007543812,hhsize_3,edu_master,age_60a64,296.77917936814936,13194.99338984042,403.4970187777844,0.0
302,302,dutyp_Casa,sex_Homens,ban_3,connectio_Rede,65.56657364829101,hhsize_3,edu_primary,age_35a39,365.07440636231,12740.898154848095,403.4970187777844,746.7203304909966
303,303,dutyp_Casa,sex_Homens,ban_1,connectio_Rede,174.45259065668117,hhsize_3,edu_primary,age_50a54,284.5584002028493,14263.948379313533,403.4970187777844,0.0
304,304,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,161.46543861694505,hhsize_3,edu_master,age_35a39,309.0560462071165,12733.004104913402,403.4970187777844,0.0
305,305,dutyp_Apartamento,sex_Homens,ban_4,connectio_Rede,87.49921272272448,hhsize_6,edu_primary,age_65a69,453.8690096450509,13404.620399621252,403.4970187777844,1001.46578977223
306,306,dutyp_Casa,sex_Homens,ban_2,connectio_Rede,107.05245634825708,hhsize_3,edu_primary,age_80anosou,306.9634999138804,12992.94158176971,403.4970187777844,795.3740870724009
307,307,dutyp_Apartamento,sex_Homens,ban_3,connectio_Rede,119.35324461449987,hhsize_5,edu_primary,age_40a44,370.74890666175776,13112.404478947117,403.4970187777844,0.0
