,cool,e_BuildingSqm,elec,heat,real_index,sw,w,wf
4405.0,63001.54175487709,525.0,600678.6151880901,0.0,4405.0,1.0,1.0,14.144002910351231
4406.0,0.0,3600.0,0.0,0.0,4406.0,11.0,1.0,4.928788154224712
4407.0,0.0,3600.0,0.0,0.0,4407.0,11.0,1.0,5.928788154224712
4408.0,0.0,3600.0,0.0,0.0,4408.0,11.0,1.0,2.928788154224712
4409.0,0.0,3600.0,0.0,0.0,4409.0,11.0,1.0,7.928788154224712
4410.0,0.0,525.0,200226.2050626968,45555.72699022581,4410.0,1.0,1.0,13.144002910351231
4416.0,0.0,525.0,400452.4101253936,31486.28402149564,4416.0,1.0,1.0,13.144002910351231
4417.0,0.0,525.0,467194.4784796257,31486.28402149564,4417.0,1.0,1.0,12.144002910351231
4418.0,0.0,525.0,133484.13670846447,31486.28402149564,4418.0,1.0,1.0,13.144002910351231
4422.0,0.0,3600.0,0.0,0.0,4422.0,11.0,1.0,2.928788154224712
4423.0,0.0,3600.0,0.0,0.0,4423.0,11.0,1.0,2.928788154224712
4425.0,24421.62309112532,39.0,29686.811254204615,7896.32601163914,4425.0,1.0,1.0,13.810212462051224
4426.0,24421.62309112532,39.0,0.0,0.0,4426.0,1.0,1.0,14.810212462051224
4427.0,63001.54175487709,525.0,0.0,0.0,4427.0,1.0,1.0,12.144002910351231
4428.0,63001.54175487709,525.0,0.0,75926.21165037635,4428.0,1.0,1.0,13.144002910351231
4429.0,63001.54175487709,525.0,0.0,167037.66563082798,4429.0,1.0,1.0,12.144002910351231
4430.0,0.0,3600.0,0.0,0.0,4430.0,11.0,1.0,6.928788154224712
4431.0,0.0,3600.0,0.0,0.0,4431.0,11.0,1.0,3.928788154224712
4432.0,0.0,39.0,0.0,16372.867691177731,4432.0,1.0,1.0,14.810212462051224
4434.0,0.0,3600.0,0.0,0.0,4434.0,11.0,1.0,5.928788154224712
4435.0,0.0,3600.0,0.0,0.0,4435.0,11.0,1.0,1.928788154224712
4436.0,0.0,3600.0,0.0,0.0,4436.0,11.0,1.0,4.928788154224712
4437.0,0.0,3600.0,0.0,0.0,4437.0,11.0,1.0,2.928788154224712
4438.0,0.0,3600.0,0.0,0.0,4438.0,11.0,1.0,7.928788154224712
4439.0,0.0,3600.0,0.0,0.0,4439.0,11.0,1.0,1.928788154224712
4441.0,0.0,3600.0,0.0,0.0,4441.0,11.0,1.0,2.928788154224712
4442.0,0.0,3600.0,0.0,0.0,4442.0,11.0,1.0,5.928788154224712
4443.0,0.0,3600.0,0.0,0.0,4443.0,11.0,1.0,6.928788154224712
4444.0,0.0,3600.0,0.0,0.0,4444.0,11.0,1.0,3.928788154224712
4445.0,0.0,525.0,0.0,0.0,4445.0,1.0,1.0,14.144002910351231
4446.0,0.0,525.0,0.0,0.0,4446.0,1.0,1.0,13.144002910351231
4447.0,63001.54175487709,525.0,0.0,0.0,4447.0,1.0,1.0,12.144002910351231
4448.0,63001.54175487709,525.0,200226.2050626968,0.0,4448.0,1.0,1.0,14.144002910351231
4449.0,0.0,3600.0,0.0,0.0,4449.0,11.0,1.0,6.928788154224712
4450.0,0.0,3600.0,0.0,0.0,4450.0,11.0,1.0,5.928788154224712
4451.0,0.0,3600.0,0.0,0.0,4451.0,11.0,1.0,3.928788154224712
4452.0,0.0,3600.0,0.0,0.0,4452.0,11.0,1.0,5.928788154224712
4453.0,0.0,3600.0,0.0,0.0,4453.0,11.0,1.0,5.928788154224712
4454.0,0.0,3600.0,0.0,0.0,4454.0,11.0,1.0,4.928788154224712
4457.0,0.0,3600.0,0.0,0.0,4457.0,11.0,1.0,4.928788154224712
4458.0,0.0,3600.0,0.0,0.0,4458.0,11.0,1.0,6.928788154224712
4459.0,183846.88387335493,525.0,200226.2050626968,0.0,4459.0,1.0,1.0,14.144002910351231
4460.0,63001.54175487709,525.0,0.0,94458.85206448693,4460.0,1.0,1.0,13.144002910351231
4471.0,0.0,3600.0,0.0,0.0,4471.0,11.0,1.0,7.928788154224712
4472.0,0.0,3600.0,0.0,0.0,4472.0,11.0,1.0,5.928788154224712
4473.0,0.0,3600.0,0.0,0.0,4473.0,11.0,1.0,5.928788154224712
4474.0,0.0,3600.0,0.0,0.0,4474.0,11.0,1.0,1.928788154224712
4490.0,32760.80171253608,39.0,89060.43376261383,23688.978034917418,4490.0,1.0,1.0,12.810212462051224
4491.0,32760.80171253608,39.0,29686.811254204615,351506.5887979973,4491.0,1.0,1.0,14.810212462051224
4492.0,63001.54175487709,525.0,66742.06835423224,675974.2092269178,4492.0,1.0,1.0,14.144002910351231
4493.0,63001.54175487709,525.0,66742.06835423224,0.0,4493.0,1.0,1.0,13.144002910351231
4494.0,21000.513918292363,525.0,66742.06835423224,0.0,4494.0,1.0,1.0,14.144002910351231
4495.0,0.0,3600.0,0.0,0.0,4495.0,11.0,1.0,8.928788154224712
4496.0,15654.886596875205,525.0,0.0,0.0,4496.0,1.0,1.0,12.144002910351231
4501.0,0.0,3600.0,0.0,0.0,4501.0,11.0,1.0,3.928788154224712
4504.0,0.0,3600.0,0.0,0.0,4504.0,11.0,1.0,1.928788154224712
4505.0,0.0,3600.0,0.0,0.0,4505.0,11.0,1.0,3.928788154224712
4506.0,0.0,3600.0,0.0,0.0,4506.0,11.0,1.0,5.928788154224712
4507.0,0.0,3600.0,0.0,0.0,4507.0,11.0,1.0,5.928788154224712
4508.0,0.0,3600.0,0.0,0.0,4508.0,11.0,1.0,5.928788154224712
4509.0,0.0,3600.0,0.0,0.0,4509.0,11.0,1.0,5.928788154224712
4510.0,0.0,3600.0,0.0,0.0,4510.0,11.0,1.0,6.928788154224712
4511.0,0.0,3600.0,0.0,0.0,4511.0,11.0,1.0,4.928788154224712
4512.0,0.0,3600.0,0.0,0.0,4512.0,11.0,1.0,5.928788154224712
4513.0,0.0,3600.0,0.0,0.0,4513.0,11.0,1.0,3.928788154224712
4518.0,0.0,3600.0,0.0,0.0,4518.0,11.0,1.0,5.928788154224712
4519.0,0.0,3600.0,0.0,0.0,4519.0,11.0,1.0,6.928788154224712
4520.0,0.0,3600.0,0.0,0.0,4520.0,11.0,1.0,1.928788154224712
4521.0,0.0,3600.0,0.0,0.0,4521.0,11.0,1.0,4.928788154224712
4522.0,0.0,3600.0,0.0,0.0,4522.0,11.0,1.0,4.928788154224712
4523.0,0.0,3600.0,0.0,0.0,4523.0,11.0,1.0,7.928788154224712
4524.0,0.0,3600.0,0.0,0.0,4524.0,11.0,1.0,6.928788154224712
4525.0,0.0,3600.0,0.0,0.0,4525.0,11.0,1.0,4.928788154224712
4526.0,0.0,3600.0,0.0,0.0,4526.0,11.0,1.0,3.928788154224712
4527.0,0.0,3600.0,0.0,0.0,4527.0,11.0,1.0,7.928788154224712
4528.0,0.0,3600.0,0.0,0.0,4528.0,11.0,1.0,7.928788154224712
4529.0,0.0,3600.0,0.0,0.0,4529.0,11.0,1.0,8.928788154224712
4534.0,0.0,3600.0,0.0,0.0,4534.0,11.0,1.0,3.928788154224712
4535.0,0.0,3600.0,0.0,0.0,4535.0,11.0,1.0,5.928788154224712
4536.0,0.0,3600.0,0.0,0.0,4536.0,11.0,1.0,4.928788154224712
4537.0,0.0,3600.0,0.0,0.0,4537.0,11.0,1.0,2.928788154224712
4538.0,0.0,3600.0,0.0,0.0,4538.0,11.0,1.0,3.928788154224712
4539.0,0.0,3600.0,0.0,0.0,4539.0,11.0,1.0,7.928788154224712
4540.0,0.0,3600.0,0.0,0.0,4540.0,11.0,1.0,7.928788154224712
4541.0,0.0,3600.0,0.0,0.0,4541.0,11.0,1.0,2.928788154224712
4542.0,0.0,3600.0,0.0,0.0,4542.0,11.0,1.0,4.928788154224712
4554.0,0.0,36.0,0.0,0.0,4554.0,1.0,1.0,14.814324866691349
4555.0,0.0,525.0,0.0,0.0,4555.0,1.0,1.0,14.144002910351231
4557.0,21000.513918292363,525.0,0.0,0.0,4557.0,1.0,1.0,14.144002910351231
4562.0,0.0,3600.0,0.0,0.0,4562.0,11.0,1.0,6.928788154224712
4563.0,0.0,3600.0,0.0,0.0,4563.0,11.0,1.0,4.928788154224712
4564.0,0.0,3600.0,0.0,0.0,4564.0,11.0,1.0,2.928788154224712
4565.0,183846.88387335493,525.0,0.0,0.0,4565.0,1.0,1.0,13.144002910351231
4566.0,0.0,3600.0,0.0,0.0,4566.0,11.0,1.0,5.928788154224712
4567.0,0.0,3600.0,0.0,0.0,4567.0,11.0,1.0,5.928788154224712
4568.0,0.0,3600.0,0.0,0.0,4568.0,11.0,1.0,3.928788154224712
4569.0,0.0,3600.0,0.0,0.0,4569.0,11.0,1.0,3.928788154224712
4570.0,0.0,3600.0,0.0,0.0,4570.0,11.0,1.0,2.928788154224712
4571.0,0.0,3600.0,0.0,0.0,4571.0,11.0,1.0,3.928788154224712
4572.0,36254.47814824416,525.0,200226.2050626968,45555.72699022581,4572.0,1.0,1.0,14.144002910351231
4573.0,0.0,3600.0,0.0,0.0,4573.0,11.0,1.0,5.928788154224712
4574.0,0.0,3600.0,0.0,0.0,4574.0,11.0,1.0,3.928788154224712
4575.0,0.0,3600.0,0.0,0.0,4575.0,11.0,1.0,4.928788154224712
4578.0,0.0,3600.0,0.0,0.0,4578.0,11.0,1.0,5.928788154224712
4579.0,0.0,3600.0,0.0,0.0,4579.0,11.0,1.0,4.928788154224712
4585.0,0.0,3600.0,0.0,0.0,4585.0,11.0,1.0,3.928788154224712
4586.0,0.0,3600.0,0.0,0.0,4586.0,11.0,1.0,5.928788154224712
4587.0,0.0,3600.0,0.0,0.0,4587.0,11.0,1.0,5.928788154224712
4588.0,0.0,3600.0,0.0,0.0,4588.0,11.0,1.0,2.928788154224712
4589.0,0.0,3600.0,0.0,0.0,4589.0,11.0,1.0,1.928788154224712
4590.0,0.0,3600.0,0.0,0.0,4590.0,11.0,1.0,4.928788154224712
4600.0,0.0,525.0,66742.06835423224,27321.65563093,4600.0,1.0,1.0,14.144002910351231
4601.0,0.0,525.0,66742.06835423224,45555.72699022581,4601.0,1.0,1.0,14.144002910351231
4602.0,0.0,525.0,66742.06835423224,0.0,4602.0,1.0,1.0,12.144002910351231
4603.0,0.0,525.0,66742.06835423224,0.0,4603.0,1.0,1.0,13.144002910351231
4604.0,63001.54175487709,525.0,66742.06835423224,0.0,4604.0,1.0,1.0,13.144002910351231
4605.0,0.0,525.0,0.0,0.0,4605.0,1.0,1.0,12.144002910351231
4606.0,46964.659790625614,525.0,0.0,0.0,4606.0,1.0,1.0,13.144002910351231
4607.0,63001.54175487709,525.0,0.0,0.0,4607.0,1.0,1.0,13.144002910351231
4608.0,63001.54175487709,525.0,0.0,0.0,4608.0,1.0,1.0,14.144002910351231
4609.0,63001.54175487709,525.0,0.0,0.0,4609.0,1.0,1.0,14.144002910351231
4610.0,63001.54175487709,525.0,0.0,0.0,4610.0,1.0,1.0,13.144002910351231
4617.0,0.0,3600.0,0.0,0.0,4617.0,11.0,1.0,6.928788154224712
4618.0,0.0,3600.0,0.0,0.0,4618.0,11.0,1.0,6.928788154224712
4619.0,0.0,3600.0,0.0,0.0,4619.0,11.0,1.0,4.928788154224712
4620.0,0.0,3600.0,0.0,0.0,4620.0,11.0,1.0,3.928788154224712
4621.0,0.0,3600.0,0.0,0.0,4621.0,11.0,1.0,5.928788154224712
4623.0,46964.659790625614,525.0,0.0,0.0,4623.0,1.0,1.0,14.144002910351231
4624.0,0.0,525.0,0.0,0.0,4624.0,1.0,1.0,12.144002910351231
4625.0,0.0,525.0,0.0,0.0,4625.0,1.0,1.0,13.144002910351231
4626.0,0.0,525.0,200226.2050626968,0.0,4626.0,1.0,1.0,14.144002910351231
4632.0,15654.886596875205,525.0,0.0,675974.2092269178,4632.0,1.0,1.0,13.144002910351231
4633.0,15654.886596875205,525.0,0.0,45555.72699022581,4633.0,1.0,1.0,14.144002910351231
4634.0,21000.513918292363,525.0,0.0,45555.72699022581,4634.0,1.0,1.0,14.144002910351231
4635.0,21000.513918292363,525.0,0.0,0.0,4635.0,1.0,1.0,14.144002910351231
4641.0,0.0,3600.0,0.0,0.0,4641.0,11.0,1.0,6.928788154224712
4642.0,0.0,3600.0,0.0,0.0,4642.0,11.0,1.0,6.928788154224712
4643.0,0.0,3600.0,0.0,0.0,4643.0,11.0,1.0,5.928788154224712
4644.0,0.0,3600.0,0.0,0.0,4644.0,11.0,1.0,5.928788154224712
4645.0,0.0,3600.0,0.0,0.0,4645.0,11.0,1.0,6.928788154224712
4646.0,0.0,3600.0,0.0,0.0,4646.0,11.0,1.0,4.928788154224712
4647.0,0.0,3600.0,0.0,0.0,4647.0,11.0,1.0,5.928788154224712
4648.0,0.0,525.0,200226.2050626968,0.0,4648.0,1.0,1.0,14.144002910351231
4649.0,0.0,105.0,133119.69626490158,0.0,4649.0,1.0,1.0,12.71973955996851
4650.0,0.0,4650.0,981050.338632648,0.0,4650.0,11.0,1.0,5.489446530181517
4651.0,0.0,3600.0,0.0,0.0,4651.0,11.0,1.0,6.928788154224712
4667.0,0.0,3600.0,0.0,0.0,4667.0,11.0,1.0,4.928788154224712
4668.0,0.0,3600.0,0.0,0.0,4668.0,11.0,1.0,8.928788154224712
4670.0,0.0,3600.0,0.0,0.0,4670.0,11.0,1.0,3.928788154224712
4671.0,0.0,3600.0,0.0,0.0,4671.0,11.0,1.0,6.928788154224712
4672.0,0.0,3600.0,0.0,0.0,4672.0,11.0,1.0,4.928788154224712
4673.0,0.0,3600.0,0.0,0.0,4673.0,11.0,1.0,4.928788154224712
4674.0,0.0,3600.0,0.0,0.0,4674.0,11.0,1.0,5.928788154224712
4675.0,46964.659790625614,525.0,0.0,31486.28402149564,4675.0,1.0,1.0,14.144002910351231
4676.0,46964.659790625614,525.0,0.0,31486.28402149564,4676.0,1.0,1.0,14.144002910351231
4677.0,46964.659790625614,525.0,66742.06835423224,15185.242330075269,4677.0,1.0,1.0,13.144002910351231
4678.0,46964.659790625614,525.0,66742.06835423224,15185.242330075269,4678.0,1.0,1.0,14.144002910351231
4686.0,0.0,3600.0,0.0,0.0,4686.0,11.0,1.0,3.928788154224712
4687.0,0.0,3600.0,0.0,0.0,4687.0,11.0,1.0,7.928788154224712
4688.0,0.0,3600.0,0.0,0.0,4688.0,11.0,1.0,1.928788154224712
4689.0,0.0,3600.0,0.0,0.0,4689.0,11.0,1.0,4.928788154224712
4690.0,0.0,3600.0,0.0,0.0,4690.0,11.0,1.0,4.928788154224712
4691.0,0.0,3600.0,0.0,0.0,4691.0,11.0,1.0,6.928788154224712
4692.0,0.0,3600.0,0.0,0.0,4692.0,11.0,1.0,7.928788154224712
4693.0,0.0,3600.0,0.0,0.0,4693.0,11.0,1.0,5.928788154224712
4694.0,183846.88387335493,525.0,0.0,0.0,4694.0,1.0,1.0,13.144002910351231
4695.0,183846.88387335493,525.0,66742.06835423224,0.0,4695.0,1.0,1.0,13.144002910351231
4696.0,183846.88387335493,525.0,66742.06835423224,31486.28402149564,4696.0,1.0,1.0,13.144002910351231
4700.0,63001.54175487709,525.0,200226.2050626968,94458.85206448693,4700.0,1.0,1.0,14.144002910351231
4706.0,0.0,525.0,0.0,45555.72699022581,4706.0,1.0,1.0,12.144002910351231
4711.0,0.0,3600.0,0.0,0.0,4711.0,11.0,1.0,3.928788154224712
4712.0,0.0,3600.0,0.0,0.0,4712.0,11.0,1.0,6.928788154224712
4713.0,0.0,3600.0,0.0,0.0,4713.0,11.0,1.0,7.928788154224712
4714.0,0.0,3600.0,0.0,0.0,4714.0,11.0,1.0,6.928788154224712
4715.0,0.0,3600.0,0.0,0.0,4715.0,11.0,1.0,6.928788154224712
4716.0,0.0,3600.0,0.0,0.0,4716.0,11.0,1.0,2.928788154224712
4717.0,0.0,3600.0,0.0,0.0,4717.0,11.0,1.0,2.928788154224712
4718.0,0.0,3600.0,0.0,0.0,4718.0,11.0,1.0,3.928788154224712
4719.0,0.0,3600.0,0.0,0.0,4719.0,11.0,1.0,5.928788154224712
4720.0,0.0,3600.0,0.0,0.0,4720.0,11.0,1.0,2.928788154224712
4721.0,0.0,3600.0,0.0,0.0,4721.0,11.0,1.0,5.928788154224712
4722.0,0.0,3600.0,0.0,0.0,4722.0,11.0,1.0,3.928788154224712
4723.0,183846.88387335493,525.0,200226.2050626968,15185.242330075269,4723.0,1.0,1.0,14.144002910351231
4735.0,0.0,3600.0,0.0,0.0,4735.0,11.0,1.0,5.928788154224712
4736.0,0.0,3600.0,0.0,0.0,4736.0,11.0,1.0,3.928788154224712
4743.0,0.0,3600.0,0.0,0.0,4743.0,11.0,1.0,3.928788154224712
4744.0,0.0,525.0,200226.2050626968,0.0,4744.0,1.0,1.0,14.144002910351231
4745.0,0.0,525.0,200226.2050626968,0.0,4745.0,1.0,1.0,14.144002910351231
4746.0,0.0,525.0,200226.2050626968,0.0,4746.0,1.0,1.0,11.144002910351231
4747.0,0.0,525.0,200226.2050626968,0.0,4747.0,1.0,1.0,12.144002910351231
4748.0,0.0,4650.0,981050.338632648,0.0,4748.0,11.0,1.0,4.489446530181517
4749.0,0.0,36.0,122937.34147707654,0.0,4749.0,1.0,1.0,14.814324866691349
4750.0,0.0,525.0,200226.2050626968,0.0,4750.0,1.0,1.0,12.144002910351231
4752.0,0.0,3600.0,0.0,0.0,4752.0,11.0,1.0,5.928788154224712
4753.0,0.0,3600.0,0.0,0.0,4753.0,11.0,1.0,3.928788154224712
4754.0,0.0,3600.0,0.0,0.0,4754.0,11.0,1.0,6.928788154224712
4759.0,0.0,3600.0,0.0,0.0,4759.0,11.0,1.0,8.928788154224712
4770.0,175334.72988500228,105.0,185129.01332144573,72889.16318436131,4770.0,1.0,1.0,13.71973955996851
4771.0,0.0,3600.0,0.0,0.0,4771.0,11.0,1.0,3.928788154224712
4772.0,0.0,3600.0,0.0,0.0,4772.0,11.0,1.0,7.928788154224712
4773.0,0.0,3600.0,0.0,0.0,4773.0,11.0,1.0,8.928788154224712
4774.0,0.0,3600.0,0.0,0.0,4774.0,11.0,1.0,6.928788154224712
4776.0,0.0,3600.0,0.0,0.0,4776.0,11.0,1.0,3.928788154224712
4780.0,0.0,3600.0,0.0,0.0,4780.0,11.0,1.0,6.928788154224712
4781.0,0.0,3600.0,0.0,0.0,4781.0,11.0,1.0,4.928788154224712
4782.0,0.0,3600.0,0.0,0.0,4782.0,11.0,1.0,6.928788154224712
4783.0,0.0,3600.0,0.0,0.0,4783.0,11.0,1.0,5.928788154224712
4784.0,0.0,3600.0,0.0,0.0,4784.0,11.0,1.0,5.928788154224712
4785.0,0.0,3600.0,0.0,0.0,4785.0,11.0,1.0,2.928788154224712
4786.0,0.0,3600.0,0.0,0.0,4786.0,11.0,1.0,4.928788154224712
4787.0,0.0,3600.0,0.0,0.0,4787.0,11.0,1.0,2.928788154224712
4795.0,15654.886596875205,525.0,200226.2050626968,225324.73640897265,4795.0,1.0,1.0,14.144002910351231
4796.0,15654.886596875205,525.0,200226.2050626968,45555.72699022581,4796.0,1.0,1.0,13.144002910351231
4797.0,21000.513918292363,525.0,200226.2050626968,136667.18097067744,4797.0,1.0,1.0,14.144002910351231
4798.0,0.0,525.0,200226.2050626968,15185.242330075269,4798.0,1.0,1.0,13.144002910351231
4799.0,0.0,525.0,200226.2050626968,30370.484660150538,4799.0,1.0,1.0,13.144002910351231
4800.0,75601.85010585249,105.0,183848.77677056484,36444.58159218066,4800.0,1.0,1.0,14.71973955996851
4806.0,0.0,525.0,66742.06835423224,0.0,4806.0,1.0,1.0,13.144002910351231
4808.0,0.0,39.0,29686.811254204615,49118.6030735332,4808.0,1.0,1.0,13.810212462051224
4809.0,0.0,39.0,29686.811254204615,49118.6030735332,4809.0,1.0,1.0,14.810212462051224
4810.0,0.0,525.0,66742.06835423224,94458.85206448693,4810.0,1.0,1.0,14.144002910351231
4811.0,0.0,105.0,61282.92559018829,0.0,4811.0,1.0,1.0,13.71973955996851
4812.0,0.0,105.0,44373.23208830053,0.0,4812.0,1.0,1.0,14.71973955996851
4813.0,0.0,3600.0,0.0,0.0,4813.0,11.0,1.0,0.9287881542247121
4814.0,0.0,3600.0,0.0,0.0,4814.0,11.0,1.0,4.928788154224712
4816.0,0.0,36.0,286853.7967798452,71248.96270007014,4816.0,1.0,1.0,14.814324866691349
4818.0,0.0,525.0,66742.06835423224,94458.85206448693,4818.0,1.0,1.0,13.144002910351231
4819.0,0.0,525.0,66742.06835423224,94458.85206448693,4819.0,1.0,1.0,14.144002910351231
4820.0,0.0,525.0,200226.2050626968,94458.85206448693,4820.0,1.0,1.0,12.144002910351231
4821.0,0.0,525.0,200226.2050626968,94458.85206448693,4821.0,1.0,1.0,14.144002910351231
4822.0,183846.88387335493,525.0,200226.2050626968,94458.85206448693,4822.0,1.0,1.0,13.144002910351231
4826.0,0.0,3600.0,0.0,0.0,4826.0,11.0,1.0,7.928788154224712
4827.0,0.0,3600.0,0.0,0.0,4827.0,11.0,1.0,5.928788154224712
4828.0,0.0,3600.0,0.0,0.0,4828.0,11.0,1.0,5.928788154224712
4829.0,63001.54175487709,525.0,66742.06835423224,94458.85206448693,4829.0,1.0,1.0,12.144002910351231
4830.0,0.0,3600.0,0.0,0.0,4830.0,11.0,1.0,6.928788154224712
4831.0,0.0,3600.0,0.0,0.0,4831.0,11.0,1.0,1.928788154224712
4833.0,0.0,3600.0,0.0,0.0,4833.0,11.0,1.0,1.928788154224712
4834.0,0.0,3600.0,0.0,0.0,4834.0,11.0,1.0,6.928788154224712
4835.0,0.0,3600.0,0.0,0.0,4835.0,11.0,1.0,4.928788154224712
4836.0,0.0,3600.0,0.0,0.0,4836.0,11.0,1.0,3.928788154224712
4837.0,0.0,3600.0,0.0,0.0,4837.0,11.0,1.0,6.928788154224712
4838.0,0.0,3600.0,0.0,0.0,4838.0,11.0,1.0,6.928788154224712
4839.0,0.0,3600.0,0.0,0.0,4839.0,11.0,1.0,7.928788154224712
4840.0,0.0,3600.0,0.0,0.0,4840.0,11.0,1.0,6.928788154224712
4841.0,0.0,3600.0,0.0,0.0,4841.0,11.0,1.0,7.928788154224712
4842.0,0.0,3600.0,0.0,0.0,4842.0,11.0,1.0,7.928788154224712
4845.0,0.0,3600.0,0.0,0.0,4845.0,11.0,1.0,5.928788154224712
4846.0,63001.54175487709,525.0,200226.2050626968,31486.28402149564,4846.0,1.0,1.0,13.144002910351231
4847.0,75601.85010585249,105.0,183848.77677056484,0.0,4847.0,1.0,1.0,14.71973955996851
4849.0,0.0,3600.0,0.0,0.0,4849.0,11.0,1.0,5.928788154224712
4850.0,0.0,3600.0,0.0,0.0,4850.0,11.0,1.0,2.928788154224712
4851.0,0.0,3600.0,0.0,0.0,4851.0,11.0,1.0,1.928788154224712
4852.0,0.0,3600.0,0.0,0.0,4852.0,11.0,1.0,6.928788154224712
4853.0,0.0,3600.0,0.0,0.0,4853.0,11.0,1.0,5.928788154224712
4858.0,84536.38762312611,105.0,278468.3613053011,191334.05335894844,4858.0,1.0,1.0,13.71973955996851
4864.0,0.0,525.0,200226.2050626968,45555.72699022581,4864.0,1.0,1.0,14.144002910351231
4865.0,0.0,525.0,0.0,45555.72699022581,4865.0,1.0,1.0,14.144002910351231
4866.0,0.0,525.0,0.0,0.0,4866.0,1.0,1.0,12.144002910351231
4867.0,0.0,525.0,0.0,0.0,4867.0,1.0,1.0,14.144002910351231
4868.0,0.0,3600.0,0.0,0.0,4868.0,11.0,1.0,4.928788154224712
4869.0,21000.513918292363,525.0,0.0,0.0,4869.0,1.0,1.0,14.144002910351231
4870.0,0.0,525.0,0.0,94458.85206448693,4870.0,1.0,1.0,13.144002910351231
4871.0,0.0,525.0,0.0,0.0,4871.0,1.0,1.0,14.144002910351231
4872.0,0.0,525.0,0.0,0.0,4872.0,1.0,1.0,14.144002910351231
4873.0,0.0,525.0,200226.2050626968,22567.17985999955,4873.0,1.0,1.0,14.144002910351231
4874.0,0.0,525.0,200226.2050626968,0.0,4874.0,1.0,1.0,12.144002910351231
4877.0,0.0,3600.0,0.0,0.0,4877.0,11.0,1.0,4.928788154224712
4879.0,0.0,3600.0,0.0,0.0,4879.0,11.0,1.0,5.928788154224712
4880.0,0.0,3600.0,0.0,0.0,4880.0,11.0,1.0,3.928788154224712
4881.0,0.0,3600.0,0.0,0.0,4881.0,11.0,1.0,3.928788154224712
4882.0,0.0,3600.0,0.0,0.0,4882.0,11.0,1.0,6.928788154224712
4883.0,0.0,3600.0,0.0,0.0,4883.0,11.0,1.0,4.928788154224712
4884.0,0.0,3600.0,0.0,0.0,4884.0,11.0,1.0,5.928788154224712
4885.0,0.0,3600.0,0.0,0.0,4885.0,11.0,1.0,5.928788154224712
4886.0,0.0,3600.0,0.0,0.0,4886.0,11.0,1.0,2.928788154224712
4887.0,0.0,3600.0,0.0,0.0,4887.0,11.0,1.0,4.928788154224712
4888.0,0.0,3600.0,0.0,0.0,4888.0,11.0,1.0,6.928788154224712
4889.0,0.0,3600.0,0.0,0.0,4889.0,11.0,1.0,4.928788154224712
4890.0,0.0,3600.0,0.0,0.0,4890.0,11.0,1.0,3.928788154224712
4897.0,0.0,3600.0,0.0,0.0,4897.0,11.0,1.0,4.928788154224712
4898.0,0.0,3600.0,0.0,0.0,4898.0,11.0,1.0,6.928788154224712
4904.0,0.0,3600.0,0.0,0.0,4904.0,11.0,1.0,6.928788154224712
4905.0,0.0,3600.0,0.0,0.0,4905.0,11.0,1.0,7.928788154224712
4907.0,0.0,3600.0,0.0,0.0,4907.0,11.0,1.0,6.928788154224712
4908.0,183846.88387335493,525.0,0.0,0.0,4908.0,1.0,1.0,14.144002910351231
4911.0,0.0,525.0,0.0,0.0,4911.0,1.0,1.0,13.144002910351231
4912.0,0.0,525.0,0.0,0.0,4912.0,1.0,1.0,14.144002910351231
4913.0,0.0,525.0,0.0,45555.72699022581,4913.0,1.0,1.0,13.144002910351231
4914.0,0.0,525.0,0.0,45555.72699022581,4914.0,1.0,1.0,14.144002910351231
4915.0,63001.54175487709,525.0,66742.06835423224,45555.72699022581,4915.0,1.0,1.0,12.144002910351231
4916.0,0.0,525.0,0.0,15185.242330075269,4916.0,1.0,1.0,14.144002910351231
4917.0,63001.54175487709,525.0,0.0,15185.242330075269,4917.0,1.0,1.0,13.144002910351231
4919.0,0.0,3600.0,0.0,0.0,4919.0,11.0,1.0,5.928788154224712
4920.0,0.0,3600.0,0.0,0.0,4920.0,11.0,1.0,4.928788154224712
4921.0,0.0,3600.0,0.0,0.0,4921.0,11.0,1.0,4.928788154224712
4922.0,0.0,3600.0,0.0,0.0,4922.0,11.0,1.0,3.928788154224712
4923.0,0.0,3600.0,0.0,0.0,4923.0,11.0,1.0,5.928788154224712
4924.0,0.0,3600.0,0.0,0.0,4924.0,11.0,1.0,3.928788154224712
4925.0,0.0,3600.0,0.0,0.0,4925.0,11.0,1.0,5.928788154224712
4926.0,0.0,3600.0,0.0,0.0,4926.0,11.0,1.0,4.928788154224712
4927.0,0.0,3600.0,0.0,0.0,4927.0,11.0,1.0,5.928788154224712
4931.0,0.0,3600.0,0.0,0.0,4931.0,11.0,1.0,3.928788154224712
4932.0,0.0,3600.0,0.0,0.0,4932.0,11.0,1.0,7.928788154224712
4935.0,0.0,3600.0,0.0,0.0,4935.0,11.0,1.0,6.928788154224712
4936.0,0.0,3600.0,0.0,0.0,4936.0,11.0,1.0,6.928788154224712
4937.0,46964.659790625614,525.0,66742.06835423224,94458.85206448693,4937.0,1.0,1.0,14.144002910351231
4943.0,0.0,3600.0,0.0,0.0,4943.0,11.0,1.0,5.928788154224712
4944.0,0.0,3600.0,0.0,0.0,4944.0,11.0,1.0,4.928788154224712
4945.0,0.0,105.0,0.0,45555.72699022582,4945.0,1.0,1.0,14.71973955996851
4946.0,0.0,525.0,0.0,45555.72699022581,4946.0,1.0,1.0,13.144002910351231
